state,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014281633818908884,0.028608210556429696,0.03762989550467479,0.052547073419938695,0.17966633395123344,0.24256606358084584,0.27264039575018273,0.38133631138833657,0.5077457126573753,0.4142651296829971,0.27287709723610626,0.2714425633132783,0.1771217712177122,0.22813212912903527,0.15245385838009665,0.136919315403423,0.14937974930181205,0.09270507000831149,0.12464842751214522,0.09644131545954288,0.09060315816722754,0.05015883631499749,0.03945421666940654,0.04249199189383539,0.026079019428869473,0.02776321066107289,0.0,0.0,0.0,0.01749965000699986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05253756435851634,0.0,0.0,0.1081665765278529,0.16825574873808188,0.18766127140511377,0.09420631182289213,0.196174595389897,0.2108919488897159,0.17699115044247787,0.33218346748434907,0.18115942028985507,0.23129251700680273,0.0,0.25802752293577985,0.11874721686210479,0.0,0.09468202619536059,0.15309246785058175,0.16082341588935348,0.08037293039704227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.008374367735235989,0.0,0.0,0.009420808682217282,0.009830908375933936,0.009876543209876543,0.009305441822377726,0.018589433765847492,0.021701781354552852,0.04096316876825532,0.04722807527428613,0.05051233944292106,0.06985807779983823,0.1732521097635947,0.2065247189984465,0.2720885592351703,0.35364030770352545,0.3905007597978584,0.4809438956455548,0.39951245937161434,0.3132113577626782,0.2750284663221512,0.2412480566128773,0.22941946122273402,0.17721839454601349,0.16975169300225734,0.13808641302372907,0.11710848504205258,0.13136872004260608,0.1311405685120862,0.09322731011790514,0.04497751124437781,0.05402585789336413,0.031797097112075415,0.024273657480020912,0.03153988868274583,0.02020981462088225,0.011456065986940085,0.010206372859213293,0.012863390789812195,0.017571604287471447,0.019885108263367212,0.013516557783284524,0.0,0.0,0.01403475942083226,0.0,0.0,0.0,F
Texas,0.005961122641969555,0.005264912865692073,0.007772284035130725,0.0,0.004125072188763303,0.004087829946274235,0.01009404283238842,0.007076216292715852,0.012707836668716865,0.020193007584117965,0.021756867011150396,0.029707446235980456,0.03900392639525713,0.0657671327679366,0.13322350449261597,0.17117964920946513,0.1890359168241966,0.2488593944421402,0.2586468998770999,0.21991253668692984,0.17494604073924186,0.15696516989671777,0.14343813478890113,0.13868964291751001,0.12600094717953397,0.09621579829045145,0.09563483003278293,0.08268760282672258,0.10589347620548377,0.10058099836862527,0.061561598783641966,0.050540329539384476,0.036450163616183875,0.030268324607329845,0.01929099438919376,0.026568336983125083,0.016052266178677773,0.015150584525930022,0.014785275555292708,0.014647982351400659,0.010563978669949155,0.013743122712342699,0.010897203051216855,0.008910194153130596,0.005329212075994564,0.007803033084860279,0.0044055235475233614,0.005064316823660488,0.00572609485536405,F
Utah,0.028665615594094883,0.03413801511826384,0.023446658851113716,0.039137241259349455,0.03739405019112515,0.047619047619047616,0.051371622315832734,0.05725062302148582,0.10758472296933834,0.15242954022273378,0.14295244448680072,0.15626464981091978,0.18190236803810028,0.22599643884399395,0.23916613122010422,0.276640478034746,0.21973785659213568,0.27945792818314064,0.29871323529411764,0.32296059880694555,0.20213014071367488,0.2227770309199155,0.16951111453557807,0.1763866996922615,0.16106596383336994,0.1544293134915064,0.08398362319347728,0.09155956458340399,0.07677671328904763,0.08547289522995496,0.07550638521388005,0.03906631506983104,0.04530304501181115,0.022719158742007726,0.03237503237503237,0.01592407401509602,0.022149095051259334,0.0,0.0,0.0,0.025879917184265012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1362862010221465,0.1195151101246372,0.1816080567937923,0.11752854264607118,0.0,0.16997167138810199,0.21636506687647525,0.0994233446013124,0.11130899376669634,0.11384335154826959,0.0,0.16666666666666669,0.17258382642998027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01544110077891775,0.008449371366770313,0.021421744718716013,0.029791952862510136,0.05838942502635634,0.08373650911797544,0.1689500522209252,0.19129532142062727,0.2575182226877919,0.3196912936934907,0.2518055286532555,0.22794620469569182,0.2192600336876343,0.16292974588938716,0.15046644598254588,0.11088725421293476,0.09531525520659581,0.09238399325758927,0.06761542919698629,0.1041950531394771,0.09125810309018818,0.044642857142857144,0.023984649824112567,0.0270382033909088,0.023473811051470245,0.025188520331858755,0.018811136192626032,0.017286628007480397,0.011524720525527256,0.0,0.014006092650302882,0.00881197018029291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.013484358144552318,0.0,0.01399076609437771,0.013220268560312755,0.0314052945631893,0.03718578015766771,0.04640026726553945,0.02820344081978001,0.13332345752166505,0.14344765104471413,0.1703481842006739,0.213078618662748,0.24327897752313793,0.2669054175042654,0.18765849535080306,0.17927878705094932,0.21640376292162963,0.141943333271886,0.1599277502869292,0.10552299836062486,0.0910263217780475,0.1147630425375802,0.10780753517930096,0.0777619724988146,0.02728778871455024,0.021888804871254032,0.011901928112354201,0.019858606720152515,0.01601858155460334,0.011614626686540584,0.015503275066857874,0.0,0.0,0.021109516169889386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033555438377834236,0.14131176298606374,0.16347381864623245,0.15438671209540034,0.19790006046946293,0.204205530106518,0.2836569932358717,0.17141277301631186,0.19817677368212444,0.1273221829967012,0.17260877328730434,0.11157946937763452,0.09547450830628222,0.1170884017433162,0.09391561011605286,0.1282483968950388,0.09361417586091608,0.041251289102784465,0.06909894969596463,0.041379310344827586,0.03512962832853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008195646472593758,0.0,0.011287227695631844,0.011275046710907802,0.01654013463669594,0.029698559619858435,0.07264082414316847,0.10743519781718962,0.11912895709605648,0.17614316916789968,0.21708303426060468,0.2110551010796951,0.18117566864584642,0.17474392578960088,0.1201281366791244,0.15415933751012906,0.1358007175142388,0.09262880550009263,0.08454157331867945,0.09056063350322227,0.13582919478755465,0.08504305304560433,0.08726955383440603,0.035398230088495575,0.022079929344226097,0.0,0.024988073873832943,0.0,0.0,0.012028483448806774,0.0,0.0,0.0,0.0,0.0,0.017049329393043874,0.0,0.0,0.0,0.0,0.0,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09776536312849163,0.0737354372511429,0.15625,0.16559032952475575,0.24317246539468765,0.2646085997794928,0.3036673674375146,0.413625304136253,0.429618397776093,0.28054067839836777,0.2660989888238425,0.3863134657836645,0.4690706537672237,0.18170805572380377,0.1876759461995621,0.1936108422071636,0.16605778811026237,0.3091721058055651,0.0,0.0,0.1765536723163842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
