state,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Massachusetts,0.0,0.00566938419148912,0.0,0.008769525897506165,0.012359550561797753,0.006759040216289287,0.005376806607019959,0.01444445590829834,0.011382568114322375,0.0320150470721239,0.07034547444114428,0.10327985946217255,0.13328983548492335,0.1650877028421349,0.19164903558789764,0.2848167142938249,0.2744859243992693,0.3520714675821175,0.410671580350492,0.47694115048246366,0.6819366575529006,0.9326958605322972,0.9839359748703677,1.0295267304107283,1.1978693928247266,1.1911838132147696,1.1030746098408255,1.0793538601993786,0.8706919709874691,0.8570302751691076,0.7662185757149396,0.7238648086304268,0.7512392893037835,0.6192525099131022,0.5819704563439726,0.6829503454925276,0.5995393013789404,0.5790969176601396,0.5872947543201525,0.5148604022815971,0.5408359943614971,0.479387769836113,0.42810021755912697,0.43058383315908216,0.38979400377901985,0.38092476406390047,0.3209260608778519,0.2881679933806956,0.2544529262086514,0.2751721726439333,0.23855928899976614,0.20587953653164798,0.1618705035971223,0.15414131807224965,0.11521891594028655,0.12909715818593345,0.10429668131379623,0.08894935119296776,0.08030981742901505,0.07767995857068877,0.0889610891931616,0.09501939979412463,0.09520529908643426,0.10332539063323704,0.07499062617172854,0.066746455533051,0.05986783025167515,0.0732479561457398,0.06934481109516978,0.06918599102967841,0.09023729970977733,0.04943642475776151,0.041079360188965054,0.06887417218543046,0.059774487162070365,F
Michigan,0.0,0.0,0.010603404399705932,0.01544412902466648,0.01146945183188651,0.020208495930427027,0.02456970684460307,0.036530830761478866,0.05157202585968725,0.0637896929901565,0.14460320192804269,0.2542386872038697,0.369956684011224,0.41998119655232596,0.5183288938088814,0.7184415706781617,0.7691847956012432,0.8737784451159886,0.8565130000648383,1.0471758686198063,1.2958721219380642,1.561406608941509,1.4526227103034528,1.3153869684918935,1.3110142688490183,1.216849335396748,1.1564341379965786,1.10692656114815,1.0862865259377708,0.9126347168080716,0.8773095839425762,0.7342256950124616,0.6758860701529444,0.5922335404632177,0.5776941474395049,0.6500212623777414,0.5652570679283063,0.5530665565322008,0.4940047065854843,0.47637440453199437,0.4329239084261996,0.45766378816176334,0.3763989646750027,0.303375744649555,0.2730901197395141,0.25622002139480315,0.22058427933501912,0.20020114997058658,0.17918339371389405,0.19698959490857662,0.163361288577196,0.12233652117485613,0.10349400058215374,0.11680457611946816,0.09673653193973425,0.07414785303231519,0.08366186852480058,0.06569046652174952,0.07330761557967096,0.07715671385881546,0.07481897612133355,0.07039224121074655,0.06602083024562443,0.06433810388459174,0.07840653789900635,0.03906066903113917,0.06795840313556911,0.05499482401656315,0.06718227698761224,0.056931860695869994,0.048732124552588685,0.048279191668390925,0.0380517503805175,0.026376276423376917,0.023886776678543706,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.019910250716003247,0.007151848037532898,0.025857610756766073,0.047458114618537425,0.07470049330514447,0.14019150159117352,0.3161294756374132,0.3898895757948006,0.3983631879894854,0.4059310308820842,0.4816336172390714,0.4525613903542833,0.5307319735316187,0.6533408165321131,0.6673681046144597,0.8376656182265608,0.9303617301950982,0.9722071632512921,0.9376634148980292,0.9478420144754859,0.8730309356614159,0.9113818519430812,0.8436693319901782,0.7843482858905437,0.7539936102236422,0.6397524617925613,0.6055183320154813,0.4997462226213252,0.44768726663110575,0.4561168527937158,0.46420591342906137,0.43570358379113777,0.40725848025569644,0.4223656068584985,0.3420348414765981,0.3680327140190239,0.3397113371772742,0.30900033709127683,0.27806098804337753,0.25784427658338177,0.20790399941640983,0.1694441858299972,0.19744100965912392,0.1759901920072769,0.16335585358475346,0.15441115098906602,0.09678098043341048,0.11331206983380897,0.09977921195652174,0.12533457959807962,0.08859638020503734,0.058307778689586656,0.07778570039541065,0.07473203228423794,0.06721887332494904,0.0724812756704518,0.08700380641653073,0.09209550978234013,0.08194226582071032,0.10538699083378267,0.07036747458952305,0.08121135911139055,0.06756756756756757,0.0761904761904762,0.033260345353252584,0.08154313350579237,0.052316456432017676,0.030732351946894495,0.06060799387540272,0.06317539484621779,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015491266798342436,0.0,0.02132774934077866,0.035658392598902515,0.07457271847791036,0.09392415103003486,0.14040371154159206,0.1862158429928443,0.22386956429914043,0.33120315916859516,0.35063732192475633,0.3895571350464735,0.5072427194266391,0.7170952291761432,0.8056450716746304,0.8490376617043858,0.9762474272681759,1.0662394342853985,1.1570983533600356,1.2075403517224765,1.210661426805692,1.2272135416666667,1.0985678180286436,1.2533232054690469,1.1155378486055778,1.078582434514638,1.2414670057555883,1.2903429346625865,1.1007675975828843,1.0665626117777127,1.0312446645040123,1.0411622276029056,1.1581370639277493,0.9763768009946611,0.9715025906735751,0.8489416780874068,0.6615418730135265,0.6174217064643309,0.6503501885630725,0.5765199161425576,0.44389130885708356,0.4278392002372178,0.34547601346919143,0.36646609057593993,0.3177485247389923,0.2812123376333526,0.1820084633935478,0.18118403768627986,0.19102196752626552,0.1941747572815534,0.10090332500480492,0.10179843909060061,0.1394908583669606,0.14080540692762603,0.1485194467650608,0.10752688172043011,0.07326774126020515,0.08595495960116899,0.06893382352941177,0.07871155243400339,0.054187488710939855,0.060371890847621346,0.04260758414997869,0.07649646203863071,0.07288146823030543,0.07631469404745386,0.07372456502506636,F
Missouri,0.0,0.0069653404658419705,0.0,0.0,0.00785258088158308,0.018121335283534178,0.011051351948721727,0.01959415604296019,0.04941664256098737,0.045680819912152275,0.11567988221684719,0.19070457919378783,0.24686301946463712,0.31363088057901084,0.4359108602126061,0.5756418636118661,0.5673463244063126,0.6568560099311808,0.6959247648902821,0.8328886922346143,1.1255264900195805,1.1970764275945234,1.367301266133235,1.3065810095743524,1.3079261511084748,1.3874451374451373,1.2282867206550863,1.1148748643404478,1.0965911081526118,1.0028727228940533,0.9848152374264899,0.8852024813549871,0.7710087502063728,0.6881420165553007,0.7141055552052462,0.7135622870822208,0.593280352506098,0.5708265190590012,0.5164498852333588,0.5135990697073455,0.5165321694351116,0.4790245318623893,0.3930357954914572,0.40646488014909066,0.3260750286099484,0.28279654359780043,0.2686066032456631,0.25231427330147377,0.2553626149131767,0.20945541591861158,0.18552544731255685,0.17408470926058864,0.12677484787018256,0.12369933784472095,0.1603221356399836,0.09696065634905837,0.1041003990515297,0.12441741053795718,0.06508490621856695,0.07936822889797214,0.08404706635716001,0.07123352724682416,0.07454267064227577,0.08929683930722267,0.09661623591928152,0.07124798896805333,0.0659941548034317,0.04842966801462576,0.06916483462194006,0.06516127415352999,0.05125970730707127,0.04733852303808121,0.053085971333575475,0.06311501276644577,0.03661103822802575,F
Montana,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,0.0,0.04553734061930783,0.07522190461862494,0.0865738402712647,0.12790449797484546,0.2822666008044598,0.26896551724137935,0.33193184332816994,0.1315020455873758,0.27601641178664676,0.3435143006496901,0.44552133812724715,0.5251312828207052,0.628930817610063,0.8882747729964469,0.9474132424952098,0.971632789814608,1.1040828062104657,1.0160680529300568,0.9027854233182869,0.9928106812735364,0.9282178217821782,1.041405269761606,0.8550906396077985,0.7310642377756472,0.7652769845802398,0.4349671122427329,0.5735528412108338,0.6416683376779627,0.6095123900879297,0.3962750148603131,0.5032420400658086,0.4603682946357086,0.44,0.3191489361702127,0.48336977788007823,0.37228293503062326,0.32299741602067183,0.45108905786828196,0.31792290369585374,0.24284943335132217,0.218609099603771,0.1956673654786862,0.3191180736872643,0.14972301242701003,0.0,0.07840677434530344,0.16126431220770843,0.0,0.09658725048293626,0.13443118803562426,0.1178252819390675,0.09861932938856016,0.0835142809420411,0.085426277122843,0.0,0.0,0.1013856032443393,0.0,0.0,0.13235016071090944,0.0,0.0,0.0,0.0,0.0,0.0,0.13959981386691486,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.018699977560026927,0.01846790278495974,0.0,0.04502476361999099,0.06452306699645123,0.09820426487093155,0.2221310915180097,0.4243281471004243,0.520390824129142,0.4582229541061073,0.48380965545840965,0.6119485548333563,0.6736321143799835,0.7940950115441126,0.8231651793844472,0.8278917910447761,0.9139506811519227,1.2695128832048148,1.0911650827173531,1.0882708585247884,1.2220259128386337,1.3039355144618303,1.1283292978208233,0.9845732638340441,0.9669489210598197,0.8615288220551378,0.7719149836100243,0.765625,0.5873062876320205,0.7689653472667225,0.606003219392103,0.5015362371227182,0.5430601439109382,0.4220377081517501,0.43222926943857176,0.46161092793217146,0.339180153115612,0.45283402869644857,0.4390605162928481,0.34051609470603883,0.30072807850585626,0.26420079260237783,0.23965141612200436,0.12487937787364477,0.11126727570859686,0.19142190584435007,0.19537031555266118,0.16993384718091886,0.14044086218477134,0.08609027179928669,0.07427581084426838,0.10309903572078355,0.16239850093691444,0.11133102424542304,0.09835864019179935,0.1176616299232103,0.14007385712466572,0.11370096645821488,0.12885767669608916,0.15393882604912656,0.17222375310002755,0.16942909760589317,0.11392116655274549,0.10775032709920726,0.07749535027898327,0.12249272699433472,0.10254792143251559,0.0964940495336121,0.06800408024481469,0.11675947548051016,0.06633813495072025,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630561378989052,0.0,0.31901318587834965,0.2971768202080238,0.35639412997903563,0.294521892794031,0.2985074626865672,0.6205971150620597,0.703902065799541,0.8360962952284849,0.9546901045612972,1.0124101894186806,0.9954445756706598,1.07600341588386,1.0974822466107166,0.866129767512536,0.9823484267075978,1.0003334444814937,0.9290096406660824,1.0612386917188588,0.6500171057133082,0.7384131971720346,0.6836082627433497,0.6858710562414266,0.717984934086629,0.6415135370229422,0.6227667177131189,0.5543668546975297,0.4695773803576781,0.506401681635773,0.46952765517889,0.541907514450867,0.523784990554697,0.4024144869215292,0.39308759178224434,0.36719706242350064,0.26051843167904126,0.2569677801937142,0.27309664957037233,0.33975084937712347,0.33659730722154224,0.26638252530633993,0.3621072304637309,0.3502919099249375,0.2893171024619248,0.25077059714748445,0.2397206733024128,0.31603629320012233,0.23607413732482796,0.2905287623474724,0.2925606018389524,0.3555324314949705,0.4064864864864865,0.3407311907173773,0.3221397891448653,0.2631850552172567,0.3178365565910683,0.28085246984966133,0.3144480609036244,0.21337126600284498,0.22546054440472918,0.18687354889857863,0.12293642430628732,0.15291455134870635,0.14854042882975974,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.04821135859608524,0.0,0.0,0.09443762394938143,0.12191690893744725,0.16296966953372566,0.2715011385531617,0.29041626331074544,0.39742117813300365,0.32487487926947056,0.4146151852811609,0.6291506466270534,0.4583516967827237,0.5196201397598996,0.8150113722517058,0.8769307424015944,1.0319507838856916,1.0962241169305724,1.2128856976518534,1.170631204345383,1.037663335895465,0.8859003095314335,0.9124704291990536,0.8126557590204789,0.6364448414470746,0.7377598926894702,0.7110208227526663,0.6206827510261287,0.6415241057542769,0.5295754420608564,0.508111962916741,0.5208785484851115,0.5780860903593027,0.5556520229206459,0.44326241134751776,0.5625099033433687,0.45161767972162586,0.5206073752711496,0.4277999859737709,0.3096867122794382,0.37655919039774066,0.2539526501187843,0.23033612011602117,0.272623340075631,0.30181086519114686,0.16808292090764776,0.1349267540478026,0.1351742782659071,0.15917230401910068,0.07953076846605031,0.1103420603872003,0.06186204763377668,0.09345794392523366,0.0728862973760933,0.1076194575979337,0.05490282200505106,0.06802721088435373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.012150373016451605,0.007596722556839763,0.008243343500123651,0.0,0.012821259980185325,0.00974331770793864,0.007224836925109405,0.02025993496560876,0.027777245646635123,0.046051765944249166,0.05968011458582001,0.09810593673492836,0.09716613626436321,0.14639328019138245,0.2312587715039764,0.26177099820847755,0.3233694921934484,0.3653147052534037,0.4367789343668048,0.6340090410257868,0.7973928720011094,0.9486705178418262,0.9490536092796353,1.025839442010269,1.0603555188094254,0.9911267369830905,0.9405424642212563,0.9410297088774086,0.8986320975421793,0.8166733882583396,0.8287009196380116,0.7292082881443005,0.7269416423389311,0.768090363572185,0.7314349525404802,0.6745362563237773,0.6633073504181133,0.6398512850907916,0.6126752158287692,0.6015172026257312,0.5483216160015844,0.507207368861774,0.4715560190012745,0.4158574453844212,0.43678745590658274,0.4433120436913725,0.41239995806102125,0.3625414031918097,0.4309975389060989,0.3905858788182273,0.3383877872771319,0.31101137750482266,0.22924901185770752,0.22270519734900318,0.22424836513542185,0.20792580331860525,0.19256161971830987,0.199727268970647,0.2036343067241745,0.1891982360902912,0.21037764994924457,0.19024507160405058,0.17479213907785335,0.17481374983662265,0.16942191190060582,0.16071553350569492,0.16540812657317513,0.16308779559662953,0.13579822194861396,0.1596799060274576,0.12255595150555273,0.11266073579115031,0.07247397982807562,0.08843594710688116,F
New Mexico,0.0,0.0,0.0,0.0,0.02912395153774464,0.0,0.0,0.035101795206097686,0.029068359091129307,0.037709168041480084,0.08434073657576609,0.08209057326583664,0.08797395970792646,0.13545990823683635,0.14717631722803917,0.18909808435418893,0.25684210526315787,0.27571945545407545,0.2848610153916839,0.3274487471526196,0.4965859714463066,0.3669724770642202,0.682405016599041,0.47579245161705136,0.6300464888671398,0.6560897053560778,0.5692937199786515,0.6921302230197385,0.5558461940884122,0.6191950464396285,0.598607586700501,0.5617977528089888,0.6411039198925388,0.46026567233745047,0.5690871841566127,0.45326664582682086,0.4724657462333981,0.4436825652919229,0.4178623571464532,0.6470018849661215,0.5133157145761333,0.521155830753354,0.42748248866913885,0.5506493506493506,0.3542589215941651,0.4108506715828285,0.3474781509950511,0.3662225996497001,0.33261802575107297,0.2893389717338081,0.2143064002316826,0.3130071875724554,0.24596556482092508,0.2921710094806511,0.28381642512077293,0.23606883270174567,0.18162460073902423,0.24929884699283264,0.25260498894853173,0.2626641651031895,0.20762551906379767,0.18556318426424198,0.203615721601777,0.14026139623844436,0.2598645968679478,0.21728108930252768,0.3777005589968273,0.2380952380952381,0.19604639764744322,0.14963837392966997,0.12041974883880956,0.18462106526354657,0.15672445881085317,0.14771048744460857,0.09941455870981995,F
New York,0.0,0.0042880643677444,0.006920247606459359,0.006994139647200872,0.0051312688528315446,0.00981036919689411,0.007284559162761334,0.015733744865610386,0.020896176336765476,0.031853448135760694,0.05425866702413553,0.07983298432802487,0.10223717170593995,0.10510943473448242,0.13046558736044395,0.1879415684006738,0.19508265841026512,0.2294290485004595,0.2817294553338721,0.3434336088955585,0.459645802352305,0.5735273755474746,0.6707531720158563,0.6851979176898144,0.7168458781362007,0.7853653864572359,0.7219336326150283,0.7361508837760443,0.7080228435556122,0.6800292050160148,0.7050406859264923,0.6507987326260474,0.6335837732460079,0.5581971133556537,0.6017600223494901,0.6352532465742093,0.5937133677766683,0.5772236715053161,0.5646219625772585,0.4996434890537935,0.47282052863390844,0.4916370750396111,0.4474261796572884,0.42724621282323905,0.4076374334224239,0.3756835353212094,0.38721055052905995,0.3662480036279748,0.33709698805626104,0.4341670106216791,0.3851578604752089,0.37267781129309613,0.30358796431962304,0.29367010663303666,0.2632134987473211,0.2538331832494274,0.2293174507438681,0.2117270056842025,0.19819158097360823,0.2049047452307772,0.18208595528183155,0.18399758251351442,0.17733235710975126,0.175557150122263,0.15964649704226355,0.14263352692482115,0.15946348733233978,0.13781405703381744,0.12960162927762522,0.12628624883068287,0.14354142875269635,0.1372723088051555,0.08999125799208077,0.08525455214437634,0.08489044416566842,F
North Carolina,0.0,0.0,0.0,0.0,0.005455596896856485,0.0,0.008405745326930957,0.007254261878853827,0.03493665163020582,0.023274405237753107,0.07197380558962765,0.12655920946055402,0.247217510033514,0.3109838202919614,0.37882830007469853,0.5251579787348761,0.5961873976473611,0.7009780834821087,0.7582054680655089,0.7941957337727731,1.0966925539041759,1.38378434937285,1.33136873125296,1.4872922068520735,1.3818313802758477,1.3972205558888222,1.3972029969744582,1.1978930675124604,1.2094903076117058,1.2250349242412613,1.2050547159979157,1.144912776372417,1.0723353255641588,1.0073527030091018,0.9788292309654381,0.9863844554563788,0.807070881196032,0.8003427854377401,0.7278451419843521,0.6682932003818819,0.6566507878343716,0.6070648268985439,0.5765444165852138,0.4671420524023467,0.45260050202239593,0.3397727126475244,0.39246048697137975,0.3617244439663287,0.2990163201430807,0.31451397761896066,0.27785613540197457,0.22776828743246808,0.21525721180212792,0.2029860313560001,0.19743729047133185,0.20096156292131973,0.19367333763718528,0.18041615994226684,0.19234108485714668,0.16308198211445146,0.17128062139016134,0.20267740727831351,0.22725230141101851,0.2063780003680627,0.17960266364565775,0.16766781361171051,0.15029538250918884,0.14158268124105594,0.09548303636055627,0.11139425938077,0.11258308786107556,0.11391323608518178,0.08813160987074031,0.07010704148284944,0.0621062904799929,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07903434401494468,0.0435097897026831,0.09168488609916073,0.17981730561749262,0.24571854058078926,0.34607282575985554,0.5645889792231256,0.5302695536897923,0.4557192769254139,0.4848018468641785,0.6237343053867962,0.6100660904931368,0.670660824465707,0.9146928557673791,1.0506605638198272,1.008249312557287,0.9725802671666277,0.9771616861720259,0.9992228266903519,0.8165680473372782,0.8871065743103658,0.9096651926721415,0.7848511274448735,0.7475970096119616,0.5627009646302251,0.5242323740237509,0.4969212487847035,0.5761316872427984,0.40128410914927765,0.5127212924446165,0.34882624681813895,0.3831041257367387,0.33529770371875633,0.4430249330311148,0.40865915617406673,0.44879171461449946,0.41831002748894464,0.38413878562577447,0.1982029598308668,0.23230390817163157,0.19712756969867645,0.18710420264824412,0.22431583669807087,0.09032063826584374,0.1262028711153179,0.09700889248181083,0.0,0.0,0.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.003996909056995923,0.015367977687973135,0.016301296254928124,0.017695356738391847,0.02269876351472433,0.03167176934061599,0.05459070352431159,0.08154015587936293,0.10773162298942728,0.19900099500497503,0.35916345045600845,0.5105169274220521,0.5990000485413329,0.6705248845234413,0.8732109582523887,0.8598022454835388,0.9682787036792477,0.9422837669713854,1.0789857313248223,1.3328053335855123,1.4050287791578309,1.438799480207917,1.3057821234295874,1.2598473658296405,1.1705479572617978,1.1276834747878182,1.0434133213093042,0.9926020940846584,0.9304125821554311,0.8458931057442044,0.7512857054340418,0.6666017541363013,0.5887541178865159,0.5784285300086981,0.6001122103304524,0.5010178044095301,0.5022231941103579,0.4759354658661497,0.4232597022119462,0.4325454736937127,0.43014227783035924,0.3293109801031687,0.32230652039105506,0.28246876183263914,0.23925239252392524,0.24287687660336688,0.22125642038719873,0.17102409885029254,0.18066242890598863,0.15342944816827525,0.1357845082220165,0.12708868463211404,0.1143842767010122,0.09810753319152057,0.08877662154617758,0.07029609856652956,0.08857308755941778,0.07165391160693849,0.06421101983407057,0.06166194621824148,0.07372844759487271,0.04650609446144861,0.07075948514050812,0.054283050707449765,0.04483411377901764,0.05621350912830734,0.04694774455210548,0.06722999248605967,0.04771814482456954,0.039386119788129836,0.04630214252641327,0.029400955531054755,0.03670678922655736,0.03694838471300744,F
Oklahoma,0.0,0.0,0.0,0.0,0.014356471179384107,0.01178967224711153,0.0,0.025750269207359896,0.050298360730698,0.02727582679849983,0.13407924545748764,0.19446795854400697,0.25452488687782804,0.3273520853540252,0.39517120069395917,0.41886099203919164,0.49660284126003706,0.5861460894617887,0.6827433400319471,0.8951682484900777,1.1172509587221064,1.2869553941908713,1.322060455702814,1.3362316987404899,1.2666748256027416,1.3382596805632327,1.3568204978890668,1.0960105217010083,1.134909961622987,1.0410014050325713,0.8138384450898415,0.7559665125577908,0.7555995322479087,0.8112558000299357,0.6961902920131503,0.6810709253170503,0.5940095645607854,0.5540417801998184,0.5648525758214973,0.4713507143909265,0.5407716685949997,0.5834554415878513,0.452385694369363,0.4313214647561152,0.3517204994431092,0.30482443285069466,0.31659614758706395,0.2584843692981389,0.26501766784452296,0.2297585916769141,0.18077239112571897,0.17256828062257326,0.18571886007044508,0.1935586228779946,0.18874064432150991,0.14255629353636806,0.14762326542663123,0.13265678373627832,0.14076482220062336,0.1490010159160176,0.1607002427599412,0.12773967997848595,0.14859342811792914,0.1631726437515519,0.1305388353035028,0.11055199756023178,0.0871425176265547,0.10905125408942204,0.15541563720411256,0.12208521548040532,0.12785086814863694,0.11580527557366503,0.059819620835634094,0.09212121212121212,0.09209045328967563,F
Oregon,0.0,0.0,0.0,0.03710950678091897,0.03672542735042735,0.0327043202407038,0.04452784580643109,0.07158623158145916,0.0954027786059269,0.19453450671607225,0.256505346436739,0.32111235814939515,0.3267248215701824,0.38394764957264954,0.41637520402385,0.5185770750988142,0.49277159547041743,0.5885873902633679,0.587278001839666,0.7623747790218032,1.0365602664371516,1.0310459388246076,1.1023806731558579,0.9432146294513956,1.1254903398467573,1.0571638603983617,0.9688762531797098,0.9995619449643581,0.8603974793989336,0.7622184770951432,0.6636095887857436,0.5932597119473928,0.6131269474319027,0.5240286298568507,0.5453510322715968,0.6201640246906425,0.4559182251132536,0.500865130680266,0.4776622646810902,0.496324099637063,0.4917356682846356,0.5100064557779213,0.47926447574334896,0.46085898995071367,0.282191276608797,0.2544755141293091,0.28894774861545874,0.2565846420180537,0.2338737713725862,0.13416387158600862,0.18813175600267848,0.14796625110187633,0.1645108222315409,0.1559913408888323,0.14921015926562653,0.13287529167746953,0.17061991903917567,0.16926201760324985,0.1411954548510724,0.13054830287206268,0.18063709313231666,0.13617021276595745,0.13263501564413005,0.21642717757672522,0.1613690096446129,0.17545258792567192,0.18406413612565445,0.12016740562714955,0.12528188423953898,0.11288097328483633,0.13385146804835926,0.13064495057266037,0.0798197013804113,0.09919158855329069,0.07194984068249563,F
Pennsylvania,0.0,0.004647080084680126,0.009518888193858958,0.012819438212773092,0.011948145050480913,0.013467677573822827,0.01457636841536067,0.03862175508289884,0.04110987422226123,0.07367631238756452,0.13553329404832057,0.250147471692088,0.3303459323721696,0.4098214762472634,0.4669204474127459,0.5939919850190712,0.6419171926821441,0.7236047593593474,0.7455967303003632,0.8329772501454363,1.0418329214800301,1.1347525905093419,1.2671022706761488,1.2631527311078952,1.1485872808941557,1.1374094012210159,1.0345116165290107,1.0481561946966318,0.8925348142344709,0.8830142293658635,0.8197969339754942,0.7906251005372712,0.6309567556156714,0.6176535467809535,0.631885073047437,0.6290634864431168,0.5331643115469221,0.5361751850728829,0.5084298268773809,0.4820229759216599,0.4962425207017966,0.46561550439160077,0.4011824324324324,0.4054477845974643,0.36606751424813677,0.29795428945169145,0.29001756549687935,0.25259809615879375,0.2390688389464872,0.22481827189688336,0.19380012631615376,0.1741128322952379,0.1308370748971658,0.14332591558857918,0.11499099237226418,0.10565086750024232,0.09332757980511595,0.06348036204283901,0.08672938391527049,0.0737517516041006,0.05538631957906397,0.07358979554835063,0.07311592099179597,0.0500533902829685,0.0677289007255028,0.06081056911538508,0.06176801869996487,0.06305014340816932,0.0631791761435431,0.061642973958988545,0.040075497065439405,0.041516003749832595,0.027910351949538083,0.0320368132108168,0.03481367117730754,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028729027809698916,0.08668515950069348,0.0985335883614444,0.18337058048249383,0.23464292160519823,0.23696682464454977,0.37919184737528144,0.2913025384935497,0.47516198704103674,0.5788712011577424,0.582998996990973,0.7444168734491315,1.0909596275449935,1.1775620896374537,1.2976235382874388,1.2341985189617772,1.3427770399881955,1.222672064777328,1.320342378437443,1.0879329274378682,1.0634869481147275,0.9629887457941756,0.6382493731479371,0.7634397200721026,0.6287262872628726,0.8592685738237451,0.5809213208316347,0.6445764931010173,0.6058198430827291,0.6192254767053272,0.5773559056659164,0.5333333333333333,0.6130980027868091,0.5937921727395412,0.4565392534240444,0.40503274732850736,0.3705575206333165,0.32224351158334785,0.35530289571860013,0.26107226107226106,0.2804642166344294,0.3243462396107845,0.2749867794817557,0.16541685046316718,0.24006983849847227,0.1573387278040009,0.25125628140703515,0.08158508158508158,0.09282896263634255,0.14966612940363805,0.16550419671355954,0.21916473882868626,0.19142419601837674,0.09157509157509157,0.12629806342969407,0.10574018126888217,0.15627441787779342,0.09532888465204957,0.08028259473346178,0.0,0.0,0.0,0.15781167806417673,0.0,0.0,0.10326311441553077,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012802692223278954,0.012436264146250466,0.031085430076067875,0.06502420345350769,0.08593892850612543,0.18915267322910634,0.23199594494482784,0.2759469546573493,0.3295808763674628,0.44240537440602984,0.5347816135006347,0.5435014280233599,0.7463202266602169,0.9582196905698632,1.0713131664636724,1.0858337742171165,1.1158021712907118,1.1687578265033025,1.2673521217052544,1.270451330504177,1.1405680585306146,1.174573929064947,1.1027278003482297,1.1369509043927648,1.0095046933112934,0.8623538956161173,0.9848462643257028,0.9013377449442368,0.9168808911739503,0.8038907166356744,0.8220684864098184,0.8086410742957233,0.8954798231855127,0.696307288396781,0.6239811119230986,0.5720044670825047,0.5077457126573753,0.46058048579662414,0.5025261394645124,0.38057926402686443,0.38671586715867157,0.33438544954529825,0.366537999935126,0.35207823960880197,0.2597908683509775,0.23655776484879484,0.21094349271286117,0.20895618349567624,0.14561221848304426,0.17054004347099147,0.1676804208449778,0.14381904948682747,0.13365497457295605,0.1295616497516735,0.21800062285892244,0.18751757977310374,0.15585104619159731,0.10849783004339913,0.12718151628629973,0.1156570767673847,0.12765336640163397,0.09054362391800369,0.07261109497531222,0.11276075925577898,0.07911079466793244,0.07380073800738007,0.06382978723404255,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047109495928393565,0.0,0.07177345687067728,0.16086869093102754,0.21577225586413307,0.20702455739577386,0.3576833126977576,0.5266903914590748,0.6731113498030792,0.5973010839908561,0.7063648792343916,0.6725548983064582,0.7043576258452292,0.8424336973478939,1.0693943973032662,0.8203445447087777,0.8251797713073205,0.9077664462624677,0.8793527963418923,0.7170294494238156,0.6993006993006993,0.8120078740157479,0.7648415685322326,0.638199118124855,0.6712911165808906,0.5934718100890208,0.5244388504300398,0.45335482571025587,0.4833455920983503,0.4351880634131178,0.3409696323921151,0.46511627906976744,0.5496354458777342,0.422237860661506,0.35327366933584553,0.40461010299166256,0.3101352189554646,0.29077117572692796,0.281078318640603,0.19409937888198758,0.0816326530612245,0.22268615170494085,0.24369266055045874,0.1781208252931572,0.1867704280155642,0.11046236389458736,0.09185548071034905,0.0,0.176820446873493,0.0,0.07763975155279502,0.0,0.07886435331230283,0.07890168849613381,0.08021819348628269,0.13271400132714,0.0,0.0,0.09081002542680712,0.0,0.09002520705797623,0.09237021984112322,0.0,0.0,0.0,0.0,0.13534852244529663,F
