state,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,gender
Hawaii,0.0,0.0,0.0,0.0,0.7210205213533,0.0,0.46697798532354906,0.2707581227436823,0.3250591016548463,0.3263126668644319,0.3212616822429906,0.1559656875487393,0.290065264684554,0.18480018480018479,0.10462439840970915,0.20781379883624274,0.2916666666666667,0.233326852031888,0.15912305516265912,0.12865282117257856,0.17283097131005876,0.12417952811779316,0.10095911155981827,0.17822135091783994,0.0,0.08753501400560225,0.0,0.0,0.0,0.109717868338558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045854732208363905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.37124535943300707,0.23510971786833856,0.19555555555555554,0.2255881405091847,0.424435349401243,0.10698047606311847,0.24439332949971249,0.1300728407908429,0.13924050632911392,0.11190376276402293,0.17464706738466018,0.14396775122372588,0.22665457842248413,0.07590708972218005,0.13810035292312414,0.0,0.0,0.12426219322771047,0.0,0.08001280204832772,0.08206138191367143,0.07535795026375283,0.0,0.0,0.1053324555628703,0.0,0.07337654396477926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.286697247706422,0.2598792325919132,0.23274024448601385,0.1567991349013247,0.14593757445794617,0.17709105800838967,0.18654976214905328,0.13857808618530457,0.14026316040571357,0.16523394197987912,0.12253940867382951,0.11471448317364198,0.10537204064073934,0.09059338668277216,0.11340929956256414,0.08721757571862691,0.07712822800219304,0.05623415533533072,0.06706528002115862,0.06353300397318339,0.04218459980876315,0.052417241240272576,0.05981237801422905,0.035101575183186344,0.03936840313244808,0.030265396215781837,0.031077455377953655,0.022122558976731092,0.031369715866422045,0.021461948940072386,0.027655377127159424,0.012718331354926232,0.01397541797532971,0.017050803982474737,0.015445522017998098,0.013318239328760736,0.017762573599552644,0.006422645078794177,0.016016854659364622,0.011359695799304069,0.005896122120481359,0.010603033583713742,0.008708857452332613,0.01086153712473389,0.007749334848758815,0.005627260496119748,0.007403714690450689,0.008124602730822352,0.011282584594857103,0.0053023036099047035,0.009711707949518542,0.004929896866557551,0.0040778876541951265,0.005782899440635908,0.006955293513386265,0.006871592835219205,0.004771561493498748,0.0036971310263235724,0.007540625117822267,0.0031267001432028667,0.004826487764853516,0.007775243624300227,0.007926042815042188,0.006128765360218184,0.00613558100117343,0.0061692217526759,0.0,0.004480253283652303,0.005314141690200723,0.0,0.0,0.0,0.004298702508292914,0.0,0.003670317409049535,0.0,0.0,0.0,0.0,0.0,0.0,0.003563537880407669,0.0,F
Indiana,0.3707627118644068,0.18057403535449534,0.24010244370931597,0.25958648328627376,0.14544396771143916,0.16547302014116916,0.20066218521119697,0.1266717010547855,0.17249876786594381,0.15893656985984686,0.1240910872120869,0.13707598510577357,0.117320819112628,0.09041219742736202,0.08476748082874998,0.09036948797469654,0.10167029774872911,0.07001070751997365,0.0908572273754939,0.0816519478287028,0.07350470430107527,0.051442630284052784,0.053153382172817815,0.05845816587504567,0.05343245440817748,0.0432930024836512,0.03136692581722044,0.03208830702092158,0.037801165867536755,0.032338911795618076,0.030361107421393196,0.021358393848782572,0.007930088341184121,0.017292878478226692,0.0,0.011893636904256223,0.009444017215094238,0.007161357315923278,0.007419039728957749,0.007243489913440295,0.0,0.011163704563722425,0.011914303663106817,0.016143613586465193,0.0,0.005226244107409769,0.0,0.004930382992150831,0.0,0.0,0.005132574396665879,0.0,0.00642460194237132,0.0,0.006614121148652373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007208869793393791,0.0,0.010362694300518135,0.007568876778686043,0.0,0.0,0.0,0.0,0.0,0.007221885200912845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Iowa,0.28965517241379307,0.4025157232704402,0.2069679199724043,0.20821609454136186,0.16736780205364815,0.12617102482414913,0.16281909635401526,0.14708002883922136,0.16324127595803897,0.12682308180088775,0.08312983841637657,0.07498687729647312,0.06796497189909816,0.10279930412778744,0.07519381854953718,0.07465273149012185,0.0663441603317208,0.04472021912907373,0.04844408982104183,0.02628197640462563,0.0401664036723569,0.043849391955098224,0.03308171182821569,0.03987363126092691,0.023318176518596245,0.020371933296469833,0.02271178741766977,0.014304105278214848,0.016464970774676874,0.0189948985129708,0.0,0.0,0.016891484278854275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.29738613241508843,0.46689303904923596,0.3423513694054776,0.2725938351855735,0.19356852950359038,0.14397277605689107,0.19741348052052698,0.2006057506981867,0.18714909544603867,0.19473081328751432,0.15169798310636098,0.15184524988446557,0.10403662089055349,0.1753143858939348,0.145476689897828,0.09024017770373455,0.06859948730909485,0.07282260413632391,0.09867921663883406,0.1076591817902184,0.07505535332307577,0.04993278279239485,0.08753780041381505,0.058296897772225686,0.04808462894694662,0.04519495459961379,0.049798730132381626,0.042724087840724595,0.04604437002930096,0.0460694392092809,0.02514774299006664,0.0,0.0,0.0,0.0,0.018094962362478286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013740982480247337,0.0,0.013651877133105802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.8814286809228176,0.8627100996578908,0.6948099799978945,0.6738664762584792,0.4703161141094835,0.4648037184297475,0.47744350703957894,0.48307903489784065,0.4602747486191758,0.4096798780487805,0.39522239447998775,0.36538578649290543,0.32380151387720774,0.3272469568117392,0.27011996504329866,0.27535091714628795,0.29829121745429754,0.26837878568921736,0.29807857265397153,0.2370569160237057,0.2018856983312214,0.24329271014686843,0.2305219524574909,0.21892592261638816,0.19681742043551087,0.17396838867083908,0.2070844686648501,0.162957245164887,0.15247524752475247,0.13712995079454707,0.11584129742253113,0.09796388782174414,0.10530983261279236,0.07252171002473176,0.06518154978720142,0.09717016677573521,0.05368559761831167,0.05821484187393576,0.05434126313247192,0.05027269126473904,0.05988943488943489,0.030135004821600773,0.03667930064800098,0.031053971802993605,0.035810740237842996,0.03627624359497574,0.02891140935512341,0.021252049304754387,0.02790740941720027,0.016997079592688164,0.01582003132366202,0.017792730860682917,0.019769357495881382,0.015234355163600048,0.02050580997949419,0.02457281112959322,0.012088731287651361,0.020594353028399612,0.0,0.0,0.013630345042448788,0.02144918493097262,0.012821334700942369,0.019784568036931193,0.0,0.0,0.010739062265083013,0.0,0.0,0.02243661655822302,0.010099989900010101,0.0,0.012667581547556213,0.013259668508287293,0.013753266400770183,0.0,0.0,0.0,0.0,0.0,0.01169645363525779,0.0,0.0,F
Louisiana,0.6934247022352749,0.6133356698501709,0.6679787678177372,0.5889681730660323,0.6088569661798983,0.5809617271835132,0.48616305160807777,0.4883654122378627,0.41677353167478837,0.49259567131553833,0.39449460857368285,0.4616779017730698,0.2981037290568329,0.34317479225162373,0.4085101716291057,0.3474328572216401,0.37868542061130644,0.31318340127973215,0.33303408531464485,0.2710975076519458,0.31867617822476907,0.30794312109410377,0.2580682576043147,0.25393600812595224,0.2985598876009835,0.22499488647985275,0.18393447334387125,0.17285847555287276,0.18790124745550393,0.2100033293210746,0.14239069059484938,0.14691703778522566,0.11355601739763889,0.12465770221114153,0.1300739150183755,0.09936922146375182,0.1010611419909045,0.07090678231617828,0.0732259352949008,0.10109925379122202,0.06486007625013843,0.05890704769960426,0.05985604620886767,0.052917620137299774,0.05287103641144797,0.03489670575097711,0.0429000429000429,0.027733755942947705,0.018746652383502947,0.025474974189828782,0.034188501723100485,0.01955635022629491,0.03543234547954136,0.01906074512851341,0.02197254896216327,0.022295123737936746,0.011602850986242334,0.011894041085416206,0.013896126454750739,0.010415943337268245,0.010564682267180815,0.012852054492711049,0.015958826228330905,0.0,0.012841641161740469,0.014761392631956307,0.010422746602184608,0.0,0.017474710211055667,0.0,0.0,0.0,0.010026067776218167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maine,0.24916943521594684,0.22876751501286818,0.16498247061249743,0.129653639562882,0.1531393568147014,0.16792611251049538,0.17075773745997866,0.18585542404382277,0.17571441783038935,0.11819166748744214,0.10497769224039892,0.051150895140664954,0.09368080395162663,0.1210130521220503,0.10447641244072974,0.0,0.061446629213483143,0.08758101243650376,0.07772691942309352,0.0,0.051339094720629766,0.08630361612151549,0.0,0.045421511627906974,0.05167068549776094,0.06844626967830253,0.06043861163874979,0.0,0.04280821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.47498886744841917,0.3576341127922971,0.3111387678904792,0.2819170358437374,0.31513929156687254,0.29256875365710944,0.24274155164207523,0.25939746973696187,0.22007225013494996,0.1972710833470327,0.2590772278736617,0.19628902633235806,0.22371364653243847,0.15852762633878512,0.16322502277558457,0.16523209345219797,0.12645222476882953,0.16267904614530015,0.14139700238354946,0.12756729174639622,0.0970873786407767,0.11993070670279393,0.10445227836532185,0.11530833448641668,0.08169193065262775,0.09883198562443846,0.09668508287292818,0.09689495705791676,0.08280887711162636,0.08009780363391089,0.06255375713503793,0.037982113877283244,0.037349882204217665,0.037640479647254935,0.04828859536997585,0.028596757127741713,0.02885308968502044,0.039558609202581724,0.03782316557646954,0.026908846283215607,0.013157606192846647,0.01211778486892596,0.015429717636167257,0.013175230566534914,0.01605222323291776,0.017615558060879367,0.018791212545696812,0.011583075472010327,0.015151260079796636,0.014908560826928173,0.0,0.01499325303613374,0.010335027129446214,0.0,0.00839066957543212,0.008868235753179262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009068485200232153,0.0,0.0,F
Massachusetts,0.2059449440516235,0.19018461823916874,0.18825056799740345,0.19498685958120215,0.10953133228014744,0.12071854561179077,0.08511673151750973,0.09736294927225321,0.1201397990388816,0.09627195166484082,0.0867235531878649,0.08459597866972823,0.06867917460119252,0.0832072617246596,0.053907570371233754,0.04617942244935657,0.038852453920989655,0.056029384299321416,0.02863779552613994,0.031830594226935384,0.03830779480346436,0.038630377524143986,0.03152529905248962,0.022605255721955354,0.011084631158898187,0.02233389168062535,0.02260312676586928,0.013066527290375569,0.018259837487446362,0.016323569420513283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006140117480914468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.2510535281986909,0.18487394957983194,0.1542211830257201,0.1479467391738974,0.11788977306218684,0.11990150947436035,0.14716840536512668,0.17381228273464658,0.1247940098875254,0.12076237814375973,0.09865885617388623,0.07211927645232033,0.09316248453655482,0.07350022785070634,0.0765267775393908,0.07711560576337685,0.04898391474151056,0.067275597070924,0.041660157267093684,0.06522906914281329,0.043199837365318156,0.0413884443463385,0.0344842450105608,0.025736518605989037,0.0273334100586949,0.020528822466743306,0.016207017638637532,0.02463565167781754,0.025716699935095948,0.023562092313797463,0.014085829655366701,0.016156828953037484,0.010192640913260624,0.00915315051440706,0.009088981125215863,0.011252391133115786,0.005755443004670131,0.013430978906294182,0.0051480430082221605,0.004301044436957441,0.005574757498048835,0.010991710956796111,0.010707312464571392,0.006139526888058007,0.004096585788358674,0.0051644000688586674,0.0027515009437648237,0.0038139864331054023,0.0,0.00461249293712019,0.0,0.0065742290222328475,0.0,0.0032419114309797056,0.005295453191503445,0.0035023570863190927,0.0,0.005810490841213811,0.004476643114549836,0.0,0.0,0.0,0.00508931752252023,0.0,0.005503324925475808,0.0,0.0,0.0,0.0,0.005275745638716939,0.004339260763536324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Minnesota,0.1567398119122257,0.08285984848484848,0.13887924449690994,0.10182147301730966,0.07189718702255775,0.08547530374259722,0.11540193650078812,0.06156946154707266,0.04498306519898391,0.06376136615657574,0.07403058228882138,0.05131839397864177,0.03664883090229422,0.04198463856165568,0.02227226607933876,0.023115448824964684,0.02561934773140676,0.020988010598945353,0.024278392230914485,0.025388586419927216,0.0,0.022256843979523704,0.01952362358453729,0.017428687619822227,0.0,0.0,0.013309907895437362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
