state,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12578616352201258,0.0,0.08779631255487269,0.10063737001006373,0.0,0.10090817356205853,0.12123048946810122,0.14696276943174394,0.1518474776446769,0.1707941929974381,0.16139444803098774,0.1367573317125057,0.1688411358403684,0.1833944648216072,0.1226993865030675,0.10438413361169101,0.10263427984946973,0.10997643362136685,0.10402734433050972,0.09602194787379972,0.09416195856873823,0.0,0.0816743236345074,0.048628671464695586,0.0,0.0,0.0,0.045158959537572256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06160344979318842,0.0,0.0,0.051826898160145116,0.08738203425375743,0.11458792419568092,0.09854864719584303,0.14215314632297196,0.07972097658196313,0.2182972812065886,0.1116524563540398,0.1843586260430817,0.21539614159955048,0.24019984627209837,0.19212295869356388,0.27036160865157144,0.15169574168382274,0.14515408664582402,0.1453163424994411,0.08125952260030472,0.17018720592651915,0.10692068429237947,0.08975854950184005,0.053485469780709574,0.08681309141418525,0.06225542511561721,0.0,0.056415215989684075,0.039613373474885125,0.037017842600133265,0.036153289949385395,0.042078687144961074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.005160597803649575,0.006077980489682628,0.007662688454244172,0.014097479370688521,0.013772334135189234,0.027398955304349364,0.04100589236844686,0.027671900523980823,0.041485352140026306,0.046962238881255114,0.04120497684459453,0.049896642668757575,0.08323860839367386,0.08813578597219458,0.09410226439764645,0.10024078456498599,0.10012462320121854,0.10352508130378861,0.10438197602315007,0.12277470841006752,0.10803528305244159,0.08949273888459505,0.13073514435912256,0.10946592153021836,0.08947036477507736,0.0713511045150979,0.07370581264271468,0.06071302506177197,0.026521496370742602,0.052959458141123024,0.05268632722262,0.030982272751764642,0.02917501027756044,0.016602385635105105,0.016090702049707892,0.016747413122794427,0.012744757270304717,0.006583495177589782,0.015481074386562429,0.015995795390925813,0.011649716329407379,0.007226738934056007,0.01346867309081559,0.008763144717075613,0.006408859607521437,0.009185990052885057,0.0,0.009391183020741099,0.0,0.0,0.008252640845070422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029473684210526315,0.0,0.0,0.037965072133637055,0.04655493482309125,0.0,0.0,0.051437021796437984,0.030584781012967948,0.09543122986997496,0.05337128624799858,0.08331197128941296,0.07193303688202982,0.05686485120363935,0.0455462294228642,0.049937578027465665,0.054951764562217606,0.04660918200885575,0.03414523104939677,0.02604980723142649,0.03149771641555987,0.04537662599576485,0.035241403614761115,0.0,0.035576336653791424,0.03611971104231166,0.04120313143798929,0.025974025974025976,0.0,0.0,0.0,0.02653786953983334,0.02682403433476395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.0,0.0,0.0,0.0,0.002775070157242413,0.005021407935833102,0.01213326367941221,0.010401125921881044,0.01627760010724066,0.02249262653686415,0.030887363053154065,0.05146951671364035,0.048066269027531985,0.05625675709652277,0.05915409642117716,0.06213029240068861,0.0619934630976608,0.09056863218227433,0.1116183622605145,0.11915085883356046,0.10905000229578952,0.1261172772812101,0.12347399304829806,0.13600229863039937,0.13802953048188418,0.1254073269477634,0.12631891811561896,0.14229451233485577,0.12943039702910816,0.09328667159779645,0.09637920837622939,0.07877781841712855,0.0681659449643805,0.059003556756458686,0.04992836365215126,0.04001088296016516,0.038629243925154516,0.030633533155518,0.027752509289381583,0.022926081219463736,0.018912341298083384,0.017070339553439916,0.014901840136904649,0.014378011845626534,0.010063640545928539,0.011337421377447403,0.012749507868996257,0.00731448634019676,0.011934468916133232,0.004510472753925521,0.007032925814354202,0.005328691451002682,0.007244408222403333,0.0030218236101122306,0.005654402895054283,0.005086534671091952,0.004432399574489641,0.005187461904576638,0.0040166019547462845,0.004029144142631703,0.004030280843403438,0.0,0.003563537880407669,0.0,0.004470938897168405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005062368378422161,0.006206297323017088,0.006412037531793019,0.0,0.012940237669031854,0.0,0.009857504298967153,0.008986138880776403,0.021743110866977937,0.028533856040493265,0.02092679545365369,0.03946745250749882,0.02500756807981363,0.040184589857928034,0.03374325134973005,0.03895547389333991,0.04389442682374264,0.03891924257166379,0.055264733424417796,0.04071130797290255,0.044350997076119454,0.04100105656568842,0.04858614323195025,0.027101135059303665,0.046896249863219275,0.021939790945134853,0.026014966257058472,0.045198092328792745,0.03636969797996636,0.026383290582631,0.03225948355499509,0.025498278866176536,0.03022683868485773,0.02210979463902509,0.01544421421125111,0.016018795386586928,0.02823871123900707,0.027945450480661747,0.0070204012861375155,0.011283497884344146,0.011110648167437467,0.012339585389930897,0.010683475334526321,0.0,0.010175269008674418,0.007905034189272868,0.0,0.0,0.008020425349891057,0.0,0.007745633399171218,0.00898737915184819,0.0,0.0,0.0,0.0074403654707519236,0.0076119721097341895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05212211466865227,0.12037315678603672,0.09786208973200843,0.1399322433348063,0.14431110435971442,0.30781069642170067,0.372620494127177,0.2203016437891883,0.3219171957435393,0.462160600808781,0.45771351295121193,0.5041246562786434,0.3749707054136396,0.6135666401545279,0.6883535028311313,0.35502958579881655,0.47393364928909953,0.3790271636133923,0.41111249532826716,0.43906491040702506,0.45934772622875514,0.2995613565850005,0.3348817111375176,0.19547325102880658,0.22070626003210272,0.22250169294766373,0.15084378240784388,0.09823182711198428,0.13208697419223736,0.1854522975479085,0.11044842058758561,0.09205983889528192,0.10756543564001435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.002845921794069099,0.0,0.0,0.005973358819664297,0.005556450761511577,0.004816826781556906,0.005824296848525924,0.01302801022197725,0.011500057500287502,0.02247760608712703,0.03483964472852949,0.04465802630940246,0.055958884945587345,0.0708678587003925,0.07198344380792418,0.07078524074905576,0.08330177962892843,0.1253478817864558,0.14007754503759043,0.15813389881853984,0.19367253098760495,0.18841822586400087,0.20925652387986213,0.22120129317679088,0.20594108836744884,0.19022390057630797,0.19165945768576798,0.194270147154054,0.20050239089643485,0.15722783319908296,0.15728805434676774,0.14398468183908392,0.10002899391127863,0.10013706704922341,0.08171105822988045,0.08163860339674904,0.07919686832954949,0.05497857341898944,0.05867573382279929,0.04078272043829882,0.037613608450012284,0.03827868413195428,0.019689511548655815,0.02850028500285003,0.023528697420951167,0.02133544053733702,0.016365942473712206,0.014218802275008366,0.009428625306430322,0.013225763787858748,0.013424861052688104,0.009078117198493033,0.011919606836352967,0.00915222902537913,0.004749736389630376,0.0,0.0059711593005782075,0.0,0.0,0.006319581222417661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014140271493212671,0.0,0.0,0.01224739742804654,0.014823965410747373,0.0,0.018034729736692946,0.03235547886108714,0.05737234652897303,0.03890041493775934,0.0457008552588627,0.047950898280161115,0.06425162158854485,0.0698222442032991,0.05823263939438055,0.05010333813490323,0.05904155869714961,0.06386511687316387,0.09893722273641209,0.09059102836436336,0.0539713951605649,0.08082622361921868,0.05801585766776252,0.05740827722978968,0.03523785552479235,0.049954586739327886,0.05625087891998312,0.05155398438650759,0.055334775391116246,0.013320900492873319,0.031297123509830146,0.026052974381241857,0.02344803329620728,0.0,0.01775305500488209,0.02736893321980294,0.028394750126198888,0.03236036502491748,0.0,0.0,0.016010246557796988,0.0,0.0,0.0,0.019683102056884165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024723406885468816,0.04364633994263624,0.09199048374306107,0.07678952991452992,0.0599580293794344,0.07272727272727272,0.10769180563260777,0.1097366320830008,0.13443713295124884,0.15468473777253977,0.1683942671107286,0.17565967846641464,0.17591180954614755,0.18479307025986524,0.17963852329801663,0.19953092729373054,0.2244500972617088,0.17522201425670025,0.16561641622232995,0.18002144936417958,0.16031018156060098,0.13223258639791288,0.12396555767748853,0.13420245398773006,0.0749108560812633,0.07534703103718086,0.063886630270647,0.06071092493094133,0.05307358496456557,0.06514253807736452,0.047587322737222805,0.022595222724338282,0.035863328116849245,0.019202457914613072,0.030672964848782285,0.0,0.0,0.015456906145665885,0.0,0.0,0.019132042983323234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046190869912653065,0.004068017248393133,0.005439463306287113,0.018628003211112933,0.020348963068796813,0.047612267055870995,0.049220820858790426,0.05383196146183682,0.06698266358422372,0.0796856130347845,0.08497981729339282,0.11531947097192692,0.14364415874605804,0.14753512603879715,0.16726231303322384,0.18150155747958108,0.19338774551902674,0.19247541427325493,0.1828259484096074,0.1769707782397882,0.15515665445384091,0.1688229848214911,0.15786900879097984,0.13592639063153492,0.15324352428831675,0.14023256546812465,0.10201518046789948,0.08814422504652056,0.08277096305134037,0.06064326231169158,0.06939991702183834,0.04789818214994412,0.048798432444200866,0.03476998896430785,0.030164092664092663,0.02538715410002539,0.024842905158556187,0.019621380037062607,0.013454423141607804,0.0194905938394131,0.012074183785176123,0.012489903994271297,0.014708045300779526,0.00897488826264113,0.0,0.007543469241504168,0.0,0.011631288165164292,0.008028178907966964,0.005119384035712823,0.006122074158724977,0.005267982257435757,0.006390729182199689,0.006399112656378316,0.005376170661161468,0.0,0.010331527229313986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03008242584682029,0.0,0.0,0.0,0.0,0.04404454791417605,0.06268806419257773,0.05223978059292152,0.03474393718296157,0.11418783899514702,0.1056205205582799,0.06731991921609694,0.12542422900988637,0.16194331983805668,0.1912219996357676,0.10979139634694081,0.16113438607798905,0.17403411068569438,0.09117848187827673,0.0742233061181211,0.05420054200542006,0.0,0.050958010599266204,0.09064356934233055,0.049657364187108956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017545911802550006,0.0,0.0,0.0,0.010404311546704955,0.017051025192889722,0.02303457489692028,0.021722864521734934,0.03231339017175809,0.03275136673972741,0.015078407720144751,0.02946448302109166,0.07150430258648323,0.04537326180372061,0.01669123988093582,0.057577153385536615,0.048874362342303815,0.027359781121751026,0.044276521636460245,0.03906132628226316,0.04396635108596887,0.03137568099489432,0.03141959440159955,0.022886568445143755,0.03762989550467479,0.020434972996642826,0.03137031227719948,0.01997602876548142,0.028107257293833267,0.013619153978154877,0.015543236101756385,0.025730753396459447,0.0,0.013991884706870015,0.014760147601476016,0.0,0.016218495572350708,0.019559902200488997,0.01948431512632331,0.019180359312064448,0.01598056762976221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040217172732756885,0.0,0.06424900057110222,0.14444903012794055,0.08540925266903915,0.10741138560687433,0.11798539930683578,0.14431110435971442,0.26740134510979663,0.31930879038317056,0.34321372854914195,0.34871556433802164,0.4804875190437126,0.4951078627843923,0.4146587470581643,0.4220893422441084,0.3969270166453265,0.40145040145040145,0.41830708661417326,0.4613330095908704,0.22046878626131353,0.4139628552248825,0.19782393669634024,0.15733165512901195,0.19141648196655248,0.157612693075549,0.1450626878043726,0.13851891315929674,0.08653326122228232,0.14582164890633764,0.07037297677691766,0.10598210080075365,0.07356547327121138,0.06202704379109291,0.0,0.0,0.07763975155279502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547739123001967,0.0,0.0,0.0,0.017682163117954765,0.0,0.0,0.02929519214199552,0.019295199003666087,0.016858857643806055,0.021216869042956,0.036847218035038355,0.032766592638438855,0.03194047797985871,0.047104043411086406,0.031458906802988594,0.0454320987654321,0.050249385840839725,0.05762724467412723,0.04882900804774392,0.02671511006625347,0.03632928867252779,0.03427623033626786,0.036767409368335904,0.04843607369734906,0.03655304761034451,0.022363443224808512,0.03463487549673703,0.03357246351203307,0.017300140131135063,0.028778439869989163,0.02396152463758194,0.028028378733467633,0.023231294340499295,0.026885093112039148,0.010850105788531437,0.016252821670428894,0.018169264871543297,0.015969338869370808,0.01952778270903604,0.01063301906854753,0.010967918837400602,0.009370314842578711,0.0,0.0,0.0,0.0,0.0,0.0,0.01428892200289861,0.0,0.0,0.0,0.013516557783284524,0.015703869882220976,0.0,0.0,0.0,0.0,0.0,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0032619332390997065,0.0036039004499727133,0.0029851488843006045,0.005865245973753024,0.005891074040982238,0.006235879330938116,0.006677764475246958,0.012737293325168403,0.008278347252319155,0.006369520375115754,0.01404353495837095,0.014104088170699764,0.011455588765191673,0.014466274827074438,0.023839011088047354,0.01931434089811685,0.03077832964194543,0.026159023079392635,0.0413336237858248,0.031712587209614826,0.04443745969468214,0.03977934165189566,0.039459288178355985,0.057342500251242906,0.04478649804943015,0.03971034804952114,0.05159177447665191,0.02993783816149014,0.04422327160713469,0.03897720068562305,0.03490164083038709,0.0331517878285579,0.031636518076152996,0.0296596873267165,0.027737385793415312,0.02171682116836498,0.021778331431359054,0.02139317601344714,0.016272487078360588,0.013378709456239079,0.00843113449345744,0.009783736877031188,0.011595298321258475,0.006501077011758281,0.006517290371355205,0.010308835531119796,0.00904653797607406,0.008524495136775525,0.007143607521798508,0.004906390164323184,0.005371146202599634,0.00698524879812631,0.005324181202363936,0.0024541884816753927,0.005335806958713168,0.0056357078449053195,0.004414373199136388,0.002456851544745409,0.0033794915554954757,0.0035510260245819776,0.0,0.0,0.003178350889938249,0.003564077661252239,0.0,0.002295009730841259,0.0029370156983489076,0.003545021776562342,0.004164432622082945,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04072283023670145,0.0400942214203378,0.05380551751125025,0.043577204280249845,0.060517423974986134,0.10066438494060802,0.14155318006540732,0.16682204013542024,0.1381692573402418,0.17183025253840145,0.2452316076294278,0.2947939390366134,0.25983024424042955,0.2921129503407984,0.2675014228799089,0.31441426790264004,0.3183023872679045,0.2675457455448856,0.1999512314069739,0.27198124267291907,0.2435206122803966,0.22851919561243145,0.1684981684981685,0.17808829069488682,0.16501650165016502,0.13922728854855554,0.10887824301623841,0.07941802471488929,0.09688408288277026,0.07937557878026194,0.08218052321599781,0.0642535874919683,0.08114787355685883,0.04626060138781804,0.04976648036138121,0.04212622549019608,0.026596755195866104,0.0,0.023045899750336087,0.0,0.018764542520453353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09272751357795735,0.0,0.0,0.0,0.08695652173913043,0.07345379756133393,0.15964240102171137,0.1977261492832427,0.11870442597931151,0.20840569642236886,0.26259642212374856,0.15666614444618518,0.2829560585885486,0.22358859698155395,0.20479213598197826,0.16722408026755853,0.24752475247524752,0.14774166314900802,0.10004001600640257,0.15360983102918588,0.1461187214611872,0.10327022375215145,0.10344827586206896,0.10141987829614604,0.11822327309576085,0.08441668073611346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062174361780176325,0.006237213711890624,0.011448342534408629,0.011518820472783587,0.013019477137798146,0.016642556296647164,0.012808197246237591,0.020608199487371037,0.018122977346278317,0.025440976933514246,0.031372783363461165,0.03205323890347396,0.039871185401012116,0.04263742957210294,0.044201499904230085,0.04006348521503305,0.044546482541205495,0.05083514887436456,0.06408730522036878,0.047118247955068034,0.04923123532530485,0.04164931278633903,0.036436509382401165,0.04406218054919102,0.03259787942215969,0.028727862647019063,0.05108262202155357,0.04303282080140353,0.03568242640499554,0.024810817516437163,0.01996682435338207,0.025209460962408246,0.021823578193880668,0.019716643663915727,0.006917734303660865,0.012821974014132664,0.013068478829064296,0.007473841554559044,0.009027986758952753,0.010932546190007653,0.0,0.011345402680756575,0.009659347028140898,0.008015004087652084,0.0,0.0,0.011192836584585865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01656390908254348,0.028599006184535085,0.023486477209083846,0.03369391736123426,0.05147319843805466,0.05618181159157635,0.07658922644881287,0.07376399210725285,0.10989625048894519,0.12355385825002808,0.11630938295867006,0.1138145038331866,0.20576612808941475,0.15485776909515414,0.21449537141566946,0.20102259319145216,0.24367504343772514,0.18820183601346688,0.21365066966849686,0.18580946566506518,0.14811224215005117,0.1711497688200884,0.1569342141898904,0.16686819830713423,0.10338007910823445,0.10530472554955903,0.09393800091939321,0.06798995259589416,0.0572684783211099,0.06321582626803511,0.06496037417175524,0.04888596408761869,0.03703429375601807,0.03963685094656575,0.02620741295394983,0.02020573108008817,0.029969149405024237,0.0270283967092927,0.0,0.015366753175795656,0.0,0.0,0.013170520611864757,0.0,0.011378290222255937,0.009406806765375426,0.009456801331517628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027494432377443565,0.017396346767178893,0.02661855609121292,0.03731807438736161,0.022902012105349256,0.05199194124910639,0.05831966466192819,0.0741579173334374,0.13295193586076307,0.12509583955449738,0.14788038120276042,0.16762172065645345,0.09549274255156609,0.10902043123637245,0.12891581797086502,0.08745463290917838,0.15171218032076292,0.13955258595170636,0.14260249554367202,0.08601974357924057,0.10045405231647045,0.08846710632137687,0.08110646290446512,0.05663500914873225,0.09480812641083522,0.07190451080964479,0.08283793002631322,0.07151979565772669,0.05323679727427598,0.043977791215436206,0.03863347866880071,0.03272965306567751,0.033176665745092614,0.03963535473642489,0.0,0.0,0.030994297049342923,0.0,0.0,0.0,0.0,0.04012036108324975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.008801156723455083,0.011394424328361989,0.019480835727852724,0.029051469520166563,0.04076689727940912,0.05115148978714005,0.06100207641683188,0.08832199676535024,0.12515217366570716,0.11691709304748454,0.14579894205395766,0.14476295066828068,0.24201230658324968,0.2281589645731353,0.3086728496505995,0.32642526379716086,0.34275387156077647,0.3777192652498276,0.4145297205706592,0.39582405620701594,0.36335466735525757,0.3156303156303156,0.3258760206510197,0.31871050462496564,0.25220680958385877,0.20724125320004874,0.21625392396232998,0.19177812745869394,0.10545152425385058,0.12254704355257429,0.11275046710907803,0.10089482128384525,0.09899519873286144,0.07264082414316847,0.059686221009549796,0.04905309998072914,0.04579722398365391,0.03501339262267817,0.019186827370881374,0.02331964051877231,0.02788466900897886,0.02097475402333918,0.013834812340652607,0.012161258284857207,0.0,0.0,0.0,0.010611655842777706,0.0,0.013090433075160904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443001443001443,0.1224632610216935,0.0,0.1389440254069075,0.0,0.23461939520333683,0.24807056229327454,0.23765513599155003,0.15420200462606012,0.20847810979847115,0.3001500750375188,0.1567398119122257,0.23297954957287084,0.21839359378791556,0.1652502360717658,0.13066202090592335,0.11500862564692352,0.0,0.22432302515622496,0.07248477819657873,0.07059155724975293,0.09776536312849163,0.0,0.0,0.09935419771485346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
