state,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009858821673633568,0.0,0.0,0.0,0.0,0.017147511467398294,0.0,0.014385827904395899,0.013723606563804967,0.01570817697879396,0.017112787530482152,0.021227816931306785,0.04623778551832557,0.039419024227538735,0.052246603970741906,0.04883607357968419,0.041216717500618255,0.042283298097251586,0.041960487207879246,0.06387286052981997,0.06089505408306498,0.06077980489682628,0.061301507633953374,0.0733068927275803,0.07161613750298401,0.07601000503787243,0.07577175763734745,0.0776598498576236,0.08561870548047981,0.07218270050266988,0.07076506892876018,0.08197305581295887,0.0742882203943541,0.07012955012841289,0.08716841333676724,0.08680645261297756,0.07882151188181033,0.09620512606008637,0.07131045886730054,0.0803616273229533,0.07117618648160857,0.07728918358215027,0.07156028954394077,0.07057671256553552,0.07186963727834084,0.06992408242479593,0.08815793276873718,0.08189198729262266,0.04745951982132887,0.06271514779869831,0.05403725868986666,0.051188102807263325,0.03713183126234965,0.04214451738142065,0.0445588672145757,0.044261020395956696,0.03591704321631329,0.03730647267300877,0.027644775690290047,0.0354192612227643,0.02912429082351845,0.01806684733514002,0.036732744793133425,0.03380070105157737,0.03332606995911147,0.028870254451924465,0.021080368906455864,0.01744076846709061,0.017456459561440024,0.017783127915407027,0.024757922535211266,0.015151723852945633,0.011313017040231917,0.013098339421635546,0.008827034263604667,0.010485948828569716,0.007873519778281683,0.013070186903672723,0.0,0.010481447837327929,0.010787486515641856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10970258410531449,0.10022550739163118,0.0,0.056160844659103676,0.10049129075480126,0.0,0.0,0.09911785112498761,0.11244377811094453,0.04597701149425287,0.05559158713981284,0.07757951900698215,0.0,0.0674593136014841,0.05728607232366631,0.08796732642161482,0.05516057857317971,0.046598322460391424,0.0,0.042751028696628016,0.035101795206097686,0.04360253863669396,0.03299552203629508,0.046855964764314494,0.06384822365120628,0.06598046978094484,0.07428446580729736,0.07989571506664984,0.07399490257337828,0.0968421052631579,0.09477856281233846,0.05972892258212727,0.042710706150341685,0.07759155803848541,0.051605504587155966,0.06762572236567073,0.03214813862277374,0.0550526058233423,0.059644518668734346,0.07116171499733144,0.0,0.0,0.09477475200606558,0.0780792504391958,0.09363295880149813,0.04274026132616925,0.03495688650664181,0.05690871841566128,0.03646973012399708,0.03674733581815318,0.05546032066149036,0.030206917384080954,0.056039533343522345,0.05082333807684489,0.030959752321981428,0.0,0.025974025974025976,0.0,0.0,0.0368537432873539,0.04246059126373335,0.048283261802575105,0.0,0.028960324355632783,0.0,0.0,0.0,0.030193236714975844,0.031061688513387586,0.0,0.0,0.0,0.031269543464665414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0048945529743586605,0.0,0.0,0.004688809569860332,0.004009026035760512,0.004046242774566474,0.006274384539916493,0.006158221505629174,0.0028125914092207997,0.009048596619218087,0.006084945843981989,0.005026753499178964,0.007997395134156303,0.009128095708083499,0.00660732091157002,0.008588482844505519,0.009116660697424542,0.0097233386055436,0.017398588781132197,0.011686869801777702,0.016490242216288555,0.019095842650256562,0.02346866932644919,0.015131410480247688,0.013022034367319035,0.02681051896844217,0.02774745269286754,0.03399366436922046,0.04118635869487134,0.05418554064695197,0.055361980851674875,0.05227199104750125,0.04434882365661549,0.04759845795530105,0.04197293612829149,0.05456596623605303,0.056958932272796206,0.05753122775540452,0.05681201606056544,0.06050833335973312,0.056215000756740394,0.056120376657643994,0.05992677696939053,0.06977095014205617,0.0726840227302762,0.0656898404028114,0.06069517067676738,0.05784492931349638,0.06724833005757705,0.061215120134673257,0.056246843289407225,0.05971908456929574,0.06231759523754229,0.05555023465185326,0.06749077988861844,0.0459168559296929,0.04670615459737172,0.060222022074302245,0.05734258096226312,0.058511166800984754,0.06023700523514336,0.052893678080072025,0.049727615588769376,0.05569494609721801,0.053184561281639384,0.04214479671804064,0.0476250952501905,0.03327435497926955,0.044712376077336996,0.0397385407804038,0.044294694092879505,0.030726611196191852,0.03941777068471552,0.03756835353212094,0.034983131421561106,0.030068813218447465,0.03161877951511072,0.0423195281111384,0.03634588260822393,0.031573309277478645,0.03106208901339772,0.02309099628767829,0.019318421926408886,0.016317847494606044,0.024502412545235223,0.015259604013275857,0.013297198723468922,0.016859251189874074,0.010041504886865713,0.011415908404123157,0.010747415582409168,0.0125397964373045,0.007127075760815338,0.008777447810758225,0.00894187779433681,0.01060108131029365,0.008485820964606412,0.007015902712815716,0.007137419109250095,0.0090418886039324,0.009427655599170366,0.006281914368532994,0.009432271573963157,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010974022920030727,0.009218713989398478,0.010680989364786304,0.0,0.009938805355596258,0.017179632884460363,0.01523519329651495,0.014517619110465882,0.026681964326213697,0.034740718438057296,0.04853566855301747,0.04491690372810301,0.02946022324302502,0.03746226227990921,0.049383753795719375,0.03938027877092077,0.04521213740379577,0.06678742372572631,0.058795503157724006,0.05568605216264377,0.047581612809797676,0.06198302947399919,0.06509444029452567,0.07656307287510514,0.07385445320945766,0.07228836485909246,0.08424505200727878,0.06065183557630688,0.0682331340098752,0.08109133238290804,0.08551281376624743,0.0855522065888361,0.06351757751737011,0.07873425314937013,0.08310501097245848,0.06938151336656095,0.06137265174762368,0.09057275755668473,0.06513809275664409,0.06406255133217255,0.07254033084698722,0.06154244809380365,0.06695574544063257,0.057838708164637105,0.06268511698609958,0.04743905611581251,0.054549421776129176,0.05455454696994954,0.06302674972517405,0.05425458597885538,0.06657883926168316,0.05083604687907891,0.054624198519944336,0.03989755337906537,0.042716787697565144,0.03899631552053358,0.034931813100827186,0.056163210289100124,0.045133991537376586,0.034720775523242084,0.02742130086651311,0.034721294837210544,0.02650164972769555,0.029253898399938947,0.028985125360667184,0.016036991994868164,0.022706933628968702,0.012030638024836584,0.021244108079399852,0.02452783909737552,0.012839113074068842,0.009201566895391328,0.011052471608963554,0.013121828891351255,0.0074403654707519236,0.0076119721097341895,0.01848058768268831,0.016785436345047533,0.00771117040144353,0.00791064139480429,0.011424467946207077,0.0,0.008872327211427557,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04939491232403062,0.050589000505890006,0.0,0.04429024876356389,0.0,0.0,0.04310964218996982,0.0435097897026831,0.04231610127653572,0.04315615334819823,0.04467609828741623,0.03761661149563647,0.05269497139415839,0.08837825894829872,0.08354853410299257,0.06156213928434012,0.10530579181855002,0.05931198102016608,0.053652865957256546,0.09628345850182939,0.052012899199001345,0.09165902841429881,0.058589172720881176,0.0,0.07771733096480515,0.1183431952662722,0.0,0.15161086544535693,0.0,0.09493295360151893,0.09186954524575103,0.0,0.0,0.0,0.08025682182985554,0.0,0.07542189120392194,0.05893909626719057,0.0,0.0,0.06626905235255136,0.06904487917146145,0.0,0.08674101610904585,0.0,0.0,0.07040270346381301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006984215672579969,0.008001737520147233,0.007841292244961969,0.013984359032282354,0.014264172474222602,0.019661613287111294,0.022667691640549544,0.025318973858159493,0.018067415024233903,0.030092335957173852,0.030916945062306234,0.04103826818508259,0.06328439340243545,0.06090272639307872,0.05675266103567568,0.04187901094752737,0.04300818350158294,0.05111934700590651,0.06690037196606813,0.062478820738732635,0.07766698401563361,0.06650033250166251,0.08130197946407648,0.07896986138466684,0.07135575942915393,0.08295659259477423,0.08523966221305951,0.09247872989212481,0.07448297720609598,0.08925190674528047,0.07620267703317578,0.06974325027188047,0.07876401090578614,0.07621951219512195,0.07323897815976113,0.057237813884785826,0.06688845470067417,0.06927109335996007,0.05072637348701546,0.04847418190496077,0.06550104578374234,0.05977241087101265,0.052667451514963756,0.06740916614861475,0.04598463660829382,0.053638735865468246,0.0461624777177271,0.05017345680782133,0.050295211021211456,0.051289400441993954,0.03840968827902003,0.042878420870507174,0.043091176312164796,0.037613608450012284,0.035216389401397936,0.0363498674744415,0.033000330003300035,0.037190521729890555,0.03397866455946266,0.03927826193690929,0.03596520575443292,0.03685735347059126,0.0229246572322885,0.03490463873698907,0.026326539875629794,0.01833785667131226,0.015558789343144523,0.014249209168891127,0.014762181259902963,0.014927898251445519,0.016307560592779827,0.014631648255175947,0.011585898907765712,0.016223056207482073,0.012354830738818878,0.00826046423809018,0.0,0.008943058270412531,0.006520520076681317,0.0079094108807129,0.011929536206142385,0.009506994431617547,0.011224761824585035,0.008820286659316428,0.0,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01219363492257042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163617027078618,0.0,0.0,0.016384041943147375,0.02151983860121049,0.01580694451762474,0.02618486514794449,0.04222868072633331,0.0361271676300578,0.0556885894080303,0.07181500454828363,0.10075228371843095,0.052439634829452006,0.07178235589692053,0.056590426786135344,0.05837847935736969,0.06788707336485791,0.08916527584078282,0.12728719172633254,0.11096213417171391,0.10524148344734494,0.08248491704374057,0.09456838021338507,0.11565986361774415,0.12002449479485608,0.1358863495985176,0.10928147430643519,0.12366671819446591,0.15638481449525451,0.1449406649153003,0.11345954356846474,0.11425213814715675,0.1630330541525478,0.12238404112103782,0.13382596805632327,0.13102343863735624,0.10960105217010083,0.06888181848000786,0.1053774428407204,0.07340503622378962,0.09371485692865175,0.09295073610986176,0.11375542583445591,0.11603171533552505,0.08089348155106728,0.072992700729927,0.06584922797456857,0.0515633056766512,0.058918839298865815,0.06036520951758137,0.06127614226721726,0.03983270264887472,0.0636850484874801,0.06448209156457002,0.04396506243038865,0.06213569251708732,0.02736893321980294,0.05363452801615346,0.04530451103488447,0.029580936729663106,0.03982344937443998,0.041626641050272174,0.02855782960495002,0.016270745200130166,0.035639073384092015,0.0,0.023214937153848706,0.0,0.0,0.0,0.0,0.0,0.03192508247312972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030023589963542784,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045094376087096565,0.03234152652005175,0.05178663904712584,0.06878930817610063,0.054312941292648007,0.10114763664656683,0.1141254728055302,0.08433978813845219,0.10683760683760685,0.08176080060175948,0.05725008746541141,0.08650002982759648,0.08049609444875082,0.1667438628994905,0.08962234995982446,0.14652699837885022,0.08247422680412371,0.08680555555555555,0.1365710669198228,0.1233201581027668,0.15990601442417518,0.12968874700718278,0.16273968725677493,0.11417206835592222,0.11226284474048571,0.137472791843281,0.1211836910206794,0.11549566891241579,0.08432012318070169,0.10501627752301608,0.07855753404159808,0.08362868862251603,0.036354823073194376,0.05362341044890455,0.05592215635834918,0.05003395161002109,0.04020504573323952,0.04153885480572597,0.050939382135259045,0.026081664589793375,0.04065512835404809,0.05160428619130012,0.040585682619961906,0.031020256227316436,0.025379905459852165,0.045190445448676564,0.04238393322900365,0.028803686871919604,0.03374026133366051,0.02663115845539281,0.03310859619552131,0.0,0.0,0.0,0.0,0.02518574486840448,0.022579916776878164,0.01591748376416656,0.022705893801290993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0035101061807119665,0.0,0.0,0.0,0.0,0.0,0.003410098438174915,0.002948547840188707,0.0,0.0,0.0,0.003933317163029441,0.0,0.0,0.0,0.0,0.00523873671606047,0.003685277317118113,0.008179350856972897,0.008016966817045529,0.01546888293571273,0.010835566664017972,0.013217023526301877,0.01781825381112651,0.013816050797013429,0.025296369970909175,0.0276126016207955,0.03082270387251205,0.03820932514070326,0.048047721359478546,0.042895812481202264,0.030368202003305655,0.030925778132482044,0.036205818322024894,0.04919675945083543,0.05450522649693061,0.05107621656315822,0.05212819001858483,0.062536867923022,0.04892410269732,0.048502215972803166,0.05825216413563271,0.06257390392145135,0.059540145408198866,0.06186771198352834,0.05665321152892855,0.05817455455280242,0.0665936521389771,0.05878352678108323,0.06678459261398506,0.04966765593191239,0.055606699989496515,0.04210399687227452,0.04635024044187229,0.04316360444872883,0.046854237236060865,0.04434520799458522,0.051287393718897005,0.048257890165041985,0.05551168481872698,0.04805722749188542,0.041110595113929636,0.04369542780083925,0.04026695499794937,0.03845670292936539,0.04073473390412251,0.029651255616632077,0.030780549695572854,0.028723034361819527,0.040721525096525095,0.02538715410002539,0.03799503141896829,0.027615275607717742,0.026908846283215607,0.02416833636087224,0.03783244252688518,0.03497173118395963,0.019899120112819357,0.0278221536141875,0.02353184800308738,0.02074454041413646,0.015332132316301891,0.015508384220219057,0.012042268361950447,0.018429782528566162,0.013264494010570782,0.006321578708922909,0.010651215303666148,0.006399112656378316,0.011827575454555228,0.010010678056593699,0.0,0.0,0.0,0.007417663930372861,0.010108668182966895,0.0,0.00646378984926442,0.0,0.008373105584861425,0.007281093911549272,0.0075681893863712045,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06006807715410799,0.0333889816360601,0.0,0.0,0.0,0.0,0.04045307443365696,0.06955312119631368,0.057303306400779325,0.04813188135491246,0.035545023696682464,0.041474108306671406,0.05350454788657035,0.061709348966368406,0.050336626187629775,0.07522567703109327,0.06529972574115188,0.06253908692933083,0.07136739937196689,0.0,0.05983992819208617,0.09591264571344253,0.06477732793522267,0.1092697140775815,0.0,0.06445375443119562,0.12762501450284255,0.0,0.09542996500901282,0.0975609756097561,0.0523944252331552,0.0713412148389727,0.0,0.0,0.0,0.0,0.047619047619047616,0.06502554575011611,0.08097165991902834,0.08951750067138126,0.0,0.04210880916287687,0.0,0.053295434357790016,0.0,0.058027079303675046,0.0,0.0,0.05513895015438906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012923235978288964,0.0,0.011626014369753761,0.01779280281126284,0.016129403903315742,0.023580456517638182,0.02962837551849657,0.030555343365671072,0.04508654656656146,0.034660710159439265,0.013550397800964013,0.018740629685157422,0.04376447418807783,0.04023703270173385,0.03375557411125127,0.060342305441778814,0.04154324109529658,0.04205522033278479,0.04439297432928006,0.054587281163488904,0.04168982768204558,0.0635336629142097,0.06349336391938391,0.08115363006429865,0.04475894113133552,0.0575864372423007,0.05068668388404818,0.059655489547861096,0.07306074118862269,0.057800562927221556,0.09821494340363887,0.04931331212860912,0.05338030800437719,0.09180181934514701,0.06909258406264394,0.08247548645263768,0.04255965952272382,0.04132475352736289,0.07211321775187043,0.06741507166515227,0.08842237371288399,0.05998286203941731,0.04005149477900157,0.0318406808116479,0.03795066413662239,0.04562954513047198,0.05707436790137549,0.07588959469334981,0.051752785116988526,0.04403916895497643,0.046315356113627006,0.032421041255774996,0.05316916188610606,0.05608856088560886,0.08750273446045188,0.048655486717052124,0.04889975550122249,0.029226472689484962,0.038360718624128896,0.01917668115571465,0.016073552576590478,0.025886616619207874,0.02675137936799866,0.026302811112937696,0.029417532849578352,0.019559264571652107,0.02776321066107289,0.021800062285892246,0.02187705097352877,0.023211857943429386,0.0,0.0,0.0,0.018236195200233424,0.0,0.0,0.0,0.0,0.02050020500205002,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05290445455507353,0.0,0.0,0.0,0.0,0.04547176960970064,0.04420540779488691,0.0,0.0,0.039580447259054026,0.0,0.04037956793862306,0.040625634775543366,0.045674018008612816,0.053622896977009185,0.0,0.0,0.055028201953501166,0.0711743772241993,0.0716075904045829,0.05899269965341789,0.06076257025672186,0.09723685276719876,0.04695717505634861,0.11440457618304732,0.0,0.09375366225243173,0.10609454202522692,0.0,0.08207292765857661,0.0,0.0777000777000777,0.12303149606299213,0.0849823965035814,0.08122534230679972,0.07831729693443723,0.0,0.08391021606880637,0.11082006850695145,0.06304507723021961,0.051808102787275934,0.05327650506126798,0.07571660356949703,0.07851934941110489,0.0,0.0706547338671691,0.14713094654242276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009766960326607153,0.01843589838132812,0.0,0.021666666666666667,0.008570595999245787,0.012430301523599816,0.01320907022822338,0.027386541471048513,0.023489422851063244,0.016704018708500953,0.029477821448624368,0.024684585847504114,0.03910341456602193,0.019219680953296174,0.03851875464881521,0.04574934739901504,0.03773279788696332,0.0355215520185805,0.056064810921425165,0.06912799966141388,0.07408040573268371,0.0816034359341446,0.0698364662748065,0.04912688133625117,0.06778162528549325,0.049832818930041156,0.05744019462089471,0.06892986386351886,0.08419723201599748,0.07249308786836604,0.05875440658049354,0.06364519478779353,0.06371281901918667,0.05072899443859912,0.05087236688397331,0.047188360204482895,0.07308641975308641,0.061415916027692995,0.05019147116778823,0.054254453386382136,0.07302130084775948,0.052677468575165295,0.054120363688843987,0.04963600264725347,0.05775070325453157,0.043863657132413414,0.0521813675245532,0.0638010864413577,0.054776124677527654,0.04671037835406466,0.018621343445287108,0.041076899378711895,0.047297889112726636,0.03395343018996051,0.05197784668327569,0.059675581836922904,0.03069977426636569,0.03815545623024093,0.030164306753255973,0.0230782886561335,0.02126603813709506,0.02924778356640161,0.018740629685157422,0.018629606170125563,0.0280562621577136,0.020539248636940774,0.01855287569573284,0.025721582244759227,0.01909344331156681,0.0,0.0,0.0,0.015466195315952275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Texas,0.0,0.0,0.0,0.0,0.006948626488164173,0.00577961184126874,0.0,0.0,0.0,0.007769576558077585,0.0,0.0,0.006387667543196602,0.0052633795107162405,0.00782184081436537,0.0,0.009153213349961671,0.011719582356701471,0.00860964926441309,0.007704329833366352,0.015071914563775731,0.006178560395427865,0.015482432599810083,0.016572431273152662,0.018196540837586775,0.02738647450490389,0.02229911572472126,0.033346975277765145,0.033752227254531045,0.035889865514579414,0.05564115733607259,0.05143308494418898,0.05086861110946807,0.03173540748263207,0.03696857670979667,0.05148429214246734,0.0646782258265131,0.062073853222219505,0.06332904594055906,0.060919744233010824,0.068685577459683,0.06858542559706061,0.07840081809549317,0.1038721784249646,0.07322700371150567,0.09218029054421632,0.07289920123303792,0.08519028509277168,0.0726799118538029,0.08691453404152584,0.07785106909433256,0.08798944126704795,0.06758606051465947,0.08761274093503757,0.06394658834112796,0.0655189156619458,0.05440598824591506,0.05024858269438812,0.06600115502021285,0.06131744919411353,0.06056425699433051,0.06640756828548722,0.053881227475359506,0.05024771654652609,0.05031275496328528,0.05252620928680602,0.03553691071567871,0.03438804327735247,0.034041337110100614,0.04684020252000289,0.04007212983370066,0.038420397738435676,0.03340142084505595,0.027593588253493097,0.03035208417644678,0.025948171717343586,0.036503716937295205,0.026437713181150343,0.024331217386392764,0.02706069326918947,0.017231500906807733,0.018753889300906153,0.017228700493749343,0.017581231422158075,0.013634448052752919,0.014381394584377696,0.013515229206000762,0.013907068062827226,0.012723847363085246,0.01086886512946026,0.008828746398272776,0.009827406178981635,0.006336546666554017,0.00798980855530945,0.008726764988218868,0.007787769536994196,0.007718852161278605,0.007128155322504478,0.009770222139323367,0.006885029192523776,0.0044055235475233614,0.003038590094196293,0.005205540777603682,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759795940518832,0.051851083687649076,0.0,0.05015045135406219,0.06622516556291391,0.09352349777881692,0.10369306851718911,0.11772037947510561,0.0927697570591987,0.061274509803921566,0.08452575016603271,0.041848508399593476,0.10362694300518134,0.09959115211238075,0.127890321260487,0.12725884448969205,0.13531799729364005,0.1271766777538642,0.09199632014719411,0.14625044127288314,0.10569760418763842,0.1464343242055938,0.07850448947549188,0.10856155933876141,0.09372559229367351,0.10899182561307902,0.12381345439537762,0.10970610312373694,0.09737098344693282,0.13659647125782584,0.12468152003035723,0.10127803231251507,0.11944006497539535,0.11216776396000974,0.05158264947245018,0.07392590015654896,0.0747881003822503,0.05860805860805861,0.051371622315832734,0.05725062302148582,0.0601208746005126,0.07154855969638524,0.03812065186314686,0.04062880895083914,0.03968778939013097,0.03766607314066566,0.0606839437424145,0.036885397071299474,0.030840400925212026,0.04976648036138121,0.04595588235294117,0.060792583304836806,0.04275829899712354,0.026886883042058767,0.030820202642832376,0.02251745102454402,0.025624130609854308,0.0,0.024495223431430874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06591957811470006,0.0,0.0,0.0,0.06623393826996954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08206138191367143,0.0,0.08322237017310252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012527926836907274,0.009179533312526392,0.014109596289176176,0.010921402308056355,0.024030019039168928,0.013036534889026497,0.035399232544638434,0.04851728244409486,0.024971723195793,0.028081584392550988,0.03054834275240568,0.04521817770743839,0.029880995686743232,0.04911900653660626,0.050578491496491115,0.05720041283776222,0.05862980889177186,0.05342559849390694,0.056314233422497535,0.05598375169253202,0.0640098319101814,0.06147934678194044,0.06311261093007381,0.07119741100323625,0.06501582994120307,0.06872133498662922,0.07936992490384027,0.0659408066247508,0.06700167504187605,0.04862164989465309,0.06625884093255466,0.03940650378645102,0.03812636165577342,0.04394558072253859,0.047118247955068034,0.05301825342725138,0.03983847309997646,0.04736746219712151,0.04229969332722338,0.03774491301513228,0.05407597674733,0.041195662920607716,0.04137771230904186,0.047035925715675934,0.04496960674854236,0.030718191312895493,0.03410691777266998,0.052376587665313605,0.028166633805593894,0.03182157779683998,0.025643948028265327,0.02032874484521113,0.04932735426008968,0.04062594041528739,0.032797638570022956,0.03812610208263832,0.024311577173049808,0.02575825874170906,0.024045012262956255,0.01888098684624583,0.01594387755102041,0.023984649824112567,0.020676273181283202,0.02034396957794088,0.014168542686670548,0.009405568096313016,0.015715116370436724,0.0,0.0,0.008753807906439301,0.010574364216351492,0.012408267451341867,0.008966197435667534,0.0,0.009066018748526772,0.009368208049164356,0.01565251418509098,0.0,0.0,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024720656580638784,0.02313101406365655,0.03721103307130564,0.043357613596947626,0.02751680490585322,0.07481296758104738,0.05182195068732272,0.07318064778425261,0.07707846055709122,0.08857395925597875,0.11147384345887412,0.080270036636068,0.06882869751811814,0.06302093921528766,0.08809537792917131,0.06813619873671804,0.09018128278273672,0.1036713974189397,0.09755921302234828,0.1046284802269906,0.10294639687610932,0.10330204066838233,0.08935409752361502,0.09404908993674738,0.1601877549499879,0.0936014077651728,0.11630938295867006,0.10737217342753454,0.11691257277807655,0.09529708867394102,0.11063445473018739,0.1223615784643622,0.12289697842946137,0.08991865498421196,0.09648739920512762,0.07432378626602607,0.0700166962891151,0.056198431552864844,0.05821753107044321,0.03869407496977025,0.044947860481841066,0.041683120530033785,0.03797493654188236,0.03210636650361669,0.0424895161737267,0.046482225197084635,0.03526420312180998,0.02632321143179468,0.04073772313161988,0.041524320039259356,0.039311119430924746,0.027553269654665688,0.0246804759806082,0.020271297531969525,0.023668639053254437,0.02390383827345991,0.033980756161247634,0.025807878776706546,0.013170520611864757,0.022612071077276752,0.022756580444511874,0.02633905894305119,0.011348161597821153,0.011379800853485065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
