state,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12192643771591138,0.051514527096641255,0.0,0.09205983889528192,0.0,0.08674101610904585,0.0660676532769556,0.09565455042361301,0.0,0.0,0.16449828024525198,0.1806412765316875,0.2681811011200505,0.16168148746968472,0.24200518582541053,0.1632208922742111,0.20680579056213572,0.17391304347826086,0.19455252918287938,0.1336898395721925,0.11335726431135462,0.1320007542900245,0.11396011396011395,0.11454753722794961,0.11583011583011582,0.16090104585679807,0.09978048293753741,0.10175010175010174,0.13565891472868216,0.0,0.1813236627379873,0.0,0.0,0.102880658436214,0.0,0.16332244517032196,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056165751372940585,0.0035226648254871847,0.00522029651284193,0.0037216503286217235,0.006809515162520429,0.005421649420658033,0.005242935144892258,0.014323083533730862,0.009423021165555233,0.004261151789328656,0.0,0.005102412712296815,0.0037712794442642614,0.011296967140888242,0.007522529977281959,0.006925367621597914,0.009979120609186933,0.01224917892222537,0.01666035592578569,0.00975009750097501,0.021251726702794602,0.01817463453180561,0.023730616586882698,0.037638006022080964,0.06514322938988222,0.08552660582815325,0.05906938863182766,0.06445463210930054,0.058681141348199226,0.06772649478780557,0.05984667850934273,0.05708043420495812,0.05573082013872994,0.052999571926534435,0.06584241714829175,0.05266317685348051,0.05732146526643666,0.07525215086371499,0.06608371390472144,0.06600577861910929,0.08176510418662886,0.09519959311954722,0.10018587115569674,0.0835067534429967,0.06519081895966318,0.06454238049136396,0.08673281881661155,0.08411972531086062,0.08674838150010443,M
Oklahoma,0.0,0.0,0.0,0.0,0.016208506224066388,0.01958608082522687,0.015983632760053705,0.0,0.0,0.029116319697190276,0.034446044967745976,0.03280086594286089,0.02554604674926555,0.05744741965340057,0.021866799950018743,0.04197775179155048,0.03891632989073492,0.05801585766776252,0.03131360576170346,0.03020387616410773,0.02951861943687557,0.023437866216659636,0.13256738842244808,0.1408521555410232,0.09058212335153856,0.08535579139044584,0.13026487190620928,0.10258514567090685,0.1377571956152178,0.13906559753824305,0.14900863641892714,0.13566380615850582,0.21681444566694713,0.25965488907148726,0.2588524209338599,0.24975984630163303,0.22211645248294462,0.1757240481614058,0.16847561963388952,0.15746481645507332,0.16913739926375485,0.1541709957435399,0.15577378936674569,0.12992785584846311,0.12773967997848595,0.11482219445476344,0.1418892554361321,0.14141707157879468,0.14486123818237268,0.15447991761071062,0.12116806009935782,0.13549055551127762,0.07732063647092338,0.0659875448509094,0.08149260132961612,0.05521811154058532,0.08242424242424243,0.10232272587741738,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023452943344389722,0.0,0.0,0.01448981366099632,0.0,0.0,0.0,0.0496324099637063,0.025379905459852165,0.058102001291155586,0.03260302556077204,0.04800614478653267,0.024538371879025828,0.07989347536617843,0.03912834095834337,0.052553480895264,0.03792547643879776,0.10222009263695896,0.08609419342495456,0.19518952273013473,0.14193090545466275,0.12415637336049916,0.11677316812092511,0.10694840549649988,0.08698270382389348,0.07109004739336493,0.0705977274255362,0.07214511474508727,0.07989717580852468,0.06808510638297872,0.06801795674057952,0.05321979776476849,0.09381919165384471,0.07576361751335832,0.06953534031413612,0.08287407284631003,0.06681700492775411,0.08361553576654542,0.06044905008635578,0.06532247528633019,0.0516480420696779,0.04463621484898081,0.025696371672319866,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003089261110527584,0.0,0.0,0.0,0.003840511248857448,0.00466791663100897,0.0,0.0,0.0,0.005514763810544229,0.0,0.0,0.0,0.0,0.0,0.0068425974499920165,0.0037537255726308363,0.003779346626555201,0.003770511583011583,0.005973448023535385,0.008037410492474062,0.0065404600123542015,0.011959487236984714,0.013253603810800907,0.009659347028140898,0.01831852585826457,0.026820553195539134,0.03948950835562097,0.03576840896469281,0.03677441255233282,0.028747748093066045,0.04846370068818455,0.03211271563186786,0.04505057951427284,0.026528988021141564,0.024232718384204485,0.025562916728798755,0.03732815716220684,0.043009365289291744,0.05339028296849973,0.060841215905960144,0.05484874861387673,0.07024598205094044,0.06923153001681337,0.0631791761435431,0.07296515284941503,0.06722341443234997,0.06026516673362796,0.05163415110664546,0.061161188857013875,0.07416825598643781,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021033021844295542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032685969547571705,0.020724314802341846,0.01543845203787567,0.01350876718990625,0.02518539247236603,0.020664206642066422,0.037501171911622236,0.05514288494599241,0.07823960880195599,0.07793726050529325,0.06713125759222556,0.047941702889286626,0.04822065772977144,0.06148071447061869,0.08359806052499581,0.07233273056057866,0.06537229522128522,0.052158038857738946,0.04935681895301847,0.08097165991902834,0.0625058599243679,0.09616341147992175,0.11899762004759906,0.13424715607998305,0.10119994217146161,0.13859508352177402,0.14486979826880592,0.11617775196049956,0.13155421913174217,0.17008820853605475,0.17220172201722017,0.15319148936170213,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12979989183342347,0.06730229949523275,0.058644147314098054,0.05887894488930759,0.0,0.12405408758218582,0.08849557522123894,0.11498658489842851,0.12939958592132506,0.13605442176870747,0.22268615170494085,0.15768348623853212,0.29686804215526197,0.17120622568093385,0.268265740886855,0.21432945499081446,0.16082341588935348,0.19289503295290145,0.14464802314368372,0.09316770186335403,0.10946051602814699,0.1892744479495268,0.09468202619536059,0.08021819348628269,0.13271400132714,0.15533310321021745,0.09010632546404757,0.1452960406828914,0.0,0.0,0.0,0.0,0.0,0.12244897959183673,0.10808473843493299,0.0,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008429428821903028,0.0,0.0,0.0,0.0,0.0,0.009830908375933936,0.0,0.0,0.011153660259508496,0.0,0.010686044026501388,0.0,0.0,0.0,0.022355110937238028,0.02375948094672393,0.014908962149872343,0.025520434576543075,0.01590274587412093,0.020760168157362074,0.016928494041170097,0.020538449689355948,0.019269510379259,0.04646258868099859,0.06990124209130179,0.07052568762545434,0.07945823927765237,0.05995857407609288,0.06210298449199758,0.06035860110065684,0.0815198128588644,0.07311945891600402,0.08995502248875561,0.07451842468050225,0.04676043692952267,0.05228172380312197,0.0686456400742115,0.08635102610740598,0.06491770725932715,0.08573353201739166,0.08789983706371667,0.08126866982955544,0.08837825894829872,0.12615453931065557,0.10544026920919797,0.09274129702096857,0.11929545507707422,0.06968473663975394,0.10241294899335565,0.09564183425528615,M
Texas,0.003526022042674941,0.003124251481415911,0.0064294554786997506,0.0034886357689825395,0.0,0.007845456575397855,0.006539755769848159,0.014522624573397905,0.011825032518839427,0.021134889366982965,0.02105965146276829,0.014946700067559085,0.017734793892136985,0.014732400674154655,0.018103246904928757,0.01906652535006701,0.026671892180236675,0.015249404002460238,0.019723402756580338,0.022663403136614992,0.015499537166598496,0.022968978877206975,0.08253130386564592,0.055474771586830625,0.04641438249709378,0.04486336274859965,0.05806719203649938,0.0560972580859273,0.05309675315444884,0.056067044381491966,0.055724762212655904,0.05754703611291243,0.08408059601874043,0.10297318786741225,0.11081998195953781,0.08357277939801752,0.07501555720362461,0.062191406660363484,0.07523131585295548,0.0669327449862416,0.06574351810001232,0.061842412427458034,0.06421793193717278,0.04925360269581385,0.055551977328352445,0.05738685158877305,0.05282230821202629,0.06421033955441403,0.06081132067096637,0.0688955130648858,0.04993334585484514,0.04676716309480567,0.050788106672844405,0.044854201639620915,0.059211251055704475,0.0445447380916251,0.04811100982477464,0.0458087588429124,M
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027104678267468964,0.03375934410417169,0.0,0.0,0.0,0.0,0.03323915572544457,0.0,0.0,0.0,0.0,0.0,0.0,0.018751757977310372,0.019843894695065485,0.10272565401999727,0.07496251874062969,0.0627051750212091,0.08866615265998458,0.06890743434652782,0.09191176470588235,0.12918423952277822,0.08940371608489465,0.07681966583445361,0.10401818391955926,0.20265705922089622,0.16472655392049199,0.20707567036361085,0.1189767995240928,0.11529722947539761,0.13686283673265012,0.09204773332456688,0.08535504415482091,0.11068789269785462,0.1229654078892017,0.10710460549803642,0.04856254856254856,0.06051148125736488,0.07277559802556638,0.05141222968413612,0.09196185286103542,0.07530120481927711,0.09242827565808932,0.07955449482895784,0.0731951614145928,0.08506031549644293,0.05083287714084617,0.04009783872649264,0.0506799560773714,0.031287712868189335,0.036571428571428574,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012752778283840407,0.014099897775741126,0.0,0.0,0.0,0.0,0.01784121320249777,0.018608113137327877,0.007679547828223873,0.011863275747015645,0.0,0.019716643663915727,0.020753202910982593,0.009972646455436517,0.017424638438752395,0.014947683109118088,0.021065302437556426,0.053100938637180024,0.06989785381817026,0.03889852347687969,0.03702749694120677,0.059311030248625426,0.06293662282081944,0.06058673469387755,0.05116725295810681,0.041352546362566404,0.0453827013661758,0.048802758142976334,0.04389265111612741,0.0455738374742665,0.05926999127414017,0.059579538684143334,0.07703350957666585,0.08107012565869477,0.07799482397986315,0.0806957769210078,0.07316594392990346,0.08340737248644631,0.08056658922281346,0.08413226374486403,0.10444493542491012,0.06208919433917828,M
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013783914172161089,0.0,0.0,0.0,0.012655985015313741,0.0,0.0,0.015356939142644027,0.011992085223752324,0.0,0.0,0.009296445039416927,0.012992074834351046,0.04136504653567735,0.02036886156580994,0.028312036390404107,0.02059153874953201,0.02571638501102131,0.031732040546496254,0.03716404547527746,0.037193575655114115,0.027318672312525608,0.03219229531065565,0.08848415580585102,0.08466763250484488,0.12625073018146185,0.09861184859288477,0.07149173141685324,0.10024209411408685,0.09293504030346135,0.08965987720495078,0.07362598002149083,0.047607712449416806,0.06751926284851854,0.06207200352408794,0.06000890454712635,0.08333010348436107,0.07427823061435916,0.07630675314765357,0.07810520982859073,0.10223206679161698,0.06450225757901526,0.07240176397024946,0.07831194257124212,0.0985782821091371,0.07479596101810503,0.0654220893011519,0.06784096140333874,0.04836205360551837,M
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029236916479875256,0.0,0.0,0.0,0.0,0.0,0.033176665745092614,0.05095974180397486,0.04629897563516407,0.04166418665555621,0.08678403173816018,0.14639424606963275,0.13009822415924024,0.06037432078889113,0.08774890313871075,0.12704781009695754,0.15812994156067378,0.15201768933112217,0.08275862068965517,0.15457036464554205,0.1519756838905775,0.10220470141626514,0.07958327304297497,0.10796637618570218,0.09605379012246858,0.11879507848960542,0.1276161306789178,0.17616489033735577,0.17034247803478572,0.0946073793755913,0.11701608971233544,0.08269588587967748,0.09011038522189682,0.12811553692056835,0.09800318510351587,M
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01154943985216717,0.014858350392920822,0.0,0.008759482139415919,0.01585288522511097,0.0,0.0,0.00896909250722012,0.020448757273251166,0.00953397910151781,0.033598829970156334,0.04256440399700022,0.057635701200057635,0.04861140465824069,0.03369697990817573,0.036079629865444204,0.057404060805782926,0.045816515763063156,0.04203539823008849,0.05299183042614264,0.027050178080339028,0.047704504668226524,0.027344195055258064,0.039256436901050684,0.03127405696689761,0.04983430094934343,0.05779739386296763,0.09483809781872375,0.07742720460138816,0.06721371159716583,0.06535576267333486,0.06617181656021635,0.07442691277165824,0.06030405941536801,0.052173345941891935,0.05845138220327327,M
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,0.11591323066732903,0.0,0.0,0.1401541695865452,0.0,0.0,0.204029584289722,0.2660989888238425,0.3863134657836645,0.0,0.30284675953967294,0.4066312167657179,0.41949015811552115,0.29890401859847227,0.24046719340432843,0.34831069313827934,0.0,0.24717514124293788,0.37199864727764625,0.3157894736842105,0.15979546180888463,0.31675641431738993,0.1529051987767584,0.22194039315155356,0.0,0.0,0.19372336303758234,0.0,0.49599389545974815,0.0,0.0,0.0,0.0,0.0,0.0,M
