state,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02624809701296656,0.04537662599576485,0.06041383476816191,0.03056701818737582,0.05590567188452938,0.03611971104231166,0.03605274000824062,0.03636363636363636,0.06251628028132326,0.03687121411640769,0.031588922817731915,0.0,0.0,0.0,0.0,0.0,0.029995800587917693,0.0,0.06642512077294686,0.06212337702677517,0.05010333813490323,0.05609224057338735,0.031575623618566466,0.031269543464665414,0.050333459166981245,0.08041071318117153,0.03085086690936015,0.07013069811922218,0.0,0.0651843267907583,0.0,0.03840245775729647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.002265166910441772,0.0,0.0,0.0020798452595126925,0.0018218785754367042,0.004591579044033243,0.005893330714075238,0.0034835922803595066,0.00651278613159659,0.004789668250160018,0.007899674138441788,0.01167653864934293,0.009592888472012747,0.010376276555076183,0.01987171702674954,0.07940332508268898,0.10578735616014405,0.1128649252688923,0.11800711351291737,0.15629748621543005,0.1851170184956975,0.1651003302006604,0.19119550003961233,0.16754292645071103,0.16965300102403164,0.16473644657014735,0.16924022357267576,0.17689926356067454,0.1641876191403804,0.13609875785922404,0.1286550860658162,0.13565476372612018,0.11441946489307787,0.11500488228273842,0.11107039156541595,0.1377281305311031,0.14565089966073996,0.14126596033686498,0.17345267522044205,0.1690038198632891,0.17421381248489934,0.1405703865052429,0.13876460594742507,0.13120899718837864,0.09669945942316087,0.09471159981998079,0.09335181792215573,0.07982324852113178,0.06802522053337624,0.05514157973174367,0.05300540655146825,0.04860061097910945,0.02962270034299969,0.034101002410861565,0.032057605050305776,0.02228354959803905,0.026922490150855686,0.02263745177751158,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02207749199690915,0.02753214783143847,0.03188368830506313,0.025011333260383614,0.04074532604096472,0.059681393177957676,0.049873757052460964,0.04394671839245935,0.043972150971051664,0.02786046307022303,0.04957998668423214,0.038470521962546196,0.05982650314089141,0.04890667833562851,0.042716787697565144,0.04571981819648764,0.027945450480661747,0.028081605144550062,0.0310296191819464,0.04027609960696082,0.04661621147307228,0.06276541759034214,0.0583036294009302,0.08903360382590114,0.07905034189272869,0.07617571197562377,0.0761350127559539,0.05747971500755256,0.06638783774812454,0.04905567819475104,0.042369073144427186,0.05652391092883245,0.07322262440938355,0.08456289729981921,0.06101099686016577,0.039582254970617785,0.04004127331249134,0.024415180138250957,0.02621797936490801,0.02531405246337373,0.02448100274187231,0.02564891761567662,0.028391447076568183,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05080268238162975,0.0,0.055224210293792805,0.06904487917146145,0.0,0.0,0.0,0.0,0.0,0.07196315486470926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966183574879227,0.0,0.0,0.09446438692612885,0.09428625306430323,0.0949667616334283,0.0,0.0,0.18101367658889783,0.0,0.1221001221001221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042271977905846215,0.0,0.0037216503286217235,0.0,0.010843298841316067,0.04793540703901492,0.05050771561894567,0.049289649173673525,0.049003245577279544,0.08242782189856361,0.10860849916174647,0.09277347432890082,0.08962260598438006,0.08500458874328615,0.09541617611979347,0.11284082535003685,0.11942949449169735,0.09920484664899659,0.09525095250952509,0.08424791657179288,0.07902015013828526,0.07610163250276175,0.05102040816326531,0.06171463836936211,0.06260194859586475,0.08681410147404975,0.07625618446734148,0.10360889019291426,0.11440286281723913,0.12919282979794622,0.13679621300843411,0.1462934028641661,0.10905681146421509,0.116008068308895,0.09374045479919531,0.10166448556688766,0.1100703102185682,0.1652092847618036,0.11955763674404703,0.10220638023328607,0.08215855296618459,0.0725029330732016,0.06494969712233077,0.052967540404726336,0.03788357115797449,0.04116133774347666,0.027530091919918023,0.02730967565744028,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047974573476057686,0.04190989372848376,0.03315191866729287,0.041751474348937945,0.055373772967530835,0.07947320617620346,0.06562602540664697,0.08346835567339322,0.052819558327883695,0.053283601971493275,0.06828463311235666,0.060790273556231005,0.07034409988862184,0.06448209156457002,0.05030032251383259,0.04561488869967158,0.044169611307420496,0.04854054753737622,0.026294165981922763,0.06637241562406665,0.04803073967339097,0.06346184356655561,0.0780995769606248,0.1133970516766564,0.13122068037922777,0.11275826617583656,0.12400710527197775,0.11513714866237726,0.06838308202550689,0.0773161220922415,0.05741109722738172,0.08513355326167926,0.07977373268547393,0.10673985971332722,0.09110354115503447,0.06866190072296942,0.03586514704710289,0.04069507182680178,0.04536643708500021,0.02144542140253056,0.03221056506534143,0.0,0.025580681469354345,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786926843215039,0.02680336382215968,0.0543200408997955,0.03895364516225692,0.02897962732199264,0.04355906609362296,0.08803084114986492,0.06556148730916923,0.07444861494555946,0.06344976364963041,0.07424144609425436,0.0749869587897757,0.05120655443896819,0.06748052266732102,0.08285249297233319,0.05417770286539851,0.052553480895264,0.0695300401377959,0.03833253473885961,0.035075412136092596,0.037778617302606725,0.029031321570271926,0.03820196103399975,0.05514288494599241,0.0745397977702878,0.10036465825833862,0.1015572105619499,0.11093928595441403,0.08245155970867116,0.07989717580852468,0.09191489361702128,0.08162154808869541,0.06031577080007096,0.07130258565692198,0.05981338224738815,0.04908376963350785,0.02900592549620851,0.06681700492775411,0.05435009824825452,0.03022452504317789,0.026128990114532076,0.0,0.03471705599365174,0.0,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.003008314982611939,0.004905447499448137,0.0,0.0,0.003218766697352243,0.003596967037394069,0.0,0.00466791663100897,0.0,0.014477367049512595,0.05316612067145683,0.07878234015063183,0.07156288779091456,0.08814422504652056,0.09843033443943179,0.14051487608806584,0.1312563648021725,0.14901656668871505,0.13438337550018392,0.1277419159775658,0.14177123552123552,0.13738930454131387,0.13882799941546106,0.13080920024708403,0.11959487236984714,0.1138250680221725,0.09900830703844421,0.09575593062274661,0.08478755526331727,0.07359408375365727,0.09224484417210252,0.11975257420887865,0.10349189313503776,0.12212852573422507,0.14551074270690123,0.14027112257853136,0.11529906332265372,0.11905639901804811,0.11183776068849456,0.10131928372598999,0.09031966710751266,0.11567894643174942,0.11709064193222518,0.12519823053167514,0.09204645923916334,0.06428642072989812,0.050543340914834464,0.05032079506856208,0.05171031879411536,0.03615910004017678,0.04326104552178403,0.03640546955774636,0.02875911966821058,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11663662389990456,0.17344173441734417,0.1676621607460966,0.15287403179779863,0.1812871386846611,0.2780812394478101,0.16709258895223117,0.2152852529601722,0.2380952380952381,0.24152345564328842,0.3328834907782276,0.2506490018798675,0.2068252326783868,0.16843523665150748,0.26998780700226443,0.20429916503819506,0.21445221445221446,0.11605415860735009,0.2027163997567403,0.23268112109994712,0.23158359064843406,0.2509821038847665,0.3259159361654304,0.28551850159890363,0.27972027972027974,0.3597122302158274,0.2417683628827999,0.23643456673365648,0.21916473882868626,0.17866258295048493,0.14390371533228677,0.21049677238282344,0.1510574018126888,0.14064697609001406,0.17476962186209088,0.16056518946692355,0.0835282325425994,0.0,0.10307507301151005,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03605660887593522,0.035173080868775096,0.02567101172309535,0.03141959440159955,0.0657988842797883,0.040524502851188235,0.04378922784994892,0.048481391701126475,0.028537183950687744,0.04497161167013323,0.05447661591261951,0.046629708305269156,0.04888843145327295,0.05133331532164375,0.03637890023786204,0.035424354243542434,0.02812587893371668,0.022705893801290993,0.035859820700896494,0.03896863025264662,0.03516399207211815,0.028765021733571976,0.06429421030636191,0.08413150401242557,0.04347099147299783,0.03616636528028933,0.03595476237170687,0.0814969357152171,0.04935681895301847,0.07162877608221738,0.05938056692814951,0.08289949265510495,0.05249895002099958,0.03886101886525825,0.03614283648980772,0.03647239040046685,0.04346093948064177,0.018152773743828055,0.030069535801541064,0.023733238400379733,0.02870028700287003,0.02127659574468085,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293266205160479,0.05037275841225066,0.05253756435851634,0.051808102787275934,0.0,0.05408328826392645,0.06730229949523275,0.0,0.09420631182289213,0.08582638548307994,0.07443245254931151,0.0,0.0,0.0,0.06802721088435373,0.0,0.0,0.0,0.0,0.0,0.0,0.0964940495336121,0.0,0.08036001285760207,0.13975155279503107,0.0,0.11041009463722397,0.09468202619536059,0.0,0.09953550099535502,0.08629616845012082,0.10812759055685708,0.0,0.0,0.0,0.09237021984112322,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024194148738182087,0.039037810908279735,0.030744190252283206,0.03205813207950417,0.04177868197340696,0.04329629095107519,0.04412089124200309,0.04098437005160305,0.043863657132413414,0.039136025643414896,0.0638010864413577,0.0477082376223628,0.0553604484196322,0.054171180931744306,0.04278843685282489,0.033283699745992816,0.03395343018996051,0.025092753571236533,0.02531691350657336,0.014446952595936795,0.030887750281623605,0.044359274637141136,0.06923486596840049,0.08860849223789609,0.06946348597020383,0.08808095952023988,0.07079250344647714,0.07481669908723627,0.0560161326462021,0.0575139146567718,0.042256885116390155,0.06109901859701379,0.05715568801159444,0.07932424320384188,0.03953610964681075,0.03535130357931949,0.04280243298040099,0.02243409983174425,0.02035784568752969,0.01871301256110968,0.01922337562475971,0.01748513763301194,0.0,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029893400135118167,0.0,0.0,0.006423732772716654,0.025795887238325956,0.02503891918960994,0.023890732937187707,0.03146352344502101,0.039434321457710086,0.05252620928680602,0.04897159647404505,0.041695502473789864,0.04244660553234768,0.05152422277200318,0.05444582857839764,0.05413783317688664,0.0612359382159359,0.047243567767344244,0.04089100229326858,0.032328869680624796,0.03092079552335594,0.022537066974095375,0.01998635713882263,0.020617671062239593,0.03101670163225392,0.03495043006077965,0.04706376720243723,0.07441358415890162,0.07519604683639489,0.06122365123063648,0.0634806220281854,0.0449934554973822,0.05417896296539525,0.05675962900940358,0.04815679853603332,0.0462707040927052,0.059563538665607756,0.07102052049163955,0.04133730783893148,0.042145576317850944,0.02996730839084635,0.037868325150805036,0.03241937346230026,0.028458120662431606,0.025943638668748686,0.01316722374151727,0.015096068255050676,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018315018315018316,0.020548648926333093,0.033676837071462254,0.047463848368825744,0.04044049026317426,0.05082753581752915,0.06563115292058631,0.03968778939013097,0.051362827009998634,0.07139287499107588,0.06639371472833905,0.06168080185042405,0.0803920067376158,0.07659313725490197,0.06459211976138911,0.05830677135971391,0.0,0.04237777863389452,0.018764542520453353,0.0,0.03158781412326267,0.027994541064492423,0.047475329783987254,0.02670494375271222,0.03616160952036556,0.0623748399592922,0.03255526255819253,0.058246772158042914,0.05192950569601766,0.0518000518000518,0.05414185165132648,0.028477407923047718,0.05141222968413612,0.07152588555858311,0.032271944922547334,0.04806270334220645,0.022729855665416524,0.046228522998690194,0.03866377977111043,0.019551106592633143,0.0,0.02956330771179998,0.0,0.022857142857142857,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10327022375215145,0.0,0.10141987829614604,0.13511231210944097,0.10130001688333613,0.20083682008368203,0.1174496644295302,0.18739352640545145,0.1536622844459621,0.21462770348357274,0.20147750167897915,0.10748835542816196,0.0,0.11801730920535011,0.0,0.0,0.1366120218579235,0.16599478302110504,0.16666666666666669,0.0,0.17513134851138354,0.20811654526534862,0.21287919105907396,0.15970188980569602,0.2977801840822956,0.3395585738539898,0.0,0.23788284269997023,0.0,0.36727879799666113,0.0,0.0,0.0,0.18511662347278787,0.0,0.23847376788553257,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032595114354526195,0.036436509382401165,0.04582466777115866,0.03259787942215969,0.05914559956739218,0.0560261015720265,0.06289412270974362,0.04865785418863028,0.05117231112765166,0.0844750261104626,0.05635055979832432,0.05092168245238823,0.05633326761118779,0.06917734303660865,0.06695919762935947,0.045013649300110356,0.053811659192825115,0.03611194703581101,0.037483015508597665,0.03653751449586173,0.05834778521531953,0.08371434091055445,0.06892903515380792,0.09440493423122916,0.09725765306122448,0.11512631915574031,0.071571714858288,0.0923303234691163,0.08658553864076447,0.0736769500877853,0.08171860512627097,0.07573387773917911,0.09362498936079666,0.09454112538954446,0.0793077316226362,0.0460878505335555,0.05738366358827221,0.039259774791655516,0.043516889992928506,0.03185190736715881,0.03130502837018196,0.020085564504790408,0.01926906031215878,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014510278113663845,0.0337108953613808,0.03729542363213549,0.06595646873063778,0.06043551341857259,0.0646579593948015,0.11155734047300313,0.11136064143729468,0.09213124001128137,0.07962373157543885,0.07172382552235707,0.0992137776113815,0.08265980896399706,0.11106214191273689,0.0827744649222089,0.08622147083685545,0.04268542548832127,0.0464999821153915,0.04977233764079119,0.04139306478014638,0.041455463641674045,0.08154441325950086,0.06020356329840273,0.07943713118474807,0.0948316737790422,0.12474417698080109,0.09949456759660923,0.10315004364040309,0.09730717292874733,0.09611148932762004,0.09098124237790124,0.09108174101779001,0.07232354033503391,0.08835518785517782,0.07177235497762391,0.06602487646958596,0.04945173081057837,0.04387985695166634,0.047857298237981294,0.030668798878398212,0.035198099302637655,0.03271104465057595,0.014537348872144015,0.012726856211978516,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05545652604476134,0.028673247859746856,0.04018162092658818,0.052276017371722695,0.046956373260479814,0.08713078330574192,0.08577878103837472,0.06711087675566847,0.08283793002631322,0.09195402298850575,0.07453151618398637,0.0659666868231543,0.05519068381257243,0.04363953742090334,0.04423555432679016,0.045297548270199876,0.04051160368076856,0.029760133325397297,0.04339201586908009,0.0445547705429317,0.039029467247772065,0.07379083651975582,0.08774890313871075,0.0802407221664995,0.089377793056033,0.08982863460475402,0.1103448275862069,0.07025925665706458,0.08684324793747286,0.1387063804935027,0.0940529590507886,0.08483072414590885,0.13607620267349715,0.07636826474331777,0.10209290454313426,0.08808244516867789,0.0,0.0,0.06825938566552901,0.06202191440975812,0.07884658706915972,0.0,0.0,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011066639614880941,0.0,0.0,0.0,0.0,0.026122847042022952,0.033135681897453785,0.044256490952006296,0.025564005879721352,0.03869906638502346,0.05798595451324013,0.06946856547412296,0.044547839429787656,0.05117876246450505,0.035811732605729875,0.047301203552845957,0.051081519058690905,0.061273437089686814,0.036629397708046255,0.05022691804043267,0.02974364694291079,0.03813591640607124,0.01581121410360298,0.024322516569714413,0.03910994010003911,0.0317030899945048,0.040015163640958674,0.04669128570822191,0.05102583182736261,0.06763390422166467,0.09955752212389381,0.0662397880326783,0.04959199314728822,0.0658776493037414,0.07975390224450267,0.08313127814340146,0.08660508083140878,0.1046520319936212,0.11822194199243378,0.09754775775640157,0.04977463152946381,0.044809141064777215,0.042623323482609686,0.04890960354450774,0.014885382554331647,0.019043387183800425,0.01630417060684123,0.01719158300096273,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12706480304955528,0.09776536312849163,0.19171213685297153,0.10937500000000001,0.0,0.11223344556677892,0.0,0.116795141322121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15979546180888463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
