Georgia,0.0,0.0,0.0,0.017688157778367384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011529592621060722,0.0,0.0,0.0,0.0,0.0,0.0,0.008981094795455566,0.0,0.0,0.007613150448541447,0.0,0.007816062007425259,0.0,0.009428879310344827,0.018955035946871743,0.00946329593078275,0.018985882640122596,0.01982972872931098,0.01697393847600146,0.012690677428361125,0.017349278146105707,0.032347562113539945,0.026255579310603502,0.030815501429839267,0.03069819985756035,0.07343491830365338,0.06860414227079711,0.09066291290395695,0.13378679136762608,0.13353606134725987,0.16858431322965398,0.240741541610806,0.2794240922393635,0.30251949068360373,0.4088429002571993,0.37032019148263556,0.3665250904514708,0.39039720080347307,0.4347301050597754,0.4424461720345359,M
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08006405124099279,0.0,0.0,0.0,0.11984249272384866,0.0,0.10328800137717334,0.08599931200550395,0.16992353440951571,0.10491344640671448,0.19769949676491733,0.28016436309301457,0.35051546391752575,0.3098716246126605,0.23430178069353325,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041704896154808574,0.0,0.0,0.04012841091492777,0.11893434823977164,0.14865816446287458,0.1070090957731407,0.16671718702637162,0.16129032258064516,0.2941423649046138,0.3280141843971631,0.36879432624113473,0.4572299485616308,0.5126716966531244,0.5998857360502761,0.6787998032464339,0.6733668341708543,0.5007302315877321,0.9124290642038501,0.7535460992907801,M
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004100478115748296,0.0,0.0,0.005838782864006406,0.005927883068272276,0.009612443745357626,0.011370892265169207,0.02335000763365634,0.02216168798190129,0.02975996726403601,0.0435552441460805,0.06346310215576226,0.07042909964681877,0.07640836999115845,0.1155532394557669,0.14395504887506097,0.17383283666808572,0.1900377714825307,0.2025585068544352,0.2465749977984375,0.2174203014539149,0.2934380448804275,0.26787057938299474,M
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008186119615579822,0.014972052169284001,0.00996049005611076,0.011609586201177545,0.0,0.023705911238295206,0.02103270585760858,0.019119129558174297,0.02283506060073775,0.05181347150259067,0.07338989725414384,0.08916548385922772,0.11139431700179364,0.1409457259697463,0.1816587321473315,0.2377061357896301,0.28096617515736283,0.29606874137393707,0.361461912624392,0.47680675703289965,0.49991785387377663,0.463293821927598,0.6131176258436808,0.5853134648946167,M
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018698578908002993,0.0,0.0,0.039766174891637175,0.03235722375020223,0.0691957017258222,0.05181553668938578,0.09082277174586137,0.1893450382993373,0.1871718785665373,0.2573144000762413,0.310356910447014,0.39688597160738814,0.38908513797163774,0.42685095787387567,0.5756664246447464,0.4570629671452385,0.5466347796378545,0.7087552114353782,0.7079865855173271,M
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02034339653348523,0.0,0.0,0.0,0.02389391103500458,0.027861805444992834,0.023721040562979363,0.056613692425896714,0.0980111896108139,0.08563040287065732,0.14239798201716913,0.18894860597917365,0.2484851126901783,0.27550697800460683,0.300744701164789,0.5122610634160224,0.526655736075918,0.5577411483491858,0.45072419730578345,0.5573206937861347,0.5410832822000335,0.6940394261052141,0.6783182595942312,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015868398085213297,0.0,0.029934416414945438,0.019309279488028245,0.036057025572751984,0.0384932636788562,0.049600440892807934,0.0807521485839534,0.12654795263490917,0.13105322039315964,0.1416197345453348,0.2953658122559837,0.25567494731023044,0.3896978070641584,0.3513930223385564,0.3354203935599284,0.45296575422702956,0.5779630929282087,0.6246230722839666,M
Louisiana,0.0,0.0,0.0,0.030787229457221146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020418059773869988,0.0,0.0,0.0,0.013195397445371054,0.022162506579494142,0.045533452858647086,0.042796005706134094,0.07527940239735943,0.07075616809204455,0.0927560515843332,0.10960689634742424,0.11822905323418686,0.19369383672562157,0.17983780665739202,0.15403573629081946,0.2903861444325371,0.3798118049615056,0.3021148036253776,0.3711522745845819,0.38026830041195736,0.3898709262273364,0.42381432896064586,0.3445782107457353,M
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054608999563128,0.0,0.0,0.0,0.0,0.0,0.0,0.08155498165012913,0.0,0.1575479805213406,0.16183610416360159,0.13795217657878603,0.3770620581304006,0.18876828692779613,0.34644032565390614,0.447547440028643,0.5269100489273617,M
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805437296047372,0.0,0.0,0.0,0.0,0.0,0.01850481125092524,0.013636673560762745,0.02087246921310791,0.02320993385168852,0.015956961794474332,0.04136029411764706,0.03771005680077305,0.04918597216073976,0.05541003425347572,0.08212919949695865,0.11452070482288332,0.10378412901165576,0.12053559730629143,0.15043249341857842,0.17644950511427862,0.19825072886297374,0.2683443155729151,0.26451694168031237,M
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010258689965291432,0.0,0.010707975657202006,0.01294665976178146,0.019339367215904697,0.009897854145221315,0.022282091275548442,0.0253041772979356,0.03308409978164494,0.03682563063892469,0.05526261254000783,0.06852228155569208,0.07890961262553801,0.1216719152590896,0.14389191034802332,0.11617559818073958,0.14377776066137768,0.1695364238410596,0.1548702621926369,M
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008510366690424775,0.0053903125303205075,0.014191210182739122,0.008895313281814645,0.015493581230633022,0.01375263592188503,0.022693070252968014,0.021631755416952086,0.04408955077646597,0.044384138377062274,0.06387444109864039,0.052547191419986795,0.09293281672218806,0.14625834954237724,0.1265565676608909,0.17384707778866518,0.20865683229813664,0.29330798977518513,0.26513980838362317,0.32095985481187717,0.3741637354300297,0.3986373849387548,0.45970081766456916,0.47773553357087406,M
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012519823053167517,0.0,0.010491858317945274,0.010614809782608696,0.012745889450652165,0.018984938615365144,0.01295728415324148,0.015124997299107625,0.03202801383610198,0.023851858276594824,0.09005249401480375,0.06742794997281132,0.08311058199869718,0.1428136632875237,0.17646193814028724,0.19025280166796976,0.18338048831604317,0.33513513513513515,0.29387755102040813,0.39080905790071785,0.40209200314925203,0.4039993024472476,0.43947263284059124,0.5167628951481705,0.5087281795511222,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.014486874891348438,0.0,0.0,0.0,0.0,0.014739262447307135,0.0,0.0,0.0,0.0,0.0,0.0,0.011587933098999576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03843936190659235,0.024237723593000145,0.03487271459174015,0.023467567821271004,0.0742597233825304,0.08797653958944282,0.10466820180029307,0.09168529024124691,0.09765625,0.11503996124969727,0.15052080197483292,0.16300410528857764,0.17043033659991477,0.2677376171352075,0.139137348439674,0.29832107673095604,0.30964317310527867,M
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008973438621679828,0.0,0.0,0.0,0.013052396046988626,0.011566711005725523,0.0296231929852279,0.0197226988541112,0.037699908726536766,0.05603137757144001,0.04748901816454945,0.10476267225400919,0.12460024089379906,0.13833688324806218,0.19535738910595266,0.2286226077118884,0.24699130687459137,0.31371192846379964,0.4235482819979449,0.4613373657636415,0.547022932884494,0.4805677404934201,0.6569699056143673,0.6040821307624249,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10082339102671821,0.0,0.09861932938856016,0.0,0.085426277122843,0.08047642040882022,0.15238740264138165,0.18587360594795538,0.1623083859332732,0.21969974368363238,0.39705048213272826,0.423810441148141,0.38454143433955007,0.34749034749034746,0.6055870287165462,0.6352459016393442,0.5736981465136806,0.604932526756631,0.6641123882503193,M
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03123048094940662,0.030925284512617515,0.03688449007192476,0.06811989100817438,0.10187189609066599,0.13896784789337377,0.1675149797049159,0.22086875041831203,0.2893359052080463,0.3314917127071823,0.4708741550846814,0.45409066420380206,0.4107253564786113,0.58184045322309,0.5600694170545082,0.5709231264072049,0.5865351921115267,0.5837973774025508,0.6444275966641395,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03873716831299632,0.023219095384043837,0.0346860908775581,0.09945945945945946,0.08288055990422691,0.07809449433814916,0.07740736918154609,0.11851532618650004,0.17622115755272866,0.18204887736525624,0.2079002079002079,0.22546054440472918,0.19253638371368706,0.19903992506732235,0.28136277448161967,0.23895634203048308,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05846585594013096,0.07413814407512664,0.0,0.06526563111865291,0.11049723756906078,0.15139003578309937,0.11519078473722101,0.1308519918580983,0.20958083832335328,0.23670506548840145,0.1962066710268149,0.25100401606425704,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006714022908246163,0.008207597499418628,0.0,0.0,0.016969525560347875,0.024741307796422696,0.030894619922616332,0.037449817244891846,0.0472411186696901,0.055548294340609074,0.05476263819009481,0.06463559499685557,0.09528946422150306,0.12865814985956328,0.14485143674518822,0.16702151090228326,0.19986047476290136,0.19035779495746086,0.22547460390956856,0.22530110334372105,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030927197377373664,0.04319121367310421,0.0,0.04786979415988511,0.0,0.06043208943949237,0.07680491551459294,0.06534879921581441,0.04987945797655665,0.1032169275761225,0.1292347456844826,0.10774806543246156,0.17936273475416756,0.16569093118303324,M
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033932237322067834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023112516352105316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031347798600843252,0.0,0.005074281848166211,0.005860771511961835,0.008289075590448617,0.009055510278004166,0.010274200274381584,0.016963208685162847,0.013352153511616373,0.02849399726457626,0.02982790595131567,0.041504886865711604,0.042306013497632876,0.06179763959885271,0.06548560361703461,0.07483429548856103,0.07095103647029566,0.11475409836065574,0.12115521497478457,0.1473447094763477,0.16136576239476147,0.19508945565283592,0.22604721509831,0.20312312518212514,0.26114815446330014,0.28391137437629105,M
North Carolina,0.0,0.0,0.00946521533364884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007052186177715091,0.0083329861255781,0.009597455303279588,0.013354344168157903,0.007950494918308666,0.010175269008674418,0.006587528491060724,0.014700575995295817,0.02938544351984185,0.03609191407450975,0.042488216158799705,0.05680131159392225,0.0731829445221924,0.09464468806688224,0.12019562874747865,0.11809646002216131,0.15475960179164,0.1933440915872484,0.2294672970600465,0.27161887903804194,0.3238691568606283,0.3417397082555454,0.3508943726335031,0.3522451352552922,0.41167598261023863,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09446438692612885,0.24514425796718836,0.17094017094017094,0.19091256204658266,0.40540540540540543,0.4424778761061947,0.3791658351626422,0.5087505087505088,0.6589147286821705,0.6034320196115406,0.8522212148685404,0.8238157648380453,0.8075117370892018,0.5967078189300412,1.0140237324703345,0.6532897806812878,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040914856184280516,0.0,0.005142886530780176,0.0088171758585725,0.0,0.006354682038945123,0.005501357001393677,0.015558789343144523,0.011399367335112901,0.010825599590595507,0.01691828468497159,0.03771123387080335,0.0355340029054273,0.035810960260366745,0.04650609446144861,0.07412898443291327,0.09912557085708218,0.12453920494171565,0.13925619306785225,0.173445834039723,0.22409997495353223,0.27703034078708433,0.3341029471682738,0.4097038065973537,0.37927232635060637,0.445069819372008,0.5124580314543206,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026548966249626656,0.01921229586935639,0.02855782960495002,0.0,0.0194394945731411,0.03280517009480694,0.036480615527476536,0.06367932432885344,0.05079580088046055,0.09573631483570964,0.1344628210299852,0.19587315524636112,0.1773615692951651,0.24657335557328303,0.26684964928331806,0.2733106234651034,0.3271537622682661,0.4184267155495337,0.4191592398160583,0.49490658638182045,0.47179927085567236,0.4877599852751702,0.6157575757575757,0.4809168116238617,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02518574486840448,0.0,0.0,0.016218495572350708,0.01944516463572725,0.03345488608611288,0.030467163168584967,0.03361796544073153,0.03435481654527965,0.07294959530343557,0.06808510638297872,0.1258332199700721,0.13482348767074687,0.1613690096446129,0.24722864662253766,0.26587041884816753,0.3356399950275556,0.34661321306272447,0.34700447343116353,0.4058721934369603,0.5138701389191308,0.4319654427645789,0.5157962604771116,0.5036488847774695,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002948547840188707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006784918096345837,0.011038745998454575,0.01331039849285334,0.008162765544966633,0.01580394677230727,0.019172187546599065,0.02452993184945021,0.0333322580992011,0.04671649759743727,0.061989163375883914,0.06200293321568675,0.0654014315646687,0.09519335377311838,0.11498610058124842,0.16354258397282675,0.18486438968896243,0.2544529262086514,0.2358424739735968,0.30143728793813984,0.3133230405957679,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05910864168341412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08028259473346178,0.0835282325425994,0.1370801919122687,0.22332932485827178,0.24548483254427494,0.2260312676586928,0.15689350853108452,0.16522098306484925,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.013044612575006522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038360718624128896,0.03515724878547686,0.016073552576590478,0.022650789541806885,0.016719612104999164,0.03945421666940654,0.05556645093809243,0.032598774286086846,0.046272017768454826,0.0747430706944877,0.08750820389411508,0.12600722883575952,0.1364972700545989,0.14837843566734968,0.21324273528986554,0.22612882048289443,0.24265691210024992,0.33401103688643624,0.3082127419657959,0.3322653376053163,0.3772037720377204,0.4595744680851064,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08037293039704227,0.0,0.0,0.07818608287724785,0.15772870662460567,0.14202303929304086,0.2566982191561046,0.232249502322495,0.4659993096306524,0.522616687691476,0.4903741373047585,0.45712196013896506,0.5941663665826431,0.8128579346018844,0.7567158531971245,0.8266089352489667,0.8775510204081632,0.7133592736705577,0.9248815700428604,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010850105788531437,0.019864559819413093,0.018169264871543297,0.019518080840342098,0.015977276761938577,0.02303820798185298,0.027419797093501508,0.02811094452773613,0.04657401542531391,0.06172377674696992,0.05975054148928225,0.07792207792207792,0.12860791122379614,0.15847557948600452,0.20412745718426586,0.2315410342166195,0.2525918116324021,0.3071144498453381,0.3581887812570399,0.3925967470555244,0.4207288108756136,0.4070080232041356,0.4253171856978086,0.49957536094319827,0.5686811766530528,M
Texas,0.007762287701431365,0.0,0.0,0.0,0.007167259956518623,0.006948626488164173,0.0,0.006558667278808946,0.0,0.0,0.005359918529238355,0.0,0.0,0.0,0.0,0.0,0.0,0.002957477390085353,0.0,0.0,0.0,0.0030489664003902676,0.0025693400650043034,0.005017016046089654,0.00421556724672872,0.006806077827499958,0.006441832400699153,0.006067671877641062,0.007386262420869232,0.020188136248442935,0.012062050634765415,0.016196540759873496,0.016808488286584725,0.01390143879891569,0.021484584810398537,0.024242922299379546,0.03890747801727492,0.055628272251308904,0.06279834343716266,0.07970501094937524,0.1003266636167361,0.10400671539422231,0.1313777342198866,0.15446963206931602,0.17453529976437734,0.21118598567966612,0.216581910642935,0.2120626208445082,0.2624636947427323,0.26209011126207177,0.2657999207005761,0.2851210371720855,0.30348302733429466,M
