state,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09673986649898424,0.0659941548034317,0.14734774066797643,0.23369233895549685,0.29878425716051926,0.5191075767616523,0.6214039125431531,0.7171029042667623,0.929368029739777,0.7135306553911205,0.970210440010932,0.8166713601802309,0.8491652274035694,0.7327650665470316,0.45160319132921867,0.5048114844612716,0.32336297493936944,0.19014693171996544,0.25389916575988397,0.1128031584884377,0.17391304347826086,0.09727626459143969,0.1145912910618793,0.1322501416965804,0.15085800490288515,0.0,0.0,0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.008203323091608745,0.0037216503286217235,0.0,0.005421649420658033,0.003744953674923041,0.004523079010651851,0.004349086691794723,0.006391727683992984,0.01146821869893059,0.024783147459727387,0.021119164887879863,0.03690342599356826,0.053409962838701905,0.07925698500273166,0.17578604765413902,0.19369014170768864,0.37182885270730787,0.3667536675366754,0.46753798746148123,0.4472540497826946,0.4729757374902827,0.43158246905319503,0.3728592734815627,0.310364590221752,0.27028720252745386,0.2541872815578049,0.22555563705714074,0.18029891179996888,0.17004056274876744,0.1486059580163565,0.13733666391329877,0.1324989298163361,0.10869224418130702,0.11585898907765713,0.08003374395691157,0.09322281375654244,0.09204517293871915,0.08344126731094949,0.07282204591621631,0.07694213690483953,0.0725029330732016,0.045067136778760127,0.07198152926796143,0.050511428210632654,0.04410143329658214,0.05353073428872949,0.051406448296358175,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019159535061949163,0.0,0.0,0.014992054211268027,0.014967819188744201,0.0,0.01826627002766035,0.03272086584445004,0.045413260672116255,0.0773449585149768,0.0932881622232042,0.12073041903516274,0.15452244571733048,0.2873644976811677,0.3213200173686496,0.4191335951697051,0.4279266076557829,0.5917685001627363,0.5534606495560151,0.539500252397779,0.4951135848812374,0.4470008216926869,0.4812000132744831,0.297790585975024,0.3046168491194669,0.2408070289619265,0.1555159565851288,0.16074533346455402,0.14592246210990614,0.11395247511479037,0.1490010159160176,0.10599377713953569,0.12437810945273632,0.11144507108844685,0.07803909048987265,0.08702589020233518,0.0953034461726136,0.027727164699358316,0.05250615937638838,0.01992508169283494,0.0366255646441216,0.04536643708500021,0.06004717992708557,0.041413583655438985,0.024242424242424242,0.030696817763225213,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019151218017465912,0.0,0.01786926843215039,0.0502563071665494,0.04792944785276074,0.059928684865010635,0.04926536644738749,0.12486932280171913,0.18820386728591812,0.1685866816521495,0.20783571672302015,0.22207417277370642,0.2550032278889606,0.4531820552947314,0.37124751968251934,0.5490460707932029,0.5681313803817133,0.5839152419937395,0.506986521577841,0.5025125628140703,0.35777032422935634,0.34437677369981823,0.34315577383201107,0.1999935485952066,0.21647777919266525,0.20110934509714878,0.13287529167746953,0.1338195443444515,0.1117129316181449,0.11766287904256036,0.09275800467225505,0.08337096606106924,0.07829787234042554,0.04421167188137669,0.0745077168706759,0.04503321199384546,0.04785070579791052,0.032722513089005235,0.03314962913852401,0.029232439655892426,0.04598854467159998,0.025906735751295335,0.021774158428776728,0.0234763827589445,0.0,0.04111419467571179,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004520216669052337,0.006711159166324894,0.009614175732341348,0.022630407724512504,0.025089523983304062,0.029279059466520523,0.06273715400081634,0.1281973938223938,0.16874990666487463,0.29592284085927223,0.29068711166018674,0.4193295212467765,0.4724519946673735,0.5079206645630756,0.39468096621897303,0.3287680714291894,0.3141210891924396,0.24661376707235572,0.225361143589937,0.2041090114607689,0.1492681981196084,0.13447199670844664,0.12491297047139288,0.11019733485704956,0.09060929482789502,0.0788189932471295,0.07145675799622453,0.08924443297528037,0.07786082932906212,0.07002479566535036,0.0858502152217201,0.0654014315646687,0.06923153001681337,0.04927975739196361,0.06793307334255881,0.0723944463117615,0.0562474889513861,0.040470010326830216,0.05533631372777446,0.052977325704598434,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05871415989822879,0.0,0.09289363678588017,0.20692757534862796,0.2506490018798675,0.40503274732850736,0.3452922351355904,0.45288277303605645,0.5862497779356901,0.7365967365967366,0.43520309477756286,0.42570443948915465,0.31729243786356426,0.13233348037053375,0.2837189000436491,0.28096201393571585,0.2055733211512106,0.19813519813519814,0.15084706428405661,0.16117890858853326,0.1063955550301454,0.14610982588579083,0.0765696784073507,0.10465724751439037,0.08419870895312938,0.09063444108761329,0.0,0.11121703209405784,0.0,0.0835282325425994,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015273238231969943,0.0,0.0,0.0,0.0,0.02567101172309535,0.0,0.0,0.014473036732567227,0.026273536709969347,0.0,0.03995205753096284,0.09275394906964979,0.08171492386892926,0.18133775452049117,0.22128447920955127,0.3161051522438062,0.43374842591297047,0.4191881918819188,0.43751367230225946,0.3568069025917156,0.293398533007335,0.27278041176852635,0.3036890224410204,0.18537458450524164,0.2121708940109943,0.12296142894123738,0.16050827620799196,0.18411967779056385,0.11113290187618487,0.09453644542965184,0.10488324027516426,0.11211460604173154,0.10625996187142546,0.09284743177371754,0.11199776004479911,0.0777220377305165,0.09397137487350007,0.06565030272084033,0.06519140922096266,0.061719430729015395,0.05638037962788949,0.043510937067362844,0.045100451004510045,0.0425531914893617,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09456761584532941,0.0725313439021863,0.14917421417155033,0.23796646836127638,0.14582164890633764,0.3284072249589491,0.7772020725388601,0.6130456105934281,0.7319191167348964,0.8596713021491783,0.9198926791874281,0.8928571428571428,0.9251700680272109,0.7654836464857342,0.3583715596330275,0.5492058779872346,0.45136186770428016,0.29982641628530854,0.21432945499081446,0.16082341588935348,0.3214917215881691,0.16072002571520413,0.21739130434782608,0.0,0.0946372239747634,0.1262427015938141,0.08021819348628269,0.13271400132714,0.0,0.10812759055685708,0.0,0.12799414883891022,0.10803024846957147,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009830908375933936,0.0,0.0,0.0,0.0,0.0,0.0,0.010824072737768798,0.011030222810500772,0.014903407291492018,0.020104176185689483,0.04659050671835107,0.10025885012213351,0.1431247128670884,0.2750722280850475,0.34026273022751896,0.4792304927516388,0.5237803275816765,0.5575510641719831,0.5430788808631907,0.482829707589649,0.5381489841986455,0.3652022239180203,0.3868128748358707,0.2911414876619918,0.2197490607499823,0.20473448496481128,0.17616191904047976,0.1620775736800924,0.14402214574292982,0.14750914930166556,0.13172541743970315,0.1120726083521652,0.11074197120708748,0.07960970830186369,0.12005831403824715,0.07687576875768758,0.07070260715863898,0.0540662311331381,0.0628154795288839,0.07012146847926892,0.060817290823606464,0.04084967320261438,0.049957536094319833,0.031018973271984697,F
Texas,0.0,0.0,0.0,0.0,0.007044963122327656,0.0,0.0,0.004138118574831963,0.00942873643145898,0.0029198785330530248,0.003364680944129473,0.014152432585431704,0.012199523201968189,0.006104862757989152,0.018130722509291996,0.020666049555464663,0.026869371516732687,0.044704456260558204,0.04959108369125768,0.06940866373418611,0.12500762241600097,0.14582287323451723,0.24751309292874793,0.26841035846579653,0.28159989208147845,0.3118034404723418,0.3143614211541187,0.26004308047033126,0.23896731361635754,0.22507624242944893,0.1632684710920033,0.1632440818692513,0.12564344994222082,0.09731007159240981,0.0946148061842551,0.07108517894563833,0.06962390803091302,0.05481020942408377,0.06485057688282157,0.05675962900940358,0.04414373199136388,0.04708965460762034,0.04604557244362586,0.04128067753576549,0.040878004418498905,0.04672661722196518,0.03677806029785688,0.03653179602783545,0.029310666417970106,0.03258913817794588,0.0381812040785358,0.030385900941962928,0.02498659573249767,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022149795905452015,0.031108069433210976,0.031767209885955716,0.05312998093571273,0.059531684085196455,0.05478701547733187,0.11065895623616764,0.1254103500424182,0.26599845797995375,0.37899088890590305,0.48636642156862747,0.47874159352558987,0.5208738241467775,0.5185327443825619,0.4584505143121316,0.375290850409067,0.3514166483637162,0.32991716973185453,0.18896315218532386,0.24076774390450675,0.21697766799078677,0.15122127617607417,0.1345983388595253,0.13673210274440864,0.10031388538329611,0.11684138781603974,0.09712509712509712,0.10191407369661454,0.07593975446146058,0.07390508017094566,0.09536784741144413,0.06454388984509467,0.06654835847382432,0.06440125771868015,0.046228522998690194,0.03866377977111043,0.02346132791115977,0.03608805485384337,0.0506799560773714,0.04469673266884191,0.022857142857142857,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11715481171548119,0.1342281879194631,0.2555366269165247,0.40976609185589896,0.5283143470364867,0.41974479516453994,0.6449301325689717,0.56657223796034,0.6687647521636507,0.49711672300656196,0.4007123775601068,0.5236794171220401,0.2608489447474508,0.5714285714285714,0.41913214990138065,0.20015011258443832,0.23413111342351717,0.15965939329430548,0.0,0.0,0.2546689303904924,0.1465845793022574,0.0,0.15817779183802594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013193109427419051,0.0,0.009054198431812831,0.0,0.0,0.0,0.008449371366770313,0.021421744718716013,0.018206193415978417,0.025950855567269487,0.032564197990323784,0.05222092523192234,0.11863275747015643,0.14112580565376165,0.2844830014364983,0.27532582528570243,0.36756325507180304,0.4109310565139107,0.445440956651719,0.37917544387601565,0.35296506270596134,0.38443819599993645,0.2852558388304511,0.23665400218945198,0.2099931070964846,0.1353137390647618,0.1642219387755102,0.15510073552926126,0.1208766739828864,0.10641461009999843,0.09130838620298798,0.07210935540506647,0.06600348875583424,0.09384415285072194,0.08851817175929866,0.05952589376378725,0.05287182108175746,0.06558655652852129,0.05917690307540572,0.0606741974052858,0.0634621312396874,0.03559919058682456,0.033261592643318336,0.04217968546005986,0.03853812062431756,F
Washington,0.0,0.0,0.0,0.0,0.0,0.013272104690361799,0.018850649000915605,0.01532684496896314,0.01771837902143924,0.03385731559854897,0.02022653721682848,0.03729542363213549,0.04197229828313313,0.0585469036242422,0.1089948458369511,0.16175814368585453,0.22643330425583252,0.24442982043809347,0.26294348566772835,0.3510692512410109,0.4099588169225009,0.4390154298310066,0.5905685323931247,0.5169180870652229,0.5426880811496196,0.4968583526840596,0.4864613513610187,0.36131030287389165,0.32926301529661894,0.2487327818500443,0.20291284229689752,0.18249205124828324,0.15130882130428205,0.11759127548601232,0.12474417698080109,0.09153500218888048,0.08926446084265652,0.06156168083247279,0.07208361699571503,0.06194467566154978,0.05619937211735979,0.0527766375417815,0.034137231671318706,0.04010808072278983,0.04898619867098313,0.04730165555794453,0.026327914170999802,0.036980639547530995,0.03724068435234069,0.0285984556833931,0.02102852870394168,0.036343372180360045,0.017817598696769923,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023968170269881597,0.043855374719812885,0.04597701149425287,0.08517887563884156,0.10444725413666098,0.24835807715657596,0.3109317041239363,0.3538844346143213,0.4529754827019988,0.49192661612361827,0.529730373192072,0.4835110339697496,0.5028324104130864,0.3967995836856827,0.3555376668679144,0.2632467094161323,0.320962888665998,0.19938123066345825,0.19347705914870095,0.22758620689655173,0.16862221597695495,0.10855405992184108,0.1314060446780552,0.15916654608594993,0.16194956427855325,0.12807172016329144,0.0848536274925753,0.1446316147694402,0.0792742006518101,0.04482696790389098,0.07568590350047304,0.08776206728425158,0.0,0.0,0.0,0.0,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017737072093135756,0.024160814380516718,0.04962040391008783,0.0742463990496461,0.06273525721455457,0.1330150068212824,0.25577687847094477,0.25012330021841755,0.4744314700372893,0.4116446599570913,0.5112382729115468,0.5688472477831689,0.47479215925558693,0.41899717374547896,0.3303808500719541,0.2881785060002882,0.19233207929999577,0.23377279811296914,0.2058661233498875,0.13394280854682683,0.09381477037198648,0.09734513274336283,0.09715168911459483,0.07664217122762725,0.05224779082710525,0.061524438874330636,0.07158526729015124,0.06735950731331794,0.06727630628161363,0.06567885666246323,0.04335455900284514,0.04977463152946381,0.05041028369787437,0.0681973175721755,0.03452442603141723,0.06847275974992557,0.031738978639667376,0.045651677699155443,0.044698115802503095,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07248477819657873,0.0,0.06983240223463687,0.1474708745022858,0.21875000000000003,0.3311806590495115,0.3928170594837262,0.48511576626240355,0.42046250875963564,0.7785888077858881,0.6823351023502654,0.7651109410864576,0.6918573709419904,0.49668874172185434,0.5570214013485781,0.4542701393095093,0.3440725680325305,0.32268473701193934,0.0,0.20611473720371004,0.2786485545106235,0.3989844033369605,0.2824858757062147,0.2029083530605343,0.17543859649122806,0.19175455417066153,0.19005384859043395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
