state,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006511476477291226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004952750757770866,0.0,0.00639093339582246,0.0,0.0,0.0,0.0,0.009491654124123717,0.009633115900145872,0.0,0.0,0.008562132541811747,0.007226060063011243,0.0,0.0,0.008362019706493109,0.009456520270726666,0.010776442696265962,0.0,0.008939746111210442,0.011139716803643925,0.009569950355882529,0.019696443054107286,0.01755598714023942,0.01105791027611602,0.013710681763650699,0.01048474469646664,0.02168021680216802,0.018366372396566712,0.02754131196795193,0.052552648781675794,0.04068081309134811,0.06060606060606061,0.07647106174032037,0.06848303366411086,0.06292491416220948,0.06189480633802817,0.06887147205884378,0.07494873789153646,0.08004540757666168,0.09121268739058155,0.09287554676733178,0.0944822373393802,0.11599790877009541,0.12321593592771332,0.148487177695479,0.15102481121898598,0.1413427561837456,0.16114722337902188,0.20189413405770504,0.2281426174180289,0.2000699273532497,0.1389084613371449,0.18108312979028046,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05243532975996271,0.0,0.03646973012399708,0.02624809701296656,0.025209236664313805,0.0,0.0,0.030494002846106934,0.05675954592363261,0.03605274000824062,0.025974025974025976,0.04167752018754884,0.057940479325783514,0.02632410234810993,0.05307573907966668,0.06974248927038626,0.03894947696416648,0.09846510280915145,0.028982146997449575,0.10198572199892014,0.12521614692027905,0.0966183574879227,0.10560974094551781,0.1377841798709839,0.09348706762231225,0.08209662140827281,0.06879299562226392,0.10695860072983515,0.07422527370569679,0.10489294749182453,0.1275103602167676,0.09573958831977022,0.16658216846527124,0.13597220123885784,0.16129032258064516,0.13069759843162881,0.15795161692576273,0.13762257010149664,0.11077263915812793,0.09795278675678322,0.07385524372230429,0.06627637247321329,M
New York,0.0,0.0,0.0,0.0,0.0,0.002863590025543223,0.0,0.0,0.0,0.0,0.0,0.0027658844745372677,0.0,0.0,0.0,0.0,0.0030673153016091133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001840563065052861,0.0,0.0029067760583389953,0.0,0.0,0.002696280817647158,0.0016251759252939129,0.0015958431477686922,0.002534380454857932,0.0,0.003410630625602674,0.001560593150244545,0.0,0.0,0.0,0.002272011736563485,0.002974882078979814,0.0017332043829272436,0.0,0.003061052696022162,0.0,0.0,0.002681735465951537,0.0,0.0049372963365261185,0.0037152622975182045,0.005329382484451526,0.009284036917699743,0.0033119528377915895,0.00328565483100782,0.0056269870297948965,0.004469898030451181,0.006617221318481348,0.005426996049146876,0.005334784394688688,0.008466683600033865,0.008450629836004964,0.0071950950009507806,0.011717774845503686,0.007963091072877213,0.011705375693787372,0.01201761301363278,0.012986591344436868,0.011980524459438736,0.015280872291342153,0.01784931101659476,0.02925794536078704,0.033633503309102745,0.06427423674343867,0.06798494953875728,0.06276014375625381,0.0754625856500347,0.07917177858494044,0.09675311620426216,0.08329200523913072,0.09054759130743123,0.0966164779727399,0.09305127861828894,0.09737098344693282,0.09874188066338423,0.11425147865099658,0.10334259853182239,0.1360504410667525,0.12444113263785396,0.14462903787614909,0.1434875181287993,0.13252260679763017,0.15623017383580765,0.17590583284013941,0.14484307238725383,0.1552530265366011,0.13959761929465472,M
North Carolina,0.0,0.0,0.0,0.008939266622566285,0.0,0.0,0.0,0.0,0.007684977406166426,0.012671862130140025,0.012796724038646108,0.012472521476122916,0.0,0.01331247711917995,0.008348639171814994,0.0,0.016124350994872458,0.0,0.009565106491518939,0.010956159709505251,0.0,0.0,0.009218713989398478,0.0,0.0,0.0,0.0,0.007617596648257475,0.0,0.0,0.0069481436876114595,0.006196042794002231,0.0,0.0,0.0,0.005253590829331849,0.0,0.007192840041512962,0.0,0.0,0.0,0.0,0.0,0.005335609860207022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008142261594580511,0.0,0.0,0.0129563048618534,0.012753475322025252,0.0,0.014104151321872404,0.01377262919491331,0.010909884355225835,0.012123232659988787,0.010260168559912056,0.023461442585450975,0.016998852577451023,0.03434868032370197,0.024710946949498627,0.036036499826252594,0.030702691157624945,0.037651614985342766,0.04890453834115806,0.04914280900296261,0.059238363892806775,0.0666638890046248,0.09049029285949325,0.11351192542934216,0.10998184636993653,0.10811223321716568,0.10671796155518373,0.13765084795595173,0.12422028397024057,0.1283268055982569,0.12480913496647414,0.16782205698204306,0.15278544558141924,0.1301364460919631,0.14230057196540577,0.14434011780486383,0.12946235919108348,0.14158268124105594,0.1355243096730476,0.1205499519326141,0.1465122376274271,0.14239154510647722,0.12403708055881968,0.111145309667932,0.1242125809599858,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038476337052712584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591715976331361,0.08506501397496659,0.10107391029690461,0.0,0.13053281120208854,0.0,0.10698619878035734,0.0,0.0925925925925926,0.09028892455858747,0.08706587984908581,0.047138682002451214,0.068762278978389,0.1016053647632595,0.082423243354626,0.22089684117517122,0.17261219792865362,0.1912274411378033,0.21065675340768275,0.22463002114164904,0.2596337797212353,0.25344973246972685,0.37420840529648824,0.20936144758486613,0.2559084750865573,0.236630383341221,0.40420371867421184,0.41486603284356094,0.38084874863982593,0.4324121075390111,0.2705314009661836,0.40856031128404674,0.2482811306340718,0.17003589646703193,0.2074297567414671,0.2849002849002849,0.40091638029782356,0.25096525096525096,0.18101367658889783,0.15964877270005987,0.18315018315018314,0.15503875968992248,0.16971525551574582,0.10879419764279238,0.1310615989515072,0.18779342723004694,0.102880658436214,0.1725997842502697,0.0,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00498817801809711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005715526800105166,0.0,0.006454319553361086,0.0,0.0,0.0,0.0,0.0,0.0039595178891018235,0.005152824177051039,0.0,0.0033307575474966025,0.0,0.0,0.0029492261230653076,0.0,0.0,0.00428162380582836,0.003176889190105049,0.004008618529839155,0.0,0.0028694816281438756,0.0,0.0,0.002454337059016989,0.003469056020298934,0.0029993101586635075,0.005282480652914609,0.0027046032347054685,0.0,0.0,0.0,0.003748500599760096,0.0043818192061395545,0.005539143279172822,0.005867408307076681,0.004368447329006491,0.012681593371753865,0.013423619604450675,0.008931960788692137,0.014375643120876462,0.010068777495507776,0.014230823964707557,0.015076930035506171,0.01304726007538417,0.014914031262650295,0.017202328048395884,0.01749398644216051,0.013576605999351338,0.02108767199632472,0.021815336934117684,0.02847095577768031,0.03377548513878654,0.040575405179871536,0.046194623248769405,0.03975039750397504,0.042503453405589205,0.053733702094033976,0.06628206701853444,0.08113081298093007,0.10542917388099361,0.13137592029273024,0.15035844379010677,0.2224138713630793,0.20263331621800043,0.23612750885478156,0.2355869249256666,0.25194122683567727,0.24879830419075863,0.24869029903989234,0.21947472382763922,0.23487776876652305,0.23253047230724308,0.2156479547139295,0.21713220282979906,0.23288831324100828,0.23635225428947404,0.2151771625304834,0.23728232642138705,0.18557056320665932,0.20915387749558603,0.16977452259684864,0.16758544652701213,0.18200449658168025,0.1381548297964626,M
Oklahoma,0.0,0.0,0.0,0.0,0.015202189115232594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02449479485609308,0.0,0.019869358964806398,0.015458339774308239,0.0,0.0,0.025933609958506226,0.0,0.0,0.0,0.026183341576237164,0.0,0.015657293167157263,0.0,0.028739302592923743,0.025532186512622478,0.0,0.029984108422536054,0.023948510701990722,0.02486393900046965,0.02870413861489484,0.03523785552479235,0.03178928247048138,0.03750058594665542,0.03682427456179113,0.06288042658081393,0.06394032236579193,0.059749053973312094,0.1244753220437111,0.11724016648103641,0.14948121226332142,0.12723022753498833,0.1794185622187082,0.17352347299343765,0.21681444566694713,0.2037797863599014,0.19579862609099657,0.24975984630163303,0.25702046644455023,0.28961926456231696,0.2753928397861656,0.28868549683430106,0.29847776340662624,0.22790495022958074,0.26413816457839484,0.22908332478544807,0.23867150732822376,0.24653000574110973,0.21638111454010145,0.19218217419682354,0.1639219274168954,0.13863582349679157,0.19790783149561775,0.13549055551127762,0.13022422984576568,0.1690930836804553,0.11151619129315891,0.11043622308117064,0.08727272727272728,0.06139363552645043,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163521601203519,0.0,0.01789655789536479,0.0,0.0,0.0,0.015587978550941515,0.0,0.02003205128205128,0.0,0.0,0.016316940247364815,0.0,0.0,0.02578078962875663,0.018710474123414287,0.042005575285446975,0.023454907939486336,0.0,0.02566264618543095,0.03850596842510589,0.03740834954361814,0.02389391103500458,0.056551947002746815,0.06894438486287728,0.04473772508667934,0.0643293663557414,0.06365798907762925,0.051124744376278126,0.08689659305426542,0.05506129191178602,0.0725984434893716,0.05160428619130012,0.04995160937841467,0.08685671743648603,0.09200215729196409,0.10974822466107165,0.12715179968701096,0.10241310887793638,0.0858843015765904,0.17458203876313064,0.1294245124006742,0.12674663039446024,0.15170190575519105,0.1437470052707235,0.175377060680463,0.21722704948998867,0.1999935485952066,0.2355787597096651,0.1848908495247981,0.1944516463572725,0.17396540764778695,0.16926201760324985,0.14455725139514555,0.2061288992716779,0.13895161010178206,0.10893617021276597,0.14623860699224595,0.14546744722370056,0.17638008030922805,0.07177605869686578,0.08589659685863875,0.12431110926946504,0.079345193351708,0.08779631255487269,0.08203799654576857,0.07403213865784088,0.056343318621466805,0.074393691414968,0.035974920341247815,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0028608210556429693,0.0,0.0,0.0,0.0035382574082264483,0.0,0.0,0.004999812507030986,0.0,0.0032743513509973675,0.0,0.0,0.0,0.0,0.004422332780541736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004130737853049001,0.0,0.0024652765793794404,0.0,0.0,0.0032914380292749902,0.0,0.0,0.0,0.0,0.0026611433158732762,0.0021647833051911505,0.0,0.0,0.0,0.0,0.003959533566945814,0.0035408257205580343,0.002574095334194797,0.003852525330354047,0.0034578545165343077,0.006618292961746266,0.003679085624586103,0.004324965554738618,0.0,0.003218766697352243,0.012229687927139835,0.007681022497714896,0.00933583326201794,0.009616386322293188,0.01126017437184313,0.00781854715756718,0.007878234015063183,0.008374380486170853,0.006026955558736449,0.009693896573580402,0.0066559678146978565,0.013578244634707503,0.01140432908332003,0.01876862786315418,0.021920210434020166,0.02186896718146718,0.02389379209414154,0.027765599883092212,0.02906871116601868,0.038120865567888775,0.042099682693132294,0.042662116040955635,0.05662089810736322,0.06315807687981798,0.09423632675773187,0.14307363585877125,0.1527552521404594,0.19452642876308024,0.19676262479402926,0.19568686088169474,0.19965597739280008,0.20713017570352837,0.1822721861072772,0.20982894148222314,0.19837249234772777,0.21397159231422644,0.19576437088449902,0.22040591422536507,0.23251099955882532,0.25676117577240304,0.23365641380674512,0.25777103866565576,0.2629261542332369,0.22493988675440185,0.2276684076603723,0.1939769460492897,0.20095819195875986,0.23764114673205583,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046620046620046623,0.0,0.0,0.0,0.0,0.10912265386294195,0.06743088334457181,0.1027866605756053,0.08158508158508158,0.0,0.05756389592447617,0.07093037002009693,0.08523073176671131,0.0765696784073507,0.06541077969649398,0.12629806342969407,0.1510574018126888,0.09376465072667604,0.19065776930409914,0.22479126525369297,0.2505846976277982,0.1028101439342015,0.18897096718776843,0.15781167806417673,0.15068751177246187,0.19611688566385566,0.18587360594795538,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01669123988093582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014281633818908884,0.0,0.023156858772107564,0.0,0.017111079423926992,0.0,0.0,0.027238307956309753,0.02590539350292731,0.023157678056813503,0.032421041255774996,0.02518539247236603,0.06494464944649446,0.08437763680115004,0.051899185831522275,0.09127954360228198,0.11041111904916542,0.10868870276836519,0.15021733571976476,0.11572957855145144,0.13590473725084132,0.15716435378699214,0.15452901528850896,0.15689350853108452,0.14343460685878212,0.16966406515100102,0.21177203363438182,0.20314404475419567,0.21222270119706865,0.17149657006859864,0.155444075461033,0.14818562960821163,0.16412575680210081,0.1666002680091268,0.17063607319198373,0.15786506295809058,0.1265772714686919,0.13120131201312013,0.10212765957446808,M
South Dakota,0.0,0.0,0.04545041359876375,0.0,0.0,0.041785057663379574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03385469564628614,0.0,0.0,0.0,0.0,0.0,0.0,0.03580379520229145,0.0,0.0,0.06482456851146584,0.0,0.062402496099843996,0.0,0.0,0.0,0.06724195898240502,0.07034822370735139,0.0,0.0,0.061515748031496065,0.0,0.058018101647714086,0.0895054822107854,0.08792174964281789,0.0,0.11082006850695145,0.05253756435851634,0.0,0.0,0.12979989183342347,0.19068984856982613,0.1055594651653765,0.15308525671219972,0.18391368317802845,0.18608113137327875,0.12642225031605564,0.20442059537498403,0.2329192546583851,0.2857142857142857,0.19485038274182323,0.18635321100917432,0.19296422740092029,0.311284046692607,0.2840460785860817,0.3674219228413962,0.1929880990672242,0.19289503295290145,0.19286403085824494,0.21739130434782608,0.3752931978107897,0.23659305993690852,0.14202303929304086,0.2566982191561046,0.09953550099535502,0.08629616845012082,0.14417012074247612,0.09081002542680712,0.09142439202779301,0.14404033129276198,0.1662663957140218,0.22701475595913734,0.0,0.163265306122449,0.0,0.13534852244529663,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010922197546146284,0.013151961521118291,0.009420808682217282,0.0,0.0,0.009305441822377726,0.0,0.0,0.0,0.0,0.0,0.0,0.014903407291492018,0.01279356666362058,0.02795430403101064,0.014583105472310329,0.014135774110329716,0.04152033631472415,0.023699891657638136,0.03594228695637291,0.028028378733467633,0.021444271698922424,0.060939544387288734,0.04882547604839147,0.06681715575620767,0.09629710381917947,0.10468788814365307,0.13491922598970352,0.15949528602821295,0.12978703957590715,0.1330584707646177,0.13040724319087893,0.13092922340266347,0.13630592277242512,0.137291280148423,0.14146870234617576,0.11837934853171422,0.17146706403478332,0.14149729868793415,0.1493586364435073,0.11268228015908087,0.14192385672448748,0.1346045989904655,0.12893302268768803,0.12397370821735164,0.09611687812379854,0.1423789778688115,0.07754743317996175,M
Texas,0.0,0.0074194984419053275,0.0,0.0,0.0,0.005790522073470144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030614931514398205,0.003548972868102423,0.0,0.0,0.0,0.0,0.003421393484689264,0.002454614183742599,0.0038374642036542255,0.002384915884016771,0.0,0.0034087312215431813,0.0,0.0035108837395927375,0.005037174346678487,0.0,0.004822091609024812,0.004070075063812962,0.0030178657653307578,0.0,0.007728802273456915,0.0039099373851455895,0.008062522171935973,0.006503042882148606,0.010529825731384146,0.009565888043237814,0.010049716538877623,0.012964512593256096,0.015183368371875729,0.014019503933872805,0.011430810934387145,0.010166269334973492,0.016905773791354575,0.014051309944701298,0.01679116526381504,0.018201832317786656,0.01762387217964314,0.022273961318954722,0.031084861672365557,0.038329863319191936,0.03667401602305224,0.048389237890914386,0.047243567767344244,0.04257722919196007,0.05104558370624968,0.0631299575268517,0.0715118471293411,0.07212468010966427,0.10437695975258794,0.10812766819021855,0.12871987656531042,0.13782960394999474,0.12961047350753743,0.1454341125626978,0.12943255125939926,0.13760960646109868,0.1386616492146597,0.14078321437220126,0.13807484220018035,0.1268129028115544,0.11997625043506746,0.12546362399776953,0.11452058929276877,0.13733172270933902,0.10490583670421594,0.10942608063930258,0.11360497545241512,0.10658424151989128,0.08583336393346308,0.0920264918815991,0.09267699787298693,0.08537086875270038,M
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.08369201339072214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08720568082720817,0.07543374402816193,0.061950192045595334,0.0,0.0,0.05887894488930759,0.0,0.0,0.0651253663301856,0.0,0.0,0.05015045135406219,0.03679175864606328,0.0,0.06381111908750099,0.062322553839761784,0.0,0.05514705882352941,0.042262875083016356,0.05380522508519161,0.05999454595036815,0.047174756263759304,0.04604051565377532,0.05599389157546449,0.05512955445296446,0.044022696145568384,0.024209557933472133,0.03530183065207525,0.040265753976243206,0.03416800898130522,0.04415877532996418,0.09869232667160127,0.041655818797188236,0.08174386920980926,0.07664642414951948,0.07506207055834632,0.06873245890371728,0.0796812749003984,0.09215590610939449,0.07234145165179648,0.07644164158425303,0.121921482565228,0.09378663540445487,0.09132022960514873,0.1329566229017783,0.11721611721611722,0.1301414432001096,0.15828113423587256,0.1360630319906338,0.19598083742922914,0.1906032593157343,0.17189111479201177,0.17859505225558936,0.18148198876866184,0.22845719997144284,0.2618863192062263,0.28527370855821127,0.3368807901385805,0.24892769607843135,0.31916106235039327,0.24488843971079843,0.1997311311695794,0.24270909581230493,0.19890415071680553,0.17204773409473606,0.23515372736206655,0.19946110508450854,0.16616365424395538,0.1969489601762526,0.17752062855452183,0.19369029250517056,0.14324315525604714,0.14238099860854933,0.15903411119405408,0.15216265216265215,0.09554444409057614,0.14238703961523858,0.11246425243404774,0.13623978201634876,0.1004016064257028,0.0961254066844129,0.1288025154373603,0.11557130749672549,0.07732755954222086,0.07038398373347932,0.05212719034444044,0.08024326378917138,0.06257542573637867,0.036571428571428574,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13919268244183733,0.0,0.0,0.0,0.14285714285714285,0.14792899408284024,0.2251688766574931,0.15608740894901144,0.21287919105907396,0.31940377961139205,0.18949648077964265,0.0,0.0,0.23788284269997023,0.2530844669408415,0.2671118530884808,0.2106002106002106,0.36576444769568395,0.33860045146726864,0.40725657164013324,0.5066956207021354,0.23847376788553257,0.35257822829440283,0.0,0.29282576866764276,0.2515090543259557,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006237213711890624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008840299980846017,0.010786322942508898,0.013706610012678616,0.014524328249818447,0.014648526907512862,0.01130837950921633,0.017041581458759374,0.009054198431812831,0.01093095281472035,0.0,0.020588134371890335,0.027037988373665,0.018126091685067396,0.018206193415978417,0.019463141675452114,0.021709465326882522,0.03993364870676414,0.02817527989916216,0.045102061600686714,0.033799960566712674,0.048424140125626056,0.04416457715979029,0.05953418133240401,0.06278026905829596,0.07222389407162202,0.07965140795577004,0.12232124418179796,0.14262791941522554,0.1883572670487475,0.1619030825705721,0.17622254389829442,0.20089285714285712,0.1902782219379597,0.16381970289785922,0.17840096399117383,0.14955683947041137,0.15519187358916478,0.1712947684377603,0.17122441923640494,0.17873861605243,0.21359291291711893,0.2044377081827955,0.22512142376005956,0.2671926835828925,0.21592876135410533,0.255661728708455,0.21734242674061305,0.1917432987673645,0.18077008054311366,0.14130644228916436,M
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013637355444032294,0.0,0.0,0.0,0.013934230432359265,0.012349236405548924,0.012146240738491437,0.012197601138442773,0.0,0.01104911330865698,0.012883040397533818,0.012512065205734101,0.0144532167440516,0.024827097003014716,0.008874689385871494,0.0,0.010941318064116124,0.012908698618769247,0.011175889880231714,0.014976225242427645,0.010026670944712936,0.010737217342753451,0.014029508733369188,0.0190594177347882,0.01806276811921427,0.010925140934318053,0.027545874475568926,0.033458104180171894,0.022973190286935147,0.03981631407108539,0.03231539828728389,0.028099215776432422,0.0734047130888197,0.05078597339782346,0.06966918374685366,0.05923390812162696,0.05796174524813623,0.06987856239022455,0.0702000702000702,0.06879369329168526,0.07052840624361996,0.11093353389113472,0.11295459595585511,0.11136067646892282,0.15911643579183826,0.13592946362968406,0.15160863816659323,0.15034545669544064,0.1352493660185968,0.17757137003141646,0.17348070250742212,0.18618541117481152,0.19379480328886714,0.21293033597768943,0.18774178866722294,0.2257633623690102,0.20615826902708428,0.1991465149359886,0.1598284767566514,0.204958809249015,0.1487741014044275,0.13305266502502186,0.15417884746305716,0.16260477361156817,0.16084647881865044,0.1231454875974902,0.08634711540392377,0.10132567761546905,0.09797239734196626,0.08385293485271984,0.08995370675091599,0.07178594735697194,0.0679094832307389,0.09019512946300899,0.07710460524778616,0.060572286967266735,0.06363428105989259,M
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01497454327643007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023767082590612002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03726575809199319,0.0,0.0,0.049094479598516254,0.0,0.0,0.0,0.047616213320635675,0.08678403173816018,0.10820444274711985,0.1235933129512782,0.23478902529013215,0.1889976375295309,0.17385489802741558,0.2200068752148505,0.2003869541182974,0.2620689655172414,0.23888147263401954,0.36184686640613695,0.2628120893561104,0.2676891911445522,0.22364463638466875,0.18410309773473144,0.271531607976241,0.19567806704100735,0.2202061129216947,0.2868925945849023,0.24597918637653737,0.24378352023403219,0.17572875749431466,0.2590673575129534,0.23293733985557888,0.08575278696557638,M
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011787448724598047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007305313397944772,0.0,0.0,0.0,0.00586558427084922,0.0,0.0068264821999476635,0.0,0.010844549408972058,0.0,0.0,0.0,0.0,0.0,0.0,0.007836499279042066,0.007564410959318597,0.008246334504312834,0.023977719165575374,0.0189000189000189,0.012815349126725495,0.012821686967671032,0.014620684613557028,0.017415231361348635,0.010463899546564353,0.01966955153422502,0.015977503674825845,0.016124610993759773,0.02093937246311449,0.018194148100365536,0.018149119767691266,0.026414845142970347,0.04263301500682128,0.04905309998072914,0.03875149721693793,0.05777209782741898,0.050583453977778164,0.09327856207508924,0.08923094082873237,0.10296697429639234,0.20949858687273948,0.24930579483957274,0.3293468640003293,0.2557382592890054,0.2864243292194937,0.3480623116431088,0.2997767619857553,0.31198865495800154,0.29867256637168144,0.2936630602782071,0.2479599657364411,0.2544240248972081,0.25293380426113704,0.24015702574760422,0.22372979214780603,0.22176263922457826,0.2968684321143338,0.21948245495190355,0.17144595304593094,0.18483770689220602,0.20175039781768583,0.19276137867541285,0.19946412622804405,0.17456438251817055,0.14347670134020282,0.16160088020904964,M
