state,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08788633367511352,0.0,0.0,0.0,0.08743806470416789,0.052781589781484214,0.052119527449617786,0.08350343291890888,0.08806262230919766,0.0,0.05785363031530228,0.07696748123917645,0.12968874700718278,0.14165643592407215,0.20632092281721842,0.1448619284744228,0.1576458223857068,0.10560591393118016,0.15013688951691248,0.1229256299938537,0.28504793988079813,0.2883607130373995,0.23799030409872188,0.26876903780684464,0.35064442759666414,0.3487792725460887,0.4762849771780115,0.3755582622817702,0.32020182418008925,0.5431728788162578,0.5764796310530361,0.48030739673390976,0.42807254703165487,0.2708852530068263,0.33497096918267083,0.34652358596020566,0.30472320975114275,0.2602863149464411,0.18468118195956454,0.16156538910331208,0.11588518452487075,0.13890094626269642,0.08004268943436499,0.08682062858135094,0.07253384912959382,0.08714942164474727,0.0,0.0,0.0,0.036010082823190494,0.0,0.0,0.04265483705852244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010683380221502083,0.012719178704460798,0.0,0.013435700575815739,0.015774114677813707,0.012849341471249599,0.019717816142318816,0.02822711974812724,0.019720408431570184,0.02786470613452223,0.04150669295423887,0.02671653753673524,0.00980257611700355,0.013962823981150188,0.031373443805883944,0.03962525827177266,0.027742671310995348,0.03335455896176354,0.035236081747709654,0.039068858863747356,0.04003909700060059,0.03875968992248062,0.043126056296987,0.05629472453475658,0.061927173643794894,0.0931957008418003,0.11877167104078466,0.1447341215390688,0.16343169840424557,0.1811866399158587,0.23177243512600398,0.2677925857159435,0.30716813924955644,0.33221435653036024,0.3815939159955929,0.34927649868130306,0.7070806519462619,0.8216529724504592,0.8280999266992889,0.808126737420815,0.7892802743840738,0.821926403078564,0.8939644481190575,0.8103130755064457,0.6672767482650804,0.5911944568739915,0.6165194176093358,0.4969176701042807,0.43121782367004496,0.3239340144985445,0.30060409862126775,0.2612072008471585,0.22752652149637073,0.18675177344501273,0.15535711873336666,0.1724230831402554,0.09415571498667233,0.0791806084135782,0.08540449549460342,0.044261020395956696,0.04982041478391843,0.04059822026180366,0.033173730828348055,0.019423465831838488,0.030289262456459187,0.016862390846130684,0.009795398611502247,0.012518778167250874,0.007690631529025725,0.014435127225962232,0.013175230566534914,0.009391183020741099,0.006714022908246163,0.0,0.0,0.008264576647061254,0.007070635650144948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033913085606317526,0.03299552203629508,0.023427982382157247,0.045605874036575914,0.061581771795548516,0.061175442429539,0.08830579033682352,0.08632738633560799,0.13052631578947368,0.08616232982939859,0.06891798759476223,0.1186408504176158,0.15518311607697083,0.20068807339449543,0.17828599532767736,0.16717032083842345,0.26914607291411796,0.31611594894429207,0.28464685998932576,0.30120481927710846,0.28119278053884383,0.1832311872117268,0.23423775131758734,0.20599250936329588,0.1404322872145561,0.11652295502213937,0.1251991805144548,0.14066895904970303,0.0892435298440863,0.08571140465866695,0.07551729346020239,0.056039533343522345,0.05082333807684489,0.05675954592363261,0.056654305727235274,0.046753246753246755,0.046887210210992444,0.03687121411640769,0.0,0.0,0.0,0.0,0.028960324355632783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.00407584329197711,0.0,0.0038417702877485945,0.004282733852563828,0.0,0.0,0.00410270837362779,0.00629989805619509,0.004046242774566474,0.010267174701681536,0.00783773646170986,0.007312737663974079,0.01131074577402261,0.010510361003241616,0.010612035164933368,0.017137275287477795,0.01711517945265656,0.027029949183695532,0.023311596292229262,0.03321069254061798,0.0291700158166308,0.036085961916422334,0.06882267772157981,0.046299526222656325,0.05174357363295326,0.054966093948788895,0.04597620876690644,0.05046038317336126,0.05362103793688434,0.06095342066957788,0.05714876908448658,0.06608973837084006,0.06198202131557815,0.0636662779794261,0.06037046853373384,0.07586947518115213,0.08066303561890711,0.07041740524002622,0.08938106125782921,0.11998449638529853,0.14659086846151095,0.15830764025865426,0.17518904894205456,0.17667571666404125,0.19099531503374975,0.24813431088888263,0.276569532094637,0.3149640984978635,0.32068291546397093,0.31353761964576093,0.5024245288943685,0.5469993032518381,0.6008555541790251,0.5800694858961998,0.5763677438365583,0.5775021869218204,0.6217795230341921,0.548199302450133,0.4843487706132122,0.4522004967836443,0.4396740549672509,0.42815793785156464,0.3256753623828397,0.2716141326966464,0.22395408378583687,0.21008520743120546,0.17590780004962916,0.16172448226457692,0.11736525668315115,0.10900855135043604,0.09084427073705338,0.07400669143835088,0.05604153186980023,0.04280161451671503,0.0409688149282558,0.03220720287653585,0.02504556902141396,0.026357153810765217,0.019717254569473746,0.013259488183756107,0.017763752540477847,0.009764565476836282,0.012403800073295182,0.012307620175119853,0.014209843869340485,0.007244408222403333,0.0054392824982020145,0.006910936871733011,0.0038149010033189643,0.0069651993313408645,0.006484327380720798,0.0040166019547462845,0.004700668166403654,0.0047019943173040105,0.0,0.0,0.006583085858068669,0.0,0.006814980842331632,0.0,0.0038977237293420642,0.00475827940616673,0.0,0.007713536399321209,0.007179330706894849,0.004716135786981579,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014449706992052662,0.010974022920030727,0.0,0.007629278117704503,0.0,0.01135863469211001,0.007929061331289396,0.012695994413762459,0.011878051999472086,0.012006883946796163,0.0069481436876114595,0.009294064191003346,0.012833401065172287,0.013093432552455564,0.013221974922320896,0.007355027161064588,0.02176278563656148,0.027743811588692855,0.03845336517541818,0.03750747615234117,0.06378584156811923,0.062062973230170876,0.07053241284972323,0.09497385551168498,0.0808764854314491,0.12095004656041616,0.11281366031040187,0.09772426032844338,0.16936738991119657,0.1860903654814778,0.18441738493532311,0.21707098879124348,0.23296523948036907,0.2022192263818314,0.27494501099780044,0.2791808962356027,0.25487086542818305,0.22453409175959885,0.19803196143749713,0.19215737363210006,0.14619402739906043,0.12458013341113021,0.11498720564894892,0.08927432725417676,0.0906660830688906,0.08775916378053941,0.07192373024010283,0.060783641407686786,0.06061616329994393,0.042506412605349944,0.03812484420135783,0.031164563058660208,0.03434868032370197,0.01430633770760447,0.021879303465939075,0.016018795386586928,0.020170508027862195,0.0111781801922647,0.0,0.014104372355430182,0.011110648167437467,0.019194910606559177,0.0,0.0,0.007631451756505813,0.0,0.006682079997861734,0.0,0.0,0.0,0.0,0.0,0.0065725477824223775,0.0,0.0,0.0,0.0,0.007700244867786795,0.0,0.0,0.0,0.0,0.0,0.0,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05715918833952558,0.0,0.05645996047802767,0.0,0.05762739771136906,0.036135000361350006,0.0,0.04429024876356389,0.08019246190858059,0.0,0.10058916510992959,0.09427121102248005,0.09873756964525002,0.22297345896569085,0.21593447505584515,0.25579295817032804,0.15055706112616682,0.3166887612314037,0.3493847789761507,0.42323970757983836,0.4617253948967193,0.4406032875783766,0.38451220602700525,0.7124975929135375,0.6553625299074171,0.6301558203483043,0.5858917272088119,0.7612771275991365,0.6550460752747862,0.8165680473372782,0.5346943735569328,0.5938092229943146,0.5730659025787965,0.4983980064079744,0.574184657785944,0.481437894511608,0.3240790752943718,0.3292181069958848,0.2708667736757624,0.21282770629776532,0.2262656736117658,0.15717092337917485,0.07112375533428165,0.051514527096641255,0.0,0.0,0.0,0.0,0.0,0.0683246788740093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.007459346561241235,0.0,0.007498741282713259,0.01045867081914634,0.010419488611498948,0.005985694190883788,0.011421570154398862,0.0070021706729086015,0.007765180928715639,0.008978720432574798,0.01714210807594962,0.00896807365777831,0.012229548627742731,0.01571651596274138,0.0,0.01118380584913046,0.012739148561634318,0.012302241468395541,0.013968431345159939,0.016003475040294465,0.019043138309193356,0.022590118436763805,0.022415128173778377,0.017591969783204844,0.01872548439871484,0.029840219189973684,0.022780653726207963,0.02375710733461094,0.025764120885255194,0.02564891761567662,0.02664606037997282,0.03528943024645683,0.03864010964131111,0.03126179690449226,0.03882683232781793,0.05278628223435998,0.04174583210682651,0.06512622839715351,0.08367991181039233,0.11250056250281251,0.11286627737365912,0.12077743505890222,0.14125527886995778,0.1943834950741455,0.18633786623319987,0.23594573248152925,0.21975119516124772,0.20609076648455674,0.32910721385342584,0.45451321575488207,0.47440169645561947,0.4292033186725309,0.5020312861891318,0.5231413096996553,0.5943684615068677,0.6328007988017973,0.5657399709732418,0.5063687617456671,0.5061444446925545,0.4600205798680468,0.39423136501641987,0.3183210623684585,0.2548001176000543,0.2377500724847782,0.2137677814313209,0.16628917113449354,0.1392229754355274,0.11992668632760352,0.09564765512618713,0.08049107075691696,0.06848419092469048,0.059874723655121594,0.052059010419457825,0.047709201060204466,0.032250322503225036,0.03339557053296295,0.03160806005531411,0.020457428092140253,0.01840080294412847,0.01200006857182041,0.014107481373715999,0.02237476842114684,0.01089374063819164,0.011919606836352967,0.01464356644060661,0.011399367335112901,0.009841454173268642,0.007961545734104276,0.007134557759341174,0.005225588662562838,0.009479371833626491,0.007570759563491635,0.00898533144641373,0.00826046423809018,0.0,0.006387898764580379,0.00782462409201758,0.0,0.0,0.0,0.007015476140365647,0.0,0.0,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015483071841453344,0.0,0.0,0.013433637829124127,0.0,0.0,0.01886347559537845,0.0,0.02340933564305445,0.016004023868858457,0.03636776906466644,0.04392251144297009,0.0343178750371777,0.0471342383107089,0.043646944713870026,0.09879280017348979,0.0930802204531537,0.13341568869672638,0.14405285249484637,0.12109032823208121,0.19413287316652286,0.17513663677265454,0.2528526970954357,0.28399817196578964,0.30049229588900966,0.28454289560641294,0.31129083873970853,0.32027951666909305,0.31001440470971375,0.2427264079771706,0.21394814152509897,0.19787444547282418,0.13432462826440084,0.13492848790141224,0.11076186199670708,0.07459181700140896,0.06784614581702417,0.10823055625471935,0.08628519527702089,0.05625087891998312,0.04418912947414936,0.03772825594848835,0.03463434128147063,0.03414231655617833,0.02894774931249095,0.014655020810129551,0.014655020810129551,0.02071189750569577,0.01824595547986863,0.0,0.01618018251245874,0.01972062448644207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052910052910052914,0.0,0.0,0.0,0.05781779136037003,0.0,0.044666120747413086,0.03453754230848933,0.0,0.0646830530401035,0.04237088649310296,0.0,0.029625240705080727,0.0739155806263373,0.061953828094430674,0.04385668983199514,0.04674145299145299,0.022893024168492655,0.06361120829490156,0.07158623158145916,0.08944010494305646,0.11425042457928053,0.1328883120093949,0.18705574261129815,0.14274385408406026,0.1268696581196581,0.24649412078211916,0.20553359683794467,0.20885683516626963,0.2627028465017292,0.2334960730205901,0.30200353565114907,0.28065711185121434,0.43533050750372326,0.38309682967827685,0.41963426371511064,0.39227187740587305,0.5040781321104771,0.4863085440670357,0.4500019911592529,0.37162708030376473,0.35238241152137273,0.28333892554896917,0.2573174654229656,0.19767480818842767,0.21408486707566463,0.16480388337877927,0.13620424841336543,0.10163782088512023,0.12749294235497677,0.07180543848147108,0.05893848683190123,0.07613971637955648,0.03873466752743705,0.03260302556077204,0.04800614478653267,0.01840377890926937,0.02663115845539281,0.01805923428846617,0.024731049833065413,0.022123194589298695,0.015971889474524836,0.0,0.0157410905427528,0.0,0.0,0.016218495572350708,0.01620430386310604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0035709396927801553,0.0,0.0053406757735078745,0.004684691015348219,0.009661945574828926,0.009435353088603863,0.01626800024100741,0.01434797424538623,0.01499943752109296,0.020977691536157018,0.025539940537779467,0.029117530833385332,0.04175245115683084,0.04709988263635802,0.03068402933692561,0.05454210429334807,0.06394765215451538,0.05028824639783105,0.041484731509411406,0.04839886443261361,0.04173796903042698,0.043555731538309245,0.046629171439920326,0.056341914935206794,0.03339198335538061,0.04590615470374135,0.05421593432126813,0.06164613306499134,0.06311108043211368,0.06372344026923153,0.05536711891460495,0.05360341933390698,0.06942720258949672,0.09099601372792654,0.10667245229119772,0.14187933457232219,0.16232974226826985,0.14504048144780707,0.14016695441681645,0.205914626712004,0.20014447210170097,0.25630171968685606,0.244501197758904,0.2286361750988902,0.43090355894420906,0.49367360304679714,0.4996599776392075,0.5222434809814327,0.5543155674376395,0.5437099554528548,0.6471985804938197,0.6289470126626282,0.5496165633138138,0.49312164435329636,0.4737935380474105,0.4607851779432152,0.3571083872213107,0.3025777749978499,0.25289131188352815,0.2291535023943115,0.22601083345261683,0.1864210879534693,0.1501290518204072,0.1033455286086071,0.09959780732766159,0.06456407984925039,0.057446068723639054,0.06183638996138996,0.052267670205934626,0.03653368405670028,0.04287634896987755,0.029898718092461786,0.02338871260729572,0.027368149913065874,0.027477788787396856,0.021629478383499306,0.009872377088905242,0.017884204482346407,0.011315203862256252,0.016290390586070756,0.012600562178927984,0.010035223634958705,0.008191014457140518,0.006122074158724977,0.00842877161189721,0.005325607651833074,0.007465631432441368,0.0,0.006673785371062466,0.008035632289466434,0.0,0.008477963350975571,0.0,0.0,0.00629009938357026,0.007756547819117305,0.0,0.0,0.0,0.0,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052201148425265353,0.0,0.0,0.0,0.0,0.04004538476940532,0.04674457429048414,0.06230529595015576,0.07747318235995233,0.08885203174979268,0.0689496667432774,0.12135922330097086,0.13910624239262737,0.1604492579221821,0.16244509957282954,0.3909952606635071,0.2488446498400284,0.2913025384935497,0.37642702869484723,0.33348014849304725,0.5955366098294884,0.6987070654303252,1.1048572024181782,0.8421353125892093,0.950584685024519,0.9948388061934327,1.2321086026265309,0.9149797570850202,0.801311236568931,0.7885018464916658,0.7841873455795466,0.7077387167884905,0.6496466833827217,0.6255964372813063,0.35772357723577236,0.2619721261657759,0.295556461475744,0.2014301540940679,0.15890356539874861,0.049144879103597404,0.0,0.05714285714285715,0.06502554575011611,0.0449842555105713,0.0,0.0,0.0,0.043546420484236195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010581562685177346,0.00954854480177221,0.0,0.015404760070861896,0.0,0.009370314842578711,0.0,0.01646060428707294,0.0159894824737506,0.016456992393212404,0.037930785347879484,0.01645639056500274,0.034742327735958305,0.062385464186844465,0.07940919558484873,0.06948994381241685,0.09216778633458955,0.07699190544561667,0.12788268894667293,0.1980973441135144,0.1882648258550361,0.19388034103054858,0.22422089537197995,0.213610776035384,0.2774572151152798,0.20465024533372783,0.27757760162276135,0.28096920466241965,0.2130354675264855,0.20160674466200323,0.17327861377108983,0.15644370978215952,0.1201886962531174,0.10845033267872321,0.12265038934367781,0.10568409025992573,0.0657988842797883,0.08394361304888992,0.06130491898992847,0.037074005418508485,0.04851321271616917,0.025296531564449942,0.04085746193446463,0.02590539350292731,0.023157678056813503,0.016210520627887498,0.02798376941374003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529287226534933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06219550119208044,0.0,0.0,0.0,0.0,0.07918552036199095,0.0,0.0,0.0,0.0,0.0,0.0,0.05262603936427745,0.043485823621499387,0.0,0.07367567965814485,0.07697152053740117,0.07503922504945768,0.1055478593574774,0.07230182726436177,0.15478834376472173,0.22344099126548855,0.33276784549132193,0.36865741671693814,0.31321779077051576,0.442604226156482,0.6190672719768882,0.4412811387900356,0.6301467955603294,0.7521569205810781,0.7443414856448427,0.7778948221375901,0.9391435011269721,0.8944357774310973,0.9531558758572591,0.9726942458689793,0.8487563362018153,0.8965594530987336,0.7621057568296401,0.7298335467349552,0.6734006734006733,0.7997047244094488,0.5584557484521063,0.38291947087491296,0.39158648467218615,0.3297065611605671,0.17830920914621357,0.2921619987910538,0.2311652831774719,0.1554243083618278,0.17048481619605754,0.14061654948620875,0.07851934941110489,0.09383063570255688,0.0,0.14713094654242276,0.0,0.06321112515802782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010273721288618184,0.0,0.00829038453566938,0.00696000779520873,0.008422234699606962,0.00822819528250137,0.009775853641505482,0.021965349660909916,0.017267027946020617,0.03498479506983503,0.029647198339756892,0.04235261971446137,0.04905670955624702,0.0860573057009438,0.06695728979684873,0.08446671438797423,0.09020543560495839,0.09676506929867655,0.12377514182568335,0.14306841563786007,0.1486687390187863,0.1395829743236257,0.19821431703766074,0.175332119495583,0.2056404230317274,0.18758583726928615,0.15837186441912113,0.1841274612956561,0.1676903945434676,0.15729453401494298,0.14617283950617282,0.10049877168167945,0.07807562181655947,0.059679898725020344,0.06945928617225902,0.06720918404417642,0.05231635156588252,0.04963600264725347,0.031669740494420534,0.027414785707758384,0.03727240537468086,0.021874658208465493,0.038873378803406716,0.015570126118021556,0.016928494041170097,0.00855768737056498,0.015765963037575548,0.01429618113261495,0.017923395408026097,0.01265845675328668,0.010835214446952596,0.0,0.014194967883885164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011217049915872124,0.0,0.0,0.01441753171856978,0.0,0.0,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053928706250337055,0.005359918529238355,0.005323056285997168,0.0,0.0,0.0,0.005720758343726044,0.0,0.012914473896619637,0.01210680402386141,0.008612522607871846,0.005148800329523221,0.01032162173320672,0.007798791187365959,0.00636878929315537,0.011125755267617205,0.012302960399846215,0.008336743819441286,0.010989097245661269,0.009480341834039846,0.014674590945777386,0.009184479454319461,0.00946392764827313,0.01846423708080412,0.01630966619549853,0.02162340269983628,0.03333416254135675,0.030792541362203378,0.03976474977663011,0.054683864902072714,0.04483641861951529,0.06466625842008573,0.07401816366779479,0.0940729163094019,0.09930785434848029,0.09419516028288771,0.1088280932693209,0.11948071431250368,0.16803595620599232,0.17262192177691937,0.20760285091822017,0.19678719634724914,0.2044338689947551,0.23542564742053043,0.2406125866394984,0.2176163984486057,0.18474121283503028,0.17025402136451503,0.17207443987412638,0.1284746554543331,0.114959932257757,0.10451027140011104,0.09047979708126407,0.08593768343938575,0.08884054029553078,0.06931737455062105,0.055905627833201875,0.045564157342492015,0.03656291763677473,0.03278814176400203,0.027005130974885227,0.015717435438450958,0.015416040390025821,0.01045211676268678,0.018970052610279238,0.016164434840312398,0.015030942268298025,0.009101507816461595,0.010427664594168329,0.007731626648339847,0.010338900544084642,0.005540921838904091,0.00882445635045698,0.00817731694053864,0.0049579811100919705,0.00986152771500185,0.00655283840290946,0.008998691099476439,0.004514913580449603,0.0072459100863068405,0.004013066544669443,0.004094752574575681,0.005069237333243213,0.0031071477715092304,0.0036744273634605755,0.005039144994525656,0.003178350889938249,0.002673058245939179,0.008437919120324728,0.004131017515514266,0.0044055235475233614,0.005570748506026537,0.00572609485536405,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594883997620464,0.10688836104513064,0.09711094925952901,0.09946537361680964,0.0,0.0,0.1131506160422429,0.0,0.0,0.0,0.10598210080075365,0.05741846577859439,0.0,0.0,0.0,0.04978592054167082,0.05015045135406219,0.03679175864606328,0.0701426233341127,0.039881949429688125,0.04154836922650786,0.052182988345799264,0.061274509803921566,0.07245064299945662,0.05380522508519161,0.02727024815925825,0.05241639584862145,0.06650296705545324,0.050903537795876815,0.10524733122838671,0.11739385638818234,0.11620587808066625,0.11094861062080791,0.16106301590497282,0.05857372968223752,0.09813061184436485,0.1233654083395016,0.11455350169226763,0.1307901907356948,0.12970933317610991,0.15589814654425777,0.1890142619852225,0.1707455890722823,0.19515368352577656,0.17361948396431157,0.2006593091586642,0.2292123872226286,0.15474794841735054,0.17394329448599755,0.12464683397041716,0.10989010989010989,0.1369909928422206,0.09766282750724052,0.0759421573901212,0.07465936663970635,0.06671114076050699,0.0687564459168047,0.029765842042598228,0.041090261607998904,0.05354465624330692,0.033196857364169524,0.0,0.03828190797029324,0.01914828431372549,0.0,0.0,0.0,0.019262626651770236,0.0,0.0,0.0,0.017496588165307764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17301038062283738,0.0,0.0,0.106315118009781,0.0,0.0,0.0,0.0,0.11282437006393381,0.09114108640174991,0.0,0.0,0.0,0.0,0.08223684210526315,0.10847457627118644,0.12524352908433065,0.0,0.14798869904480022,0.12124477973865014,0.2539427960438385,0.2109426499670402,0.23167075497410738,0.13299640909695437,0.2549651100375738,0.3444164790038416,0.29757879074800486,0.2854036422941017,0.26592022393282017,0.391304347826087,0.2644336712208021,0.351213282247765,0.37897511945954854,0.5087332541970494,0.4341785342132685,0.5251928442474971,0.7206642644524518,0.3162450066577896,0.689398174026458,0.4505426991603522,0.5225752508361204,0.3919141914191419,0.3799071338117349,0.2801120448179272,0.21121351766513058,0.2557077625570776,0.24096385542168677,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08254911672445105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012527926836907274,0.012851346637536946,0.014109596289176176,0.016382103462084532,0.018484630030129946,0.009777401166769872,0.012743723716069836,0.02058308952173721,0.011751399150961411,0.028081584392550988,0.0166627324104031,0.02659892806319905,0.03507769058878553,0.037783851182004814,0.07839666181956123,0.055956925602158696,0.07359912180030936,0.08522654997837535,0.12030768049351746,0.13019477137798147,0.1600245797754535,0.1946845981428114,0.15327348368732208,0.23300970873786409,0.2968113975576662,0.30476418124505134,0.3266377678734965,0.38030976844042325,0.35480432465357087,0.47148266564512087,0.4345347242553585,0.3837850803550012,0.3467683369644154,0.3112811967846484,0.33736665535828714,0.23858214042263123,0.2281658004816834,0.19675715066496627,0.17977369664069937,0.1526953299248533,0.14363931323509532,0.0955739379758099,0.10592694351114716,0.0794744951747628,0.07288177645453417,0.06911593045401486,0.04893601245643953,0.03346281989728369,0.030983297186153284,0.02767093721464346,0.014246637793480739,0.02758901086135796,0.01195814648729447,0.01504664459825459,0.0,0.007942937933882984,0.014586946303829883,0.011269238199497714,0.0,0.009440493423122915,0.007971938775510204,0.01439078989446754,0.014314342971657599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010635657815435883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
