state,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Minnesota,0.0,0.0,0.0,0.010901558922925979,0.0,0.0,0.011145786892554615,0.01400865423528313,0.013784019726463786,0.017164435290078956,0.017238407171177385,0.010066872797871575,0.02536997885835095,0.023832555270499503,0.02748951962064463,0.03204571855847676,0.033874420747405216,0.03915733416868979,0.05249412721951732,0.05221862196395576,0.06958182686404257,0.06475845097785261,0.0946941229520517,0.14178386923290037,0.14233145872387698,0.16082980953413567,0.14425590998431218,0.21161951167463947,0.21912041270553323,0.1762131231407621,0.14061155533169636,0.19388384595047148,0.22577209797657083,0.215341514917104,0.15814224478754837,0.1405536251122477,0.16002438466813992,0.11402921319842894,0.22171028701089496,0.2479893915649164,0.25260336117125476,0.23544635956792895,0.21975295514558632,0.21868610543159395,0.2332072422784531,0.18352747293906138,0.17610529242747242,0.2215281812899477,0.176900771433261,0.14896192160878877,0.12388455508023462,0.0988708943861106,0.14117172532015732,0.09598531007428429,0.07784557121817799,0.06295114990767164,0.05307404891304347,0.04248629816884055,0.048517065350377586,0.03671230510085086,0.038892850197705324,0.021352009224067985,0.034693612038683375,0.0,0.017400761283306147,0.015723623621375145,0.014047245569264627,0.0,0.018243419338024498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025002778086454052,0.020078593351117228,0.019469321911331147,0.016573669962985472,0.027814864263462392,0.018067935437244036,0.05070833201280385,0.13020833333333331,0.11794439764111204,0.0552428961088285,0.07304116865869854,0.04451292586885807,0.09034935082318298,0.17036312584787203,0.25804344275681856,0.23087178486651708,0.20488304592794948,0.2940159114493255,0.2833362847529662,0.2815768302493966,0.28573605608046326,0.3502360286279884,0.43610022913740853,0.2938332217510972,0.38482259678288305,0.306402193194646,0.2613565650280025,0.36853475663997964,0.3104911007128176,0.3076505451748631,0.3268270540172492,0.21872070704816318,0.22296036765709604,0.12229922543823889,0.14804202483285578,0.15533980582524273,0.06246396309821257,0.08725580493480052,0.04981816370248593,0.0657091898995588,0.05105355982548965,0.06842619745845552,0.05756751099016119,0.04584264512062346,0.057444852941176475,0.05449261322354081,0.054187488710939855,0.036223134508572806,0.030433988678556213,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007766286550086076,0.0,0.006123173763425058,0.0,0.0,0.0,0.0,0.0,0.005744155321959906,0.006828890760510801,0.012613666334124553,0.009262797133164288,0.02048908654831206,0.017554858934169276,0.02732916021394828,0.03521672371775909,0.05294195502875042,0.0567154112633741,0.08379498161165681,0.08600874916586342,0.09961884961884962,0.11891501339675468,0.09208405959154142,0.14889815366289458,0.21674436206629627,0.16501360484508032,0.1394019655677145,0.1254746574211656,0.14460955420365015,0.14975723563906929,0.27161403185710337,0.2942796443465261,0.31922254371619074,0.32198418770721754,0.2777957232379352,0.29045121989512357,0.2854792664634441,0.28746832976028064,0.2972174024805604,0.30569533932182663,0.3157894736842105,0.22543768486689583,0.22557898606423155,0.2383384405856316,0.2534586545569754,0.1926610414399629,0.16331658291457288,0.2046508258475804,0.11642290620679618,0.11371686365161628,0.104419168375909,0.07711140670483681,0.045422229244016114,0.05719582667692247,0.05357355450613119,0.05002801568878572,0.04748901816454945,0.038278668708195664,0.022843377497196494,0.013174941261720209,0.0344748333716387,0.021212406901103046,0.01210741700365644,0.012350863325346441,0.015037217112353073,0.012814926826767818,0.018409425625920472,0.013969992456204075,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04425757911042266,0.0,0.0,0.0,0.03908081913396905,0.041677085938151205,0.044290902648595976,0.0,0.06387055567383436,0.08934554389099844,0.10350776308223117,0.10633270321361059,0.12110536166464825,0.14835102133972383,0.17326732673267328,0.11292346298619825,0.1596169193934557,0.2037392138063279,0.14848657909765847,0.053044769785699136,0.21242697822623471,0.120312813314618,0.2398081534772182,0.23776500891618782,0.2322655569534501,0.28022417934347477,0.27,0.2553191489361702,0.24168488894003912,0.19214603098354752,0.2842377260981912,0.24487691712849594,0.25168896542588426,0.18888289260658392,0.1093045498018855,0.1956673654786862,0.17406440382941687,0.16469531366971102,0.10859447719515979,0.1254508389524855,0.14513788098693758,0.11484823625922888,0.09658725048293626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017317216776919612,0.021507688998817078,0.0,0.0170870070398469,0.0,0.0,0.03579866828953963,0.020734699519646127,0.02420135527589545,0.030932086884795162,0.034982159098859586,0.0437078856310326,0.03109452736318408,0.03448870494912916,0.0470189956742524,0.0703977472720873,0.1158806932688432,0.08833922261484099,0.12802275960170698,0.08716707021791767,0.13162744168904333,0.13111171810980607,0.1984126984126984,0.08988051179020831,0.125,0.07403020432336394,0.11337309607137576,0.10889120348451851,0.20332550153623713,0.2262750599628909,0.188082022111106,0.21141649048625794,0.2213848327837965,0.17443550731660046,0.17808079780197414,0.2010156580617859,0.28731045490822027,0.21631317927614224,0.22192866578599735,0.19607843137254902,0.17596639609468126,0.14054813773717498,0.1196386911527188,0.15392812740512699,0.15172664926867754,0.11601636441350674,0.06764235641372525,0.06189650903689032,0.042452544120322636,0.08119925046845722,0.04948045522018803,0.03688449007192476,0.030963586821897447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12973908029407524,0.0,0.09797517962116264,0.1181035937236376,0.18787361229718189,0.12911555842479017,0.1367573317125057,0.13814274750575595,0.11670556852284096,0.22787028921998245,0.20876826722338201,0.13684570646595962,0.07855459544383347,0.0,0.1646090534979424,0.07062146892655367,0.18484288354898337,0.3164880040837162,0.21396615444466055,0.1998201618543311,0.30575195872348554,0.25354493379660065,0.25289017341040465,0.19749270135668898,0.2012072434607646,0.23733590447229846,0.18359853121175032,0.1628240197994008,0.14495618369901825,0.10657430227136482,0.2139172014596703,0.15299877600979192,0.09471378677558752,0.07592570961336292,0.08340283569641367,0.03275287952399148,0.03134632464343556,0.041690551878680496,0.05097359567743908,0.0,0.04357931435212086,0.03250673353766138,0.0,0.0,0.0,0.02440452948067161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05268241285450874,0.09501597996026605,0.043691017126878715,0.06170118995152049,0.11646658304963267,0.08529188779378317,0.1993024414549078,0.34729112919230004,0.5582622817701989,0.47545119347952647,0.3839670350252857,0.3458877786318217,0.36289892197673174,0.5407232173031429,0.43341640481092214,0.547119249665029,0.3129890453834116,0.3453529710512951,0.4004404845329863,0.44712286158631415,0.5385512970110403,0.5883401675878053,0.5642850941922042,0.5602988260405549,0.43410314290675467,0.4593810444874275,0.37236571066392016,0.45902124824165247,0.4121475054229935,0.39974752787713025,0.35289881166726683,0.2667294265317329,0.29491275497665276,0.19621225046920324,0.16709172456248353,0.2103530272544357,0.1587449808572229,0.1927525057825752,0.09655305590421936,0.1293274970155193,0.0,0.07021767479185476,0.0,0.09345794392523366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007224836925109405,0.0,0.0,0.0,0.0,0.004419186339411188,0.0071314595423385835,0.009819061476251261,0.0061786694676634925,0.006957368723148905,0.013436405492802566,0.023166298381923158,0.02685116399795931,0.041698651427704965,0.07627236166967133,0.08887327291328656,0.12355804565256756,0.15581047590166164,0.22840016535758578,0.21429767286120877,0.17794046620402146,0.3010210307936379,0.41697630253488566,0.33559946995448525,0.25961073057686385,0.2925395285119014,0.28326155447004076,0.30921284857042003,0.4006141820212172,0.4194946552757376,0.5525309701038866,0.5172692494207662,0.44956038564059037,0.44187887921125896,0.3799881176354094,0.35648065075662416,0.3719151894334376,0.36757848074876287,0.3538531288357126,0.3039201124275905,0.31570731252693995,0.2878651008732309,0.23019186737030278,0.2603905858788182,0.22559185818475463,0.24408487854808866,0.18840579710144928,0.1462341356086828,0.11279558485853554,0.08754770666046537,0.0839018485915493,0.06473918373531316,0.0678781022413915,0.04075038931175503,0.039721654186221,0.0344538318653005,0.0346434870244394,0.03267546725918181,0.01711332443440463,0.020962895674655858,0.021574973031283712,0.023557126030624265,0.016295786633833673,0.016518610968357685,0.015083809416068029,0.011654558874946583,0.01610532885068347,0.010528088941295376,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025863852679495137,0.045871559633027525,0.06762572236567073,0.03214813862277374,0.07952043063371667,0.05368006680186091,0.05337128624799858,0.09612919764163035,0.05885430290347894,0.12004801920768307,0.0780792504391958,0.05617977528089888,0.09158627427036269,0.06408762526217665,0.07398133394035966,0.11461915181827656,0.19423591789595254,0.23192497731168701,0.20641393545788653,0.18340210912425492,0.19821101849969505,0.21155830753353974,0.21631644004944375,0.2025974025974026,0.2292263610315186,0.18435607058203846,0.17373907549752554,0.17514993896290007,0.1609442060085837,0.18361896283107054,0.13900955690703737,0.19128217018316718,0.13198152258683785,0.12521614692027905,0.0785024154589372,0.09318506554016276,0.07515500720235486,0.0747896540978498,0.06946637196084622,0.0375234521575985,0.03775009437523594,0.04329807632832313,0.03085086690936015,0.051004144086707046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.0027292576419213972,0.003448632617167293,0.0,0.003508416300881782,0.004152148563875616,0.006994139647200872,0.0051312688528315446,0.0021800820437542466,0.004856372775174223,0.006695210581110802,0.005392561635294316,0.006500703701175651,0.0031916862955373845,0.005385558466573106,0.01019282980754084,0.008371547899206563,0.01560593150244545,0.0135141930455334,0.014159225207196664,0.017797740010613926,0.017851520787284525,0.03173207550911801,0.04956964535171917,0.07141764015711881,0.08991842294565101,0.13554660642373048,0.13044117760901708,0.19270184848194616,0.17504060332402976,0.18218623481781376,0.2531685879880263,0.3485416144831298,0.2697831904319808,0.2334926750643071,0.2168532188465161,0.2284556734096728,0.261489034781394,0.3115608370784968,0.3413580514913385,0.4054436139963403,0.36882990432647533,0.3749966989727203,0.35461539647543133,0.31281364152779406,0.2906528241600183,0.3175083156939824,0.3292825965735382,0.27132699773198454,0.23673516331850944,0.23759291756215864,0.20960190936629847,0.2262266132360855,0.22838233698600413,0.20860936486905535,0.1740649139052665,0.16222905084163722,0.1515288719852697,0.10818128524201787,0.10052271813429835,0.0941008914152011,0.07281799300947267,0.05252305178383846,0.04819922345695542,0.04499210959272068,0.03291396022112808,0.025776248232237026,0.032071840923669014,0.030721067337653788,0.02608047690014903,0.02498826308854932,0.02391458635479989,0.028063610851262865,0.01903311762466692,0.008219898730847636,0.01971237079826531,0.01166641239870413,0.016034861675737366,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005171914435847573,0.0,0.0,0.0,0.0,0.006571669532644768,0.0,0.005721871280783667,0.014887229238518224,0.03139019318048053,0.027627216755249172,0.03290469484186004,0.05962874624079643,0.10122975404919016,0.07531391619379049,0.062301767104666964,0.10328568220941546,0.1903563040174391,0.12864773319437206,0.08377410558822564,0.07727122198918203,0.1085090532180222,0.18811376099987245,0.31107845742602114,0.297754305683973,0.32136134788131054,0.2914497677753187,0.30308081649971963,0.31953096372297546,0.2742056102174582,0.296063349057272,0.35997416979239655,0.42398782660718703,0.34878183760408754,0.3257155061939342,0.3550009412903746,0.2990163201430807,0.3159180578761882,0.2651622002820874,0.24165659764176492,0.19194910606559176,0.17894821185331589,0.17358580571640586,0.13863804024318893,0.12252802993372945,0.08018495997434082,0.0627779929742076,0.06416340279912845,0.05576578370842461,0.04001910589571796,0.03980125052961341,0.03286273891211189,0.03315741482689066,0.02624365778270251,0.011904584753203077,0.019791127485308892,0.02002063665624567,0.02594112889689164,0.02621797936490801,0.014239154510647722,0.00816033424729077,0.010259567046270648,0.008872327211427557,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04467609828741623,0.0,0.0,0.058918839298865815,0.0,0.0461716044632551,0.0,0.0,0.06259501028346598,0.11554015020219525,0.09362321855820244,0.17186067827681026,0.1523318490742911,0.1704351778207022,0.22204951704230041,0.21301775147928992,0.19443431765706645,0.3663929248262792,0.31144886009717204,0.22546576480360747,0.11483693155718878,0.1283834385364288,0.14043426596089445,0.15432098765432098,0.5016051364365971,0.435329399245429,0.4808145564250023,0.45186640471512773,0.416581995529364,0.30908716257984753,0.2540313673514469,0.2646720368239356,0.28684116170670493,0.3469640644361834,0.36997885835095135,0.19130910084722602,0.18304702900591382,0.17271157167530224,0.19440705847166143,0.1806412765316875,0.17352894778356207,0.0,0.12100259291270526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.004294020147542533,0.00427481960261277,0.0033307575474966025,0.006261027946952018,0.00603751713145486,0.0035390713476783696,0.0053760229376978675,0.007223385989965049,0.009633653563113811,0.007942222975262623,0.00701508242721852,0.006000030000150001,0.008130197946407649,0.008826043331227471,0.011164506577350615,0.012271685295084945,0.011398326923839353,0.010997470581766195,0.022186418742241355,0.02758695299399578,0.04362327163493396,0.04373729254338267,0.0793698879127537,0.09121351459416234,0.09952989339659846,0.11509108813392419,0.14316476269267103,0.12855716425361957,0.14161112598458483,0.23789636965665362,0.25828253280634766,0.1876399733672296,0.16884565338620733,0.17301685978144452,0.18243085342962465,0.18556103218324152,0.3217169600943135,0.3748673987212936,0.41475326189955536,0.3499747324277235,0.34493406336845434,0.34603637895497014,0.2993297783112876,0.26483050847457623,0.3284311098521677,0.37864445285876563,0.33525335253352534,0.2884162909664982,0.25444488344527855,0.23894276011619822,0.2751756440281031,0.233144189395368,0.18604241061587973,0.15662337894802789,0.14524987517588853,0.09443996185725813,0.10067451927917043,0.0835953604574946,0.08463650589011032,0.057721206572256004,0.06421101983407057,0.038669356102965,0.0410772779457148,0.032446112414964146,0.025832827908439476,0.035401989591815064,0.021171664840091663,0.016608536787908985,0.01173693613802637,0.01845529205499677,0.007953024137428258,0.006790710308298248,0.014030952280731293,0.0,0.016823945062172125,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011704667821527225,0.0,0.0,0.0,0.011439291679059231,0.0,0.0,0.016867063444254357,0.0,0.022235948116121063,0.0,0.02318750966146236,0.02965918895599655,0.04529395778603135,0.04862551867219917,0.0914017105177254,0.08950834345630075,0.11014563700893402,0.0930963256043988,0.104818750909885,0.08454938310264921,0.14432381014858792,0.19478860646314983,0.12766093256311237,0.07184805697863302,0.07496027105634015,0.12572968118545128,0.1215570351134072,0.19049110171702938,0.29952177196073493,0.31108083560399635,0.2976609009515774,0.27004468011980165,0.2515217063232557,0.23977620887171971,0.27313853244942665,0.30974091764365325,0.2755143912304356,0.3224104578228501,0.22191318756102615,0.2341564286583141,0.2587077233720343,0.27182706620930686,0.2070665571076417,0.23562207546543654,0.20493115593980146,0.17134697762970016,0.12365766352098925,0.11015713591446623,0.09841551028442082,0.0862269094285809,0.06367932432885344,0.05756857433118863,0.03419154101275344,0.043700416834745195,0.020262740197899427,0.03192508247312972,0.0326347088258757,0.0,0.0,0.0,0.0,0.0,0.02474532931909102,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0163036389722186,0.03036232372984279,0.0,0.0163521601203519,0.0,0.029827596492274656,0.03577604197722259,0.0,0.0,0.0,0.0,0.0,0.026648013057526395,0.022134387351778657,0.019580328296837778,0.05653099228518223,0.08490766291657822,0.08470830878020034,0.11226284474048571,0.12601672585634094,0.16809350689965208,0.1616939364773821,0.16130806173699452,0.10501627752301608,0.15711506808319617,0.18716896977420253,0.21812893843916625,0.2183238853991114,0.1379413190172613,0.12151102533862264,0.17422186484403793,0.12142126789366053,0.1767896203517814,0.17677572666415511,0.26716227204088744,0.23373706098412408,0.26224594923667693,0.17991748611843533,0.20938422004378032,0.20012911555842477,0.1564945226917058,0.19842539845100174,0.13496104533464204,0.15978695073235685,0.1384541295449073,0.12674663039446024,0.15486236212509086,0.17249640632486823,0.12435827939160105,0.11333585190782018,0.0999967742976033,0.08277091557366612,0.06811768140387298,0.0745397977702878,0.04683684052055803,0.040622884224779957,0.023532575808512066,0.030919334890751684,0.017368951262722757,0.01702127659574468,0.030608080533260782,0.0,0.0,0.0,0.02863219895287958,0.020718518211577507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.003934813260320687,0.0,0.005892645072388879,0.003944442527007105,0.0,0.0034916201117318434,0.0028212325965214203,0.007356524777695017,0.006004813088644898,0.0063280268308337625,0.005439463306287113,0.006652858289683192,0.008226176559726371,0.01423918267091469,0.012643880587579195,0.011502555867913851,0.016280508510054376,0.019302726138860842,0.026809109027082258,0.029344686809820688,0.056136797670873255,0.07549649027766571,0.08002117853747759,0.1287679968605136,0.16064157774743437,0.2051066133349373,0.1860447151069596,0.18560349912953397,0.2972555706615665,0.39054902479441717,0.3117311899476708,0.23968085448637522,0.2509753637579065,0.26707213311064193,0.25275402921897483,0.35860385574481873,0.42802281794116553,0.47035505890531515,0.4186625429034813,0.3869869002273263,0.36110840008708645,0.35752619087212206,0.3295427123552124,0.34645998536505235,0.3806809878708169,0.27615275607717743,0.2391897447396943,0.2471407298837581,0.24067873011784402,0.259790003080843,0.20331709680489343,0.20552494121448187,0.16660548386185864,0.14238298193339116,0.11019970102341982,0.09595812736260541,0.07526417726219028,0.06962362288569439,0.05101728465604147,0.043197454510973204,0.05325607651833074,0.03519511961008073,0.03548272636366569,0.028919736607937355,0.019515106988704196,0.021462553805430024,0.018167064323519083,0.014835327860745722,0.012635835228708616,0.011322178890426469,0.007756547819117305,0.006696129637069774,0.009768623182338329,0.008737312693859125,0.0,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04623208506703652,0.0289804671651307,0.028651653200389662,0.0,0.041469194312796206,0.05924872615238773,0.047559598121395874,0.030854674483184203,0.12584156546907443,0.18806419257773319,0.346088546428105,0.30574664721006184,0.4781615757921781,0.6865333836288192,0.5909192908968509,0.7156558949387635,0.6963562753036437,0.6009834274266983,0.7885018464916658,0.8164142227951445,0.5337046061027961,0.5242762708000912,0.5937864489449688,0.6287262872628726,0.7230430682175416,0.550346514472075,0.7150770470339409,0.7051345714569471,0.6487124041674858,0.7241413054114884,0.46666666666666673,0.594519275429633,0.5937921727395412,0.34911825261838686,0.3447087211306446,0.4463533771264949,0.3309527956801951,0.24871202700302006,0.26107226107226106,0.24177949709864605,0.2533954996959254,0.16922263352723427,0.1985002205558006,0.1745962461807071,0.13486176668914363,0.06852444038373687,0.0,0.10443258296588535,0.05756389592447617,0.0,0.06087909411907951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010240865148287728,0.0,0.0,0.013820744938152166,0.014481909681156622,0.022370808580447914,0.04030937444889527,0.03266988339364696,0.054018218872001374,0.0443819809157482,0.04270424640350175,0.11405680585306147,0.17561031782588668,0.14356843938051747,0.060799513603891166,0.08560127516382313,0.0871368047835101,0.117243602895917,0.2253344362360592,0.2913453299057412,0.29180374767558287,0.29524994934437143,0.3065245949496424,0.26236988450021387,0.32247017864277155,0.2613974928326494,0.326859695475717,0.4067146779959588,0.39368052696582956,0.26207008348418126,0.29103120190289633,0.3040590405904059,0.3218850589080909,0.3276136105614843,0.30969845150774244,0.2143274663895564,0.16622978070455854,0.18537458450524164,0.18002378885781334,0.09707481232202951,0.10031767262999498,0.07890843333881307,0.06864090998234948,0.06845742600078238,0.06478082487583675,0.03425724073497353,0.046879394943275934,0.036475776768246176,0.020999580008399833,0.028262559174733273,0.025299985542865402,0.03282515136042016,0.0,0.02178332849259367,0.030069535801541064,0.0,0.02460024600246002,0.02553191489361702,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03385469564628614,0.032624298577580584,0.0,0.0,0.0,0.04814967670931353,0.0,0.0,0.03687043728338618,0.0,0.06482456851146584,0.07513148009015778,0.093603744149766,0.1162385214460072,0.1406304933786476,0.10609454202522692,0.1120699316373417,0.14069644741470277,0.16645326504481434,0.2331002331002331,0.2583661417322835,0.12140342357654485,0.058018101647714086,0.07831729693443723,0.09891196834817012,0.13635410111181037,0.21156558533145275,0.315225386151098,0.23831727282146928,0.20245071923281835,0.2055164954029205,0.269209197980931,0.30494956603330986,0.1295336787564767,0.2574791564492398,0.1984865401314973,0.21491782553729458,0.20442059537498403,0.16821946169772256,0.14965986394557823,0.22268615170494085,0.18635321100917432,0.25233783583197267,0.1867704280155642,0.0,0.07654623392529088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010314595152140279,0.01768261316872428,0.016894174888498446,0.03618817852834741,0.024557526004665927,0.032031829523231505,0.05549027288157723,0.038522091582085555,0.06553318527687771,0.11460995039831656,0.12247051286882467,0.09044435705859222,0.0691358024691358,0.07072135785007072,0.07435773506338997,0.08861560719775749,0.2493410272850324,0.23069098307055147,0.22369750324722182,0.25185675417310094,0.2570837757782373,0.2540436808918944,0.2385433943979575,0.28072478034197385,0.3410255504117044,0.34946283064892825,0.34026273022751896,0.33546134492614715,0.25575895594289216,0.25554423774549223,0.32082877780366714,0.36167019295104796,0.30699774266365687,0.23801736981721722,0.17033961460662195,0.15089650275164213,0.14886226695966542,0.11150717484690613,0.08058470764617691,0.0894221096166027,0.0542421068382463,0.0560161326462021,0.04267161410018552,0.031233349868636205,0.01909344331156681,0.03878421686501051,0.027870680044593088,0.015375153751537515,0.017675651789659744,0.013516557783284524,0.015703869882220976,0.013571897125019793,0.01403475942083226,0.012014609765474818,0.014987260828295948,0.0,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002574214607123367,0.003980198512400806,0.0,0.0,0.0038374642036542255,0.0,0.0039191671769748925,0.006330500840008765,0.004409667952003214,0.005015548199418196,0.006044609216014185,0.010934880184955689,0.018752578479540937,0.027327646857029892,0.042250120714630614,0.056728686006722956,0.05231804615878527,0.06255899816232943,0.07740021285058533,0.05961122641969555,0.08014367362220155,0.11538852452155612,0.11941427887372236,0.1066625808808797,0.0817565989254847,0.09028560533414086,0.09743405510739518,0.11487884348520044,0.22587992204559865,0.22618076330341766,0.264783759929391,0.24052421277075225,0.23856705023663272,0.24417304766627723,0.2175940317065589,0.22649464688613416,0.28335043332096316,0.24665664624041314,0.22367529872149705,0.2048765681910158,0.19865239659015502,0.17564729679239693,0.17509567418335636,0.18161515834843173,0.16451183368412012,0.1438830325718446,0.12317895472640633,0.09917008089084989,0.0817731694053864,0.07189072609633358,0.06533262111188724,0.05651823122509409,0.05112892670157068,0.03817154208925574,0.0342167976297823,0.032104532357355546,0.028663268022029766,0.021121822221846723,0.026632695184364834,0.02388377786249374,0.021988996339748317,0.024064656738103887,0.016483859183291604,0.014655333208985053,0.012393052546542797,0.01370607325896157,0.01316722374151727,0.0114521897107281,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042262875083016356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029051469520166563,0.02521559332291089,0.035232534729212804,0.04393029726167814,0.024532652961091212,0.07895386133728102,0.07810466024472794,0.15803814713896458,0.1120216968339131,0.16167215197182286,0.21765278652843809,0.22196926579396697,0.24936304006071447,0.24596093561610805,0.19588170655964837,0.2682272616435016,0.30480656506447834,0.22612628283179684,0.18697025095562572,0.19047619047619047,0.1369909928422206,0.21216407355021216,0.22466221561244187,0.25508616935233,0.3399091457797262,0.2781510766634372,0.25797063103585127,0.23626900424599367,0.30698936246162634,0.2176238427206669,0.20046260601387816,0.1952377306484955,0.1914828431372549,0.16338006763174895,0.16714607789784652,0.17668523141924333,0.16951111453557807,0.1275988891390828,0.15374478365912583,0.08774392812017409,0.08748294082653882,0.07799518464512191,0.0600861234436025,0.059173542851507284,0.0393946357637635,0.035810788814011785,0.03559524965213733,0.04868391159001655,0.019425019425019424,0.019108888818115226,0.0,0.016066321776292535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07246376811594203,0.0,0.0,0.16477179106936893,0.18653552653891808,0.12156998957971517,0.18053504021007713,0.14099953000156668,0.14980026631158455,0.0931619154089808,0.2252713495801761,0.2926421404682274,0.35066006600660066,0.1266357112705783,0.1600640256102441,0.15360983102918588,0.2191780821917808,0.2753872633390706,0.41379310344827586,0.42258282623394183,0.28711366323256204,0.37143339523889923,0.23430962343096237,0.30201342281879195,0.44293015332197616,0.35854533037391156,0.3797259369324748,0.2182672934855608,0.35829451809387314,0.33994334277620397,0.17702596380802518,0.23861602704314974,0.26714158504007124,0.31876138433515483,0.23713540431586438,0.0,0.22189349112426035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
