state,1978,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702247191011236,0.05253940455341507,0.05152868430092751,0.08662508662508663,0.14169323414806942,0.12941074971961003,0.12769217672597258,0.12839168021912178,0.20941531244764616,0.11707643418631879,0.18350154308115774,0.2746795405360413,0.23891909705058495,0.2568218298555377,0.19822391373295273,0.26601987324935455,0.2140181915462814,0.3410124280084874,0.2457757296466974,0.3361627027481301,0.28368794326241137,0.21749408983451538,0.28576871785101926,0.17411491584445735,0.2570938868786898,0.10821446138711265,0.07035175879396985,0.08345503859795535,0.06676310225881829,0.05540780141843972,M
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.007067887055164858,0.025073653858208485,0.031359133347587484,0.02651191563319292,0.032118314908873624,0.05019087742779357,0.05148888698189308,0.06329063218528934,0.07380860608346933,0.06762384647737488,0.07277350709750814,0.07673828906979849,0.0931524482157072,0.09000742779743959,0.09971397832532997,0.1167500381682817,0.08864675192760516,0.07067992225208553,0.09563216649465502,0.10213593003192989,0.08803637455852348,0.09387314027485182,0.09856011600638942,0.07081659662402193,0.09342036800529777,0.06373937677053824,0.06149097529509639,0.036483035388544326,0.041349873282646395,0.038274527593099246,0.043641835966892396,M
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537110180982138,0.05085709157268077,0.054512888404329884,0.061569549910803094,0.09556358217658206,0.09206615841840031,0.10478233107942174,0.14805696034069737,0.13944686078555063,0.15921718218757774,0.1961818721355798,0.2031935248996732,0.1963052546710134,0.22595334932387806,0.22483751976111016,0.20546721457923886,0.20763970930440695,0.19470830148851767,0.23034079108845465,0.21836661769960697,0.21506723461120852,0.19101385911666702,0.20691307472829046,0.16027781487912382,0.13610602882770315,0.1294189769089299,0.08449315840120168,0.08625150940141452,0.04894636508836107,0.05638340716874748,M
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.025334895651898535,0.06581215331097809,0.0711997152011392,0.07962575893301484,0.08136972368197999,0.1194995079432026,0.14821241369338103,0.18012176231132246,0.11954126041316447,0.1562209410451925,0.20286261692775837,0.19820493642483172,0.3162456565025573,0.3044681692368525,0.3181293991330974,0.2507684840640673,0.25643112992510586,0.23117700984495196,0.2518267762044338,0.3055340390739307,0.31043140835425703,0.24301915562756124,0.2152475346648646,0.17300157736732305,0.17918394511851737,0.23375171502617,0.16595788818587281,0.17744797547991611,0.10818813346999204,0.08338296605122096,0.074524903738666,M
Kansas,0.0,0.0,0.0,0.02367264119039567,0.0,0.0,0.024317376502466476,0.0810315670800451,0.11072562190890972,0.07094052197289324,0.12699634404464114,0.12114580483801633,0.23104808190256143,0.13469937548471367,0.20750264464154933,0.17927572606669057,0.17379626338033732,0.30212665777289494,0.35840866552506867,0.23483521732208246,0.3083735273187317,0.25880545108981357,0.23686037489280024,0.2772793997716523,0.25631636763090443,0.29392005374538127,0.2572038885740442,0.2709904701684657,0.26255489784227615,0.22292842574586158,0.2086749142942316,0.11951596036053982,0.09622201964954928,0.11458930152612117,0.0613599598371172,0.05249037676425988,0.09166462967489611,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016435397149632554,0.021689882874632478,0.019962072063080146,0.037840565085771945,0.05144694533762058,0.049164208456243856,0.04137788352125789,0.07434753627647028,0.08595540737653677,0.0794444017324005,0.11372351961069531,0.13831633760034714,0.11973766565978175,0.10482180293501049,0.15532257169800853,0.13747594171020072,0.14604574262882336,0.1355482494087789,0.1687306035132122,0.15662458046987376,0.17126107433389323,0.17654048548633508,0.16584320906609543,0.14879370815176957,0.12549750797805587,0.0633571854502087,0.09762192979030809,0.07430954051934112,0.07753941586973379,M
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.012150914356305312,0.031096461222712854,0.057042655229966405,0.04654667967018353,0.055481067085856955,0.11779129305992933,0.09378316345418199,0.12761287358668744,0.1704791226686344,0.14865696124666802,0.19419989642672192,0.22959991554945633,0.24101725905199878,0.25612567232988986,0.29101283880171186,0.22873356882274595,0.252261121023811,0.18850423386493523,0.20440204994519656,0.2675710152142124,0.19686914552440224,0.2103763021275152,0.15061271992880126,0.17284889549555776,0.13686911890504705,0.1255982891476289,0.09193680196131844,0.07394105841343615,0.10598432945985845,0.09283551967709384,0.038286467860637254,M
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06006006006006006,0.03892868265337901,0.05749486652977413,0.09654203967000176,0.0551774875850653,0.16561130053580128,0.09952229299363058,0.13145919708767317,0.17348709051944075,0.24134312696747115,0.1594726770146715,0.27377066442034326,0.35687249918892616,0.3385757972913936,0.3472222222222222,0.2460299709237307,0.3049124788255223,0.38892701898878973,0.2849002849002849,0.3331624807790876,0.3262199266005165,0.23812858943829668,0.24348324262389,0.2795350890098573,0.1992642550582465,0.2199528672427337,0.17303759635047977,0.13857613026156246,0.08950948800572861,0.0,M
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014509576320371444,0.014835144457219153,0.0,0.01620614212786646,0.026841203311791545,0.021148355715343133,0.04106066172498001,0.04261714106273692,0.06268329266381606,0.06563907562074195,0.06687174000267487,0.08448645933232864,0.067079940784604,0.08409282029137026,0.09044736659013428,0.048740861088545896,0.08206437494301085,0.05284926470588235,0.08013387070164274,0.0811568540652206,0.07304049969776345,0.07442958704411878,0.06506858228572915,0.07983394539358135,0.08123051122815293,0.056412185031966905,0.05514047034821207,0.05539358600583091,0.035779242076388676,0.03778813452575891,M
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014498866452259188,0.015415662312909917,0.008559445347941454,0.013392259274139548,0.024324611946425042,0.017151321431355733,0.033515273388872925,0.029431000654022235,0.03607562763393077,0.03172694786761514,0.03185514292899656,0.03590541487852001,0.05057904283521697,0.03926257740974069,0.031441887992897835,0.03674479771021892,0.02969356243566395,0.032410314582615916,0.0506083545958712,0.03749531308586427,0.03682563063892469,0.029933915125837575,0.03307972213033411,0.02152080344332855,0.033400133600534405,0.03414384313342926,0.03707731856832114,0.03337698015353411,0.023841059602649005,0.02173617714984377,M
Michigan,0.0,0.004598208537953613,0.0,0.0,0.0,0.0,0.004376444226594776,0.025018116567169332,0.030487258119474184,0.04744103079871719,0.05091549985312836,0.06566319830285887,0.07387676107631157,0.07552950437751986,0.09486950053364095,0.11352968146191297,0.09896036026018791,0.12062859672421426,0.16044741908865864,0.15049088694073526,0.17425580752544736,0.14329104002351442,0.12047123273774046,0.15903432273539034,0.15494684649483287,0.1644195988161789,0.19601634474751584,0.15780510288580224,0.15330151405000472,0.13910455486542442,0.1409189224618208,0.15127608699188314,0.10922717572131946,0.06552176012138768,0.09422338189461477,0.0584046120803346,0.04180185918745148,M
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.012710633352701917,0.029179508690022435,0.03537845638208733,0.027099746423801318,0.0316386862035554,0.07260260159322376,0.0855521241966447,0.07784557121817799,0.06714789323484975,0.07430366847826088,0.0934698559714492,0.08226806733324896,0.09717963114931111,0.09507141159439078,0.11530084980996712,0.08022897783945532,0.11640932153133168,0.14138118542686243,0.11680406118735821,0.10067192657972983,0.17891279839223567,0.11988532707844671,0.12574662055957245,0.16216216216216214,0.11156462585034013,0.1247262950746972,0.08154313350579237,0.09591350345869906,0.07990411506192568,0.07336757153338225,0.05652535328345802,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026937581774801815,0.020158039025963553,0.0373366521468575,0.042360316855170076,0.048104255040014,0.04976699995475727,0.08624602814344076,0.09373744587778422,0.05915275060290303,0.06794401413235494,0.1384909264565425,0.10194174757281553,0.12492792619642513,0.12118861796500072,0.0747272455537289,0.1079508119778466,0.1021071196509793,0.08797653958944282,0.09420138162026376,0.11460661280155865,0.1091452205882353,0.1453136352627755,0.10837497742187971,0.09659502535619416,0.06695477509282366,0.0828711672085166,0.06625588020936858,0.055501595670875536,0.04423473901503981,M
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.00783834203389299,0.025137470542026707,0.03197697657686466,0.0367610199512081,0.03745318352059925,0.08448621818565846,0.08027543393331787,0.10768126346015792,0.10866415531729932,0.12551844575420212,0.1603221356399836,0.15849338057057616,0.20241744260019665,0.19551307370250415,0.21497741750981206,0.2519941267510616,0.22412551028576003,0.25129605445407416,0.2739946812797163,0.20351372679320515,0.24154058979820384,0.22983222247759133,0.20741020081078534,0.19856163885996564,0.18526294988019662,0.16039698253176612,0.13583822436373888,0.11308647170208289,0.075437959263502,0.06885274119975902,0.07932391616072246,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08094981111710739,0.0,0.11180992313067784,0.13054830287206268,0.10480610869890701,0.26372944461681663,0.07840677434530344,0.17739074342847927,0.14766201804757997,0.22537025112685125,0.3024701730801546,0.2188183807439825,0.2465483234714004,0.384165692333389,0.3075345976422348,0.1931434089811685,0.3047748052827633,0.37174721189591076,0.3246167718665464,0.18308311973636032,0.3025146530535073,0.3082257753804662,0.24995193232070756,0.19305019305019305,0.17581558898222308,0.2663934426229508,0.0,0.16286644951140067,0.1277139208173691,M
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095112285336856,0.065359477124183,0.051087018221036506,0.11712344811431248,0.10767482203744691,0.13616718962761235,0.19421011106390726,0.18318373328448434,0.17218054359857338,0.21044813072542706,0.23652131724179754,0.2935665209244222,0.24121721919841663,0.34425524067129776,0.28486499876145654,0.20374379218133198,0.17686817004611205,0.2448295857225694,0.32795662940900877,0.268669054836043,0.21362799263351748,0.2734107997265892,0.26937581774801816,0.2092374457532548,0.22201806767723165,0.09465961978386053,0.11257639112254746,0.11900714042842571,0.06287048679719777,0.05686125852918878,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05271133952691573,0.05994804502764271,0.12583364791745313,0.09791921664626684,0.12431184514295864,0.05256395280925126,0.1000834028356964,0.10371745182597303,0.1567316232171778,0.12507165563604147,0.15292078703231726,0.1707770355115777,0.16463296533023436,0.11145165784341043,0.12140131807145335,0.10810810810810811,0.13352979095681,0.20499804763764157,0.15481473836309217,0.12928944674890913,0.10463131229693265,0.10481602030120814,0.12036327825801509,0.09348364036293648,0.12458236593238575,0.10537407797681769,0.06116582053948253,0.03874967708602429,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050414115952466684,0.0,0.0,0.0,0.07035441034209833,0.1006036217303823,0.05602764030254926,0.1156515034695451,0.17379550062759488,0.09948269001193794,0.12923749875733173,0.15046644598254588,0.13403443653984948,0.1142263759086189,0.13536026655560182,0.2260008609556608,0.1756890304161634,0.13605442176870747,0.12862488306828812,0.18534536018781664,0.14106181072069762,0.06526563111865291,0.16574585635359115,0.09633911368015415,0.12958963282937366,0.0,0.11976047904191617,0.11046236389458736,0.09810333551340746,0.0,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007740537193281214,0.012568124950013141,0.008154801430585166,0.014453477868112014,0.01591752274369115,0.02128192288432649,0.012817719215042874,0.01705969581250082,0.015810276679841896,0.018782366041482198,0.021484873306387722,0.025990725414825656,0.02200704225352113,0.03443573602942189,0.03111079686063777,0.017464452562180727,0.032365792299883775,0.02696386841632213,0.02519526329050139,0.027774147170304537,0.03422664886880926,0.03319125148487178,0.030564545127651926,0.03624173235480656,0.041644788064241614,0.02202481462447691,0.022625714124102043,0.025251544229050932,0.010065830531677169,0.0,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031588922817731915,0.031845443447800006,0.04291845493562232,0.03894947696416648,0.046336518969012454,0.0405750057964294,0.047993280940668306,0.03577604197722259,0.06038647342995169,0.05591103932409766,0.10020667626980646,0.1184169523215955,0.08209662140827281,0.10006253908692933,0.08179187114634452,0.1113379105585452,0.0617017338187203,0.133885878227606,0.1299322984339739,0.11588324762801477,0.13597220123885784,0.10752688172043011,0.13069759843162881,0.06650594396874221,0.14622398073284018,0.10154158589495062,0.07836222940542659,0.10550749103186326,0.06627637247321329,M
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.002884227123271867,0.008812329840867876,0.01581429228645913,0.009858627284736873,0.01580938975755536,0.019331142470520007,0.020614082673321037,0.024243791052349674,0.02227093174545497,0.026051380427124224,0.029581333574813608,0.035053153877301874,0.04020908725371934,0.037513193199303144,0.03925839623119396,0.03436693511782023,0.04351318784308475,0.029547057045965816,0.03627252759063094,0.036922733954285476,0.043475162140973564,0.03949851514841202,0.039493293591654245,0.03407490421165816,0.03471472212793532,0.03819769254755223,0.033307955843167106,0.02548168606562767,0.023140609197963624,0.017948326767237125,0.01792131599053,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018249913126297,0.008009397693293464,0.013447005351908129,0.018164542812430136,0.021061203858412546,0.036671368124118475,0.02361012735580462,0.04113195129976966,0.03605672925402634,0.054328381941775875,0.05087634504337209,0.04874771083384936,0.06815721597818969,0.06812080088690611,0.05881645256586775,0.06904335125804953,0.060674128293507865,0.07960250105922682,0.08675763072797539,0.10914315713851509,0.10789059310666589,0.11904584753203078,0.10047803184849131,0.09240293841344155,0.07477148917339356,0.08173840625530143,0.05537448976363003,0.06691474082778431,0.04103826818508259,0.03726377428799574,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11514104778353484,0.0,0.16558783682071354,0.09465215333648841,0.17784963621665317,0.12100259291270526,0.14508523757707653,0.2256063169768754,0.2898550724637681,0.38910505836575876,0.267379679144385,0.3967504250897412,0.3017160098057703,0.2849002849002849,0.32455135547919056,0.34749034749034746,0.36202735317779566,0.17960486928756736,0.40700040700040696,0.3875968992248062,0.18857250612860646,0.3263825929283772,0.16850777008050927,0.11267605633802817,0.205761316872428,0.0,0.1399906672888474,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.005301022340022719,0.027750277502775027,0.03643153149050503,0.03792967206637693,0.05318931303956466,0.06356641017062563,0.07971474122709273,0.088171758585725,0.12082374947419296,0.12709364077890245,0.13294946086701387,0.15650311633398314,0.1795400355280282,0.1869876292921042,0.201029029786133,0.18651772427991928,0.18707607411974958,0.17905480130183374,0.20981819361676812,0.18532246108228317,0.22303253442843488,0.18307263126432202,0.2056903402194882,0.18779097820842192,0.13973292555926128,0.13387590631337565,0.12494906967268776,0.09821666596511905,0.04557148107313488,0.056589633390942605,0.05943870584266414,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982707075444047,0.03846495251057786,0.05473786643960588,0.06940938919737506,0.11973335059219467,0.17091207888249796,0.1659310390601666,0.1569004162664105,0.20625099159130572,0.14318255776114547,0.20411469301798152,0.25916084374897486,0.2420986303187079,0.2815296444012467,0.22011513714866238,0.28378979040585356,0.3059029178432164,0.2634156225726926,0.2979674364158774,0.29371237943288125,0.2744739249771272,0.23766141170878555,0.24637505553536088,0.22316091495975135,0.13429373702844585,0.14022353280818245,0.09864893845164058,0.08282716731087797,0.08242424242424243,0.06139363552645043,M
Oregon,0.0,0.0,0.015862440912407603,0.0,0.0,0.0,0.0,0.050303299304630865,0.0632073200096316,0.04637071843699765,0.05056730191839701,0.05111004631847948,0.07971684576384681,0.09129832514796625,0.10644817909099707,0.16554183114733223,0.06487398228940283,0.1134301270417423,0.1672744304305644,0.16587677725118483,0.1411954548510724,0.13054830287206268,0.1563205613645048,0.14297872340425533,0.13263501564413005,0.1632073798119567,0.1313468683153826,0.17545258792567192,0.16361256544502617,0.14917333112335807,0.158690386703416,0.16305029474476357,0.1381692573402418,0.06967730697208553,0.07042914827683351,0.04463621484898081,0.05139274334463973,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.003733405014709616,0.0,0.019621380037062607,0.02242403856934634,0.021049841346566147,0.02575825874170906,0.04246567358052241,0.0683491516918578,0.043976952486941535,0.07341936576963262,0.09052163089805002,0.08336846946989153,0.11340505961035185,0.13447199670844664,0.14334275299995902,0.13672632287819111,0.12853876708143247,0.1374006774172933,0.12264965924725103,0.11074911561992624,0.15349706353443673,0.13201395904123428,0.17289279454374187,0.1429142393450168,0.12980911878152507,0.13393985342431133,0.13335010693168953,0.09178581585955477,0.07365742600776752,0.07256691506879902,0.07135472033318287,0.06962734235461508,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04835589941972921,0.0,0.0,0.0,0.0,0.0,0.07994518044769301,0.0,0.0,0.0690766751093714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02798376941374003,0.017712177121771217,0.015625488296509265,0.02919329203023128,0.04563977180114099,0.03896863025264662,0.0703279841442363,0.051137816415239075,0.054650078760407624,0.06148071447061869,0.06687844841999666,0.08877198750616472,0.06864090998234948,0.07497718085799975,0.089459234352346,0.07785736530675802,0.08438291089789668,0.10279537089233014,0.09099818003639928,0.11658305659577475,0.08312852392655776,0.09847545408126047,0.0760566440911231,0.07261109497531222,0.045104303702311596,0.05933309600094933,0.04920049200492004,0.04680851063829787,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07763975155279502,0.10884353741496598,0.08350730688935282,0.08600917431192662,0.19296422740092029,0.1245136186770428,0.15780337699226762,0.1990202082057563,0.2090704406561595,0.30541713550876065,0.20893603342976536,0.37267080745341613,0.3909304143862392,0.2523659305993691,0.18936405239072118,0.30482913524787425,0.41473125414731254,0.37970314118053156,0.16219138583528564,0.45405012713403564,0.16456390565002743,0.2700756211739287,0.2401625715869204,0.18917896329928113,0.17713048612477858,0.12244897959183673,0.1513186338089062,0.11279043537108054,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018621343445287108,0.01540383726701696,0.017517736708417272,0.025018316982076162,0.026885093112039148,0.03797537025986003,0.04875846501128668,0.05814164758893855,0.049682387593598075,0.06923486596840049,0.07620330332459063,0.12430308015720683,0.10682158920539729,0.10059987331867805,0.07855753404159808,0.1138994697139443,0.1150278293135436,0.13228242297304746,0.14320082483675106,0.1428892200289861,0.12005831403824715,0.13398348269196977,0.13919575784357047,0.1306600585717504,0.12114413909141897,0.08595534845845869,0.08888680966527099,0.06007304882737408,0.05994904331318379,0.033603887711316754,M
Texas,0.0,0.0,0.002521580526674119,0.0,0.002613399771763087,0.0021829771442293,0.0025693400650043034,0.01672338682029885,0.018548495885606368,0.019567473754062377,0.024478963122656783,0.030338359388205314,0.038234770178617206,0.03307418066234268,0.040063239608327986,0.060097690714267446,0.05420737472423574,0.0650096696772822,0.06734591007874927,0.08012491268439002,0.06716659362982197,0.08426047120418848,0.07880576431330216,0.0744718536648203,0.0786561042755211,0.08639927932354688,0.10560911110923361,0.09987260694136812,0.09783162855213784,0.09482754671516462,0.08853977479113695,0.07350910176332742,0.06661515094993205,0.059211251055704475,0.048460759022756976,0.0425402613187481,0.03227435282114282,M
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417949010220753,0.0621938894503615,0.07297868254273093,0.08860808259814308,0.12384598063499212,0.10615711252653928,0.14039028499227854,0.11197816425796969,0.15599036929024382,0.20696331408351973,0.1808080476018278,0.318439972423755,0.3711299931633949,0.2815260654305407,0.3699977280841258,0.2849002849002849,0.23886111022644033,0.31641564358941904,0.3181131711705922,0.2622615803814714,0.23666092943201378,0.2477077787636794,0.12122589688222146,0.15409507666230063,0.15078874110733065,0.09775553296316572,0.04811740647179117,0.06334994509671425,0.053636079202610286,0.045714285714285714,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13357079252003562,0.0,0.0,0.11904761904761905,0.0,0.15011258443832876,0.1300728407908429,0.18626929217668972,0.0,0.1353546291283162,0.22637238256932654,0.20521841102316035,0.0,0.3163555836760519,0.23372287145242068,0.17550017550017552,0.18288222384784197,0.0,0.18511662347278787,0.0,0.0,0.22036139268400176,0.0,0.0,0.0,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009684828025125212,0.017095965352176886,0.021780798048440495,0.029895366218236175,0.025579295817032804,0.028112261631448247,0.02065163862809576,0.025932348984586462,0.04024727928392041,0.035266017985669175,0.039335389263012145,0.043048469387755105,0.05276622961304765,0.0890670229347584,0.07511619536470478,0.053525605705199854,0.0564334085778781,0.0455738374742665,0.0806730436786908,0.08851817175929866,0.07528274799537799,0.07402054951446044,0.07267699507214521,0.07890253743387429,0.05888966218748327,0.04895650124204457,0.056209248294986136,0.033261592643318336,0.03615401610862273,0.04282013402701951,M
