state,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06498329001113999,0.1488787568623802,0.12321107004075443,0.074703520403399,0.07714065312419646,0.15086748805632386,0.08357709987463435,0.1495762007645006,0.07944073721004132,0.14468290330359296,0.09900990099009901,0.10580288109383901,0.1283800048142502,0.14165420634296058,0.06157161548526129,0.10483870967741934,0.11573117301810365,0.11483084533168447,0.175284837861525,0.17947950942267424,0.12383900928792571,0.05761474937584021,0.17408832691955287,0.19644435713584127,0.18537590113285274,0.15724918754586434,0.20948989211270558,0.1453035806953814,0.21536252692031585,0.20240866309078032,0.1528896136989094,0.1708027730332563,0.14232849416453175,0.2419432884931772,0.15686998246747255,0.16946129147342134,0.1917808219178082,0.17029328287606432,0.09948269001193794,0.15577840521857655,0.09617234083477592,0.1049017737936296,0.10031919744642043,0.08563273073263558,0.07935720662632675,0.1027643613194944,0.09586706433745207,0.05806526535826269,0.0,0.0,0.0,0.07219174126479931,0.08555539711963497,0.13774104683195593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409735310989101,0.0,0.040160642570281124,0.0,0.0,0.05388345777846201,0.038141734686093526,0.06820765441455097,0.05487183507094144,0.06211662396148769,0.04707728520988623,0.054041534779587744,0.04689698296076286,0.0,0.12421331566743955,0.10907107798582077,0.1071080817916261,0.07363770250368189,0.14190590546883528,0.09955752212389381,0.11008366358432409,0.13774104683195593,0.1750461927453078,0.19906439733253706,0.210252302763316,0.3526991280493779,0.30103995621237,0.2773203917150533,0.3254943445357637,0.19509266901778347,0.33471585534453907,0.3899449899032101,0.35682426404995543,0.3529328721677137,0.2681154307486065,0.3420074349442379,0.2154343309994614,0.16110842597067826,0.18078512396694216,0.11733911002798088,0.14716703458425312,0.18130722509291994,0.12289325842696629,0.06129597197898424,0.05152868430092751,0.11261261261261261,0.07970244420828905,0.06901906651712536,0.07661530603558356,0.05991611743559017,0.05863628748534093,0.07526342197691922,0.041704896154808574,0.0,0.04119294776734223,0.07223113964686999,0.04757373929590866,0.0,0.05350454788657035,0.04546832373446499,0.04608294930875576,0.0,0.0,0.0,0.0,0.0,0.047609979051609214,0.0,0.0,0.0521593991237221,0.0,0.0,F
Illinois,0.00487771566819827,0.004609229521193237,0.01102255384093607,0.025744191007186303,0.014085446768131307,0.011380910960630177,0.019977358993141108,0.028946416236308014,0.022771196188452084,0.016016854659364622,0.02032787669349149,0.02122603963373289,0.021206067167427484,0.03918985853549676,0.020636920536994396,0.03513031798103996,0.05166848273709951,0.041460802266523857,0.03918926023102547,0.04169650828534147,0.04531059448464019,0.06895312644158165,0.05620082427875609,0.06626567438067081,0.0641376119779619,0.08132343184882403,0.08933070685784965,0.10258857211022307,0.1139948733116435,0.11876484560570072,0.1125612051553032,0.12186881606255127,0.1755909185154468,0.18662228082690244,0.20607973523733644,0.2162792302913634,0.24599771738795154,0.23198994967128334,0.22849291746626743,0.2846861619750387,0.2904050462403047,0.29227324409349953,0.2726308521315746,0.27798276220294177,0.21991716453469193,0.18498399741609656,0.17403894669874442,0.14051309944701296,0.11923011412025208,0.1169146230964838,0.11449977029367071,0.09472269235323207,0.10690613641223007,0.0633340206792942,0.0672243800418285,0.06463976638427961,0.05070875233065227,0.04726768732825406,0.04100478115748296,0.045357458003117294,0.04516976302603953,0.044207927398905646,0.0465762241078536,0.04456678463756718,0.03323799277510999,0.037719243100521785,0.024931898979638947,0.02975996726403601,0.03692727221080738,0.041647660789718974,0.03314310571615001,0.03383799242465589,0.03172049710550464,0.030184123151222455,0.02719833498888416,0.028328611898016994,0.0325540457444628,0.0478053567160236,0.03067893824196345,0.04110967778518067,0.043641835966892396,F
Indiana,0.0,0.0,0.010679196924391286,0.0,0.0,0.0,0.01869000084954549,0.018888034430188477,0.011935595526538795,0.016074586079408457,0.01810872478360074,0.009650064534806576,0.011163704563722425,0.020579251781729955,0.01721985449222954,0.029182473839996666,0.03658370875186838,0.048137190994333855,0.03845698733877648,0.03361858190709047,0.04916068374317639,0.07288255643265548,0.07959067652075043,0.07388292233727019,0.09075700086383169,0.12346359477484428,0.1179554390563565,0.14686084934524538,0.1720046704917827,0.1789415414719551,0.20197965149101127,0.21719413814501884,0.28133791809940606,0.30236090017948364,0.4426246053143788,0.4437502736946589,0.4396743153219837,0.4465637299424765,0.3885115690111661,0.47115975534810217,0.5486312354050024,0.4806231527773941,0.4920918956361118,0.39287055492965883,0.3289225523183005,0.29042362314873943,0.2273657405302169,0.22430954717510163,0.1549676623602524,0.15763546798029557,0.15567464000239498,0.14443199905677062,0.09872258952343914,0.08722062144692781,0.08840755884628135,0.05830998234503312,0.06299263470732652,0.06385173300152262,0.04491615650785201,0.051462531956572265,0.03648727091798657,0.04616044050248937,0.02709246998662309,0.028043607810144772,0.03128584836792158,0.02459160372387142,0.021440057173485794,0.0214799699280421,0.029115260035666193,0.02643254979703578,0.019851510699964266,0.022968345443915475,0.02546851454888894,0.01742425892448762,0.013356484573260316,0.04685617385871748,0.020434575301409987,0.035205482667167366,0.017250301880282905,0.01545674687000876,0.021479393207141897,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014387971655695837,0.011330802787377485,0.0,0.01092955899229466,0.008621730208818306,0.012415089654683149,0.014529340186338786,0.01629254163649529,0.03575514874141876,0.01986276634163958,0.02509815170039978,0.027770577998296738,0.02891792730756023,0.03978228241803945,0.027492164733051085,0.03431054858754908,0.04211961972000482,0.0503799487803854,0.03647139275131069,0.07870259957071309,0.10358605041187786,0.06285829226591572,0.06507483606147069,0.10270204181440275,0.12215199957512349,0.1233878786098299,0.20235352717763527,0.22178265300005995,0.19490342099138935,0.21379868253784814,0.19061426116838487,0.2960172228202368,0.31711932893458133,0.3335339552613101,0.36369264102762516,0.20725939310198227,0.24141336552178208,0.22179174036328925,0.18924505779252918,0.22193048262065515,0.15715202052597818,0.1321344548648039,0.14567564999841656,0.1096869221849635,0.13269037832939576,0.1128031584884377,0.0711985082217325,0.08083790243216646,0.07229873838701516,0.050434093447170286,0.059770630206582236,0.052073647015064166,0.04132386641121004,0.052356020942408384,0.035138406278061925,0.04744958481613286,0.023859704934982302,0.024267917812651675,0.028492347769456205,0.03587229463111324,0.033026462453040493,0.0,0.022825838849577722,0.023825407414466787,0.0,0.035617971810919455,0.040956330312803976,0.030489354133848266,0.0,0.032263268269075655,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.02442002442002442,0.0,0.03050547573289405,0.02454924852022585,0.014228394183432459,0.0,0.022150233961846223,0.0,0.03654169407293722,0.026012722586137585,0.01603114622695523,0.02774758942816843,0.036405005688282144,0.03715055261447014,0.036280959752321984,0.03310553571850836,0.06130907129018809,0.035314297245484814,0.04655011896141512,0.07173205319207636,0.041160732661041366,0.08188666885031118,0.0962463907603465,0.0999925931412488,0.13627992633517494,0.11957515650277836,0.1379215226536101,0.20313942751615882,0.1818916734033953,0.2886183962856067,0.3536329618816563,0.30945013092120927,0.29766447870554114,0.32557623293499577,0.4245579060065714,0.33350524325253567,0.47424153836159294,0.4005849812424493,0.29647771583255456,0.2827036751477769,0.2752473949800118,0.2212908633696563,0.18938112952316535,0.19627085377821393,0.20242914979757085,0.14937816994372266,0.16910935738444194,0.11810733003617038,0.08960908038681253,0.1192995959207235,0.0547110086365235,0.06373740190415489,0.053063390342462956,0.07730490682724388,0.047806860284450824,0.02369949046095509,0.043160951110413556,0.03982318505834097,0.06766438465212546,0.051395587886455284,0.044482186906061705,0.05717319393964144,0.02854346762355244,0.040685137719191175,0.02519314746388982,0.05667204324512838,0.0,0.023868627076570555,0.0,0.044716053063049634,0.03983865345351327,0.040514534589283904,0.026043023074118443,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00813418145731995,0.0,0.0,0.010663904207671918,0.0,0.016574252651880426,0.021396258711333903,0.026395876032544563,0.014921141765767917,0.03174171314560378,0.02586810310721568,0.03036007043536341,0.017054527977177943,0.029358592023734104,0.033222065779690245,0.03235041974669621,0.05107084019769357,0.04401035936151125,0.06493506493506493,0.06426735218508997,0.08663590756150141,0.14210103589595732,0.10003334444814939,0.12497183012025977,0.13240906612664538,0.21644177521254193,0.2500160266683762,0.4286656408001759,0.5519372999227288,0.4945210552687188,0.5283618634420842,0.4791127240106832,0.5530996626930087,0.5976298774144859,0.6645793354206645,0.6639160575533541,0.572152433231289,0.4486187845303868,0.4790721129601614,0.3101636460430989,0.3213826596200543,0.29080854309687265,0.2185845436440472,0.24891978207777568,0.24562552634041357,0.22070390458077999,0.18315901094134093,0.12975346841002094,0.14127144298688193,0.08745980707395498,0.087978057237489,0.10344470880314471,0.08972978516125725,0.04948947697436966,0.04869173009405192,0.042315728227235457,0.046105445866782384,0.038098348164476006,0.04965243296921549,0.024962556165751375,0.021996150673632114,0.030311380545604852,0.02018803714598835,0.018078278947844164,0.02876778008630334,0.0,0.0,0.02418546798880558,0.0,0.0,0.044722719141323794,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007909765396358345,0.0,0.019453215017881994,0.008581235697940504,0.012522087571132415,0.02233389168062535,0.01876876876876877,0.021130480718436345,0.016068559185859668,0.0375420672271161,0.032820961654176466,0.03492205397552662,0.03968422693708633,0.06011465771300383,0.055663790704146954,0.08918049495174699,0.09282280788993867,0.13423274939255433,0.09900990099009901,0.11631136726616208,0.1355800890954871,0.19828884074468475,0.1855213549043468,0.30922630316799193,0.35742567900177646,0.39644883068682646,0.36479613107646125,0.3687876836621202,0.5048249616527193,0.580274344895973,0.6688203964026892,0.5741181338574531,0.4896063097386538,0.4580961660085808,0.3787154943279537,0.3583662714097497,0.303679552864462,0.2946585717958352,0.28286556864003853,0.22479191559164827,0.22182142338868505,0.17112796568989921,0.1440730561219966,0.15257293448610662,0.1538498521599077,0.10118709741109108,0.07146320920854496,0.08651179359303834,0.07689153167931105,0.0699119627136199,0.03694711284703895,0.03878438651411475,0.014229204018327215,0.02567760342368046,0.037639701198679716,0.0492216821509875,0.014960653481344064,0.026661136949373464,0.015556454372919325,0.02540247039024545,0.030538495470123172,0.0342301636201821,0.0311128011892004,0.041060735671514116,0.023761838487389254,0.030645600653772812,0.035210027815921974,0.0,0.024217961654894045,0.029778363891606756,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577390889577868,0.0,0.0,0.0,0.0,0.0,0.04393431819429952,0.0,0.05751633986928105,0.06318117201074079,0.06200909466721786,0.040342914775592535,0.06611065907241659,0.08075913587724612,0.06908121977696635,0.049217442661679295,0.04013243704223939,0.12720623310542217,0.10949304719150334,0.15267175572519084,0.1792344130072974,0.2595846645367412,0.18358988843383703,0.20968756552736423,0.25304335932157024,0.27963442913654346,0.2833494892252628,0.4227486639546941,0.40275213962074174,0.4115917681646367,0.3796507213363705,0.26340996168582376,0.3240965807810728,0.3435352904434728,0.39639359552308406,0.4478418654930121,0.33135547507127994,0.2986674835349977,0.24295801381823703,0.1905923610581688,0.16266460108443068,0.11607211947690164,0.07688167909587144,0.18609498287926157,0.08258258258258258,0.07007162877608222,0.049281314168377825,0.0,0.0,0.04870920603994155,0.0,0.05056122964910507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.013443028445448191,0.0,0.014298378563870857,0.012022120702091849,0.014574224443056422,0.0,0.0,0.015350540558321088,0.01211778486892596,0.02121586174972998,0.01693958215697346,0.03745518754347477,0.03699267192784667,0.03245754894256722,0.03143977628117088,0.04377030689719028,0.057977736549165125,0.07677543186180423,0.054975261132490384,0.060287658255102926,0.07906335161322882,0.08390669575432119,0.09400329898370018,0.1439725344703472,0.18134115286673355,0.15767204215232317,0.1366715525096066,0.13543118900617407,0.2625736487063445,0.2443508975661683,0.3105507631055076,0.35742544541758753,0.2869198312236287,0.3273416413024752,0.3441682600382409,0.4118706017129453,0.35816434332242525,0.4445437838374808,0.44461534764113536,0.4126796970658927,0.3426191329272662,0.2515530667599965,0.30917427333529635,0.21322844426042853,0.17691642709233832,0.16686392828731642,0.17823657191660014,0.1251450957632037,0.12053554871490561,0.09831704354866692,0.11546876266104855,0.11149422914128795,0.06767473828909802,0.07563806107233159,0.06729022273063724,0.058205914616400636,0.03847807881215907,0.042352102001694085,0.018267342558341323,0.03469652109548483,0.02727334712152549,0.030149122196711425,0.04641986770337704,0.029634357618309473,0.027573529411764705,0.03771005680077305,0.0,0.022667741285512796,0.02823191232707954,0.039041149371437496,0.01596678907871627,0.026203390718759007,0.04298071240530812,0.03859832924374845,0.023323615160349854,0.05366886311458303,0.04093714573623882,F
