Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014476808153338351,0.021534485941057037,0.0,0.038510531149095,0.05600323574250956,0.0857333375670784,0.12215398188049269,0.18484288354898337,0.23853147578386974,0.18477331052181353,0.2647747717166231,0.2792154726232634,0.2781592197457836,0.31038267913244255,0.3148335015136226,0.3488322627302506,M
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05591590248266608,0.0,0.08007320979180965,0.08670878236095628,0.14095335725269093,0.09514747859181732,0.28015128169211373,0.30077341735892293,0.42665882006767697,0.5211526670754139,0.3770620581304006,0.408997955010225,0.46769443963277324,0.5012531328320802,0.35754610462928116,M
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01387860843819393,0.0,0.0,0.01160496692584426,0.0,0.02068014705882353,0.03771005680077305,0.04672667355270277,0.08059641345960104,0.07699612452839874,0.09109601520002082,0.18627920591835648,0.18080339595943715,0.1826680277225595,0.2260759284276695,0.20699708454810498,0.2146754524583321,0.20153671747071422,M
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010128223307067474,0.0253041772979356,0.04852334634641258,0.08746087276744614,0.10592000736834833,0.16303577335664668,0.19368723098995697,0.2099436969176448,0.20974075067677975,0.21010480522048644,0.2259364810393078,0.22251655629139072,0.19834261649232443,M
Michigan,0.0,0.0,0.0,0.0,0.0,0.006640106241699867,0.005730264967452095,0.01194372118577264,0.02283351960678276,0.02326948513202371,0.027898601265582003,0.03258900056053081,0.04042091647691292,0.05290021874955321,0.08896126415464183,0.12499414089964533,0.21335777728608904,0.26203416149068326,0.2916693976535361,0.32044504448818256,0.3226402728998975,0.28967515001034555,0.28629412191056025,0.3183993368250499,0.3125186615442801,M
Minnesota,0.0,0.0,0.0,0.0,0.010621574542210138,0.0,0.02375502094760938,0.012964283399235109,0.03202801383610198,0.04119866429593651,0.030749632102615915,0.043501903208265365,0.06289449448550058,0.08194226582071032,0.1078378510857311,0.12249152984102163,0.15718327569946558,0.2135135135135135,0.25306122448979596,0.3104298899636908,0.2699358902260713,0.24704993315119456,0.22741940440701927,0.20415324252767236,0.17955112219451372,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024271844660194174,0.0,0.0,0.024909081851242965,0.04693513564254201,0.06961849067112225,0.053763440860215055,0.08373456144023446,0.1260672740817145,0.12637867647058823,0.19375151368370064,0.16858329821181287,0.18715286162762618,0.20695112301418223,0.20399056543634855,0.278274696879348,0.24975718051893991,0.3612503686228251,M
Missouri,0.0,0.0,0.0,0.0,0.009321054397673466,0.013052396046988626,0.015422281340967363,0.033572952049924956,0.033528588051989036,0.03174729155918886,0.04602577443368286,0.03363805453322252,0.06849867031992908,0.06437679112846284,0.15370764805340242,0.1172144334635716,0.22390873951164325,0.25667724047751656,0.3112417557987303,0.33332497932382643,0.34087705359202397,0.312960235640648,0.3268978234751753,0.2581977794990963,0.31729566464288983,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16931933626820184,0.1013856032443393,0.10820559062218214,0.10984987184181619,0.2647003214218189,0.3660181082643036,0.4999038646414151,0.44401544401544396,0.4883766360617308,0.4508196721311476,0.48543689320388345,0.604932526756631,0.4342273307790549,M
Nebraska,0.0,0.0,0.0,0.0,0.0,0.030323245800230457,0.0,0.04948045522018803,0.11680088522776173,0.1733960862026257,0.08913790907933274,0.07580064430547659,0.12885767669608916,0.1740178033598822,0.3100027555800496,0.3241252302025783,0.2886002886002886,0.32325098129762175,0.38747675139491633,0.42106874904302555,0.4969630038652678,0.40205853972338373,0.39102346140768446,0.3412969283276451,0.35064442759666414,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030584157406463454,0.0,0.0,0.02786291446085261,0.021678806798473813,0.03891891891891892,0.0,0.09761811792268645,0.08772835173908557,0.12928944674890913,0.21476953576738808,0.2206653058972803,0.2626107889265784,0.27495188342040144,0.2491647318647715,0.2400187331694181,0.28747935653556794,0.28416429863084475,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.05015548199418196,0.0,0.0,0.0,0.0,0.0,0.06802721088435373,0.07015902712815715,0.09885085876683553,0.17953321364452424,0.20885001957968935,0.26243093922651933,0.3991191852463528,0.4031677465802736,0.4361733061936609,0.4491017964071856,0.5207511440744832,0.3433616742969261,0.4350736278447122,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015747039556563366,0.037576787348059075,0.04962864085977342,0.07861085877995946,0.07910823444804027,0.12140980338860197,0.15028336562313277,0.20740033771382427,0.19986047476290136,0.22726389806145839,0.23151410222857488,0.18318874757853953,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03702104029123218,0.04462862607586866,0.0,0.04345621786050554,0.07554011179936546,0.09984639016897082,0.12252899852965202,0.18289134591404108,0.2150352657835885,0.21231422505307856,0.24488196689195807,0.23211648027009918,0.23196730365624657,M
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031659996960640294,0.005187461904576638,0.0033471682956219035,0.008729812309035356,0.009403988634608021,0.01323645179493253,0.03278454849975056,0.03364688327457319,0.05812220566318927,0.09162363132468083,0.1265158761995865,0.14187714374805113,0.18081461743433574,0.19809955941342802,0.20312312518212514,0.18307293302581865,0.21316933757156734,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.011447177634758719,0.006587528491060724,0.013364159995723468,0.014692721759920925,0.021387800933042815,0.018588594569474873,0.018073144598066176,0.041085161837020295,0.06703998738070827,0.06078859384929955,0.10789059310666589,0.12648621300278268,0.14614986450689646,0.19404617066822724,0.2136328262096959,0.18506808963464474,0.27370819226022847,0.25297036166601383,0.28897780513662324,0.25729748913139916,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11335726431135462,0.15085800490288515,0.13295346628679963,0.1718213058419244,0.17374517374517373,0.2413515687851971,0.2594292556375973,0.3663003663003663,0.31007751937984496,0.4525740147086555,0.45330915684496825,0.44935405354802466,0.3380281690140845,0.3703703703703704,0.30204962243797195,0.2799813345776948,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.006406560317765392,0.007599578223408601,0.012793890425249236,0.013932705034682484,0.023442118352121,0.027173061045326755,0.027384851963809864,0.045424557380949804,0.0482961565244738,0.10266576981626367,0.12702998904054996,0.2414625733011383,0.27255773920527904,0.34933231389815317,0.4095807430775552,0.4101589026212142,0.3900604734043299,0.40132304299889743,0.403774681492131,0.34217417147263407,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.03608568710428763,0.029847776340662623,0.06032778094312431,0.04740941415509651,0.11283208534208636,0.09076240419524002,0.141839181385296,0.12060586712071228,0.16679962288780914,0.14867337602927722,0.22973936465182604,0.2140635728421988,0.2749661273611222,0.2685874740568917,0.23920485008454653,0.2702123096718851,0.2852935762930241,0.3490909090909091,0.33766499539547734,M
Oregon,0.0,0.0,0.0,0.0,0.019462194686820852,0.0,0.01672744304305644,0.0,0.0,0.024048371581695753,0.048633063535623716,0.030638297872340424,0.047612569718405655,0.07095973035302466,0.11633579765076744,0.1196267644947763,0.1963350785340314,0.22790370032735258,0.21715526601520088,0.25084660729963626,0.2849740932642487,0.20467708923050124,0.2958024227627007,0.27277686852154936,0.2569637167231987,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008162765544966633,0.010535964514871514,0.010651215303666148,0.014931262864882736,0.0333322580992011,0.040042712226374795,0.06428505831573147,0.08465785112141844,0.11626921167052211,0.17060627039857582,0.21101844831943392,0.24531387595924017,0.2869922693073403,0.27855899290210256,0.29026766027519607,0.2825064437681117,0.28456392092755733,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10574018126888217,0.10939209251445538,0.1271051795360661,0.2569043031470777,0.4343468092215168,0.29129540781357094,0.30922521903453015,0.45590040329651055,0.5839141081182897,0.47068052559325363,0.24783147459727387,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019611688566385566,0.02281914200026079,0.021593608291945586,0.03114294612270321,0.05625527393193112,0.06963557383028815,0.11199776004479911,0.11658305659577475,0.1662570478531155,0.21883434240280109,0.24265691210024992,0.2759221609061865,0.2781432061642548,0.3520430362722994,0.36490364903649036,0.3872340425531915,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11250401800064287,0.0,0.0,0.11041009463722397,0.1262427015938141,0.1764800256698219,0.14930325149303253,0.15533310321021745,0.2522977112993332,0.16345804576825282,0.36569756811117204,0.4861361181130717,0.4618510992056161,0.2648505486189936,0.2558551466246802,0.40816326530612246,0.25940337224383914,0.22558087074216107,M
Tennessee,0.0,0.0,0.0,0.008871854927428226,0.012426770814841115,0.01240518891330545,0.010967918837400602,0.01686656671664168,0.027944409255188346,0.01870417477180907,0.05788333706774217,0.04823747680890538,0.047768652740267134,0.10883262687593082,0.1286002980260875,0.14578509561787154,0.1932876471621859,0.21210782147591695,0.3424194638432079,0.3275378575434661,0.3347734624171549,0.32513859324928074,0.33160322952710497,0.34970275266023876,0.3205293904771752,M
Texas,0.0,0.0,0.00387708770403174,0.005967146595742867,0.005462758693140036,0.004906390164323184,0.008263301850153285,0.013559600608127543,0.020068067608910223,0.026178010471204192,0.040223775534914644,0.04468311219889218,0.04414373199136388,0.05732653604405953,0.06801226755434644,0.0865562593491857,0.1033432695973287,0.13101776985766705,0.14756629131856155,0.1612745141716638,0.1674260793874959,0.1739617375977674,0.17426293143536853,0.1858604274283399,0.17230339973868183,M
Utah,0.018764542520453353,0.017548785624034818,0.03499317633061553,0.05086642476855777,0.0834529492272257,0.13478418093954436,0.10505236203670267,0.13673210274440864,0.11002168074296995,0.13306935834604525,0.1456876456876457,0.10509888849963374,0.15820782179470952,0.12531730985508177,0.16689373297002724,0.18646012621916236,0.1774622892635315,0.19699208243360988,0.1617998304954157,0.15078874110733065,0.19942128724485803,0.20850876137776175,0.1984964946363713,0.15643856434094666,0.1782857142857143,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18288222384784197,0.0,0.4813032210292484,0.39811798769453494,0.43720190779014306,0.5729396209784046,0.0,0.634455832113226,0.5030181086519114,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011192836584585865,0.0127238604192512,0.014084286630882147,0.009445695124447033,0.012540757461750688,0.025144186192698755,0.05103804804162071,0.04425908587964933,0.05602437060121153,0.13394194674045223,0.11876484560570072,0.15242535640634808,0.19629887395827758,0.22483726496346393,0.23045791800944318,0.2484836626883193,0.2611123385622753,0.23122872374590533,M
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.009745638826625085,0.013929239463525292,0.013885582797746567,0.02780204940821352,0.034039485803532096,0.04258696451731547,0.05426146273400256,0.07036885005570867,0.09839555011144802,0.09921472599848011,0.16186743908672688,0.21285745001075038,0.2654731345575813,0.25451381335653683,0.22563473460535827,0.2023890709901665,0.23832332531133907,0.27620962857073633,0.21635655560363476,M
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04215555399423874,0.050658561296859174,0.0,0.06511358703516133,0.0771188401326444,0.16809413271432003,0.14425116673737803,0.3488174238557087,0.44922047036025714,0.33171956248879325,0.5960264900662252,0.5655777669429546,0.5478602439528633,0.5969813020950665,0.5357558816678314,0.5512679162072767,M
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030973451327433628,0.015455950540958269,0.02254181506694919,0.024988073873832943,0.027344195055258064,0.062348458607551095,0.07217090069284064,0.10963546208855555,0.1444934846574191,0.18425687576209188,0.23228161380416446,0.2912594169210519,0.30120481927710846,0.3538753668220266,0.30366180410836563,0.29199860348493983,0.28043173443766917,0.3507082932196397,M
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20006668889629878,0.18268176835951772,0.0,0.18649757553151808,0.22892025944296068,0.39261876717707106,0.6461421512732801,0.0,0.6369426751592357,0.7571660356949702,0.468384074941452,M
