state,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Missouri,0.0,0.0,0.023369673175120644,0.030832476875642344,0.013651411214634313,0.012637141708311792,0.018210375361362136,0.014907060213056291,0.01389419569974643,0.02048908654831206,0.013793103448275862,0.015616662979399018,0.014086689487103636,0.016176708481007076,0.05518256231030994,0.02793166053721894,0.026692370430785203,0.0693000693000693,0.03311557335099497,0.026309731311868978,0.047297060575272394,0.03784425369411522,0.050908452558588606,0.08015613020143585,0.13042760442463264,0.10305508460490011,0.0930071252916325,0.0675198723260596,0.06137382956959635,0.04717574537677695,0.060571282836011216,0.05006783383939531,0.048670204414858545,0.048386316349736294,0.0633404794387059,0.06105006105006105,0.06113906786436533,0.0659858601728201,0.07034934846910225,0.0935735053303479,0.07660878447395301,0.09328686591333121,0.09633052071998145,0.14178033022254127,0.1611851637206607,0.14189041693953286,0.10066738749487342,0.08950214432220771,0.09253368804580418,0.06912078363219844,0.0788907954164448,0.04762093733878329,0.07204034259185144,0.07321223633701374,0.04432266903054235,0.05191676703908294,0.039524823785160625,0.05515973339462192,0.04242481380220609,0.019371867205850303,0.039522762641108614,0.03508683992882384,0.04357075121101059,0.026299179465600675,0.03911597887737141,0.028688642166566254,0.051865637489703145,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044290902648595976,0.0,0.0,0.08934554389099844,0.0,0.0,0.06605746999889904,0.0,0.06188118811881188,0.0,0.0,0.0,0.0,0.1273074474856779,0.14869888475836432,0.060156406657309,0.06994404476418865,0.09906875371507827,0.0870995838575438,0.06004803843074459,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.08094981111710739,0.19128296215329962,0.1397624039133473,0.11604293588627793,0.07486150621350501,0.09308098045299411,0.09408812921436412,0.1935171746492501,0.0,0.08048937540244687,0.16803898504453033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09652509652509653,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02586652871184687,0.0,0.03017046311660884,0.03022974607013301,0.02453867294856694,0.0474158368895211,0.0,0.0,0.0,0.0,0.042296711430686265,0.036458333333333336,0.09870693909781858,0.08872677083846799,0.05681280181800966,0.06325682270016265,0.04525501199257818,0.02752419835772283,0.042283298097251586,0.047103155911446065,0.08721775365830023,0.03561615956039483,0.04760897164621244,0.05852620377760043,0.026379656009285636,0.031704095112285335,0.049019607843137254,0.03973434750525061,0.05270555165144061,0.07776514924926721,0.10064531407258304,0.15172664926867754,0.17707760884166818,0.07379166154224573,0.09284476355533548,0.07884043908059919,0.06870705808869457,0.08659079663532904,0.03688449007192476,0.04954173891503591,0.04456895453966637,0.05053376287031773,0.05154307067843567,0.0,0.041333700744006614,0.0,0.06075795549479761,0.0,0.0,0.0842137498086051,0.05521811154058532,0.04020585397233837,0.059503570214212854,0.0,0.0758150113722517,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18559136156571623,0.08539709649871904,0.09683666881859264,0.1215620726333384,0.07674597083653108,0.1333777925975325,0.0,0.0,0.0,0.15710919088766695,0.28235993461138353,0.1646090534979424,0.14124293785310735,0.16309666195498532,0.11230219499744767,0.20424042015172147,0.1099010890198821,0.09554748710108925,0.11268663724293361,0.17160404624277456,0.12021294865189765,0.09657947686116701,0.09641771119187124,0.09519923840609275,0.11072033346359254,0.11201159649469593,0.0932525144874442,0.16987542468856173,0.14687882496940025,0.25454330195939145,0.2569793248452284,0.25020850708924103,0.13101151809596592,0.1515072357766052,0.14070561259054667,0.13762870832908553,0.16575418152594304,0.06294789850861902,0.09752020061298412,0.08237946583420049,0.08216216216216216,0.08288055990422691,0.04880905896134322,0.06192589534523686,0.07541884393686366,0.06608293408227325,0.09378275500634413,0.0656526972316446,0.06048941435248832,0.028314174075542216,0.035124692658939236,0.06116582053948253,0.07749935417204858,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09365049634763065,0.05764796310530361,0.0,0.0,0.0,0.0,0.0,0.10157440325038089,0.1201321453598959,0.10692068429237947,0.1256619693025761,0.0,0.06945047313134821,0.0711490572749911,0.04341031429067547,0.056415215989684075,0.07130407225479321,0.04442141112015992,0.057845263919016635,0.049091801669121256,0.10082823190493337,0.07844983133286262,0.07372818874416319,0.05971677188193141,0.13191451939143434,0.14633254069873788,0.26146232141189657,0.16383962991518888,0.1351742782659071,0.1392757660167131,0.10935480664081916,0.10031096398836392,0.09279307145066501,0.05192107995846314,0.0,0.07533362031855359,0.07686395080707148,0.0,0.08185219831618336,0.0,0.07694280584765324,0.0,0.0,0.06881365262868154,0.07199424046076314,0.07269555103227683,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.007662688454244172,0.02067630307700983,0.015608645353214462,0.015909070821880273,0.0115886217563002,0.017852839047729566,0.011474671868517913,0.018263092898265876,0.021498248788484105,0.017820229524556277,0.01521565959884361,0.023692415583923276,0.020801553182637638,0.06613824960988766,0.047932000468668454,0.046011147246128266,0.09611409673418768,0.05692281935375858,0.06609217316149368,0.04745827062061858,0.03578014477197038,0.02736648038255459,0.07040290998694612,0.12272389976596837,0.07659623666791918,0.10448288033886338,0.07398101619207147,0.07386450740735578,0.07024843629682666,0.06600571151462901,0.0702852520323047,0.05363847666726265,0.07921576393702347,0.0657934086966924,0.089213300892133,0.08997443409372702,0.07077062576714252,0.0845492042091793,0.09436270226819977,0.11562782294489611,0.09917841094146025,0.14396594892338507,0.27429919120191754,0.2952639659855911,0.21343873517786563,0.17440768467090612,0.18664983684924333,0.11901016374157013,0.13204225352112675,0.15013980908827945,0.15272573004313086,0.12952802316950707,0.10298206640872111,0.10635748097549283,0.15274628369866464,0.11599790877009541,0.13177259814491563,0.07686395080707148,0.07731032002876663,0.06885929147413246,0.08147893316916836,0.06790984509213714,0.08107547561136565,0.04661823549978633,0.054355484871056715,0.058957298071254105,F
New Mexico,0.0,0.0,0.051541561240745944,0.03192411182560314,0.03518958388317058,0.0,0.025230225810521003,0.020554139603716187,0.0,0.021540582457349647,0.0,0.023728170083523157,0.0,0.0,0.06762572236567073,0.057866649520992734,0.030584781012967948,0.07157342240248121,0.07116171499733144,0.057677518584978216,0.09155113784985613,0.03790990080242623,0.06506604203266315,0.0749063670411985,0.22591280986689463,0.180610580284316,0.11950830867288868,0.13545899760341773,0.10499238805186624,0.12100433598870627,0.09565523838292303,0.08151204849966885,0.11689367757674325,0.1393188854489164,0.12875978574371652,0.09870129870129869,0.13545194060953372,0.17908875427969448,0.13162051174054964,0.16453479114696673,0.18240343347639484,0.24482528377476076,0.24905878945844195,0.3593786227683747,0.23996640470334155,0.19676823087472423,0.14492753623188406,0.16152078026961544,0.1377841798709839,0.1121844811467747,0.0884117461319861,0.08755472170106317,0.05662514156285391,0.06185439475474733,0.0617017338187203,0.05737966209754542,0.06154687820556658,0.03621351488375461,0.0,0.053763440860215055,0.0571801993138376,0.0,0.0,0.046155266315886644,0.0,0.0,0.0,F
New York,0.0016851755110294739,0.005850633331058087,0.03447021199180375,0.023443019207435873,0.031196236683685603,0.025734758356820174,0.0277785580743529,0.03205692303824202,0.03020634710868621,0.023946050196098734,0.03278188362755886,0.0366902123074177,0.03431744678195942,0.04700446724626697,0.08073526485758453,0.060897750712110794,0.09173459671613368,0.1160808351690451,0.09056827236666216,0.07208452651328133,0.07695900473430567,0.055958516086741024,0.05461198186882202,0.07948686810699816,0.18563949795194182,0.16430802127001098,0.1352144154211482,0.12517576994127216,0.10365562453870535,0.11736525668315115,0.11641689950046567,0.09771040747880741,0.09764771787004631,0.09985582042255316,0.10650634309973274,0.10534838124408635,0.1110427442459669,0.09647182141581674,0.15095460818892809,0.1276692233373425,0.14840427159511643,0.15935130955428656,0.16003037864815017,0.305584529078454,0.34988805926412153,0.262882111582799,0.21250264119049775,0.19944035826740722,0.19601930036188178,0.158318391637737,0.17096398358745757,0.15497542439922707,0.13053956352925425,0.12423194439781084,0.1047873019284894,0.11982472151202078,0.11902216520561615,0.10752373568178827,0.11028315946348734,0.1060108131029365,0.08177245656802543,0.08652946679139382,0.07216723766019541,0.05918327086210298,0.0642794699943434,0.07089589073058664,0.061309765230760524,F
North Carolina,0.0,0.007083514637577034,0.05372692529929952,0.033411631297586265,0.04034093259961107,0.03954089811272362,0.03948351296553196,0.0442124787025255,0.03960311259057874,0.048192243239394965,0.03369802080291151,0.02975373066007507,0.04093988040592512,0.04970113920242751,0.1302425932747461,0.10003027231925452,0.07129524007051748,0.1849630073985203,0.1402397060160237,0.10761214318078839,0.12424219744031136,0.06601065381249903,0.07653725898905679,0.11662669601498077,0.20500528282844213,0.16357334888089917,0.12115801555923988,0.12505666630191806,0.1175345943489367,0.10099928076269761,0.11845017299959477,0.10001666944490749,0.08208134847929645,0.09091309001862252,0.08074454974289236,0.08243683277688471,0.06372823160660172,0.07078598180156759,0.08943827424177701,0.08606083425221203,0.0782472613458529,0.09828561800592522,0.07616361071932298,0.11110648167437467,0.14944608972249646,0.11618279426297376,0.08745544410139532,0.08140215206939534,0.07114530770345583,0.05612947198203856,0.052092377148810556,0.05079602721597668,0.04779924317864967,0.05551037269406039,0.042369073144427186,0.04995136314641008,0.01934182531568622,0.042281448649909605,0.025297242600556536,0.03349267728283044,0.03080097947114718,0.028993026414173013,0.03238691568606283,0.03322469385817802,0.019584802193497845,0.03248862897985705,0.017744654422855114,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641917192682144,0.08642108674516581,0.051440329218107,0.0,0.0,0.0,0.068762278978389,0.09144482828693355,0.0,0.0,0.0805523590333717,0.08366200549778893,0.061957868649318466,0.0,0.0683246788740093,0.08448324415657561,0.1295336787564767,0.20936144758486613,0.1806412765316875,0.1262028711153179,0.274858528698464,0.0,0.0,0.09400263207369806,0.0966183574879227,0.09727626459143969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.004008618529839155,0.028500142500712505,0.02726007546736682,0.022761901222639266,0.01893111984855104,0.016689492001315524,0.021309915553264877,0.018495745978424964,0.015847441958743824,0.015686698761291716,0.018222379290542032,0.012411934370419405,0.018176310209027567,0.05372850859656137,0.041314295372172946,0.03877400295420975,0.07334260383845852,0.06178232651023465,0.05283997238230777,0.041016615458043734,0.03572784315476855,0.038587252587615764,0.042598674019455975,0.12957539715233723,0.09800004523079012,0.07248477819657873,0.07954150006746824,0.05949138450070243,0.05175304322472483,0.056569191663963916,0.05196604884808592,0.048896444852332736,0.042321691020876136,0.058339474330631295,0.051293436736818736,0.05528209011737978,0.06750067500675007,0.06147820939022724,0.07743974713551956,0.08428460373961785,0.09367681498829039,0.09600054857456328,0.13666622580787374,0.14767347157956914,0.10893740638191639,0.10819335436074232,0.08053961542333635,0.0835953604574946,0.07381090629951483,0.06269717265607118,0.05809568461177814,0.05434612209065351,0.0516099133164109,0.06164761358843188,0.05278882224768066,0.05782324966663126,0.0286440171365946,0.0472704508578948,0.03129849636807032,0.03559234896320806,0.029161088503903608,0.03259540947983159,0.03227119024568198,0.03234105108416024,0.041295137879877035,0.05301289980561937,F
Oklahoma,0.0,0.0,0.034675666928660594,0.02059072502230662,0.028280542986425343,0.021823472356935013,0.014457482952218019,0.02449479485609308,0.044471896232242125,0.0298040384472096,0.04122223939815531,0.024266609145815358,0.0,0.04214211618257262,0.07834432330090749,0.07991816380026852,0.04589401542038918,0.0930963256043988,0.08152569515213277,0.0720235485689234,0.05248138550857743,0.057478605185847485,0.035106756454855906,0.09683868549294014,0.20689034811549878,0.1047747343212094,0.10221841589081969,0.08611241584468451,0.0981625975333501,0.07266121707538602,0.08437631837997468,0.07364854912358226,0.05784999245434881,0.07193286266151591,0.08820098443679404,0.0694745983499783,0.06448209156457002,0.10258514567090685,0.08284759002278308,0.06690183675951832,0.10095911155981827,0.10355316807973594,0.12161051766639278,0.14933793515414995,0.15049631764329172,0.07615421227986673,0.06508298080052066,0.08747772557913494,0.08857395925597875,0.0630119722747322,0.030163890471562156,0.04402302742973248,0.04786815741785482,0.05378512841199408,0.070919590692648,0.04256677663083963,0.03626078758430633,0.030497102775236352,0.04357125881327735,0.02827254735651682,0.0,0.044764579009481956,0.02474532931909102,0.034312674244048894,0.023007546475243883,0.02909090909090909,0.06650977182032129,F
Oregon,0.0,0.0,0.0,0.015587978550941515,0.028548770816812057,0.016693376068376068,0.0233170114253356,0.0,0.016316940247364815,0.029928172386272944,0.024764735017335313,0.0,0.02993675859746286,0.02291213197388017,0.07427387514170675,0.07699711260827719,0.043993107746453056,0.12601953302761928,0.0561125243154272,0.06371709609334555,0.07270964614638875,0.049793166845411366,0.06337844387279573,0.0786247811014617,0.13736723958856836,0.13739775051124745,0.0749108560812633,0.07534703103718086,0.06969450574979673,0.06678201742403546,0.0967812431706784,0.043428358718243014,0.08248469274451953,0.08715300193673337,0.06520605112154408,0.10241310887793638,0.07668241212195571,0.06213936972924988,0.08126655429809776,0.08655867441572895,0.0948136910969944,0.12458073790129372,0.10841491023883168,0.22352348570708977,0.19676784619850973,0.16872532790016553,0.11352946900645496,0.09398496240601503,0.056873306346391886,0.07447528774542993,0.06723593088146305,0.030919334890751684,0.03821169277799007,0.04425531914893617,0.05781526322949259,0.08515167642362959,0.03752767666153788,0.05183826461440306,0.0449934554973822,0.03314962913852401,0.04593669088783095,0.03344621430661817,0.047495682210708115,0.03919348517179811,0.0,0.03967663542131627,0.05139274334463973,F
Pennsylvania,0.0,0.0022600095824406295,0.020851276007433934,0.012862192693387502,0.012122786509070442,0.009344463627787764,0.011289179096052851,0.013803067041496619,0.013489564194045057,0.0069291837421551735,0.010622477161674103,0.015959391072007743,0.0071546898992289444,0.01325510898004818,0.046929713728746256,0.025140418434671703,0.02100697555158757,0.05954708129078825,0.04055646038663825,0.04244421104125002,0.02304306749314469,0.03189743031189463,0.030451890020595094,0.049062188334459356,0.11806006207926442,0.09296316137774556,0.07004027315706532,0.07006335837031122,0.0686029603668767,0.06508057418815681,0.061102100856183755,0.04941875936105345,0.053302903131357875,0.0544225914223949,0.07163972007722008,0.0642145662530054,0.06137658921525647,0.07339849569419715,0.08894868632507381,0.09589372168991245,0.1086676540665851,0.10991115514958742,0.12631615375963595,0.18937014234172786,0.18354841442408154,0.133896579036699,0.13607267430717926,0.11437433362411553,0.10536984816706642,0.07474300692140722,0.07754627267718303,0.08112692676451067,0.07029802100419658,0.07572283310047673,0.07526638925626056,0.05783947321587471,0.05969326843603636,0.06677238961689341,0.05207891772742137,0.05934131144298289,0.06191559262067223,0.045288715561705876,0.046539286914703826,0.04553368153207446,0.04605208071673784,0.04223034468698578,0.05449096358187268,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07377895824110964,0.04048582995951417,0.05463485703879075,0.0,0.0,0.0,0.06838386140870754,0.1060332944544587,0.06504065040650406,0.14670439065283453,0.10191602119853241,0.05035753852351697,0.059588837024530744,0.0,0.0,0.06666666666666667,0.0,0.15294646873594242,0.11637275087279562,0.12064805239572561,0.15159171298635674,0.11322069325901411,0.12435601350151003,0.07459207459207459,0.11605415860735009,0.1317656598418812,0.33844526705446853,0.4631671812968681,0.19642077695329552,0.26972353337828725,0.27409776153494747,0.19813519813519814,0.25527964724994195,0.14966612940363805,0.1063955550301454,0.10958236941434313,0.11485451761102604,0.06541077969649398,0.16839741790625876,0.1510574018126888,0.15627441787779342,0.09532888465204957,0.0,0.11693952555963917,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.016456992393212404,0.0343183296004624,0.031084293289449626,0.03088206909862961,0.025344094825905564,0.03771936790280315,0.03176683145710485,0.022529903326233,0.016646898474727927,0.025576537789334584,0.034551862345380414,0.05551398711110038,0.13671049688051504,0.06802206938251076,0.08041817450743868,0.22343899624327843,0.14300860517296646,0.13611978541116182,0.1474392856149331,0.15545831414094888,0.10385801997739562,0.130718954248366,0.3187909557825137,0.23737267509990687,0.14655450361989625,0.1026840468923814,0.09140245644101685,0.11443284222571878,0.09841664978145716,0.07006276455991826,0.11977755596748894,0.1027338622224759,0.10961830344594975,0.09805790864271512,0.12952696751463655,0.10806916426512969,0.07564909626347499,0.12312858542045614,0.11217712177121772,0.0937529297790556,0.09082357520516397,0.11409942950285248,0.1428849775930376,0.07672143724825779,0.09268729225262082,0.0707236313369981,0.0808956769350246,0.04681491389399766,0.055893473614992605,0.049029221415963914,0.052158038857738946,0.037017614214763864,0.03425724073497353,0.05625527393193112,0.036475776768246176,0.0,0.03886101886525825,0.050599971085730805,0.025530673280326793,0.03983919452392163,0.03630554748765611,0.026310843826348435,0.023733238400379733,0.0,0.03404255319148936,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055940926381740884,0.0,0.06293266205160479,0.08059641345960104,0.0,0.051808102787275934,0.05327650506126798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13917884481558804,0.0,0.13359061896986787,0.0933852140077821,0.1735837146914944,0.0,0.0,0.0,0.0,0.0,0.07818608287724785,0.0,0.0,0.0,0.0,0.0,0.0,0.12713403559752998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.04440377835786754,0.036385197962428915,0.023225630165994944,0.02102430409553444,0.01975085704611825,0.028492463743339885,0.02863278453829635,0.03491823313740325,0.022330400607386898,0.036837839829072426,0.024112654320987654,0.020273009866198136,0.11890401516457005,0.07016436001333122,0.08260840245464968,0.15015015015015015,0.10551703346397348,0.07827574908071504,0.056365549376221256,0.06971398424840788,0.07274872198191112,0.08296296296296296,0.20285863172783444,0.13012603636093245,0.12116827922958676,0.12288950630476597,0.09627261498219865,0.10102467888584211,0.09559526435767336,0.07824288828033309,0.05848487617655122,0.07268119048062766,0.09114440920193956,0.07421281407923101,0.0553604484196322,0.05924972914409534,0.07530764886097181,0.07532626784619427,0.08935113207884343,0.0752782607137096,0.08499249534349626,0.11196388261851015,0.1162832951778771,0.09581603321622484,0.07988638380969287,0.06734245410080103,0.054839594187003016,0.06934032983508247,0.06147770036141435,0.057982941792608114,0.046680110538501754,0.04267161410018552,0.042256885116390155,0.05918967426585711,0.04694931515238115,0.04716576622931138,0.02635740643120717,0.03535130357931949,0.04505519261094841,0.020190689848569827,0.02488181139586962,0.03742602512221936,0.0264321414840446,0.01748513763301194,0.025849144393320582,F
Texas,0.0,0.003910163982502016,0.03731013559288751,0.03117939665469058,0.03672770461385827,0.024984690753214946,0.03116554259696623,0.03184760187557877,0.029591734376567355,0.03123048094940662,0.02603542901179926,0.028932549654148876,0.029653404036351586,0.03017865765330758,0.1188888419502598,0.062424941439459695,0.08155012260446515,0.1134128118852327,0.08074611578667852,0.06259396406989465,0.05560172425131979,0.04611046411955616,0.06541185899324667,0.07241298761971503,0.17215950830795804,0.14370162317515267,0.09759618561574551,0.09110333654229966,0.09745263348744447,0.08309474092093083,0.0979431929480901,0.09456711901271928,0.08279189395913358,0.08047998432982316,0.09800249144111574,0.09517780348839748,0.09934781584683308,0.11204669169600227,0.12309456360447862,0.1203825015739055,0.15159778916312008,0.14389050452691662,0.1677116055562073,0.23925089128473864,0.23822550003661697,0.17986684738596356,0.15337745561508562,0.1406498513772646,0.12229686738226861,0.09902617413814357,0.07904361323509536,0.0793520942408377,0.06402968350455801,0.0583698312508051,0.05738685158877305,0.05691706078660197,0.060830847998918566,0.04660721657263846,0.04409312836152691,0.04122936813702809,0.03995641118779513,0.03163118924361362,0.03996909056995923,0.03442514596261888,0.03720219884575283,0.031398764306695026,0.04060321806530871,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029439183553309455,0.024673081667900318,0.0,0.0,0.0,0.040418037992955715,0.03436622945185864,0.051223676721684694,0.037946549574456555,0.04340487099107789,0.02388801299507907,0.0487685930260912,0.0,0.034788658897199516,0.03323915572544457,0.04395604395604395,0.10959279427377651,0.09092746009294807,0.05062810492674746,0.06843775275306414,0.07306458273769816,0.04062880895083914,0.07276094721524011,0.047938638542665384,0.0606839437424145,0.047951016192689315,0.07324595219737856,0.045938289564351885,0.04978553921568627,0.06459211976138911,0.0621938894503615,0.06529671595928559,0.05393535462495666,0.05254071905726939,0.10981770261366132,0.22462445598764566,0.27994541064492423,0.14920817932110278,0.1335247187635611,0.13478418093954436,0.07550638521388005,0.10092131393039684,0.10031388538329611,0.08763104086202979,0.10036260036260036,0.06369629606038409,0.09808884951271991,0.0963979306577552,0.06130790190735695,0.08964429145152036,0.05545696539485359,0.06440125771868015,0.0731951614145928,0.05412929167955459,0.027371549229686397,0.04811740647179117,0.046456626404257115,0.03575738613507353,0.027428571428571427,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833307222309259,0.0,0.0,0.0,0.0,0.0,0.0,0.12004801920768307,0.09600614439324116,0.091324200913242,0.0,0.0,0.1352265043948614,0.0,0.10130001688333613,0.0,0.0,0.1192504258943782,0.1536622844459621,0.0,0.0,0.0,0.09442870632672333,0.1966955153422502,0.11930801352157487,0.1558325912733749,0.20491803278688525,0.21342186388427792,0.16666666666666669,0.14792899408284024,0.15011258443832876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17550017550017552,0.0,0.0,0.0,0.0,0.19872813990461047,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.04425618005942973,0.048496002188537536,0.03867072501372187,0.04070521790011957,0.03839606824261196,0.039058431413394434,0.0409662924225161,0.02945885366634646,0.04508043637862414,0.04660194174757282,0.028267752148349166,0.04183037781794822,0.12821295561389584,0.07207483514798343,0.10050251256281408,0.19595998290875336,0.12481316547760299,0.11136620635301374,0.09077705156136529,0.08056689799132075,0.0791586565645143,0.09467545254866318,0.1973815258135197,0.14756786299872474,0.11984913109379958,0.0960779604021549,0.10984182776801407,0.10051741752628283,0.09103096707989208,0.07460870975589977,0.08993921349708472,0.0737236591509492,0.09935493438125603,0.08147469192382117,0.06619158944314565,0.0871634522261269,0.07693184408479599,0.07841087297438579,0.08370702541106129,0.06319590731266927,0.07808961564291181,0.1461500579834469,0.17018104021134864,0.14328031425075666,0.11701905967972043,0.09440493423122916,0.078125,0.08634473936680524,0.1081528135636352,0.06885651241764605,0.07084271343335274,0.06740657135690996,0.08329011676331463,0.05926999127414017,0.07319771895480466,0.05427360901992367,0.04582224493752313,0.058496117984897365,0.052003945126871697,0.04639791566286561,0.052582908741455284,0.024357340927827324,0.041087849735863824,0.03615401610862273,0.05352516753377438,F
Washington,0.0,0.0,0.01987317302307095,0.02305373293137081,0.014199503017394392,0.012686215520678532,0.016411977096174184,0.029505596842901136,0.020489131447091472,0.022464337863641468,0.018048007700483287,0.023621878154057595,0.032735520377861434,0.016676990517939676,0.10611876270038383,0.05462570467159026,0.07628088316311395,0.10455657556303717,0.06891957086080544,0.06105168157566426,0.04308719771637852,0.05364395739137098,0.03796795504594123,0.07013301088270858,0.18428622797554836,0.07459084726427098,0.1099274478843963,0.0868760505391981,0.0572684783211099,0.08552729436263573,0.07238441693424154,0.07144871674344269,0.08147544626323976,0.0792737018931315,0.0636465743167353,0.09000734753857458,0.07051564565888056,0.07939591533354731,0.07776838546069315,0.07171151482037973,0.10373072933433486,0.08111047615536343,0.13170520611864758,0.23365806779852644,0.2010164605931882,0.14486482418678157,0.09835073384778333,0.0948316737790422,0.08965987720495078,0.07959565407728737,0.059509640561771,0.05361823814441179,0.07008129430138961,0.06388044677597321,0.05232355335064533,0.056686018100431994,0.05622602863511316,0.06332854850966817,0.03833702504685636,0.05375188131584606,0.04168586410408302,0.041331303023711116,0.041621941334969006,0.035198099302637655,0.0350475478399028,0.016960240350834686,0.055998167332705476,F
West Virginia,0.0,0.0,0.04838052556528825,0.0431439230515443,0.040787192821454064,0.02851513894649523,0.03849220532842099,0.05218904030153668,0.02957617343468102,0.04042791391964175,0.03598887616554883,0.029245466952622347,0.0,0.03512743452636509,0.09669231698964587,0.060530244945724544,0.045185672034176796,0.11694538650450238,0.10313216195569137,0.10498263748687717,0.08164668471488118,0.0962000962000962,0.043346337234503686,0.09726392354209837,0.25747672806496336,0.13927006103305617,0.14465383533571746,0.16487051632620237,0.12806283616494493,0.08277424414045483,0.15349887133182843,0.13901538756531326,0.07796511061300068,0.10727969348659004,0.10114991482112436,0.09895003023473146,0.09934323086263037,0.08727907484180668,0.1271772186895217,0.09625729007417473,0.20834539035823832,0.16665674662222485,0.1177783287875031,0.15275921329005157,0.10407857932739219,0.1274568994432146,0.11474856564292946,0.07355399531929122,0.10312822275696115,0.06218905472636816,0.0,0.08431110798847748,0.036184686640613695,0.0730033581544751,0.0,0.0771188401326444,0.09605379012246858,0.0,0.0,0.04404122258433894,0.0,0.0,0.0,0.05168492867479843,0.05631899076368552,0.0,0.0,F
Wisconsin,0.0,0.0,0.008473345276715246,0.0,0.0,0.008211817979188907,0.006882233514183136,0.005688735166623053,0.0,0.010844549408972058,0.00623978235639141,0.011585695527921526,0.013827816034735473,0.007145204853023137,0.028846883777423518,0.017137693578038824,0.010971098990658892,0.040847819180320426,0.028037537314663633,0.023977719165575374,0.03402003402003402,0.02196916993152942,0.03297005220258265,0.031068954803808686,0.08011006426220373,0.05755144750610394,0.07048255966430633,0.05272576212692529,0.04192398858377542,0.04348946588493009,0.04796639044641823,0.03629823953538253,0.05282969028594069,0.04433833560709413,0.052556892836495506,0.06693440428380187,0.04551741040948163,0.06279325321379359,0.05919601054765279,0.09108991876266428,0.09152619937457097,0.08300887404391565,0.14390822303747694,0.1934912826001935,0.13103943864395318,0.12215155216713702,0.09550490258499936,0.06803444243648346,0.08290607614268572,0.059734513274336286,0.055199823360565246,0.0698796267075425,0.04316121850934781,0.01822946337017204,0.060039256436901056,0.03608545034642032,0.03239229561707323,0.04991593106347205,0.04064489906516732,0.04977463152946381,0.03360685579858291,0.02557399408956581,0.028770355026181024,0.03274784161952962,0.015869489319833688,0.019565004728209476,0.027506532801540366,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141643059490085,0.10888501742160278,0.09584052137243627,0.14432617716038246,0.11216151257811248,0.11597564511452595,0.12706480304955528,0.0,0.08848252470137148,0.0,0.0,0.0,0.0,0.0,0.12165450121654502,0.0,0.0,0.0,0.22075055187637968,0.0,0.0,0.21895527056615577,0.16134236850596967,0.19926934573231483,0.1717622810030917,0.17415534656913967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
