state,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
North Carolina,0.0,0.0,0.006739604160582302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007675657420058028,0.0,0.0,0.0,0.0,0.009565106491518939,0.007816041643869879,0.018805535095829874,0.030605842655362907,0.012468439263115241,0.015154040824985983,0.01905459875412239,0.02786046307022303,0.01983199467369286,0.02610499704601349,0.018208066173314778,0.04375860693187815,0.06407518154634771,0.11698894656160072,0.12016543706684553,0.11092234032097274,0.11565585331452752,0.1166618057580934,0.12339585389930897,0.1095056221788948,0.11925742377462997,0.10556841596499708,0.09222539887485014,0.06682079997861734,0.08815633055952556,0.06148992768249809,0.08364867556263691,0.05163755599447478,0.053924274911089136,0.04732234403344112,0.046973004338095106,0.0335335627223421,0.04910641210696269,0.036537466126724115,0.03234102844470454,0.024415180138250957,0.03084468160577412,0.0189855393475303,0.027745136440788614,0.020519134092541295,0.02484251619199716,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11507479861910241,0.0,0.0,0.0660676532769556,0.12298442197321673,0.08448324415657561,0.11514104778353484,0.2392702258112756,0.09032063826584374,0.0,0.08084074373484236,0.15557476231633535,0.0,0.13160368490317728,0.0,0.0,0.0,0.0,0.09428625306430323,0.13295346628679963,0.0,0.0,0.12067578439259855,0.11973657952504489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035204449842460087,0.0,0.0,0.0,0.005210310460070413,0.004539676775013619,0.0,0.010485870289784515,0.009046158021303702,0.00507393447376051,0.00923249554354542,0.01146821869893059,0.01020482542459363,0.007542558888528523,0.011296967140888242,0.017301818947748508,0.03385735281670091,0.02609923851633505,0.018373768383338054,0.028019689511548655,0.030000300003000028,0.04933436556005889,0.08692216515211379,0.10965181457387177,0.10789561726329876,0.09428625306430323,0.12432217960587225,0.12708868463211404,0.1143842767010122,0.12469742536492334,0.11806375442739078,0.10164435873809004,0.11219257757526253,0.10449528776011863,0.08153780296389915,0.05852659302070379,0.05792949453882856,0.06056607650793308,0.039310825078060066,0.04248238751017807,0.0572880342731892,0.037049812834566195,0.03651491242941537,0.01845529205499677,0.030486592526808323,0.03802797772647019,0.025255714105316327,0.0308710033076075,0.01835339461327868,0.0224903211296567,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023987286738028843,0.0,0.0,0.01565680288085173,0.022652907123080795,0.024977293369663943,0.011718933108329818,0.02209456473707468,0.04778912420141858,0.053283601971493275,0.04267789569522292,0.052105948762483714,0.04396506243038865,0.04689606659241456,0.11835370003254726,0.13988565867899283,0.1514386673397274,0.10355316807973594,0.09531635168447002,0.12942621046692995,0.08645533141210375,0.09519276534983341,0.09437032216075496,0.10691722015227605,0.059049306170652495,0.06632839186813916,0.07373395448604082,0.054182187605824585,0.04786815741785482,0.02689256420599704,0.05065685049474857,0.04611400801674293,0.018130393792153164,0.030497102775236352,0.019805117642398794,0.0,0.047820196062803855,0.02034753591340089,0.020621107765909183,0.0,0.0,0.024242424242424242,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448981366099632,0.037751190614473226,0.02428436997237653,0.02809778027535825,0.031020256227316436,0.03489737000729672,0.058102001291155586,0.04564423578508085,0.04480573513409716,0.05521133672780811,0.0680574049415594,0.1384541295449073,0.15766044268579202,0.18014601308428937,0.09583133684714902,0.14986767003603202,0.1353733786676741,0.0999967742976033,0.11778937985483255,0.08433617697622368,0.06805807622504537,0.07694623799805962,0.08463100880162493,0.0705977274255362,0.05496770647244744,0.045159273283079164,0.020425531914893616,0.06801795674057952,0.06386375731772219,0.04878597965999925,0.027912911715447804,0.03681282722513089,0.024862221853893012,0.029232439655892426,0.020903883941636354,0.0,0.03048382180028742,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003840511248857448,0.0,0.004808193161146594,0.0,0.010945966020594054,0.00472694040903791,0.009135687803095476,0.004520216669052337,0.006711159166324894,0.01257238364998484,0.0060347753932033345,0.01140432908332003,0.012762666946944843,0.021920210434020166,0.021114864864864864,0.01866702507354808,0.016074820984948123,0.019621380037062607,0.03662592966326569,0.05925140527181582,0.07968961298216241,0.07327410343305828,0.08565273439865724,0.09513381558399597,0.06683044832876815,0.09240749820842606,0.09103453562804247,0.11146651158282447,0.09934871398609119,0.08805340541426056,0.09285145807399547,0.06426938354071624,0.06603753488273012,0.03519511961008073,0.047310301818220914,0.044491902473749775,0.03443842409771329,0.033386194808446706,0.030278440539198467,0.03956087429532193,0.03790750568612585,0.030192477041137252,0.04524652894485095,0.029462970403107,0.02651483435206118,0.0349492507754365,0.024218206036387854,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046446818392940084,0.0,0.0,0.043088590141330575,0.0,0.10451140916216688,0.08882572392965003,0.17715617715617715,0.12572533849129594,0.1419014798297182,0.16922263352723427,0.14336127040141156,0.07638585770405937,0.06743088334457181,0.12562814070351758,0.05827505827505827,0.0,0.1381533502187428,0.0,0.0,0.0,0.06541077969649398,0.0,0.0,0.07813720893889671,0.0,0.0,0.0,0.08567511994516792,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012276867925454859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014281633818908884,0.0,0.0,0.026273536709969347,0.03137031227719948,0.037098339135894075,0.03653943448198325,0.02451447716067878,0.036267550904098236,0.04374228077398106,0.06214032907356874,0.09514481600671611,0.10627306273062731,0.08750273446045188,0.09082357520516397,0.10431947840260798,0.11365850490355264,0.08311489035227927,0.09268729225262082,0.10287073649017907,0.0388299249288118,0.08694198294599566,0.07562058194969587,0.05229783617702817,0.07497718085799975,0.046272017768454826,0.04360012457178449,0.03125292996218395,0.043107736180654575,0.01749965000699986,0.03886101886525825,0.032528552840826945,0.018236195200233424,0.025352214697041034,0.02178332849259367,0.026310843826348435,0.0,0.02460024600246002,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10884353741496598,0.08350730688935282,0.12901376146788993,0.0,0.0933852140077821,0.1262427015938141,0.16840171463563994,0.14474107430041816,0.08037293039704227,0.14464802314368372,0.07763975155279502,0.12509773260359655,0.0,0.07890168849613381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009305441822377726,0.01673049038926274,0.010850890677276426,0.0,0.0345128242389014,0.028864193967383458,0.025737186557835134,0.022355110937238028,0.01644887142465503,0.03540878510594681,0.05104086915308615,0.03533943527582429,0.05017040638029168,0.040628385698808236,0.08728841117976278,0.09284400455461154,0.15010990189245696,0.11829440969297222,0.12115951463860106,0.12099322799097065,0.09993095679348812,0.11533411405656696,0.11184093733357003,0.12582405897781243,0.08957133717210493,0.0937031484257871,0.09128507023361526,0.057982941792608114,0.05414892822466203,0.04823747680890538,0.05328042036414412,0.030549509298506895,0.03674294229316786,0.02572678157962439,0.037339659110876826,0.05965532479010163,0.020274836674926786,0.015703869882220976,0.02035784568752969,0.02573039227152581,0.02883506343713956,0.01748513763301194,0.020679315514656467,F
Texas,0.0,0.0,0.003124251481415911,0.0,0.004651514358643386,0.0,0.0030174832982299443,0.006539755769848159,0.003351374901553362,0.0026875073906453243,0.0,0.0,0.0029893400135118167,0.0,0.0058929602696618615,0.009343611305769679,0.01009404283238842,0.013608108255222792,0.013724463602214214,0.010331306205827796,0.020397062822953494,0.023249305749897746,0.016034947518050152,0.018483573261576947,0.030679229741201786,0.029381581580729087,0.04268552960546375,0.03754720688074396,0.03382964418922333,0.03470102765212011,0.04299878591663295,0.0727399567814058,0.06871287894079096,0.05677607256935565,0.06908327793636518,0.07087324427644862,0.0585871030831463,0.05114697082065315,0.04874461603109571,0.061738742901066734,0.04916664600841204,0.045609565681883554,0.053651364423821214,0.031904450261780105,0.02873126823922475,0.031398943707329645,0.032104532357355546,0.02456851544745409,0.030837860443896213,0.020418399641346372,0.022505867601196026,0.022447100430159742,0.016799854703959317,0.020938956259856905,0.019096343272313854,0.016983072008225315,0.015174581108136022,0.024308720753570344,0.02186327126593546,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02077447232840286,0.0,0.02397342374738861,0.040412204485754694,0.0379710786950606,0.0,0.06035769878331586,0.04062880895083914,0.059531684085196455,0.0650595808793316,0.04997501249375312,0.06639371472833905,0.06168080185042405,0.06890743434652782,0.03829656862745098,0.06459211976138911,0.10495218844748505,0.07297868254273093,0.1232808105713295,0.10508143811453878,0.10249652243941723,0.08774392812017409,0.07698498792735417,0.054257519753128286,0.12351036485629403,0.06246096189881324,0.078789271527527,0.07162157762802357,0.07766236287739055,0.04543831748401545,0.0518000518000518,0.05095703684830727,0.028477407923047718,0.02570611484206806,0.030653950953678476,0.03585771658060815,0.025879917184265012,0.022729855665416524,0.03081901533246013,0.019331889885555214,0.03128177054821303,0.0,0.0,0.04022705940195771,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18885741265344666,0.15735641227380015,0.23861602704314974,0.0,0.11384335154826959,0.0,0.0,0.1232741617357002,0.12509382036527394,0.1300728407908429,0.0,0.15970188980569602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01158575944653172,0.008109642364771713,0.013956084852995905,0.015359095656447747,0.02817527989916216,0.023278483406806046,0.02394163873475481,0.024903843493179114,0.04558924093913837,0.07115060695823895,0.08071748878923768,0.091784532049353,0.11088725421293476,0.12867559452890434,0.13452406035754227,0.0998132526241226,0.11381305804465959,0.09440493423122916,0.07971938775510204,0.08314678605692356,0.09224798803957121,0.05946698799705795,0.053525605705199854,0.048595435164283926,0.0565744189335722,0.029634995637070085,0.042556813345816666,0.04727056269477223,0.03348548668511306,0.042542631261743534,0.034071550255536626,0.019629887395827758,0.03626407499410709,0.022483699317994457,0.027391899823909212,0.03615401610862273,0.027833087117562678,F
Washington,0.0,0.0,0.0,0.0,0.0,0.014294563301091152,0.0,0.0,0.010594567105988049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009993404353126937,0.015108878354643147,0.0240158134894977,0.02417075710248401,0.03526420312180998,0.01880229387985334,0.04073772313161988,0.06228648005888903,0.05990265818045675,0.04224834680382072,0.04759806081974438,0.06250316739023937,0.1014370245139476,0.09732277011337248,0.11982687698966268,0.11797887440780136,0.10348266195036596,0.11682903389926322,0.11378290222255935,0.05644084059225255,0.09456801331517628,0.0948316737790422,0.07211772731702563,0.09352489354081267,0.059509640561771,0.05758995948844229,0.04605342196948461,0.04065119340289204,0.040696097050501916,0.043003186145155296,0.03012108676881062,0.02955332263784514,0.04898619867098313,0.036551279294775314,0.03290989271374975,0.028279312595170764,0.019715656421827422,0.021998812064148537,0.025701535082595386,0.014537348872144015,0.017817598696769923,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03065134099616858,0.031942078364565585,0.0,0.04415254705005795,0.0,0.07741222007188278,0.1075816771417247,0.09259795127032815,0.08928039997619189,0.11157946937763452,0.1272993444083763,0.15611786899108826,0.15428993090494397,0.1282483968950388,0.13373453694416582,0.11687865245788931,0.1312880044223328,0.1310344827586207,0.1475444389798356,0.07960631060935013,0.0657030223390276,0.08681811604688178,0.05398318809285109,0.07204034259185144,0.04242681374628765,0.0,0.04404122258433894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011473905061631262,0.0,0.014512149894383796,0.02093937246311449,0.014886121173026347,0.0,0.011556494750049528,0.020463847203274214,0.028030342846130936,0.022898611991826957,0.03676406225381208,0.040117911775479236,0.05919601054765279,0.09480787463052813,0.12775531996033865,0.08893807933276676,0.0770213024707623,0.09674564130009675,0.08876865198461342,0.0863485110147003,0.08277091557366612,0.08929520569788454,0.07636085960510527,0.048672566371681415,0.07948774563921394,0.04282944862720346,0.031803003112151014,0.04101629258288709,0.030019628218450528,0.03608545034642032,0.0348840106645404,0.031525851197982346,0.02438693943910039,0.03041783037911678,0.022404570532388608,0.03694021368492839,0.020139248518326713,0.03274784161952962,0.025391182911733902,0.0,0.0,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17415534656913967,0.18135654697134565,0.211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
