state,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055087746911151335,0.09235742322789195,0.08064516129032258,0.11573117301810365,0.10599770338309336,0.09738046547862499,0.08973975471133712,0.17543859649122806,0.10562704052237373,0.08246289169873557,0.12768883213829682,0.22657054582904224,0.1991823042247615,0.28281135435215254,0.2802283341982356,0.2256178853450928,0.23276996255439733,0.2344307410049944,0.20094443886265445,0.2846569883290635,0.329042872350721,0.28605702685244994,0.3300035676061363,0.5296803652968036,0.510879848628193,0.5073617190608835,0.5841690195696622,0.5866512790921331,0.49589929429715807,0.31007751937984496,0.3044719314938154,0.45630393810137887,0.4932689343335731,0.31955688112484026,0.452909069794449,0.37462235649546827,0.2119486024639025,0.36620100366201,0.28876696505919724,0.2994438899187224,0.24487297214569942,0.12060907583295642,0.1601630751310425,0.19446522064323113,0.12810248198558846,0.12113870381586916,0.17727639000805803,0.1588057805304113,0.0,0.0,0.0,0.10319917440660474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07705856450902686,0.169527442254715,0.15559661577360692,0.1293918582661491,0.19022827392871447,0.22533555403154698,0.2554278416347382,0.15599272033971748,0.3010822686955814,0.32265326029864183,0.33471585534453907,0.2576422254717638,0.33623824881630415,0.3105809275075881,0.3668947999717773,0.3345724907063197,0.5078094944987305,0.6122120186885774,0.7059228650137741,0.6589042332340465,0.6622516556291391,0.5529870365334059,0.5091292134831461,0.49912434325744304,0.48093438680865686,0.3984753984753985,0.32766560396741057,0.35372271590026744,0.34902528305099173,0.282461696482068,0.22616853744345786,0.22579026593075763,0.25022937692885144,0.1248543366072915,0.13181743285549513,0.1043338683788122,0.12686330478908975,0.09388936702918395,0.1299396162959566,0.09093664746892997,0.1382488479262673,0.12606101353054877,0.0,0.0851063829787234,0.09525623928367308,0.05803830528148578,0.057131974861931056,0.07870142646335465,0.10050251256281408,0.0521593991237221,0.05563591854901524,0.0,F
Illinois,0.00855537705447874,0.008779888202756886,0.0,0.006783110055960657,0.005148838201437261,0.0,0.00406461105736792,0.009156289538523007,0.0,0.003503260952069551,0.00308016435757012,0.006576665989070777,0.0,0.004464435193142628,0.005443035907707883,0.0038015379936568623,0.004132978586004701,0.0061388296321306345,0.004442228814270413,0.00382334246156346,0.00392437725038508,0.0053023036099047035,0.015538732719229667,0.019719587466230204,0.016311550616780506,0.016297262059973925,0.02621610631968669,0.02748637134087682,0.027436478587617795,0.03943606428078478,0.0678656260604004,0.09692770443928886,0.09109995656161012,0.10172610408459463,0.1426687706707594,0.1846290564765728,0.19710553966269645,0.21823621950091,0.26513137105289525,0.27628228582522535,0.286963651270839,0.2925776525712796,0.3320335660823527,0.33954286283749635,0.4026451349434362,0.35333357768573836,0.5020994215579764,0.5169980475462702,0.4827304868098994,0.5680093014300208,0.5509601613421798,0.5081810792663533,0.45550471175745416,0.48535385931152447,0.5051992812325096,0.4496564087242307,0.5049506456371959,0.3799255751542716,0.35250478685477604,0.3239377711441154,0.2828656017285315,0.2818927803662097,0.23355131456025627,0.19731382212963433,0.15467295844802728,0.14607223140640443,0.13381350528518443,0.13851054988688305,0.11252987621713617,0.11646293543408483,0.09717787517601094,0.08803637455852348,0.07204217742023511,0.07137111848738543,0.0789430913185818,0.05084906106617473,0.05311614730878188,0.06269668069303946,0.05535357093434312,0.06269174336401227,0.0552854287455878,0.042136945071482315,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006271492928891723,0.006017148874291732,0.0,0.0,0.0,0.011291663672664935,0.012403741795441623,0.013919970875137862,0.014214951942527856,0.018740009921181723,0.02263791254616943,0.024476808224207565,0.025110170874712803,0.06308011174191223,0.06523566383560613,0.06682896558308273,0.087527352297593,0.10216761010630954,0.17445464900012975,0.22041543199964966,0.19837157660991858,0.23463518013926732,0.2273512144583861,0.21363144186590968,0.2827560982471935,0.2347871723337845,0.3088201339182637,0.3480948666839992,0.3138343618449839,0.5610801934130097,0.5668985797220075,0.5233889434085706,0.562943753063774,0.559302766199318,0.5703080561626201,0.47456228261510347,0.46668860501989406,0.5248812397788335,0.48939898647048613,0.42112765026968363,0.41833570228711725,0.3110725453920333,0.29112323662496675,0.27391347654304593,0.24048428559582052,0.1994790464571862,0.1405421880556073,0.14021803905072389,0.1442625230298606,0.14052344985069384,0.1304270144720386,0.12529982458024558,0.09644429886814426,0.11139431700179364,0.06153968316988923,0.06264094211976949,0.06367128637222234,0.06969703569795048,0.0712345843907217,0.06247489847828997,0.03632813386917331,0.046940643556223155,0.051750905640848714,0.03348961821835231,0.03758893811249832,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014662487857627242,0.013342991117380198,0.0,0.023090809857676645,0.0250740825165261,0.01669449081803005,0.03699501800424209,0.06285829226591572,0.11012664564248886,0.08803032155520235,0.07966434754899357,0.14395252504480155,0.16499595292945646,0.26374153329736855,0.2618105655108215,0.2802496244077199,0.24967783505154637,0.2556512378902045,0.1943634596695821,0.2758551509680008,0.26051742371482367,0.2710315140564383,0.27982003730933835,0.5025407787978325,0.5822924855154744,0.5720180045011253,0.6638871071199487,0.6219987753391988,0.5637014282547423,0.49515810586354947,0.4854526036441309,0.5142496931090541,0.43736226479064244,0.46042457472233944,0.4121028088059864,0.2917972549443424,0.2913818222570884,0.24920959642923562,0.23291633795409294,0.23186237845923707,0.152266427204935,0.12257809410834322,0.12327514216407523,0.13347354796958422,0.1302507326603712,0.09964526286420344,0.12797754200553194,0.08176263017471383,0.09586852316822643,0.033355570380253496,0.07008059268158383,0.07123594362183891,0.07167357804740696,0.025407795111540222,0.041489472046468204,0.037640479647254935,0.0,0.0,0.06210408644888834,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02522449803248915,0.028447294920864796,0.0,0.02352041866345221,0.01965280052407468,0.024952767974904644,0.04073772313161988,0.08103130755064457,0.05978757825138918,0.0724087993931453,0.09602954755309326,0.11721907841552143,0.16731501233948218,0.17681648094082816,0.1507577560898199,0.23660509845825065,0.16648784638721373,0.1845903939159006,0.1787863159704315,0.165659715455077,0.2829528835760158,0.23524862234539654,0.2634284245695194,0.4685759224064487,0.6135792120704108,0.5038890767669936,0.5397448478900884,0.5723858718414072,0.5905648579170429,0.5073280721533258,0.3580128441721414,0.45924653698241424,0.454108139311141,0.3673453437023721,0.36649006094889053,0.38777092942569086,0.2888762307754903,0.21114696625632445,0.21329541414859582,0.1961861414109707,0.15531042172752976,0.13930902722496416,0.13441922985688307,0.10109587933195842,0.11026258831216564,0.1427173381177622,0.09357581675413972,0.11756802149815251,0.05231265530319543,0.07678063321439862,0.085927057475654,0.094863159891856,0.07949520544542157,0.03485882177182411,0.04557885141294439,0.046877441533413194,0.05578178167010654,0.029161320424588823,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008544087491455913,0.0,0.016118308383535146,0.014416047119879729,0.01667222407469156,0.020487185265616357,0.02141911363813381,0.03899851805631386,0.0534222279205932,0.08793141349747197,0.10155646318578208,0.10021131516458619,0.12242530982194634,0.11824909784093457,0.16551088391192306,0.15909600832194504,0.14341985658014342,0.19477663518126792,0.1900137232133432,0.19668508287292819,0.35987713748681976,0.3911765386662963,0.33804694567442745,0.3909229595728452,0.3885947442560839,0.32406537666729285,0.3579114812388884,0.3545349956563593,0.32775823010555744,0.40423195927737304,0.3229061553985873,0.2829581993569132,0.2794597112249651,0.29481742008896245,0.2666256473363072,0.2187955824130027,0.2024550882857948,0.17190764592314406,0.13289216749837274,0.14150815032519662,0.13792342491448747,0.08043490320075443,0.12372834753918065,0.1019564618352163,0.0807521485839534,0.0693000693000693,0.06712482020137446,0.06586964397457432,0.10185028008827025,0.0760114708219604,0.06731143940199101,0.07888414787192083,0.04099582587954681,0.07028778944902184,0.07018123271271105,0.06030843456534849,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008375209380234507,0.0,0.0,0.0,0.0,0.013675400689240195,0.01955635022629491,0.021259407287724817,0.014662111637318008,0.03808575153441634,0.04140522979902538,0.03812365324051053,0.04247871816220074,0.10074691679694285,0.1145753767099507,0.11092916380539856,0.12484852935776447,0.1575934090047677,0.40809457697000295,0.5564711170087537,0.4048839121908015,0.3898107229217043,0.3824464867607173,0.31454478379900197,0.3360449528986173,0.4191041648476381,0.39136581497189754,0.4327919256734175,0.44613096764268495,0.7695915779233188,0.6043039086517347,0.5365626455519329,0.601182589435798,0.49351014103155655,0.4212316976852508,0.4519352364367602,0.3676082225931169,0.44995123681177407,0.3976143141153081,0.36779730281977935,0.26160566647745503,0.2424644598147061,0.2544464517442305,0.1819766249743695,0.21232522009321594,0.17681832576797213,0.12466409950965454,0.11667947295028316,0.10841654778887304,0.10423301870403615,0.07690887836091799,0.08377965949552676,0.050359925348816545,0.0622258174916773,0.069856793573175,0.054290658613552305,0.051345245430273155,0.0622256023784008,0.058169375534645,0.05091822533011983,0.030645600653772812,0.05633604450547516,0.02649608236496461,0.0,0.029778363891606756,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04240207770180739,0.0,0.03523194362889019,0.038407374215849444,0.06656017039403621,0.08473379466177093,0.048927098623051654,0.11626316509369443,0.1636884463238303,0.25352322720155096,0.25524447635000397,0.38597080046987753,0.47879042419151613,0.48932759638909984,0.4549808429118774,0.48614487117160915,0.4684572142410993,0.3419866314316804,0.5791058605513087,0.5548277722123758,0.559044264052688,0.9338698656138487,0.8386063886559427,0.8443067389620449,1.0369109339936546,0.9994618282463289,0.8262617239839214,0.6006006006006006,0.6228589224540642,0.7227926078028748,0.5441460417763735,0.5701673717123413,0.4481246955674622,0.44785031847133755,0.3235918697542724,0.3061536891519543,0.3147953830010493,0.212630236019562,0.20006317784563546,0.22710068130204392,0.17474879860200962,0.1736111111111111,0.06709908297919928,0.07905138339920949,0.11439029970258523,0.07432181345224824,0.0,0.0,0.11206051267684548,0.07161271841879117,0.08827423863469178,0.07664009809932557,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01442654484251022,0.0,0.0,0.0,0.0,0.0,0.011572288227125443,0.01129305477131564,0.0,0.0,0.0,0.0,0.0,0.0,0.01001418676458316,0.01832508704416346,0.015502540694169321,0.02355078558691922,0.03020641047155563,0.05143576736843972,0.04799084482344907,0.055945674820588015,0.08781733993293948,0.13072931109614547,0.1473809998008365,0.1622406284689608,0.195964581216432,0.3609820836098208,0.39835202313715856,0.3656821378340366,0.41922701429966114,0.4042611308385686,0.4882439583219682,0.43804272204900924,0.4048080266229573,0.4734552620827225,0.4761688812298762,0.43667144392690793,0.7262227666462509,0.6204517730198124,0.6541765862747128,0.6252387366558775,0.5452181842876268,0.5792688587289504,0.5150899593731862,0.47657901568816524,0.4877296474080929,0.5348026902195933,0.4852063675593088,0.46737866130908323,0.4581505413524085,0.3992553215351142,0.3358033535561575,0.28066363368868974,0.28531942401141275,0.24204228889802257,0.20123982235381196,0.20909566126502874,0.18553305967207032,0.1462225832656377,0.15729005197410414,0.14705882352941177,0.11077329185227086,0.10329054153755349,0.1158573443481765,0.0975284244026384,0.0858905286171625,0.09580073447229762,0.06550847679689752,0.07521624670928921,0.0716826114526757,0.04664723032069971,0.06857688064641164,0.07242725784103791,F
Massachusetts,0.0,0.0,0.0,0.0,0.006692634086923932,0.0,0.0,0.0,0.006803261029786944,0.0,0.005480953685941353,0.0056179775280898875,0.007885546919004168,0.0,0.00722222795414917,0.0,0.006002821326023231,0.005862122870095358,0.006756626319955213,0.007456774013142564,0.004689991558015196,0.006641303213441998,0.010408584243295925,0.026230736802660547,0.021455878910821565,0.030383816207315638,0.041167551936381074,0.058512505718267604,0.06158255981905924,0.08430437343372868,0.12027181430031872,0.1576458223857068,0.16048883710977438,0.21128221081557524,0.25916272768770887,0.37766856817786765,0.4334405989361003,0.4543065891407164,0.5157973877922124,0.5468204350714614,0.585505779127647,0.5325112107623318,0.5961754780652418,0.6042725063898268,0.5945395021310766,0.5427095504581514,0.752026418492945,0.6933057161761745,0.6180059201501696,0.7439118534634009,0.6410609145435536,0.557603625744903,0.5114145621342331,0.5437524524917317,0.5392450569203115,0.5252741693079178,0.5062559861349711,0.425664613705465,0.40377924606594523,0.3433616742969261,0.2951642260957972,0.2738536552783622,0.2313689328527119,0.17610751107083625,0.2127808008929817,0.12314172005782308,0.14426278020270772,0.1315076970681519,0.0910602581360361,0.10330787773208823,0.11176011639921557,0.07940183947594787,0.0713496593629166,0.05296000368417417,0.0401682340154057,0.04782400765184123,0.033400133600534405,0.03170499719532718,0.04449278228198537,0.03851190017715474,0.0423841059602649,0.0380383100122266,F
