state,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Massachusetts,0.0,0.0,0.0,0.009417969485778867,0.0,0.009129918743723181,0.01813729935612587,0.0,0.009562667346678566,0.012046741356463078,0.011685276551545054,0.012771935799736048,0.021693542555499313,0.023811413604254306,0.013303587875314682,0.01644286105782406,0.02359550561797753,0.02928917427058691,0.016130419821059876,0.020634937011854773,0.030008588665031713,0.03701739817714326,0.04201188056901673,0.058879172216752575,0.038215966817355645,0.048775912203358036,0.0711568201440214,0.06623644518461044,0.07026090214998361,0.07802137785753296,0.1323166189673423,0.17370698743887622,0.14468546868517082,0.20042324013839283,0.24251943042579482,0.27421973660472665,0.47532604022357045,0.5944031004065717,0.6882874475034998,0.8157735860169928,0.8501493292037356,1.0212123202206607,0.9764201318845247,1.0176070498137884,0.9369197485648092,0.8672909811861976,0.7814560801899234,0.6893781134501045,0.6042725063898268,0.5945395021310766,0.6487915872332575,0.6709696787751426,0.6055637064526337,0.5847953216374269,0.5207382974243806,0.4773565179111869,0.4254700651418454,0.39542363051615964,0.30410897471831383,0.23538474706839,0.20237191792033096,0.19763747206470345,0.20113822405862636,0.12288933575920075,0.1406147809025507,0.11150648541396783,0.11020939785592626,0.07209321820772906,0.08890864636585907,0.08894935119296776,0.05889386611461103,0.06288377598579567,0.029009050823857043,0.041570987409929525,0.02025644661413495,0.027412858739430238,0.017644853216877303,0.025317621064260724,0.016118261990835617,0.0,0.0,0.014314342971657599,0.0,0.0,0.0,0.0,0.013585110718652356,F
Michigan,0.0,0.0,0.008211528986697324,0.0,0.0,0.0,0.00992088097423051,0.0,0.005385609651012494,0.004633018596936648,0.013729725771610588,0.007069207541834561,0.006137667890790429,0.013977504439913175,0.011310298026352994,0.006618912439142777,0.006451566655436162,0.01114951499609767,0.009698568491290686,0.011966996283932734,0.018418580664174018,0.018142022777016983,0.02467435588454697,0.02311260792762452,0.02342877380336176,0.026459941337747078,0.028251519239861165,0.03297764586719431,0.043031317236433185,0.040376765694890446,0.06354146404720222,0.06751702819166894,0.0868584557407135,0.11592154090828768,0.1372728461236763,0.23502376351386642,0.4569238168806751,0.6176111028668744,0.6660330735601597,0.8278623169966242,0.9996337356285901,1.1080027516624629,1.1830386813771103,1.1422357797900289,1.0660316878835059,1.0332197459773675,0.9179797411367473,0.8557022225693631,0.7371377437560358,0.6859461837509764,0.7582832169138246,0.7982490021887473,0.8098117368473379,0.7609238336507702,0.7546206846268819,0.6361697433257336,0.6004481478888033,0.5650643569481348,0.4384785064830258,0.36150065468622505,0.2878684030157642,0.25154055965249017,0.2466027095082513,0.17659010882631407,0.13799200077620502,0.13754557561731764,0.11675098682381721,0.10624169986719788,0.084807921518291,0.10391037431622197,0.06850055882034826,0.03919071180130309,0.04057978365902837,0.036499680627794504,0.03233673318153033,0.027164977195716512,0.016585998401712883,0.015624267612455667,0.018965135758763473,0.012939958592132506,0.013108736973192633,0.008133122956552857,0.013443344704162394,0.018966825298296436,0.01449590490686381,0.0,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014222438945101385,0.0,0.0,0.0,0.01388430899529669,0.009297712762660386,0.0,0.01245213709802945,0.0,0.010012587252546059,0.012928805378383037,0.012943122168692025,0.01550387596899225,0.016822980190940827,0.02061713971548347,0.014687621005968517,0.013549768298962088,0.013052444722896598,0.030184123151222455,0.022761963420185848,0.034108738658844395,0.051806760782282094,0.0811663911017586,0.08800378090317953,0.11455946677775464,0.13733781488308217,0.24703824584813458,0.4445788060391585,0.615952656187995,0.7256949049775471,0.7597221347772252,1.0905966334714021,1.29073482428115,1.3213188099767932,1.0612176952848642,0.9409284347792137,0.8001219233406995,0.7149450668790385,0.6911125352917742,0.6923037181187249,0.6083101350654706,0.6811768723377487,0.6840696829531961,0.7378433638545648,0.6022990194278159,0.6404734259710101,0.6710538511446844,0.5084253341080768,0.4121605602465669,0.35564658784098313,0.28454733744991384,0.3223191156987206,0.24402541091055763,0.22327017778148733,0.1683147485798443,0.13639415813328856,0.14860733695652176,0.11046437523898542,0.09492469307682572,0.09717963114931111,0.07994641429528315,0.04483921937054276,0.05420876881044277,0.04392804586087988,0.01957585644371941,0.029201015296839553,0.016388453164142065,0.017156021763639038,0.0,0.015718327569946556,0.016216216216216217,0.013605442176870748,0.016630172676626292,0.0,0.0,0.015366175973447247,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01017418199576754,0.0,0.0,0.0,0.011026330878136991,0.03417167851284855,0.0,0.01605437080245097,0.030558950994554947,0.07170926196827583,0.10290927295989319,0.15192530799403348,0.20026702269692925,0.24391712840279453,0.37714321934522865,0.5338541666666666,0.6402695871946082,0.790663950557608,0.7104913678618858,0.701934600239685,0.5454423771918083,0.6309745401773039,0.4899559039686428,0.5820570350860078,0.6317227249445109,0.7056381874783811,0.6729236762882946,0.67651576098881,0.6933861627552576,0.7689964976397137,0.6504545790524059,0.5913858513724615,0.4463942122681444,0.5039509756490889,0.34432690313213027,0.39818697843859874,0.34547601346919143,0.2533592724969461,0.19064911484339536,0.209793331250279,0.1729080402238704,0.14947683109118087,0.1146131805157593,0.08737864077669903,0.04324428214491639,0.05817053662320035,0.03487271459174015,0.023467567821271004,0.0278473962684489,0.039100684261974585,0.026167050450073268,0.028651653200389662,0.0,0.0,0.0,0.030185945423810673,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007231703789412785,0.01171303074670571,0.0,0.011419435879867533,0.013651411214634313,0.008041817450743867,0.009105187680681068,0.019493847970919766,0.015052045341391969,0.016873365392727577,0.03510971786833855,0.040343046030114134,0.06902477848680781,0.07205988323357697,0.1057665777614274,0.13034774917368838,0.2950989842070142,0.4793254793254793,0.4771653069211549,0.618278685828921,0.881126721087482,0.9048217019593001,1.0445010093917317,1.0629399874538232,0.9674756480105663,0.9141983311725009,0.8181474241755471,0.7780130743025504,0.6924226925800614,0.6353000377405963,0.8703136954858455,0.8769946378965049,0.8226834552705122,0.8661150626602797,0.7617098681218736,0.6747638326585695,0.6568530624402327,0.5467399842890809,0.5036373810856184,0.3709521104167363,0.37453183520599254,0.3185834477417538,0.22833901207699306,0.1938262742282843,0.13401912489133583,0.14916684857745763,0.10253159837440812,0.10814842438933432,0.11181153972201338,0.07109566316454696,0.04733447724986687,0.041668320171435375,0.03401905066837429,0.03561676362341208,0.03223466838584898,0.022843377497196494,0.02415405897982038,0.011491611123879567,0.014141604600735363,0.016950383805119016,0.0,0.0,0.015377912192121384,0.015779507679360403,0.019557989438685704,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110152075626798,0.0,0.0,0.0,0.03761095230931247,0.0,0.03552902721523485,0.0,0.0,0.0,0.05113968439509059,0.05221932114882506,0.03733851094018371,0.04689698296076286,0.12503125781445362,0.16830543006466472,0.09869719699960522,0.234192037470726,0.20102747375474647,0.3220241518113859,0.3662570888468809,0.9468237366508863,0.7303434896724865,1.089108910891089,1.2797992471769133,1.3453426063162695,1.1265580057526365,1.2450028555111365,1.23063865902822,1.210833775889538,1.0226589131742532,0.9092725819344524,0.8024569050921339,0.667763476241169,0.8006405124099278,0.8999999999999999,0.7553191489361702,0.6099666244677178,0.7205476161883031,0.8914728682170543,0.7346307513854878,0.5961054444297258,0.5666486778197518,0.437218199207542,0.22361984626135567,0.2901073397156948,0.40425213355292705,0.20167545764815392,0.1254508389524855,0.16126431220770843,0.16406890894175555,0.17707662588538314,0.16803898504453033,0.15148964820737248,0.0,0.13362284950726575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02414875633904854,0.0,0.0,0.0,0.0,0.0,0.0,0.0364232380258605,0.050528606965174125,0.0775995861355406,0.07523039307880384,0.12571026298587015,0.18641676743248692,0.2846486062033765,0.5642484589853011,0.5665859564164649,0.8740062128152478,1.059819721387599,1.1591478696741855,1.2318917204187374,0.984375,1.0709702892113315,0.9119140336175877,0.8143168260581384,0.7590818724019519,0.597366158302032,0.5367218679755952,0.6295513272257458,0.753650494583137,0.6589785831960462,0.6258268037040806,0.6294964028776978,0.6171854216546954,0.4906616017727129,0.5389696169088507,0.3540305010893246,0.3519327921893625,0.25181541344577185,0.13160256026799066,0.15984843999763187,0.12138131941494205,0.1221224888563229,0.1106874923133686,0.09284476355533548,0.07884043908059919,0.05621486570893192,0.030925284512617515,0.07376898014384951,0.03715630418627694,0.050935948045332996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10597710894446799,0.0,0.0,0.0,0.0,0.0,0.15095605501509562,0.10711553175210406,0.0,0.2727686013032278,0.17962116263879815,0.2530791294077948,0.29035012809564475,0.38734667527437056,0.5014435496125209,0.5986185725249424,0.8669556518839614,1.0692375109553023,1.0786360473208072,1.5908313376667809,1.4139827179890023,1.307772328726408,1.1248285322359397,0.9063088512241054,1.00032619332391,0.7656967840735069,0.8558646177786422,0.989109801178939,0.879036881330021,0.9014930979434689,0.8218930635838151,0.7985574446161773,0.8611670020120724,0.7416747014759326,0.4895960832313341,0.4168294906864661,0.42169071621532583,0.33970558848997534,0.20762551906379767,0.208078335373317,0.27822174865328836,0.1635322976287817,0.1612454823463998,0.12009389158796878,0.12538529857374223,0.08338110375736099,0.08155775308390253,0.07031995579888493,0.048421460391245404,0.03715055261447014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781792911744267,0.0,0.0,0.0,0.04821135859608524,0.06734654608427938,0.0,0.0,0.046891118822095096,0.05432322317790855,0.0,0.07920443544838511,0.061821072154022785,0.0790236192817631,0.1900319599205321,0.13107305138063613,0.16747465843984133,0.23293316609926534,0.24639878695981804,0.3388141504733433,0.4167493550307601,0.416159155501421,0.7956530176596157,1.011425360554411,0.9223674096848578,1.0033087842886115,1.2053621719049228,1.3869324953949507,1.4738722644037516,1.3860943438408226,1.4220416455053326,1.261387526278907,1.2636080870917574,0.9604164796696886,0.8646817614548047,1.0157131695459676,1.0939167556029883,0.9550269143948601,0.8704061895551257,0.982411662177151,0.9106389279632784,0.7086044830079536,0.701311452416018,0.5905653583003241,0.48638895426374834,0.4177930695502581,0.3753625661149974,0.4485093659308768,0.3841229193341869,0.2894761415631712,0.2313030069390902,0.20276141739886067,0.16912057302029446,0.17894422904861318,0.1404353495837095,0.12372409526755336,0.1142263759086189,0.0,0.0,0.05490282200505106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.010856584518510477,0.0,0.0,0.0,0.010275591360282785,0.0,0.0,0.012834590647861613,0.009906314567943166,0.010788816620942634,0.010612814215106584,0.010935335714806444,0.015193445113679526,0.011776205000176643,0.010570824524312896,0.015152398158400839,0.017321453703002025,0.013417554289488895,0.017220944720767448,0.023945901419513037,0.02067630307700983,0.021117579007290155,0.02386360623282041,0.02941727061214666,0.01874548100011604,0.02030134253660862,0.03565651470613814,0.03493465428128667,0.06237080333594697,0.08681876359340178,0.09003117921890844,0.0921211640945381,0.11987557741792139,0.20450986866631873,0.3607692227253239,0.4154609342703596,0.5290473798761092,0.5630544752027251,0.7118740593092787,0.8422095615556106,0.831076798986,0.8125669194326699,0.7634568183115474,0.7168251582507155,0.6509001058948112,0.6434952540480179,0.5323819213133946,0.51875768342272,0.6816100005388221,0.6643945522298991,0.6104569487369416,0.5198534508367164,0.47969376158861177,0.47734909048777663,0.40927395020683144,0.30740990567602533,0.29706477154576516,0.25745873087990306,0.2541403191809696,0.21549876945304944,0.171507260891337,0.15765794634502736,0.15616183089904595,0.11462450592885376,0.10464461080254366,0.10876717111358784,0.09438737124331423,0.09215448943661972,0.07162633094119754,0.04808032242098565,0.034928905124361455,0.04413517131802333,0.017975912277548085,0.03779289493575208,0.031041693896222713,0.01882465687784509,0.015722171755991894,0.014383315354189142,0.010872519706441968,0.012674500715203969,0.014683209749651274,0.022625714124102043,0.009712132395788818,0.012078996638012603,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043081164914699294,0.03675626005053986,0.037965072133637055,0.04655493482309125,0.05733944954128441,0.07992130825033814,0.10287404359287597,0.3058478101296795,0.3459382082786592,0.33208800332088,0.5255062804409125,0.5035312581742087,0.574966828836798,0.6766868371396968,0.630461922596754,0.5922579069483453,0.6758331391284083,0.5633963123150467,0.41679691570282384,0.4829649850385847,0.46384995462337403,0.503448623068016,0.6266238728412044,0.5387273836145557,0.5985552115583075,0.4995879686856201,0.45194805194805193,0.4532430320395937,0.36344482486173296,0.3316836895861851,0.24414839976646674,0.23605150214592274,0.22813265079011796,0.22009846510280917,0.19128217018316718,0.13798068270442138,0.08944010494305646,0.0966183574879227,0.07454805243213021,0.08768084173608066,0.09348706762231225,0.06315124723713293,0.09380863039399624,0.0,0.037112636852848394,0.03085086690936015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.004558330348712271,0.006482225737029066,0.009021490479105583,0.006492705445432056,0.005708160767176808,0.009855918787229193,0.007411158734668165,0.015131410480247688,0.018447882020368633,0.019876764062810574,0.014556040756914121,0.011331221456406821,0.01436733442844349,0.01676243343754629,0.015916569494856526,0.009570927938274878,0.01722640257736304,0.015260574306279726,0.014569118325522669,0.01606850539466593,0.017525825314706527,0.020477216658703307,0.02617182762340655,0.024393411878007594,0.024709890442523252,0.02294424239041799,0.0346451679354289,0.03111407236064667,0.03555538774251606,0.04530333820883544,0.07854669146405191,0.0846188680243147,0.08146060599758044,0.0874501716209618,0.11861579197085877,0.1575483744229447,0.2848804353716219,0.3942151134948759,0.42758674742337616,0.49817320035548535,0.5880729465214529,0.6901550317364726,0.7148708426628803,0.7512613020390589,0.6396074737695222,0.621782066792336,0.5872328537505238,0.5503322396536988,0.5014544349411714,0.4625258070195093,0.5884345102023537,0.5308051865740618,0.50725419756703,0.4666731199339729,0.42154613367043753,0.3765229181501605,0.36197050397061936,0.3047210897605365,0.2721975157184481,0.23414239801250072,0.1825729526840264,0.1771150620947644,0.17033741998481067,0.13587799171200632,0.11428504448325577,0.08229867907659698,0.08029219113163694,0.07856741386291799,0.08041817450743868,0.06612495072419537,0.055721594650726916,0.04279656071275727,0.03882715222921408,0.034919249236141425,0.03627252759063094,0.027866214305121113,0.019955812130282944,0.02121216554266571,0.021609538002980627,0.014387181778255669,0.017743080198722498,0.017149984409105083,0.024584443598528107,0.017261787334780034,0.005142357599547473,0.008974163383618563,0.01320518020354842,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006206297323017088,0.006412037531793019,0.00746985380428983,0.01078353139085988,0.008562835154719728,0.013143339065289536,0.015725743041358705,0.018309988098507736,0.03473686822320919,0.04446944033901409,0.06972583276324791,0.12767021598641695,0.19314528673649278,0.3111877624475105,0.3142408227396086,0.427616674218396,0.5852855325200209,0.8581384995624876,0.8565659197498697,1.0989191497749597,1.0817971078485484,0.9393321024843715,0.9246269608468308,0.8378796642228509,0.7020733102443153,0.7483128529236232,0.9803310370624356,1.078967706739002,0.9879076584829607,0.9912459492353035,1.0468460045613588,0.927414368739953,0.8401721962829534,0.7027117466119256,0.6047095258436566,0.4948497969502192,0.4387435725463894,0.37488942867974334,0.3215796897038082,0.2611002319347805,0.22348360206208184,0.15891669560107902,0.13780857858401685,0.12973467986059883,0.13306807551942662,0.0855306239726302,0.08682062858135094,0.06416340279912845,0.05178251344353715,0.046473800395027305,0.046220807066647836,0.030233719799142942,0.026249620071288445,0.018953752843062926,0.01785687712980462,0.012179155375574704,0.02002063665624567,0.013733538827766163,0.01542234080288706,0.011074897952726008,0.00816033424729077,0.00854963920522554,0.0,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03597639948193985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778512116590409,0.0,0.04814172925091469,0.08322063871840217,0.16040329972502293,0.17576751816264355,0.38631973639359163,0.27756189630287553,0.4733727810650888,0.6805201117997327,0.9349336702463678,1.0464681699264982,1.4595941616233536,1.43546164446486,1.198245426340002,1.2855136653343415,1.131687242798354,1.2640449438202246,0.8319628518912645,0.8484962760441217,0.9430255402750491,0.9754115017272911,0.906655676900886,0.8394079964656507,0.7594936708860759,0.9441854906179036,0.49566294919454773,0.5021141649048625,0.5056026236676687,0.35201351731906505,0.38860103626943004,0.3589053387169134,0.30106879421947913,0.15775358889414734,0.11317704122877931,0.20743301642178047,0.1088139281828074,0.0,0.11594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.005820179727149974,0.005715526800105166,0.0,0.0,0.0,0.00517410875976613,0.004927759052293379,0.005425494398177034,0.003927698918311718,0.007127132200383281,0.006011628206559545,0.010259567046270648,0.009992272642489808,0.010814502817462577,0.008452523984036805,0.007078142695356739,0.008362702347530017,0.010557256446871995,0.011774465466027992,0.014825482887156896,0.017036628751816406,0.018500092500462504,0.02056461833503111,0.019974729644356905,0.023299839813601283,0.02356163576656309,0.02626570986797764,0.022494826189976305,0.03222313198277911,0.06274679504516686,0.06184565092547599,0.07742682869166391,0.09936382914268403,0.1480657736905238,0.23348836627000769,0.43943870014771047,0.5943684615068677,0.6471542685971043,0.8341670306753652,1.0321271962533187,1.182740474435984,1.3225591671206345,1.2446558027139227,1.068809778823036,1.011662005382464,0.9227312264424472,0.8351857507084165,0.7475845064365377,0.7456811720970916,0.8508006426260173,0.8894478795592676,0.8357530804760257,0.801034188231492,0.7215671825104397,0.7280605721897704,0.6330935251798562,0.5445054450544505,0.4781638508128785,0.3895693401817463,0.3330469293400434,0.2960856473737036,0.22885845061971782,0.20279504474716747,0.1431985178953398,0.13072488765829968,0.11919606836352968,0.11074197120708748,0.07884562406786423,0.08266821505545659,0.05274524048844083,0.05707646207472939,0.0418047093005027,0.029491379037949086,0.03569072365646056,0.024709661477637757,0.022421260074816204,0.007472352296502939,0.017886116540825062,0.013041040153362634,0.0079094108807129,0.0,0.016297704739915795,0.008418571368438776,0.014700477765527378,0.0,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011439291679059231,0.0,0.016973811833171676,0.0,0.01224739742804654,0.012353304508956145,0.0,0.02318750966146236,0.026962899050905955,0.018117583114412538,0.029175311203319503,0.10119475093033883,0.11827888242439742,0.23252967812997186,0.3869316032932825,0.43965642742757316,0.6137658921525646,0.7412995703086561,0.8557925661003959,1.0563942169597549,1.0933399975009372,0.9444994153098858,0.841191438407424,0.7542061496809128,0.6993371953447106,0.6695192549710546,0.6494096276112624,0.7851685182580977,0.88623754112044,0.925599879269581,0.911149593712535,0.9189973539704669,0.7700101317122594,0.650682923969752,0.5920628407292339,0.45270290262449325,0.4622308721566719,0.37859666834931854,0.27829913921429034,0.27608874281018897,0.21571035077821657,0.1729106628242075,0.1491353323814057,0.15294500488122356,0.11987688320103677,0.10825706131286292,0.12270752495605744,0.08714012802895733,0.054182187605824585,0.05812561972168086,0.0336157052574963,0.05403397386106514,0.039019545244936324,0.03626078758430633,0.03812137846904544,0.03961023528479759,0.02827254735651682,0.0,0.02034753591340089,0.0,0.038601758524555004,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026951272100043118,0.0,0.0,0.0,0.019451468585878234,0.0,0.0,0.016693376068376068,0.022893024168492655,0.028625043732705704,0.020879317544592258,0.03577604197722259,0.030878493129535278,0.015452129303418011,0.04676393565282454,0.05709754163362411,0.0500801282051282,0.0399720195862896,0.06324110671936758,0.04568743269262148,0.10308592710827347,0.09552112078115049,0.11048909840895699,0.18336264640946,0.22530263107648835,0.2697314413040929,0.2694898941289702,0.45826153902555267,0.7351139426611124,0.8379470297770463,0.9677033969176855,1.3330101793504605,1.3214340432051477,1.3234910338142638,1.2222579607590867,1.0419807685864577,1.044861963190184,1.024780511191682,0.9012664097139711,0.7608316877686142,0.7801353853625961,0.7742499453654272,0.713465893228278,0.6598775419561562,0.7682375726275016,0.7140062597809077,0.6304807015297959,0.5122385129746642,0.535582186714011,0.3882735372020226,0.29677259799678496,0.2686387914414841,0.16930202842996325,0.23915053729154045,0.1983377408386853,0.1322537982645721,0.10187189609066599,0.11352946900645496,0.10370754472387865,0.07025526078083705,0.044008124576844956,0.053788744705170435,0.058403188126975404,0.048633063535623716,0.04085106382978723,0.023806284859202827,0.02483590562355863,0.0,0.01993779408246272,0.0,0.020718518211577507,0.0,0.020903883941636354,0.025906735751295335,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.004461464103803398,0.0,0.004921917297726778,0.006501339998410783,0.006260695354564047,0.004619547284366132,0.005756687832088929,0.006324092492727294,0.004495074682455081,0.0065580221005344785,0.005679764547942376,0.008612327413491437,0.002958331895255329,0.002489196885516857,0.011472466081404628,0.01081472495333211,0.01241413556236034,0.01247153487641633,0.01446406132762003,0.012692081048003262,0.016853907667197417,0.013854613153223361,0.019133901714041616,0.030706567141263755,0.028066236317709797,0.029770072704099433,0.04207004414879927,0.059688205003692575,0.08340068882791143,0.10181674087364267,0.10258301732385114,0.15522905310277607,0.23484829903607957,0.4652427232454541,0.6694535502691649,0.7094161800964343,0.8359351394903817,1.069966433931685,1.2494456849000677,1.2773766498112784,1.2587266351381785,1.2165659377174534,1.0580468282229856,0.9653376778604219,0.8641147532338384,0.7911710972745237,0.7484266031638034,0.7988533926752913,0.8211116939990419,0.790534605596054,0.6817941314305582,0.6281672297297297,0.6040649313800158,0.512202250474938,0.43239707859452786,0.3617744889187876,0.33601783779148187,0.2527529139030202,0.24230413748886317,0.22927247086509261,0.18847265351546375,0.1571927446606237,0.1527552521404594,0.12553183333972173,0.106620141514006,0.09433110216861182,0.0839578981856903,0.06734281574597474,0.05057262967138327,0.04260486121466459,0.030929044505828524,0.030106555702504218,0.022245951236874888,0.0241068968683993,0.016693097404223353,0.020589339566654957,0.019780437147660965,0.018953752843062926,0.01761227827399673,0.01292757969852884,0.010713807419311638,0.008373105584861425,0.0160184066054084,0.009081827263645445,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344748333716387,0.052011095700416086,0.0,0.04011231448054552,0.0,0.0,0.05924872615238773,0.035669698591046906,0.061709348966368406,0.13842572201598188,0.08776328986960882,0.15018936920464934,0.1389757487318463,0.14987153868113046,0.2715956242927197,0.5834392998728402,0.5607200826324332,0.6477732793522267,0.7466763795301402,0.8982932428386067,1.1279407025459234,1.2994546931198514,1.367677228174151,1.3678294984625172,1.1815718157181572,1.0269307345698417,0.6828373420301671,0.6949340316245342,0.6753401529446817,0.7273442107332416,0.7339269987278599,0.7904761904761904,0.594519275429633,0.7107512370670265,0.5281532539611494,0.4998276456394347,0.471618662624221,0.3396620797770423,0.23982945461005506,0.1958041958041958,0.23210831721470018,0.1925805797689033,0.12691697514542571,0.16541685046316718,0.13094718463553034,0.08990784445942908,0.1027866605756053,0.06993006993006994,0.058018101647714086,0.0,0.07093037002009693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009747728779194447,0.0,0.009927134830345265,0.0,0.014566036165386936,0.029839294087557013,0.016124202427844195,0.026550167748787136,0.06462678034351618,0.08817675660695841,0.20607157217531163,0.20379600756255065,0.31560519762309835,0.37900018683107806,0.49517344980109607,0.6736526946107785,0.6414760057427376,0.8177534579723361,0.7910738532380897,0.7151227427060485,0.6565641762171351,0.6474799623491828,0.742644958583262,0.6379630954083823,0.8191738790633051,0.8787038388556415,0.8412947383430772,0.936019633582558,0.9275394906964978,0.8661781930106502,0.7823428837884048,0.6484149855907781,0.5862804960419312,0.5065062263886946,0.4191881918819188,0.32501015656739274,0.3049077167601933,0.25101874490627546,0.23056439566149248,0.17262323380858002,0.13104065456405012,0.18645320988844954,0.08736733108982656,0.11703728473499415,0.06246917639322702,0.06210368046022095,0.052158038857738946,0.04935681895301847,0.03737153534724385,0.04375410194705754,0.029843817355837784,0.03849923001539969,0.021196919381049957,0.01807141824490386,0.018236195200233424,0.03621744956720148,0.0,0.018793459875963165,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911438553850828,0.08913378170326554,0.0,0.08320332813312532,0.12786237359060793,0.2461033634126333,0.30649534362843334,0.4931076992043035,0.7621057568296401,0.7426376440460948,1.0619010619010618,1.2303149606299213,1.5661041641374287,1.4736597818519377,1.3537704184381292,1.022090339597758,1.1118103629116844,0.9470078581503123,0.8406010297362614,0.6942285773494975,0.8950452850293021,0.9951325040562466,0.9197980931015143,0.6450856204550786,0.7889778615167216,0.6866110838646395,0.5706488028780549,0.4424778761061947,0.42161747796090454,0.2846790890269151,0.43537414965986393,0.22268615170494085,0.32970183486238536,0.1632774231853941,0.23346303501945526,0.2209247277891747,0.0,0.14474107430041816,0.09644751647645072,0.17679202828672452,0.0,0.0,0.07886435331230283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
