state,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05870841487279843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07040394262078677,0.0,0.0,0.08637816360024186,0.0,0.0,0.05375380756136893,0.0,0.05979073243647235,0.09922603691208574,0.050751116524563544,0.0,0.0,0.05764796310530361,0.0,0.0,0.07584787084191137,0.11165698972755694,0.1006036217303823,0.13204672422549518,0.19020923015316848,0.24300155520995334,0.3680100529575442,0.37439828846496703,0.45142807535376334,0.39131981501245106,0.468831394339295,0.4754996776273372,0.47536048169862144,0.5774783445620789,0.6869125090383225,0.8555999719475418,0.7778177889809146,0.5726837687298972,0.8028180552142213,0.4436103054086334,0.5188637762729751,0.45728918968355586,0.4668970025212438,0.5107941403238242,0.5600077242444723,0.4476721050537207,0.5070086489710707,0.8225499047045842,0.6186204763377668,0.48805815160955346,0.5102040816326531,0.4197158846319414,0.36235862523333695,0.4761904761904762,0.25724976613657624,0.22241443222537996,0.20518081559374196,0.19579689335595873,0.17955801104972377,0.15139003578309937,0.21598272138228944,0.1308519918580983,0.11976047904191617,0.0,0.0,0.08366800535475234,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024257861063100763,0.029160895239483852,0.02387541375006783,0.032973374000494604,0.017618040873854827,0.024476950871262892,0.02489958969806541,0.023738749896788047,0.04051986993121752,0.061301507633953374,0.06578823706321309,0.07253429311199662,0.0804291913772836,0.09984043359274018,0.10265382452444499,0.112981384551561,0.09740316212408467,0.08957603661868377,0.09266519352769263,0.12888558719020468,0.137416010386755,0.12381876894427164,0.11574193681730342,0.11610195669077468,0.13907914963034226,0.15192228193468377,0.1250069758357051,0.15760441292356187,0.14101886127269522,0.17614840503123882,0.29671026098980235,0.35494800451752007,0.3681716992979051,0.4754747521461399,0.6692552064948817,0.7984366275823561,0.859894359817708,1.0064439430987666,1.0399267201896654,1.0834537907621309,1.0625526806467267,1.0471333795425288,0.9689574735331061,0.948905109489051,0.9546068007505185,0.877998075923612,0.7026724403870982,0.746746816715013,0.6528154170430592,0.6207833870039549,0.585878818227341,0.5806426804414422,0.5498471188798341,0.523056653491436,0.6439668357079611,0.6458890037732808,0.526654172879362,0.5350462147887324,0.4462871389413077,0.39312734214805906,0.3420121960093726,0.3221867506215703,0.275630654922404,0.24250440917107582,0.1878839367402954,0.16771057945716533,0.13800572985815107,0.1096727795756922,0.11597354353538099,0.0959640768436872,0.10094706702885252,0.09238833267341667,0.06021522085389069,0.060394983190063006,0.06316853364777225,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026218046755516713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029822259334367173,0.0,0.0,0.03269683494637719,0.0,0.0,0.04369538077403246,0.0,0.07573992076439058,0.07967220578192578,0.12503907471084713,0.07874429103889968,0.13108803065443178,0.17117253184312542,0.24453614549900657,0.2541166903842244,0.36635706914344685,0.2935723114956737,0.34285714285714286,0.3334201615003907,0.44245456939689226,0.2843003053595872,0.3715301735576668,0.3701716738197425,0.36167371466726017,0.24905878945844195,0.3651750521678646,0.3599496070550123,0.25639496750342855,0.3321256038647343,0.2857675343231658,0.31314586334314526,0.35525085696478653,0.23997473950110515,0.21263289555972484,0.2139172014596703,0.20411950269066617,0.21595606836552106,0.22951864839018168,0.13677084045681462,0.14485405953501845,0.13597220123885784,0.10752688172043011,0.09802319882372161,0.06650594396874221,0.06020987441940478,0.07384842610541863,0.09795278675678322,0.06330449461911795,0.0,F
New York,0.0,0.0,0.0036709147307689956,0.0,0.0037106898790933546,0.0035166071773952493,0.0,0.003468208092485549,0.0,0.0027991915934678065,0.0028125914092207997,0.0,0.003319061369444721,0.0,0.0,0.0028525299087760934,0.00660732091157002,0.0,0.005860710448344349,0.006482225737029066,0.004510745239552792,0.006492705445432056,0.00507392068193494,0.003079974621009123,0.004940772489778777,0.004655818609306981,0.0048832628877446375,0.0,0.005003639010189229,0.007882588839239528,0.031608135742575684,0.03196557074136734,0.034947250412619764,0.03754748652707836,0.03738495878491554,0.03233788364902132,0.03607591204415137,0.03983650295760927,0.04314049308235453,0.044529820353053216,0.04755612580350702,0.06209232114401934,0.07783615489394824,0.08154507768486394,0.07771753888217835,0.08234229250999421,0.07394262052647146,0.07248534113413671,0.07854669146405191,0.08825483500973447,0.09116655054197301,0.08271328732482638,0.10139737055573411,0.09272173656811708,0.10799136069114472,0.10650320850493249,0.10188930641249494,0.10417695270070111,0.11092711716875782,0.15455209204909426,0.2162634482005352,0.21417295017718946,0.23328149300155523,0.31736206848043214,0.42072915211621736,0.49353442333673386,0.5378153084704554,0.6391071704837049,0.6593429853526374,0.6913671534581561,0.6840479604475349,0.6862540311692811,0.6470011496712736,0.6911048899206961,0.6989443728728826,0.6734475225757977,0.5491872412206716,0.5160991383559753,0.5222198423140867,0.4712619056326769,0.4426603016165781,0.41665492064387,0.44131609485072615,0.4428734672611118,0.5125418817350358,0.47623940095368755,0.427221552070768,0.41709584302954006,0.3805531634668963,0.3475599476066348,0.32534475833444904,0.2753248497464997,0.2586096874517206,0.24173940909692568,0.20169624403107403,0.1726231402782451,0.16989567809239942,0.15598733928003514,0.13037306754713487,0.14733395696913004,0.10150996066489024,0.0994607746432564,0.08570595999245788,0.08794680115946191,0.07828785406389421,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007228716593002602,0.005347250443821787,0.005455596896856485,0.0,0.0,0.0,0.007192840041512962,0.0,0.008109724573479173,0.010124736756844322,0.008275063097356117,0.010686729219655033,0.009604097748372639,0.017253650225375804,0.014984961520759524,0.009857504298967153,0.015725743041358705,0.01945436235466447,0.02233084385777734,0.02615849431706711,0.01973372625374941,0.006580938968372007,0.02462926475163331,0.014997000599880022,0.022074768539559284,0.022655188038060717,0.017962727340767905,0.03223776116424371,0.05862428348097968,0.05913466276815926,0.07884818570324696,0.12794351051080233,0.19608468307613824,0.2438604992887402,0.3353653758756327,0.4300120893078489,0.557962657024407,0.5637303186894785,0.6669109563942837,0.6935788964323943,0.6813706741461618,0.8174985917041068,0.7621376269687471,0.7657756213078676,0.7248504912430586,0.6723502675954065,0.6986362620165437,0.6121789921511913,0.5811001410437235,0.5638653944974514,0.5552813425468904,0.5795785368980529,0.5843613764956869,0.614331866398718,0.5559874046455251,0.5359028158285111,0.48753122203373983,0.39433757970297695,0.365133107614685,0.3136981526664343,0.32354564946653486,0.23924073928017456,0.23762813959271645,0.2012013763340526,0.21577059865180576,0.18573211947751422,0.18634592580044046,0.14954297834678712,0.13571659906540615,0.12657026231686863,0.10118814466640554,0.08720631989330051,0.0638807559222784,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047746371275783045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05804391989939054,0.07542189120392194,0.07858546168958742,0.09144482828693355,0.20605810838656502,0.09940357852882703,0.1380897583429229,0.2270825863511414,0.30978934324659235,0.36997885835095135,0.19130910084722602,0.35201351731906505,0.40299366724237184,0.2841333931508898,0.49676351046214057,0.29973181889887995,0.2425222312045271,0.41486603284356094,0.38084874863982593,0.6016168452716676,0.4057971014492754,0.622568093385214,0.4965622612681436,0.3967504250897412,0.3771450122572129,0.43684710351377015,0.5345551737304315,0.5405405405405406,0.4827031375703942,0.31929754540011973,0.3052503052503053,0.32945736434108525,0.22628700735432775,0.2901178603807797,0.28084628346751545,0.3004694835680751,0.22633744855967078,0.3883495145631068,0.23331777881474566,F
Ohio,0.0,0.007459346561241235,0.0,0.007498741282713259,0.0,0.0062516931668993685,0.004988078492403156,0.0,0.008002480769038402,0.0,0.006983449225335954,0.0,0.004982263143210172,0.0061147743138713654,0.0,0.0,0.00782866409439132,0.0,0.0,0.008148251618009965,0.0,0.0,0.005378599627800906,0.007132086237111301,0.008278574015625808,0.0,0.0,0.0,0.0,0.0068704322360680515,0.01282445880783831,0.020650696794478937,0.015937162046786954,0.00905627569718229,0.013566440166100415,0.01792007645899289,0.013335481827627784,0.013380074393213627,0.014296001355472722,0.015533396803126721,0.020000100000500003,0.021521112211079066,0.024620015608160836,0.03786223969710208,0.03141551435541746,0.03270824247710423,0.02349459624286414,0.03222313198277911,0.026505111700113593,0.02760966559173035,0.023050735259350325,0.034534989397152376,0.025614754098360656,0.022535070203003424,0.0258493353028065,0.025816596551137397,0.01934598102845731,0.016908791162338486,0.03877934552396862,0.037960833351941586,0.03783063979178016,0.054991015552388625,0.07115411982353778,0.10855389625564443,0.16164105537837056,0.23365315644818793,0.27953783078643313,0.37757854070996427,0.42841734486842004,0.48275706248729094,0.5476401823461267,0.6048154389528844,0.5649717514124294,0.6951409038362898,0.7504733055660734,0.6817568175681756,0.6982710202346798,0.6582378506519162,0.5687165009614992,0.5720976915356306,0.4902885159343767,0.5096327646254905,0.5199896181074526,0.5918932413417457,0.5923127704833859,0.6177754592130913,0.5728182085894232,0.572772632884235,0.5224764388005931,0.5218419389689545,0.4504457427129166,0.43710436788388823,0.3763749040135841,0.35716692499494573,0.2702351872175216,0.24036066553751123,0.2056903402194882,0.18909508222375815,0.18059821510961124,0.13520141033628036,0.11680021730272987,0.09260428505282654,0.10437339213524441,0.08106082620864752,0.07871612395379846,F
Oklahoma,0.0,0.0,0.0,0.0,0.014700693872750793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011704667821527225,0.0,0.0,0.0,0.0,0.011783559577677225,0.019398642095053344,0.0,0.01224739742804654,0.0,0.0,0.0,0.013481449525452978,0.0,0.016208506224066388,0.016321734021022393,0.015983632760053705,0.015298005140129727,0.0,0.0,0.0,0.04264112572571916,0.028739302592923743,0.015957616570389046,0.062476571285767835,0.044976162633804086,0.07783265978146985,0.13813299444705363,0.14873962736809143,0.2164611125094387,0.3247048138056312,0.3515679932498945,0.4934452791280012,0.44519342019216257,0.4875449580391634,0.6344780493356474,0.7150094080185265,0.6858549739140629,0.7444750571545812,0.6805337751871467,0.5960345456757086,0.697248864209995,0.5468901689211054,0.6146261298274445,0.5210234626489232,0.5731668267691323,0.6028875138822782,0.5662219329645297,0.6058642475295642,0.5084801364695076,0.4576659038901602,0.44575527030197404,0.3894344734168642,0.3214004855198824,0.3395186231007127,0.3106953497011246,0.23411727146961797,0.2211908042642686,0.14486123818237268,0.1742850352531094,0.11712912476271255,0.09165537578704072,0.10173767956700444,0.0783602095104549,0.08149260132961612,0.05061660224553653,0.09212121212121212,0.04604522664483782,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04936808846761453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024567610062893083,0.024687700587567273,0.023341762303053883,0.029346550149993482,0.0,0.0,0.0,0.01908336248847047,0.0,0.0,0.024702794503628223,0.015452129303418011,0.04988153136301285,0.0,0.016693376068376068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024236548715462918,0.02298146162095909,0.0,0.0,0.03015378429992964,0.051124744376278126,0.09888233002726754,0.08693888196597792,0.1510047624578929,0.1457062198342592,0.26224594923667693,0.22644787045941,0.20303924367881732,0.24209167204648158,0.2836463223787168,0.3616462907252128,0.4202196184283173,0.3994673768308922,0.36720443053214546,0.3864226536416471,0.3950570462374767,0.32582654528030663,0.350754121360926,0.27704319355244933,0.3322473468597787,0.2642302304851649,0.31139511498913364,0.4083484573502722,0.3178214178180723,0.2572782667569397,0.3496268405836079,0.24048371581695754,0.22927015666794037,0.2553191489361702,0.20405387022173854,0.25190704275323755,0.1576162419784591,0.16348991147619427,0.15134162303664922,0.12016740562714955,0.0918733817756619,0.13796563401479994,0.11226252158894647,0.08709663371510691,0.07042914827683351,0.11902990626394881,0.06167129201356768,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0028608210556429693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032777643025245344,0.0,0.003466372718260158,0.0,0.0,0.0,0.0,0.004461464103803398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013116044201068957,0.008777817937729127,0.008612327413491437,0.00788888505401421,0.010454626919170798,0.013966480446927373,0.011284930386085681,0.014253266756784094,0.018476347965061226,0.019436082408989416,0.02311771905172023,0.025724385386775003,0.045460449409014156,0.04939216488973533,0.04741455220342198,0.049691041349387836,0.04139900735413827,0.03761556888598523,0.04552490212146044,0.058689373619641376,0.06164040528566475,0.05590198135063798,0.048734702718313413,0.05212037968163646,0.05931381332212961,0.07338125169167845,0.0637315806075744,0.055393292375868666,0.06759299797989109,0.0832445132529933,0.1097870771795139,0.14396937232570858,0.1462068318465063,0.2016827907856175,0.3859828096807838,0.5137979613822823,0.5674657917303605,0.7454683952461598,0.7369969448949572,0.8104676535212766,0.8370808026966764,0.8518647296255424,0.7985943532818532,0.8721234114361662,0.8921525646646209,0.8182842193234258,0.75494263183466,0.6673579330615046,0.6753493463841844,0.6336544626426971,0.561501258835642,0.5770853152878247,0.5534690650326152,0.5204993776637876,0.6065774847636934,0.6513521372492004,0.5609690011941916,0.547774091821272,0.48874558700487725,0.43934972027014213,0.44202543510214515,0.40421061612789694,0.2999903228928099,0.26361452215696746,0.23877307374414544,0.20866371755279192,0.14775878983128854,0.14340816932054198,0.1352034369471822,0.11573782865769279,0.09695684773896632,0.06428284451586982,0.08791760864104496,0.061161188857013875,0.06357279084551812,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04006677796327212,0.0,0.0,0.029617343916597563,0.04596644449551827,0.07512713823393435,0.05216484089723526,0.08022462896109105,0.07219782203236869,0.07701421800947868,0.08294821661334281,0.07133939718209381,0.09256402344955261,0.06292078273453722,0.0689568706118355,0.06529972574115188,0.10423181154888472,0.09991435912075364,0.1056205205582799,0.08227990126411848,0.07377895824110964,0.16194331983805668,0.05463485703879075,0.07984828825232058,0.11816521645719197,0.18563638473140734,0.20515158422612262,0.2862898950270385,0.35772357723577236,0.5029864822382898,0.48919690175295555,0.5640044314633901,0.6256827887575728,0.9534106546097897,0.7926411586260886,0.780952380952381,0.7524384579656294,0.7557354925775978,0.8862232566466745,0.7325060324026198,0.7579585649317837,0.7838355687162516,0.6484277846864452,0.6713286713286714,0.5996131528046422,0.8007297790391242,0.5288207297726071,0.6506396118217909,0.556525534701004,0.5844009889862891,0.5824577432617634,0.48951048951048953,0.5337665351589695,0.47202394658070457,0.34283012176380184,0.4626811153050043,0.38284839203675347,0.28780743066457354,0.29469548133595286,0.1661631419939577,0.12501953430223472,0.15888147442008263,0.12845215157353884,0.0,0.0,0.0,0.0,0.09417969485778867,0.0,0.10326311441553077,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009031139368542735,0.01645639056500274,0.0,0.0,0.017867069006590963,0.01985426966069053,0.016385384237260363,0.010404311546704955,0.014919647043778506,0.034551862345380414,0.012068258067630518,0.03231339017175809,0.030232030836671454,0.030156815440289503,0.0343752301912736,0.027122321670735017,0.03469720020284517,0.019473113194425126,0.04318286503915247,0.07025689586706174,0.04863961088311293,0.059035362181946986,0.138217000691085,0.2022452149954568,0.2567101172309535,0.32562125107112255,0.46059218995851814,0.584710683995716,0.5517442709093563,0.5618137744189362,0.7162833171622625,0.6296025633818653,0.7517772995941492,0.7564374902854774,0.789934129271305,0.788912003890525,0.7807471666433469,0.6642066420664207,0.6250195318603706,0.6357650264361477,0.5444172779136104,0.5553029811002144,0.6105747714340516,0.6136537969828688,0.6107949979104381,0.6277504530157909,0.5049322855709747,0.47673845142199567,0.4772177551153821,0.37814578171860735,0.33007372674831104,0.23045780130800372,0.28752695565209235,0.27191033590874425,0.3044939101217976,0.21903483360418285,0.24938557177967327,0.24801225472317456,0.19195248270616783,0.20331106593087425,0.18793459875963164,0.18591036746964124,0.12300123001230012,0.12340425531914895,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05685048322910744,0.0,0.0,0.0,0.0,0.0,0.0,0.06176652254478073,0.0,0.0,0.0,0.0,0.0,0.0,0.04617718846889637,0.0,0.0,0.0,0.0,0.0,0.0,0.0356938892061679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05037275841225066,0.0,0.10361620557455187,0.05327650506126798,0.17306652244456464,0.1346045989904655,0.11728829462819611,0.10598210080075365,0.17165277096615988,0.1984865401314973,0.3413400758533502,0.281078318640603,0.3364389233954451,0.21768707482993196,0.30619345859429364,0.20068807339449543,0.34139824847855127,0.38910505836575876,0.4260691178791226,0.4898958971218616,0.4985525892569958,0.3857900659058029,0.4018000642880103,0.35714285714285715,0.4222048475371384,0.42586750788643535,0.37872810478144237,0.24065458045884808,0.33178500331785005,0.3969623748705558,0.2342764462065237,0.2724300762804214,0.34741268970561345,0.3060857039971192,0.25863661555514506,0.28376844494892167,0.2558551466246802,0.18367346938775508,0.21616947686986598,0.11279043537108054,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006982752601075343,0.0,0.006641164594623313,0.0,0.006737999622672021,0.008197281235057039,0.009811341911249405,0.01692930603952993,0.008547739123001967,0.014316392269148175,0.010184484665075946,0.011909546990606345,0.019155676711117658,0.038580246913580245,0.02196242735504798,0.01895571256246769,0.022803417004332648,0.026974172230089688,0.03100927013970492,0.02512310320570797,0.01456293006152838,0.03381932962573275,0.018841617364434564,0.047188360204482895,0.04938271604938272,0.05397156256979082,0.09852399895899171,0.15914639660005425,0.20659685117902687,0.2670202717430793,0.4131187761581757,0.4504007647621149,0.5160304774679111,0.5738828474824088,0.5907676251886915,0.6051988771008787,0.7650987737215958,0.8355967683338236,0.7719393282773565,0.7342495763944751,0.6674257685906981,0.6093747207777123,0.6452422346889395,0.5316551836380405,0.509255079006772,0.5705149169664595,0.544731892544093,0.6018107580330198,0.5281066137378606,0.5739877524906315,0.5734632683658171,0.4266179812958754,0.3909172527308096,0.3659720666218538,0.3413729128014842,0.29212368406547984,0.2902203383358155,0.2204576537590071,0.1865191664522768,0.22184150412932702,0.1723376049491825,0.20049560711872041,0.14133482893998878,0.14250491981270783,0.12397370821735164,0.10092272202998846,0.09991507218863967,0.10339657757328233,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006279484140377867,0.0060945054647399,0.009171619341110866,0.011021375345183352,0.004140468346119494,0.007501096314076673,0.006523866478199413,0.008752329664219446,0.010945545909102216,0.014174344436569808,0.011291225245215957,0.013910807738246569,0.01955631024893752,0.02155541947336191,0.018504540916948697,0.021558376654237935,0.014545089778312769,0.01611895790937116,0.020828343209439406,0.022503094175449125,0.023839011088047354,0.0175036214389184,0.018104899789379666,0.020213790561348855,0.028486686663203576,0.01881255173451727,0.018425288166087714,0.0193046805075376,0.027501928124308715,0.04138118574831963,0.05421523448088912,0.05956552207428171,0.07570532124291314,0.1213843256365873,0.17892634029553345,0.2390288572166522,0.2792131266430967,0.3551977267345489,0.4533123001048772,0.5063639372590151,0.577021677187261,0.5978513121644006,0.6346205779098029,0.7487611604706499,0.7399699387212394,0.7069811778281337,0.6614225010117362,0.6223307413520274,0.5690285287284252,0.5634266743523844,0.4909692079754255,0.47334736480391737,0.49971352629742427,0.4918633693919478,0.5198025002626326,0.5016783943020455,0.5015824223043044,0.45732834778321074,0.4161052385847507,0.3480857329842932,0.3538050460315962,0.3043282236248873,0.26446108529371637,0.24363777818725302,0.21586502310727348,0.1766635447229534,0.16672714161702362,0.13651501894260412,0.14484199055575736,0.12474271814382837,0.11901906969721193,0.10052142621084714,0.08859997356685873,0.0881191127316925,0.0718364627309308,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025166096235152004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021742911810749693,0.0,0.0,0.017123874105277576,0.023573785950023574,0.05379236148466917,0.07465936663970635,0.09212490866927157,0.09063349689033347,0.14552189443048022,0.13696753869332967,0.2213179124723353,0.23237800154918667,0.26599845797995375,0.37899088890590305,0.48253676470588236,0.4483453018731715,0.4314701080618829,0.4071442289226042,0.48541819162460986,0.4240786609622457,0.4099860897576689,0.34746595535588937,0.42341743360044787,0.471362202855302,0.46399839770337487,0.4964002761431999,0.45303831128328026,0.49158446462870725,0.3786040190272789,0.29859465775210153,0.33022533022533024,0.26752444345361315,0.20567016833312238,0.24420809099964655,0.20435967302452315,0.16135972461273665,0.18485655131617865,0.15153237110277684,0.12327606132984052,0.1546551190844417,0.08602486900758582,0.08019567745298528,0.046456626404257115,0.09833281187145221,0.064,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679532481652623,0.06997900629811056,0.0,0.0,0.0,0.0,0.10174665083940986,0.0,0.0,0.09399968666771111,0.0,0.0,0.0,0.0,0.12376237623762376,0.0,0.10004001600640257,0.1728110599078341,0.2191780821917808,0.0,0.1206896551724138,0.3211629479377958,0.3208917412599223,0.4220834036805673,0.41841004184100417,0.4865771812080537,0.40885860306643956,0.6146491377838484,0.5943536404160475,0.5372733378106112,0.6628448584736654,0.28328611898017,0.5704169944925256,0.5368860608470869,0.5565449688334817,0.3870673952641166,0.35570310647379655,0.5238095238095238,0.6903353057199211,0.5003752814610958,0.46826222684703434,0.31931878658861096,0.3992547245142401,0.48727666486193827,0.2546689303904924,0.20521841102316035,0.5055010407374368,0.22144890857323632,0.0,0.2457002457002457,0.21945866861741037,0.0,0.18511662347278787,0.32573289902280134,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009242315015064973,0.0,0.009911785112498761,0.0,0.0,0.0,0.006942805171001291,0.006649732015799763,0.011692563529595178,0.00881623194246779,0.008851236011885946,0.013678359591638793,0.011226984681403124,0.021624647009438523,0.01791816517988558,0.02083116342047703,0.016642556296647164,0.014089016970861352,0.01803217455144966,0.015533980582524271,0.025440976933514246,0.022409130973900834,0.035105928322852434,0.041404692531820275,0.03502360286279884,0.027994283272679055,0.02619535571752161,0.027413220025357232,0.05083514887436456,0.06225623935692967,0.07161973689170342,0.07574036203893054,0.1068395414953914,0.1748952450355256,0.21149846663611688,0.3328415056788937,0.3548735974043531,0.4580957716771578,0.5908737317731177,0.6568810315465088,0.6326758466691477,0.7357006819438471,0.7221769110995774,0.781284099340928,0.8844323014956483,0.7983065386424638,0.713756553453385,0.7826566765406285,0.695067264573991,0.7478182365332531,0.5919192865732715,0.5496513050247025,0.5932024830224153,0.5586322364608152,0.5530352820479939,0.6277928126376738,0.5867346938775511,0.5052766229613047,0.5121353818748609,0.48199558692352235,0.44867051841123406,0.38406069726611486,0.3410180252384769,0.26342218344062296,0.25193633500723467,0.20133758184810394,0.24144798294002573,0.17194313468288014,0.17753070922621716,0.14990095829541195,0.16137513372377654,0.11616577980963802,0.09000195656427314,0.08636792737059874,0.09848630826214486,F
