state,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753602856778472,0.0,0.014104151321872404,0.009181752796608872,0.023378323618341076,0.01666944490748458,0.021986075485525832,0.024927782747041657,0.03966398934738572,0.04396631081433851,0.07023111238278557,0.1351368743484472,0.16152285348141818,0.21380738509533928,0.2920299575229153,0.33697926173460074,0.4894217207334273,0.48331319528352984,0.5114072611604694,0.47407921796960556,0.49425576742152205,0.5609117041031773,0.5111922109063122,0.45438143985459795,0.4207461231250083,0.3662660909783582,0.3757551616543849,0.3433897473632573,0.37233427914799644,0.34177248468596366,0.30117985134425684,0.23036099609261093,0.2499962798172646,0.21313521907255734,0.14476460351439177,0.1739581584850381,0.15885011026973675,0.11865962092206436,0.11914088001044522,0.0889162477343456,0.11001685742170171,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050160513643659706,0.0,0.05656641840294145,0.0,0.1016053647632595,0.10302905419328251,0.16567263088137837,0.25316455696202533,0.20317915620891597,0.3469640644361834,0.3831923890063425,0.286963651270839,0.46465784286116585,0.40299366724237184,0.44863167339614174,0.46665663104019267,0.4259346900141978,0.3880355699272433,0.3802938634399309,0.5803409503083061,0.338409475465313,0.4444444444444444,0.311284046692607,0.267379679144385,0.34007179293406387,0.264001508580049,0.3228869895536562,0.13363879343260787,0.17374517374517373,0.16090104585679807,0.2195170624625823,0.0,0.0,0.11314350367716387,0.14505893019038985,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005421649420658033,0.00823889808483069,0.009046158021303702,0.02609452015076834,0.02130575894664328,0.02723701940996015,0.026969895764997448,0.021119164887879863,0.02937211456630943,0.029337866911399644,0.04463014689474211,0.049895603045934656,0.06737048407223954,0.10980689132904203,0.14250142501425014,0.18443462817068174,0.22915843540102726,0.2765844278057363,0.35379725660756106,0.4011451494008537,0.39853634880747696,0.4313855351597111,0.3985293450138441,0.4694491307855938,0.4329004329004329,0.3942281203393212,0.4034996211040144,0.38414458167053134,0.3404203273742789,0.3313023212064839,0.28332789147172516,0.2714658072052,0.2920232720084462,0.21595213651007186,0.2154528245491681,0.1584198893615934,0.16170889790169665,0.13050527953176289,0.10206380976366264,0.09778622843949476,0.08839499936860715,0.09114296214626975,0.07953137665754095,0.07229031791675368,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019338619222587505,0.026094671468086215,0.025169896803423106,0.020435967302452316,0.01875029297332771,0.02700446801198016,0.02263695356909301,0.0293059810843213,0.04836828178791931,0.09552757273122015,0.07913711237469957,0.14948121226332142,0.13314791253661568,0.1915825325386206,0.24293286219081273,0.2491748106918646,0.3911257189811011,0.44137656390004315,0.4674991994876721,0.3934634301126448,0.3612105434428897,0.4276688806091042,0.4002230751566447,0.3216927005604749,0.33850588195864195,0.3149339654588554,0.31114302321605636,0.245394648379723,0.3377123366316571,0.23057004008371465,0.2538255130901443,0.18679475449832264,0.18616810583854868,0.2221414435154893,0.13947557184984458,0.17905831603792782,0.10722976038272775,0.12009435985417113,0.08282716731087797,0.09696969696969697,0.10743886217128824,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010252286661976,0.051124744376278126,0.04494651364875798,0.03767351551859043,0.05227087931234754,0.06678201742403546,0.07492741406762199,0.08065266619102274,0.10786459820437168,0.11297611362169142,0.13367240479916537,0.11841515714011393,0.2055088644868413,0.2100902500369877,0.2769082590898146,0.29368121676765174,0.29076198603078285,0.39290848107331094,0.29654666624151016,0.34315577383201107,0.30644172768620365,0.3024321915191646,0.2789581238444322,0.27223230490018147,0.27767555451473686,0.2572782667569397,0.2521347408054864,0.19925793596262195,0.2188487859103067,0.23148936170212767,0.1802475853625357,0.24481106971793506,0.21015498930461218,0.15551479384320918,0.15952225130890052,0.14088592383872706,0.17539463793535454,0.11706175007316359,0.10362694300518134,0.10016112877237295,0.12677246689830032,0.074393691414968,0.04111419467571179,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0038899305258408086,0.0,0.0,0.0,0.008666057416569502,0.01751006828926633,0.021847713900419626,0.01864210879534693,0.03401939105290015,0.029419530041866253,0.03193212143329608,0.0502999226732532,0.06500476197674945,0.07541023166023166,0.10602870241775308,0.14759608358906912,0.18967334035827188,0.2578764435474829,0.3009347688805382,0.3598106767982484,0.4438079219297735,0.5043994359032037,0.516056075101865,0.5092291907868108,0.5054124391807792,0.5126681743263444,0.5321314335562664,0.4716555108430592,0.451529671949871,0.4163010427932983,0.39931305511363036,0.36959717103721534,0.3508846773247443,0.3386987516531725,0.3147802100017797,0.3042060795298007,0.24920409696304863,0.20468225804498164,0.1940955395114232,0.1491028556987617,0.1572524845892565,0.11376270134705381,0.117851881612428,0.10187278461581399,0.11358506502016862,0.07265461810916356,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061149612719119444,0.0,0.0,0.0,0.04892846658185732,0.0,0.09289363678588017,0.1349527665317139,0.1074210008056575,0.25853154084798347,0.22738756947953515,0.37449921616443127,0.4263634748623201,0.5034965034965035,0.5512572533849129,0.618285019258058,0.5499735589635114,0.529333921482135,0.6110868616324749,0.5844009889862891,0.628140703517588,0.6177156177156178,0.3945230912044558,0.4374856090260189,0.37829530677385037,0.34092292706684524,0.35732516590096985,0.4055468341182627,0.280662363177098,0.28700906344410876,0.31254883575558684,0.19065776930409914,0.17662170841361594,0.20046775810223855,0.2570253598355038,0.17179178835251677,0.2980887252323339,0.15068751177246187,0.1765051970974701,0.18587360594795538,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014261673179497418,0.0,0.0,0.017367644079080674,0.014596409283316304,0.0,0.08275783345699446,0.042160885940749904,0.05447661591261951,0.07253510180819647,0.1440922190201729,0.15670169940291248,0.1958863858961802,0.29225092250922513,0.45313916059876874,0.5773784423756853,0.5313773431132844,0.519581736701955,0.5466402403938367,0.6264382510866786,0.5786478927572571,0.6115713176287859,0.4949005183079752,0.47673845142199567,0.5197097470092175,0.46616247229104185,0.40719375636240246,0.42665836188103395,0.3312810575991499,0.384653645919687,0.2624947501049979,0.24376457288207445,0.2313141535347694,0.21153986432270772,0.11951758357176487,0.1343305257043276,0.17665852283405376,0.08306633440132907,0.07790077900779008,0.09361702127659574,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052443885043003985,0.0,0.0,0.0,0.0,0.09734991887506761,0.06730229949523275,0.1290171240910157,0.1413094677343382,0.15939185875429132,0.29772981019724604,0.2781289506953224,0.29385460585153955,0.3105590062111801,0.40816326530612246,0.41753653444676403,0.47305045871559637,0.4007718569096037,0.7003891050583658,0.4734101309768029,0.5664421310471525,0.5789642972016726,0.48223758238225367,0.46608807457409196,0.32608695652173914,0.18764659890539484,0.2996845425867508,0.29982641628530854,0.208567303064335,0.33178500331785005,0.2416292716603383,0.2342764462065237,0.18162005085361424,0.23770341927226182,0.12603528988116672,0.12931830777757253,0.11350737797956867,0.09840582562487699,0.0,0.0,0.11279043537108054,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012659372456822499,0.01246705136425162,0.0,0.009020060614807332,0.012868593278917567,0.02421803684867453,0.018276523805172255,0.02049982295607447,0.03463487549673703,0.054776124677527654,0.06920056052454025,0.13204225352112675,0.15061529772194363,0.18218446176753963,0.2734144641612609,0.3172440987220619,0.43942928443552326,0.4550790067720091,0.42879465096842184,0.4844032790375812,0.4704420379904137,0.5015240660664918,0.47893245589982636,0.46289355322338827,0.41544021759380007,0.3778243303905432,0.4014489506311151,0.44712430426716143,0.32151977805949034,0.29403902699812884,0.2653656943395456,0.2315410342166195,0.2262344052011949,0.2054794520547945,0.14868213561612975,0.13909141895681434,0.14024293695853784,0.14502584734860002,0.08890811226451364,0.10990657940750362,0.11373623533061056,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003535776161797117,0.0029198785330530248,0.00785092220296877,0.007620540622924763,0.01982422520319831,0.0173753786188922,0.016317650258362796,0.018082793361031583,0.019935340157575865,0.03438804327735247,0.03656291763677473,0.040878722199275255,0.042249962976836565,0.06679910061341658,0.08521644548930941,0.130442417198331,0.1500741939835424,0.1786595429718739,0.24006562079938845,0.318986178710273,0.42449284618760236,0.4162192345689618,0.46051186173443676,0.47566682863207427,0.5147599537766572,0.5568752836506814,0.5148037052645495,0.5206064839544726,0.48572914661566374,0.4319371727748691,0.4399988507492705,0.4327418523766585,0.40732625428394853,0.4127510595172286,0.36329534221576365,0.35776587197663423,0.28752394119079006,0.28081780742220247,0.21521976026153286,0.19958834903012534,0.20384236190679209,0.18819079792898322,0.17768944975010892,0.13977514433302948,0.11139857264071877,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04429959181090403,0.031108069433210976,0.044474093840338,0.05625527393193112,0.029765842042598228,0.08218052321599781,0.0642535874919683,0.08483641326398879,0.10408635312259058,0.1492994410841436,0.14552696078431374,0.18997682282761505,0.20601725880432248,0.2227770309199155,0.19647879184805642,0.2401861442618029,0.2672230763599092,0.3053488698582058,0.2379535990481856,0.24415883888907727,0.2637113195580332,0.2892928761629245,0.2659137914054036,0.19858710160497445,0.1812121800472446,0.1720164876180585,0.15216265216265215,0.16561036975699864,0.19617769902543983,0.16066321776292536,0.17029972752043596,0.17211703958691912,0.14788524105294293,0.09849604121680494,0.11557130749672549,0.10825858335910918,0.08993509032611245,0.09623481294358234,0.09291325280851423,0.06257542573637867,0.05028571428571429,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08389261744966443,0.15332197614991483,0.0,0.09905894006934125,0.28542646071188715,0.19706198495163021,0.26440037771482533,0.3933910306845004,0.4772320540862995,0.5120213713268031,0.546448087431694,0.42684372776855584,0.5952380952380952,0.616370808678501,0.7755816862646986,0.7023933402705516,0.3991484832357637,0.2927867979771094,0.3789929615592853,0.311262026032824,0.2638522427440633,0.4162949747249479,0.44289781714647264,0.40066777963272115,0.2106002106002106,0.0,0.33860045146726864,0.0,0.0,0.0,0.2644336712208021,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012337410553773484,0.010294067185945168,0.0,0.01483043865141878,0.01158575944653172,0.0227069986213608,0.012405408758218581,0.033790010444185045,0.04300437458293171,0.061106018942865874,0.06478325775286595,0.12451921746589557,0.1410417141554593,0.14810942672939537,0.24813153961136025,0.3611194703581101,0.4107513782817161,0.3955583091073726,0.379260603899577,0.44915963680855175,0.45845823381369927,0.45786393102146145,0.42410714285714285,0.45890629996802046,0.3880777427871616,0.40061970861175883,0.3164307866689756,0.36211437170805116,0.3567331416089136,0.3144602314822437,0.3404545067665333,0.30988479988795126,0.25730952926455297,0.18789662140603397,0.23312113332735587,0.18559166265146243,0.20851843121611574,0.18549051937345426,0.16630796321659166,0.16068451603832326,0.13916543558781339,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.01532684496896314,0.0,0.0,0.022473930240920533,0.04607081742793208,0.0779485539543901,0.06610134280156377,0.0886737728842992,0.08366800535475234,0.118784684199781,0.11281376327912004,0.13147174283386417,0.13967271285932692,0.17409210033695247,0.17817781043350478,0.2344645218157779,0.3209622109228508,0.25528317836010145,0.3056276464963803,0.3290767965089244,0.40186554095157334,0.3255000094075147,0.3033786202867964,0.3015246908897823,0.28408556431433785,0.29126948101074296,0.2598387861545756,0.2592339927882273,0.2348071795279978,0.25985876378640005,0.18071332115338787,0.24628569140202633,0.23035676261638824,0.22867330723615364,0.24042690435700462,0.2088395349304203,0.1815418390610487,0.15547793491225081,0.1483551924317351,0.13602755655016566,0.14574722645203392,0.14239085193542025,0.10779417911432783,0.07710460524778616,0.07026385288202941,0.06108890981749688,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625426929722345,0.020106160527585654,0.03841885084948348,0.0,0.03611738148984198,0.033555438377834236,0.03898255530650034,0.056194125159642394,0.09050255536626917,0.09345280633280194,0.16005298305646007,0.19637791839406502,0.19905999447055572,0.2887718702225242,0.4051160368076856,0.4166418665555622,0.46491445574014384,0.5919419514989498,0.4878683405971508,0.5500771449654525,0.5804927438407019,0.4680708793045804,0.5637676177380543,0.5182421227197347,0.4827586206896552,0.4075036886109745,0.47040092632797803,0.40151846984961304,0.3834466792070612,0.262204056450991,0.28816137036740574,0.1951633432329232,0.11060064658839544,0.18497313485422356,0.1524116908732293,0.17029328287606432,0.0780107264748903,0.12404382881951624,0.06758278891642261,0.05823433496389472,0.061251990689697416,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010965513460167772,0.013932185089078909,0.0,0.024586939417781273,0.03035725698216911,0.029024299788767593,0.04671090780233233,0.04135033659173985,0.07259647907076507,0.06438618503599024,0.08697135061391542,0.11912895709605648,0.1602902839427887,0.18907232016246214,0.25117301285517435,0.28701096023104383,0.3513468295131337,0.3908931431622302,0.5178172618929976,0.46820844396700245,0.5557728330005558,0.5093629792450437,0.5012425761341139,0.4923808311048856,0.4953757839906453,0.45161994109305115,0.4070796460176991,0.40847869286818284,0.3674315855912718,0.3816360373458122,0.28027799931639513,0.3394527190855559,0.2622209391839877,0.25664664988911867,0.22330811265237493,0.19509551551280313,0.1382628653596217,0.1512308510936231,0.1420777449420323,0.1208354911099603,0.10122060136945518,0.09204303805503539,0.07499918479146965,0.05845138220327327,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.09935419771485346,0.2618780396558174,0.1323042998897464,0.233590282644242,0.36496350364963503,0.3032600454890068,0.4335628666156593,0.5055880787653007,0.4690949227373068,0.6742890647903841,0.48455481526347666,0.5004691898654989,0.29041626331074544,0.33211557622052473,0.6870491240123668,0.41797283176593525,0.3264417845484222,0.3884180790960452,0.2705444707473791,0.21052631578947367,0.28763183125599234,0.4117833386126069,0.3058103975535168,0.2853519340519975,0.33344448149383127,0.0,0.27121270825261523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
