state,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782472613458529,0.050787201625190445,0.0,0.07776049766718507,0.0,0.0,0.043406545707092625,0.0,0.04341031429067547,0.04835589941972921,0.0,0.0,0.036153289949385395,0.0,0.0,0.0,0.0655361677725895,0.0,0.0,0.0,0.0,0.07710100231303006,0.0,0.04974134500596897,0.06958942240779402,0.0,0.05155170636148056,0.0,0.0,0.09685751183814034,0.05490282200505106,0.0,0.1520112254443405,0.09885085876683553,0.14106181072069762,0.09137188356611409,0.08287292817679558,0.11010184420589045,0.11519078473722101,0.18900843268391973,0.10479041916167664,0.11046236389458736,0.13080444735120994,0.13386880856760375,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055806685640939786,0.007626019980172348,0.008135703534963186,0.006880797071532767,0.014403410727660309,0.008800363748368265,0.012843198812717619,0.014452120126022486,0.009883515707730321,0.018146286990508097,0.011149359608657478,0.00810558880348,0.006735276685166226,0.01458750513878022,0.014048172460473551,0.00742647786909595,0.013158681739338478,0.008110300081103,0.00877799357011971,0.012163701303727622,0.013710681763650699,0.009319773063525903,0.008431195423065342,0.007346548958626685,0.008763144717075613,0.008972403450530013,0.018371980105770114,0.021080368906455864,0.0281735490622233,0.028198896214633885,0.023254859581686115,0.024757922535211266,0.028926018264714387,0.03535317825072474,0.03056279198381627,0.06914510173156989,0.06441368566121397,0.07401108591584782,0.08332244151091361,0.06674196529417804,0.06987631891551953,0.08629989212513485,0.08335598441605509,0.07966829020985351,0.10278246824755892,0.09238833267341667,0.10100617691620373,0.10871096974211343,0.10738650720121283,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032043065880543446,0.04577556892492807,0.0,0.058559437829396835,0.03745318352059925,0.030528758090120893,0.06408762526217665,0.0625995902572274,0.05209961446285298,0.05774581342852643,0.03025108399717657,0.040275889845441275,0.09679555759335677,0.05590567188452938,0.030959752321981428,0.04120313143798929,0.04155844155844156,0.0,0.03160389781406373,0.04738338422659787,0.05307573907966668,0.0536480686695279,0.055642109948809255,0.10425716768027803,0.1275214467887781,0.07198992141100247,0.11925347325740861,0.1388888888888889,0.11182207864819532,0.131521262604121,0.06232471174820816,0.07578149668455952,0.10006253908692933,0.09437523593808984,0.12370878950949465,0.1665946813105448,0.08288173414089894,0.21199480270806265,0.11588324762801477,0.16618824595860401,0.2380952380952381,0.17154059794151283,0.19120458891013384,0.18062962325821436,0.20308317178990123,0.19590557351356644,0.18991348385735388,0.2209212415773777,M
New York,0.001872711780293454,0.002828552032786061,0.0,0.001941571637521519,0.0019474386313401298,0.0019832547193198756,0.0,0.0,0.0022957895220166217,0.0019644435713584126,0.0023223948535730046,0.0068958911981610955,0.0069667901820509364,0.0,0.006899772838248094,0.012257579714238513,0.013652995467205505,0.01711175632858988,0.014785446739535189,0.014067467574487241,0.017879592121804722,0.017645923515950263,0.021165284591672818,0.014403917865659458,0.017462534925069852,0.012675944754007447,0.01336231928748002,0.013755648731678241,0.017419261721918905,0.016094891578957635,0.012979022054723403,0.01066755717578743,0.013418187394571384,0.014787940927105309,0.01580938975755536,0.016718825920449737,0.021156558533145277,0.020860936486905533,0.015238005931100772,0.03019591822234853,0.019922122611609163,0.026592047768987628,0.03266988339364696,0.043871361538168084,0.034192796717491515,0.04539029166504559,0.0522158254117017,0.04566363361649263,0.08194904381586991,0.0801153661272232,0.07554700306464257,0.08777447810758225,0.09239940387481371,0.10676803319652892,0.11262998734841238,0.10757717492984097,0.1253013576957239,0.10685868350101928,0.14227189358748007,0.12833053638574543,0.14525698223903263,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.007443614619259112,0.0,0.0,0.0,0.011666493829721042,0.0,0.009089610575112646,0.015575441776166741,0.017962727340767905,0.02456210374418569,0.02279833246482543,0.02628207234140412,0.02996231056723385,0.035629838370096846,0.038260425966075755,0.03908020821934939,0.02820830264374481,0.04437847185027622,0.04363953742090334,0.04546212247495795,0.04983510443385856,0.03225948355499509,0.033997705154902046,0.035722627536650044,0.06242765545136495,0.03861053552812777,0.046721486544211877,0.03630691445015195,0.05309635591325732,0.07582033389028517,0.0691114245416079,0.08888518533949974,0.07540857738291104,0.09080954034347374,0.10335643393801265,0.122103228104093,0.13306807551942662,0.14299651195424112,0.12689168792658984,0.13902070606477832,0.18455818893978623,0.17556769038121425,0.19772234134066016,0.20900701948103162,0.1782211046945373,0.21578118621333178,0.2336274757816104,0.22988155771397253,0.21252675835091556,0.21821067248561796,0.23596181428417207,0.256304781191659,0.2692910301605954,0.3026572278649841,0.2608464200159702,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04836993324949212,0.0,0.068762278978389,0.0,0.0,0.055224210293792805,0.0,0.05975857535556352,0.0,0.0,0.08198961464881116,0.0,0.0,0.0,0.10537407797681769,0.11042751222590313,0.0,0.10371650821089023,0.0,0.09400263207369806,0.1352657004830918,0.11673151750972763,0.09549274255156609,0.17003589646703193,0.18857250612860646,0.30389363722697055,0.22909507445589922,0.17374517374517373,0.22123893805309736,0.3791658351626422,0.2849002849002849,0.1937984496124031,0.320573260418631,0.19945602901178605,0.2434001123385134,0.3192488262910798,0.24691358024691357,0.3883495145631068,0.2099860009332711,M
Ohio,0.0,0.0044602148832414866,0.003999080211551343,0.0,0.003786444528587656,0.0033131598710076423,0.005319400444465459,0.006058770069675856,0.00624750099960016,0.006259741723056506,0.006770064007877893,0.007040889968492017,0.012481278082875687,0.02043145598782567,0.013423619604450675,0.021585571906005997,0.028751286241752924,0.04182415267364768,0.036700546014245806,0.038446171590540736,0.04639025804581038,0.03621979020929357,0.042289056452306545,0.03717472118959108,0.034695770887231206,0.04066908170719767,0.04212616787277897,0.05078602922505137,0.03147261115205109,0.039044257814593364,0.05073835668307459,0.03825038250382504,0.03415456077234846,0.05136309758988542,0.0556442044106215,0.04349280695884911,0.054000308573191845,0.06965568928272275,0.07875918484243688,0.09259679542462892,0.0926061761901269,0.10342018798678418,0.10544414784979435,0.11219257757526253,0.10748086741040773,0.11721059176060501,0.1410908938891966,0.1558830034863023,0.1492521171088351,0.18195296178987802,0.1770099479590753,0.17560027896781907,0.18780422367866315,0.21387305851514718,0.2082811531921064,0.2094296356189441,0.25125628140703515,0.20485190329867686,0.23373759647188536,0.25388862548368846,0.21847740525952225,M
Oklahoma,0.014457482952218019,0.0,0.012353304508956145,0.0,0.015458339774308239,0.0,0.0,0.0,0.016321734021022393,0.0,0.0,0.026183341576237164,0.017469791818314165,0.028183127700883073,0.04264112572571916,0.06067186102950568,0.07340503622378962,0.08434337123578659,0.12893166621690505,0.11076186199670708,0.12708235489128933,0.09133135013830176,0.1434684117795117,0.12488646684831971,0.1031266113533024,0.14729709824716453,0.12073041903516274,0.13320900492873317,0.11949810794662419,0.11289622231871473,0.14361920393926958,0.13482619145319186,0.15977749504393882,0.1277216883590804,0.1514386673397274,0.15532975211960393,0.1676253081347576,0.19248000530979326,0.1985270573166827,0.19038553069966682,0.17897819720143182,0.16523570387169934,0.19026998654988028,0.19898517560441747,0.1910379729865603,0.2031832035218422,0.17095770506376723,0.22522522522522523,0.13846205801897943,0.22702280869781136,0.2211908042642686,0.19441903019213175,0.23370038818030578,0.17771315481239144,0.18331075157408144,0.19533634476864853,0.19383841299954635,0.18443062406176283,0.17945886250690227,0.1696969696969697,0.17394863399160954,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03366751458925632,0.03584086655250687,0.04443367264501535,0.07660487206986365,0.048465868843902624,0.08934634216075193,0.11391429624417865,0.08307770961145194,0.0839001588110149,0.10722462109137276,0.09873388314554536,0.08499529490331785,0.04995160937841467,0.08995874305921767,0.079312204562038,0.058102001291155586,0.0912884715701617,0.07360942200601678,0.07974970860683395,0.07101642254771416,0.07223693715386469,0.08655867441572895,0.0948136910969944,0.06388755789809934,0.10203756257772392,0.08185367082231457,0.09031966710751266,0.10187189609066599,0.11677316812092511,0.1134301270417423,0.13047405573584023,0.15572105619498983,0.1344718617629261,0.11680637625395081,0.17021572237468302,0.16340425531914893,0.17004489185144878,0.1632073798119567,0.22141329230307352,0.1914028231916421,0.22087696335078535,0.18232296026188208,0.238035580055124,0.2048580626280363,0.18134715025906736,0.1829029308017245,0.19720161517513382,0.17854485939592324,0.19529242470963099,M
Pennsylvania,0.0,0.0,0.0027909443160093216,0.0,0.002529161228970024,0.0,0.002751803807395748,0.0,0.004813303972179103,0.003065904687155086,0.0037071133326331005,0.005413371026435295,0.006437533394704486,0.008632720889745767,0.015362044995429792,0.01789368041886772,0.02243823475201744,0.014477367049512595,0.019546367893917952,0.025210348848202186,0.02512314145851256,0.02260108334526168,0.03355579583162447,0.019967903444093566,0.02338475464866292,0.017486637927757377,0.022522353435785014,0.018896733132776004,0.028655888030888033,0.03434732613532847,0.021920210434020166,0.021074815595363543,0.034383525806331056,0.0358626926645201,0.03219782342713633,0.03164109011882062,0.045854494173018526,0.05025937427079033,0.048946243846421746,0.07732055972541772,0.0661198206140519,0.07948046912862265,0.08931349035113248,0.0952205430642585,0.08162765544966634,0.11168122385763804,0.1086423960973947,0.12051662169512495,0.14623184198359193,0.15905855134365546,0.15726880337955737,0.17408515864404353,0.18530405609989464,0.18667787558105034,0.19711902956785443,0.193735061013964,0.19391369547793263,0.18883085576536762,0.21072315721901252,0.19658953561183032,0.22855931946841038,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05827505827505827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835282325425994,0.0,0.12025425184676172,0.0,0.0,0.13728181996469896,0.0,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016014092401313153,0.025036859821403735,0.020152003684937816,0.015273238231969943,0.030399756801945583,0.026565912981876143,0.054084913313902826,0.05275962130316265,0.03137568099489432,0.04570122822050843,0.020025747389500786,0.0318406808116479,0.03211210042329587,0.039925851989162986,0.037098339135894075,0.042160885940749904,0.03540980034320268,0.02849593285322004,0.03859613009468917,0.040526301569718745,0.03637890023786204,0.07970479704797048,0.06875214850464077,0.08757987609069383,0.07171964140179299,0.06819510294213159,0.054344351384182595,0.12464842751214522,0.17359436782717716,0.11325394770903444,0.1237251295769938,0.1348019069538057,0.19284827090279139,0.22167166514539052,0.1850880710738193,0.18685767673621925,0.18126699378066694,0.23211857943429387,0.22049559008819825,0.2861584116441744,0.2746855573225387,0.23342329856298782,0.28973959653761183,0.25776938716235837,0.2819018981394475,0.1938214469364345,0.3116031160311603,0.23404255319148937,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11188185276348177,0.0,0.052443885043003985,0.0,0.0,0.0725313439021863,0.0,0.08653326122228232,0.056085249579360626,0.0,0.0,0.0,0.07443245254931151,0.06321112515802782,0.10221029768749201,0.11645962732919254,0.06802721088435373,0.13917884481558804,0.11467889908256881,0.19296422740092029,0.14007782101167315,0.20514439008994792,0.1837109614206981,0.2090704406561595,0.176820446873493,0.25715204114432655,0.20186335403726707,0.09382329945269742,0.2523659305993691,0.18936405239072118,0.22461094176159155,0.26542800265428,0.3624439074905074,0.3063615065777618,0.16345804576825282,0.27427317608337903,0.2340655383507382,0.35100683539626826,0.32160423760877793,0.29521747687463096,0.22448979591836735,0.28102031993082577,0.3383713061132416,M
Tennessee,0.0,0.0,0.0,0.007274631903625676,0.0,0.0,0.008037551440329218,0.010136504933099068,0.0,0.0,0.010115314586283633,0.011424467946207077,0.0,0.01456293006152838,0.013151961521118291,0.0433357199381995,0.058985450255603616,0.05728395061728395,0.04652720911188863,0.06506301818046623,0.08861560719775749,0.048087198119256255,0.05812686187604447,0.07216048491845865,0.042282520773586296,0.07079118463458708,0.05665722379603399,0.07268119048062766,0.07291552736155164,0.06537795526027494,0.06055049045897272,0.07448537378114843,0.08728841117976278,0.09459577822545327,0.08220304151253596,0.08065527933611744,0.12839291849762202,0.11376975169300227,0.10538173625495113,0.17388835657759324,0.1455707438309959,0.13822924789111787,0.16451878256100905,0.16679160419790104,0.1713923767651552,0.20761633996708068,0.19979087310478752,0.1725417439703154,0.18923735508644288,0.24248673005689844,0.25924187062401766,0.24440442500643172,0.26796696538393955,0.26513477684489617,0.2635728767740482,0.20190689848569826,0.21262638829197675,0.27133868213609036,0.24269511726259133,0.2697706949093271,0.27400093056919816,M
Texas,0.0,0.0024498155288906745,0.003009328919650918,0.007052044085349882,0.003124251481415911,0.0042863036524665,0.006395832243134655,0.00362143891839691,0.0054314699368139,0.007134279021652536,0.007819874770291179,0.011825032518839427,0.009212644083043857,0.02456959337322967,0.032882740148629984,0.04197234554472419,0.04066142586066685,0.04730203223545901,0.05439567526342648,0.055521081681308995,0.06150592947658962,0.051656531029138975,0.055751971716072886,0.05252620928680602,0.062406282232411396,0.06060892627633372,0.06892320106242593,0.06855702368836787,0.05444582857839764,0.06199655089611212,0.05181502464425346,0.05267866848394137,0.050586806960744635,0.054448622619999665,0.06785396795403109,0.06674439065405169,0.08081440060480455,0.07001417464885529,0.09046537976074061,0.08268760282672258,0.08236159260426515,0.08545296202862879,0.0946148061842551,0.10929859884127048,0.10730272884764243,0.1100294502617801,0.11615641302429433,0.12841362875177123,0.1312272760106908,0.14945846897201237,0.14109377244193613,0.15491351032238876,0.16580853477615848,0.17041472163304947,0.15483109335270615,0.16350206270994644,0.17319939246982333,0.16065068115888811,0.1933535334746364,0.18332826901650967,0.20301609032654355,M
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024113817217265493,0.0,0.0243842965130456,0.05158264947245018,0.09566881196729866,0.04985873358816686,0.07692307692307693,0.0650707216000548,0.07072135785007072,0.06644938771635604,0.05910533192310085,0.088948187680676,0.0687564459168047,0.046302420955152794,0.05478701547733187,0.04283572499464553,0.036885397071299474,0.04240555127216654,0.02679733557920527,0.06893382352941177,0.04559443747862761,0.05441965326906631,0.03072786633378145,0.0654929306160188,0.04503490204908804,0.06223003148107475,0.08774392812017409,0.07348567029429261,0.07121299467598087,0.0600861234436025,0.08876031427726092,0.10176947572305571,0.08789920890711983,0.07766236287739055,0.15903411119405408,0.12302512302512303,0.12739259212076817,0.15187950892292115,0.12853057421034028,0.11920980926430517,0.1470166379804934,0.1774622892635315,0.1477440618252074,0.13098081516295554,0.11599133931333126,0.15249863142253853,0.15638157103332131,0.14359320888588561,0.10727215840522057,0.15085714285714286,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10327022375215145,0.0,0.0,0.0,0.0,0.08368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14867677668748142,0.0,0.1669449081803005,0.0,0.0,0.3009781790820165,0.22213994816734545,0.21715526601520088,0.23847376788553257,0.0,0.0,0.0,0.45271629778672035,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007613826709304096,0.0,0.0,0.011993283761093787,0.01633986928104575,0.03295918554190394,0.02450148893663538,0.02650912671362569,0.06519022870905239,0.0437238112588814,0.038774718883288095,0.04803898020107745,0.028727862647019063,0.02966087730283756,0.04634303778612688,0.03568242640499554,0.04807095893809701,0.029182281747250724,0.02817527989916216,0.023278483406806046,0.043658282398670534,0.04704059326489388,0.03419193070435377,0.03194517047104606,0.04633781763826607,0.05416792055371652,0.060909900201471204,0.058777740710734085,0.07131395970761277,0.08210444973919763,0.09938605068688586,0.11643275221851597,0.11320153061224489,0.11672529581068117,0.111333778668448,0.14866746999264488,0.14955683947041137,0.13794833207925758,0.18858139644524066,0.2272016332175373,0.2076772491275853,0.2328512903112854,0.25730952926455297,0.21803098521643566,0.2385008517887564,0.25518853614576087,0.22483726496346393,0.23607884283894176,0.22500489141068286,0.28923212886898186,0.27190785107157384,M
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010594567105988049,0.01254678906756446,0.0,0.018580946566506516,0.056551947002746815,0.028099215776432422,0.05821753107044321,0.0773881499395405,0.0719165767709457,0.07239699881532184,0.09393800091939321,0.06610134280156377,0.0775895512737618,0.07251227130745204,0.0593923420998905,0.0940114693992667,0.05555144063402711,0.06794888733696987,0.058030700112317486,0.07163850110213078,0.059938298810048474,0.055746068212916194,0.062552831783601,0.08366343395710969,0.06796151232249527,0.05345917746603499,0.10536416489491805,0.1017543198477454,0.09292270348175681,0.09594942900682935,0.12482977757603268,0.11948790896159317,0.10720202709287593,0.1273530465236598,0.1448067920336428,0.12312336166494559,0.15618117015738256,0.15679746026829788,0.18022557265222278,0.20133309877049982,0.23293640434546878,0.24487038757071686,0.22576248083148748,0.23650827778972264,0.23695122753899822,0.2110071785947357,0.23220662007930074,0.22438788305431506,0.22664080936470477,0.2689409541346643,0.25199175299717463,M
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021863658227294594,0.02600780234070221,0.02960206368672559,0.03961180431768667,0.03276942612542498,0.028127134648611725,0.048254785266205566,0.03415008964398531,0.07406116580988063,0.02257336343115124,0.023968170269881597,0.0341097358931878,0.07151979565772669,0.0,0.05497223901929526,0.027595341906286215,0.06545930613135502,0.0,0.06794632240529981,0.03472423172637305,0.08928039997619189,0.11157946937763452,0.03818980332251289,0.0585442008716581,0.08720735225062051,0.060749240634492066,0.08692744901370779,0.09625300790649707,0.06909894969596463,0.07586206896551724,0.08431110798847748,0.10855405992184108,0.1460067163089502,0.03617421501953408,0.12339014421223105,0.10405827263267431,0.17819261773440814,0.17015484090522376,0.17616489033735577,0.13448090371167293,0.12298959318826869,0.1560214529497806,0.16539177175935496,0.13516557783284522,0.1630561378989052,0.1470047776552738,M
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098956014051754,0.0,0.0,0.01464611328768628,0.02930671306896236,0.043862053840671086,0.031347416450427545,0.033135681897453785,0.024586939417781273,0.027161756247203937,0.024186916490639664,0.037046582050125634,0.03142625580972229,0.028048639640977414,0.03797133989301988,0.04092769440654843,0.04029361784131322,0.03170577045022194,0.033262722991544265,0.05232771101149465,0.048433099538988646,0.03532058074470656,0.05148348714819617,0.027669624681305214,0.034456898473762085,0.0596941191000597,0.06763325865494357,0.04212122488521966,0.05305827921388853,0.061656213458063144,0.05890694883822407,0.07964601769911504,0.09494369618017223,0.09242144177449169,0.09995229549533177,0.07519653640195967,0.1477889389216026,0.149153194765204,0.15946976303789898,0.16551071878940732,0.19509551551280313,0.17144595304593094,0.1876382782087546,0.23300750170493295,0.25893319523562924,0.2649598094671033,0.2888247056209731,0.25108422734535496,0.2406821620134782,M
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801153661272232,0.0,0.0,0.09776536312849163,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28763183125599234,0.15837820715869497,0.0,0.22194039315155356,0.266755585195065,0.2557544757033248,0.30995738086013175,0.26109660574412535,0.3433803891644411,0.39261876717707106,0.0,0.0,0.0,0.0,0.0,M
