state,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
New Mexico,0.0,0.0,0.0,0.06967253906638797,0.049558925562493805,0.0,0.08275862068965517,0.0,0.0,0.0,0.05059448520111307,0.04296455424274973,0.031416902293433864,0.030644765873988723,0.0,0.02805363855692083,0.03206327152247101,0.0,0.02422363257594109,0.023568230025925053,0.051541561240745944,0.054727048843891096,0.052784375824755876,0.03932707013327507,0.046255413985955174,0.07399490257337828,0.08,0.11631914526968809,0.16080863772111187,0.14236902050113895,0.09828264018208151,0.19495412844036697,0.12910365178900773,0.16717032083842345,0.12845608025446537,0.18489800787307645,0.17197414457688429,0.10894642399384774,0.104629871828407,0.15163960320970493,0.0845858546424621,0.10611735330836455,0.12822078397850775,0.1106968072710324,0.1024356931481903,0.09377930603313535,0.09974276864927294,0.07562770999294141,0.125862155767004,0.07132304243721024,0.11181134376905875,0.10835913312693499,0.07210548001648125,0.05714285714285715,0.10940349049231571,0.12641559125625493,0.1158260503316837,0.13799692160713337,0.12875536480686695,0.08902737591809481,0.040544454097885894,0.09853929979132856,0.10798488211650369,0.07155208395444518,0.030193236714975844,0.06212337702677517,0.03757750360117743,0.06855718292302898,0.06315124723713293,0.05628517823639775,0.031458411979363284,0.0,0.0,0.0,0.034192710114203655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.003246352722716028,0.0837196912519265,0.10595112696271383,0.0734939907854593,0.05994366459482739,0.06239724801007038,0.048074034012379065,0.03684497816593887,0.03793495878884023,0.027776846561657416,0.023779266039309858,0.016608594255502464,0.014724504520422888,0.009529499298115725,0.011263757226063608,0.011794048168280254,0.006360450052055263,0.007751807350735579,0.007475809256352,0.009255890257058414,0.012038307160575178,0.013281566112856249,0.011472121195208995,0.019975592323130176,0.028285520327860608,0.02580125482200281,0.03656626583998861,0.0360276146797924,0.0462759434507971,0.04991628622830461,0.049190721536791014,0.05203789583237675,0.06679108142618603,0.08050968825719748,0.08773106024327172,0.08011808709358575,0.08047793028537573,0.07271299067999915,0.06341965156497316,0.07536453497897438,0.05961515108024862,0.053665695573127725,0.06583574824860029,0.05643246263444615,0.06341503763544624,0.06295315417010376,0.06615132649413974,0.06614596562526459,0.07447117542979374,0.07092307929508626,0.07081611754456575,0.0711701264638401,0.08096218188202932,0.07018285999961543,0.07235386606186256,0.09871952154577518,0.10351558648973716,0.10403598421100946,0.12382380447333087,0.09005099273082348,0.09810278239788008,0.08322295546985806,0.07815414128137267,0.07606628633523499,0.0628539310903344,0.05591576196220346,0.062310049720876406,0.04685679550174763,0.04928088809347806,0.038157718570089705,0.03357620118859752,0.031570533273326935,0.039012700027169556,0.03991162426056589,0.02706379741650453,0.020119225037257823,0.024231042994956913,0.017743080198722498,0.020268163392578736,0.011102651947722371,0.014795817715525746,0.009427655599170366,0.008974163383618563,0.012261953046152104,F
North Carolina,0.0,0.0,0.021948045840061454,0.030729046631328263,0.03814639058852251,0.02818238452638761,0.02839658673027502,0.017179632884460363,0.02158319050339618,0.031674805331925564,0.012006883946796163,0.02431850290664011,0.019620802181007063,0.009625050798879216,0.01418455193182686,0.008814649948213932,0.007355027161064588,0.0155448468832582,0.014385680083025924,0.007083514637577034,0.010137155716848966,0.012149684108213188,0.014481360420373205,0.011755402141620535,0.01707395155266247,0.03666400672892359,0.043884530167938605,0.05804974753836212,0.04830049648417316,0.08010619793097135,0.08684217055802297,0.06932000994022784,0.0802504867652476,0.10134646011292892,0.11018355283625428,0.11997600479904018,0.12076196906935374,0.10336429542365201,0.11077015193473541,0.10592407239680078,0.11562011464304325,0.0689904398961858,0.0883099679876366,0.07935736727885208,0.0733324831016452,0.07816041643869878,0.07992352415727697,0.07957519090394356,0.06545930613135502,0.07577020412492991,0.0659582264565775,0.05718726630203674,0.0609125550691995,0.0838107799898328,0.05722535083041788,0.06949896395062999,0.07742417770183682,0.0833714331818304,0.08802816901408451,0.09266929697701522,0.07334273624823695,0.06388622696276544,0.06718218712295711,0.07077802409123687,0.05035313448262154,0.03815725878252906,0.04347768804100077,0.04009247998717041,0.032056847476191114,0.033418438957879396,0.03319391887406227,0.04001910589571796,0.0243943148407308,0.02497568157320504,0.02210494321792711,0.02624365778270251,0.010416511659052692,0.019791127485308892,0.013860440762016233,0.016785436345047533,0.013880106722598358,0.011074897952726008,0.00816033424729077,0.0,0.01242125809599858,F
North Dakota,0.0,0.0,0.061977068484660676,0.12268684183621306,0.17112945439903363,0.18534777094917568,0.14619883040935672,0.13337143945889302,0.06659056316590563,0.047049967065023054,0.06684491978609625,0.08232485387338437,0.050589000505890006,0.06677053193857112,0.08119878939986713,0.036451119049354816,0.05756223917110376,0.0,0.06526468455402465,0.04231610127653572,0.04315615334819823,0.04467609828741623,0.09027986758952752,0.05269497139415839,0.058918839298865815,0.15190642564180465,0.10773374374759521,0.07290400972053464,0.1609896627690222,0.12519002056693196,0.09628345850182939,0.15603869759700406,0.17186067827681026,0.21092102179517225,0.181797523008749,0.13322971022538024,0.14201183431952663,0.12152144853566654,0.17687934301958305,0.12457954403886883,0.08306633440132907,0.14928801102434544,0.07489033914625012,0.07561845090202009,0.102880658436214,0.08025682182985554,0.08706587984908581,0.0,0.068762278978389,0.07112375533428165,0.0,0.0,0.06904487917146145,0.0,0.07434944237918216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.006721107638538831,0.11187487225825883,0.12532094388067,0.0952036011796968,0.11629511363412376,0.10579714076445217,0.059701023558338104,0.06414418980344953,0.05238704580001889,0.045313087787695355,0.044632151136454475,0.027320849223063354,0.02837633051783784,0.025363344658361646,0.02030941998685861,0.02722660873140673,0.019802510101956168,0.029121484242629617,0.027559252392644184,0.023500117500587503,0.026303581591318865,0.031123415957486345,0.03203727974370176,0.05105021082755337,0.07334575585774888,0.08298091438969038,0.09931063627479464,0.09682479580245577,0.11651278879710208,0.1187999432597286,0.12056952438654954,0.11870251899240304,0.10391171260273802,0.16371245691777447,0.1531393568147014,0.15976035946080877,0.11765700517127196,0.13050741282104825,0.11090517979292737,0.11349191937534046,0.09216804015118657,0.10261173069289133,0.08216926869350863,0.102203537257176,0.07101919648881093,0.08601164024197942,0.08455426780377578,0.07391707710757951,0.08886947484165417,0.06619826380008124,0.06925367621597914,0.06601572095308278,0.06660491038960045,0.0704278682317304,0.06675066750667506,0.06982710202346798,0.05294350059265112,0.07282844400801931,0.06105720976915356,0.04457168326676152,0.03791385619186175,0.05190946273706067,0.03631246879397213,0.04951221301254309,0.040269807711668174,0.030398312893634403,0.0275560716851522,0.024879830419075863,0.033634343722608394,0.03657912063793986,0.034757696723297135,0.020549204529477293,0.019093829323629175,0.01652092847618036,0.013699312543588723,0.017886116540825062,0.01695335219937142,0.01845529205499677,0.009278528160332967,0.0,0.011224761824585035,0.008820286659316428,0.00917669730663934,0.012851612074089544,F
Oklahoma,0.0,0.0,0.09656621886449487,0.08117761662517588,0.12561098823079656,0.12373907195696032,0.13699351915274777,0.1178318931657502,0.16146260277715677,0.12386457473162675,0.13365261457927272,0.0957533393977115,0.08955758552749418,0.08581031153910328,0.07178235589692053,0.058948361235557654,0.06771903605454885,0.05852333910763613,0.05487093897894328,0.07500852369587453,0.06241620047158907,0.07092360841016723,0.06598793363499246,0.07274490785645005,0.08915447820534446,0.11267605633802817,0.1432983323038913,0.15895487171845119,0.21126397691554594,0.1806514236410699,0.21741099737295047,0.16532676348547717,0.15342429979761052,0.1630330541525478,0.19275486476563458,0.18328339103366012,0.15140486242538942,0.16283584893843553,0.16400432971430445,0.14369651296461874,0.10532026936456772,0.09996251405722854,0.1079427903211298,0.08381978745696753,0.08287979666823217,0.06784614581702417,0.05285678328718853,0.05903723887375114,0.0515633056766512,0.04909903274905484,0.05784999245434881,0.04529106167576928,0.04836828178791931,0.04342162396873643,0.03517204994431092,0.04982707075444047,0.06213569251708732,0.05169687385962778,0.056789500252397776,0.03883243802990098,0.026294165981922763,0.04977931171804997,0.01921229586935639,0.034904013961605584,0.03579563944028637,0.032399157621901827,0.02296361906636486,0.023214937153848706,0.0,0.016931933626820182,0.03761069511402879,0.01680785262874815,0.020262740197899427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.1982324275212687,0.4138038725796377,0.2828854314002829,0.24176279615942528,0.19970366552857052,0.18326865028029324,0.16948354597241183,0.16214622641509435,0.10368834246778254,0.10114763664656683,0.08803965044998044,0.10458133729168073,0.07011217948717949,0.06867907250547797,0.09223625202760727,0.05965519298454931,0.059626736628704304,0.0771962328238382,0.09889362754187526,0.102880658436214,0.09833465503568596,0.09348290598290598,0.1365710669198228,0.16758893280632411,0.15011585027575627,0.19952114924181963,0.1981178801386825,0.21361225692398347,0.19833102570819147,0.19475312177798143,0.211094171455377,0.18864292589027912,0.19796898485903874,0.16102495886862464,0.1720784079006434,0.16327505873919795,0.16561641622232995,0.12256779531178183,0.09693173768780525,0.08934634216075193,0.09046135289978892,0.07029652351738241,0.04195007940550745,0.06085721737618455,0.05227087931234754,0.08499529490331785,0.0561955605507165,0.05893848683190123,0.03806985818977824,0.035506778566817304,0.06194574856546688,0.02240286756704858,0.04600944727317342,0.04142624648616659,0.03912834095834337,0.03091381229133177,0.06004867102809646,0.03833253473885961,0.05739612894996971,0.037778617302606725,0.03548272636366569,0.03820196103399975,0.03568069025917156,0.0,0.03345488608611288,0.016926201760324982,0.02017077926443892,0.0,0.034737902525445515,0.01702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.004461464103803398,0.10859345961270762,0.09070390448667918,0.07512659553719128,0.07234581298607343,0.07523262720253415,0.0402968148246225,0.042543894951074517,0.03467629040751063,0.026232088402137914,0.033562245056023135,0.029463225361944394,0.019229157319159636,0.015433020690204514,0.014964086193136472,0.011284930386085681,0.01287391836096628,0.012009626177289796,0.015820067077084405,0.009519060786002448,0.019515050983070693,0.013854613153223361,0.012904259295516439,0.0257393283390005,0.03128695196072567,0.042794479512142936,0.05840312011245075,0.0515948890709885,0.06074864988699721,0.0742987027996852,0.07376756301939857,0.0740045485722537,0.06928944592970494,0.11677406997794267,0.12871793329523926,0.10686305435209445,0.08704660230493648,0.08756365647394981,0.09880423535635653,0.07132153189034114,0.07158253707814562,0.08600401873323898,0.0646015189235181,0.07613073169246229,0.05951618614252243,0.07755117258864322,0.07321564596167641,0.07694338626334252,0.0821111693999042,0.08032972725429989,0.06122541535019426,0.07842664092664092,0.067947971267715,0.07745141020020459,0.07848552014825043,0.07100945546959674,0.08497898913984112,0.07727477622512718,0.08576400742732958,0.06921433082719777,0.06551668431728025,0.0762431875300031,0.07072002413910157,0.052704204837287744,0.042648056605602405,0.05117964053828939,0.04505057951427284,0.03061037079362488,0.038983068705024604,0.03514901050209829,0.03199556328189158,0.022579916776878164,0.022245951236874888,0.03558637156763706,0.021462553805430024,0.02664502767449465,0.018544159825932154,0.013899418751579481,0.013838218643854571,0.00646378984926442,0.012053033346725592,0.006977587987384521,0.008737312693859125,0.012109103018193927,F
Rhode Island,0.0,0.0,0.06065752759917505,0.0,0.0,0.056458897922312554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02962085308056872,0.0,0.029724748825872418,0.037025609379821044,0.03775246964072233,0.04388164493480441,0.08488964346349745,0.06948787436592314,0.09991435912075364,0.07544322897019992,0.08975989228812925,0.0811568540652206,0.14574898785425103,0.1092697140775815,0.1197724323784809,0.07519604683639489,0.09281819236570367,0.09117848187827673,0.0,0.0,0.07335219532641726,0.0,0.0,0.0,0.08846078238647533,0.1076426264800861,0.05714285714285715,0.06502554575011611,0.08097165991902834,0.08951750067138126,0.043088590141330575,0.0,0.06967427277477792,0.07106057914372002,0.12121212121212122,0.06769825918762089,0.08108655990269613,0.0,0.0,0.05456132693147098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08419870895312938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.019639750855732004,0.0,0.0,0.020677177565262342,0.015015015015015015,0.013951217243704513,0.0,0.016129403903315742,0.011790228258819091,0.0275120629814611,0.011458253762126652,0.0,0.0,0.011614626686540584,0.0,0.0,0.0,0.0,0.00914277355178467,0.0,0.0,0.011580775911986103,0.025344094825905564,0.017867069006590963,0.02581055055889769,0.047107979682123546,0.033293796949455855,0.061809966324225245,0.06449680971137678,0.05310033549757427,0.06959807113917128,0.057944725770286955,0.07036590269400884,0.09084882264836594,0.06903863698005276,0.08807750820722236,0.09180181934514701,0.057577153385536615,0.05192900998869781,0.05775953792369661,0.06789066650923903,0.054084913313902826,0.04396635108596887,0.0513420234461907,0.057126535275635534,0.07152052639107423,0.07236518366283613,0.08757845569989783,0.05703693141308997,0.05422064950630672,0.056214514587666534,0.06537193909514341,0.07253510180819647,0.07719226018937834,0.0486315618836625,0.07275780047572408,0.06789667896678966,0.06875214850464077,0.05514288494599241,0.058679706601467,0.09417418977722933,0.06073780448820408,0.07031449757095372,0.051435368245089534,0.04530157908361377,0.04347099147299783,0.05260562222587539,0.026148918088514085,0.04563828400052158,0.024678409476509237,0.028028651510432885,0.02500234396974716,0.03315979706204198,0.0,0.0,0.028914269191846174,0.0,0.021730469740320887,0.0,0.022552151851155798,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.26151222285389425,0.48642533936651583,0.39831821199380396,0.36820446177171323,0.3345925526173772,0.3385885091524707,0.19172552976791118,0.12353304508956146,0.1052520787285549,0.13045747086449816,0.17430845017051913,0.16945406321373313,0.16094045203274787,0.10232621597653319,0.11214460056731974,0.06572893387669253,0.09421899185678713,0.06093845216331505,0.12397233459480622,0.053622896977009185,0.10440593025683859,0.1427755568246716,0.12381345439537762,0.1423487544483986,0.1432151808091658,0.08848904948012684,0.12912046179553394,0.16206142127866463,0.15965439519158528,0.187207488299532,0.12786237359060793,0.10547287003398571,0.08251797713073206,0.1456909111285442,0.08207292765857661,0.06402048655569782,0.12950012950012948,0.061515748031496065,0.09712273886123589,0.058018101647714086,0.055940926381740884,0.08792174964281789,0.0,0.0,0.0,0.051808102787275934,0.0,0.05408328826392645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06958942240779402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.016876568993523616,0.03873835300833894,0.030369290573372208,0.04688140956771433,0.03134102724825781,0.03264324370758526,0.03833333333333334,0.025711787997737365,0.02486060304719963,0.023482791516841565,0.01564945226917058,0.01658076907133876,0.0180960202675427,0.04211117349803481,0.0287986834887548,0.02374135884365617,0.028829521429944265,0.025236425459568588,0.024220242740655023,0.033689998113360105,0.0204932030876426,0.01962268382249881,0.029626285569177378,0.028492463743339885,0.047244094488188976,0.056742128848280275,0.07294597531746387,0.08988432918293672,0.08198302469135801,0.08616029193134207,0.10684128898845426,0.09647599501833043,0.10283903162721694,0.11750881316098707,0.11891602184035106,0.11104234171915388,0.10897339546069443,0.10551305724083357,0.07078254030672435,0.0908641975308642,0.07072135785007072,0.06134513142729672,0.07776471652048106,0.04630619078150602,0.08355736394681391,0.06855246067253572,0.06066622545775424,0.0838316660146426,0.0858996618843096,0.05404498779328724,0.027343322760581865,0.05124218114994523,0.04671037835406466,0.05078548212351029,0.06332688654218084,0.06656739949198563,0.08935113207884343,0.07169358163210439,0.05786723087216767,0.05056433408577878,0.05632472110178422,0.05145675857908371,0.04083081839162081,0.033671227050400515,0.049355634768302716,0.050599700149925035,0.03539625172323857,0.022445009726170882,0.04294570169542161,0.022263450834879406,0.033070605743261865,0.024821476305036852,0.016330196574741267,0.019295086184718292,0.010982252679669654,0.0,0.015769317413831946,0.011217049915872124,0.0,0.0,0.0,0.0,0.0,F
Texas,0.005381030790258182,0.0,0.03552665575747136,0.07517248481103903,0.05367243301267496,0.049717293819457976,0.054589622512760325,0.0368005751159646,0.04767397154940407,0.04471526230427599,0.047096131052834014,0.038598534610019365,0.033017829627999117,0.028165736993246347,0.028391782944819383,0.02192628153345489,0.0266391214526476,0.017504659328438893,0.017910893305803626,0.03177008235782888,0.02601891034767155,0.02398415127283891,0.020987259779347584,0.042131047152480096,0.046748313895449346,0.06271527753960127,0.07021767479185476,0.10426950897624468,0.09685179592389323,0.10662180335510418,0.12152081261955845,0.12131820376629647,0.11406086867309188,0.13376773165598507,0.1340549960621345,0.1252378444040721,0.12464165524118162,0.10705322826907214,0.10343116446750887,0.07980657251461643,0.08368003582919843,0.06832515767344077,0.06729361888258946,0.07076216292715852,0.05743942174260022,0.059170208269741016,0.04759314658689149,0.04649861149979549,0.05980602047272759,0.0442746057195913,0.04202634211123532,0.04769184256582113,0.04007212983370066,0.045842520028815295,0.0372554309425624,0.03971804369820976,0.03288142452448401,0.04253798642187473,0.04208663835123447,0.04030667747290135,0.03736579812910318,0.03522185473132597,0.03446300181361547,0.029835732978714335,0.0323563399516756,0.029029475138912172,0.023137245180429197,0.028762789168755392,0.01965851520872838,0.02086060209424084,0.01559697418700772,0.01086886512946026,0.01565095952421083,0.017197960813217863,0.014362839110855771,0.011540834579891428,0.00918606840865144,0.006413457265759925,0.011805303305484925,0.005791626199534888,0.006217414088660325,0.0036720155693460137,0.0044055235475233614,0.005064316823660488,0.003643878544322577,F
Utah,0.0,0.0,0.5512172714745062,0.7396776330315743,0.3364810593726256,0.32147671886342427,0.20910086627501742,0.21731862253426948,0.17660044150110377,0.16366612111292964,0.11166945840312675,0.13156983588394155,0.14495274540499797,0.12867647058823528,0.08452575016603271,0.10761045017038322,0.0327242977911099,0.07862459377293217,0.0767341927562922,0.06617459913463986,0.07517666516313336,0.0635883388769321,0.1065220549072774,0.08068989863331484,0.07549828870545601,0.11714745936447504,0.12266326480545606,0.1233654083395016,0.11976047904191617,0.09809264305177111,0.08254230293025176,0.12125411397886715,0.09164327853828971,0.08537279453614115,0.08673497045590069,0.09645526886906197,0.07644164158425303,0.0487685930260912,0.032825322391559206,0.06957731779439903,0.04985873358816686,0.07326007326007326,0.04794684749477722,0.033676837071462254,0.02531405246337373,0.04666210414981646,0.025413767908764574,0.03437822295840235,0.03968778939013097,0.03766607314066566,0.028557149996430355,0.0,0.019275250578257516,0.0,0.0,0.03799536456552301,0.03109694472518075,0.023045899750336087,0.02311515198212428,0.030023268032725363,0.029284720696976352,0.0,0.0,0.016955474922852588,0.0,0.0,0.016414431568234793,0.016277631279096264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.106315118009781,0.1471825063078217,0.0,0.21912350597609564,0.15772870662460567,0.0,0.12759752096244986,0.0,0.09656237929702588,0.0,0.0,0.0,0.0,0.0,0.0,0.0672675904749092,0.0,0.0,0.06591957811470006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.0,0.07982120051085569,0.0,0.08478887569950823,0.1736714136853074,0.13129821106187428,0.07833307222309259,0.11651131824234355,0.0,0.0,0.1463210702341137,0.0,0.0,0.0,0.09600614439324116,0.091324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09905894006934125,0.0,0.0,0.09442870632672333,0.0983477576711251,0.0,0.13357079252003562,0.15938069216757741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.021759628635671283,0.04864376549072294,0.048735205384079834,0.044055774610657086,0.05428768295993151,0.04406175990012668,0.022928093969911283,0.04550584295023481,0.02772694504519492,0.026073069778052994,0.022655508828568597,0.022053310201861298,0.011751399150961411,0.01182382500738989,0.0,0.009309624822119668,0.0,0.00881623194246779,0.015173547448947335,0.011191385120431739,0.018711641135671874,0.016536494771923576,0.023037640945567175,0.039058431413394434,0.053768258804552375,0.07684918347742556,0.07470472314172001,0.08932038834951456,0.09045680687471733,0.09113046596053005,0.10379144025886808,0.09661094924091397,0.11877569666514391,0.1046102164400112,0.08320877698506865,0.09937292259191996,0.09803921568627451,0.10070862248915094,0.05465716762787893,0.07005983488601075,0.07605526682722778,0.06012024048096192,0.08283689943247911,0.053186013794050024,0.03548735974043531,0.0560261015720265,0.06123901421738195,0.05190171113453897,0.043418930653765044,0.0491491061006328,0.03707273670942389,0.05528639809116436,0.04647494577922992,0.042889952682697366,0.06268520629131524,0.05953418133240401,0.061285500747384154,0.06169124285284382,0.06715706945290414,0.05083480277685111,0.03241543623073307,0.053126408654774936,0.05129602616097335,0.05192271382717603,0.03667091836734694,0.03197953309881676,0.019085790628876803,0.025038731788234927,0.026762802852599927,0.031351893654376725,0.025144186192698755,0.01317110917203115,0.015320452804494,0.014006092650302882,0.021148728432702983,0.015953486723153824,0.008966197435667534,0.0,0.0,0.009368208049164356,0.0,0.0,0.0,F
Washington,0.0,0.0,0.26698309107089885,0.28219837157660993,0.15349551141913578,0.15608740894901144,0.12186013601163569,0.08728179551122195,0.10637137246345188,0.08402222523377151,0.10897299596002552,0.054507051849833066,0.06967115216179633,0.05145515168978718,0.05465808332321147,0.054889205122992474,0.029365125976390436,0.04603797211940409,0.05705346461764976,0.05362313659600328,0.08129934418529024,0.09930838801205887,0.10117145899893502,0.14136068723041792,0.17506108902585799,0.1383074852010991,0.16205040326335984,0.19656295630686285,0.18449074538271804,0.20615457298086629,0.19173661935604555,0.24539000333539812,0.21901106344547305,0.207577677752043,0.1970589481713777,0.2572091758850714,0.24581313607020608,0.14068430971783505,0.18581354015188237,0.15071397552813753,0.11643506214088642,0.11608222490931076,0.08315354189140597,0.08117239261111843,0.06995383047188855,0.06232412321290298,0.0683526999316473,0.059497248252268334,0.07424042762486312,0.07332894613142803,0.048144581882823494,0.03208697457579132,0.03369524522650692,0.05878030859662013,0.040546496253856326,0.05236751862425461,0.0591715976331361,0.03585575741018986,0.04113459956361555,0.033181558427194134,0.04139306478014638,0.039571124385234316,0.03982401577789578,0.03574586570842662,0.03026176426085641,0.026552868658131817,0.02728778871455024,0.039797827038643686,0.019836546853923668,0.02780204940821352,0.018020904248928757,0.017421940029810873,0.031006550133715748,0.01563752223460193,0.020080724512540414,0.01477666131892257,0.01916851252342818,0.0,0.013163957085499901,0.0,0.013143770947884948,0.0,0.0,0.0,0.0,F
West Virginia,0.0,0.0,0.04355400696864112,0.09984310369419483,0.08334291297850328,0.11563628158844765,0.13082940390852846,0.07243377483443708,0.09450774963547011,0.07163734311421859,0.12502976899261728,0.06582814153050429,0.09094855205771099,0.07363132363132363,0.07136986893896795,0.04681230494872938,0.044422726666962814,0.04110152075626798,0.03143817561848564,0.055397658846765264,0.0509268690160929,0.0431439230515443,0.06627918833486285,0.05184570717544588,0.07148552418135327,0.08408234270803132,0.11534707639525599,0.1181739022266451,0.09160804842139703,0.13322934945083512,0.14579916165482049,0.12489754498263142,0.13295193586076307,0.1493079375327872,0.1643115346697338,0.1364362842552528,0.12605042016806722,0.1332471937333441,0.09024107257960552,0.12680921771830864,0.09102730819245773,0.09726392354209837,0.08318478906714201,0.10650063490763118,0.09643589022381163,0.07640341000482548,0.06403141808247247,0.07841770497516773,0.07223476297968397,0.08628541297157376,0.03898255530650034,0.035759897828863345,0.031942078364565585,0.043977791215436206,0.05519068381257243,0.08727907484180668,0.0552944429084877,0.05662193533774985,0.0636610914983506,0.047616213320635675,0.06818745350855443,0.03818980332251289,0.045534378455734076,0.04024954719259408,0.0,0.04012036108324975,0.04812650395324854,0.04836926478717524,0.0,0.0,0.036184686640613695,0.0,0.03617421501953408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Wisconsin,0.0,0.0,0.11652922194334889,0.16053105408161053,0.1329468430573415,0.11280435893069982,0.11352118386377458,0.05240332490061438,0.0576732450211769,0.043478260869565216,0.03780361024477838,0.03863569629251858,0.03273813583598194,0.030839103983851524,0.0287199124726477,0.015049732525208304,0.03565380158659417,0.01634500534355944,0.0215228015091282,0.03896167145570545,0.02542003583014574,0.035970791717125694,0.033713481905160485,0.03284727191675563,0.04588155676122091,0.06940256903280125,0.08103164864677147,0.08555144533744623,0.0960926482884277,0.11456965577611286,0.09264636743272767,0.09288766308930077,0.11235102102786002,0.1308696600504783,0.17553758385054227,0.18759739179110124,0.15338182178021867,0.14017743512182526,0.12096012096012097,0.14279960455494123,0.1282168696767103,0.10965513460167772,0.09404224935128264,0.10115102895012207,0.07212168895882508,0.06870326580175114,0.072560749471919,0.06926100122414793,0.05954448469210539,0.04949759936643072,0.04952783464306941,0.05627557980900409,0.05956447854802824,0.0563658141337279,0.059522767458552894,0.04360642584291221,0.04663928103754462,0.053910360084025805,0.06292426207001754,0.0652212581773623,0.04256440399700022,0.05351886540005352,0.0317030899945048,0.018954551198348848,0.02971263635977758,0.03614329754438184,0.021817388458601508,0.022123893805309734,0.028703908147493927,0.02479599657364411,0.022716430794393585,0.01822946337017204,0.023092021706500404,0.03127405696689761,0.03239229561707323,0.0183900798654897,0.0,0.022122058457539475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Wyoming,0.0,0.0,0.0,0.4784688995215311,0.17693895606015925,0.4302925989672977,0.19509476031215162,0.0,0.12447099825740601,0.14996250937265682,0.13319126265316997,0.0,0.0,0.14883720930232558,0.12752778283840407,0.0,0.0,0.1431980906921241,0.14940983116689077,0.0,0.0,0.12582573136206354,0.0,0.1026518391787853,0.20266846816416145,0.11471648639790233,0.1443001443001443,0.17494751574527642,0.11202389843166542,0.21834061135371177,0.0,0.2867570385818561,0.13781697905181917,0.18484288354898337,0.0,0.13898540653231412,0.17508754377188596,0.0,0.0,0.0,0.0,0.0,0.11500862564692352,0.09020386072523903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
