Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003653581971765119,0.0,0.0,0.0,0.0,0.003734687780101583,0.0,0.006241077209926433,0.006409177942814109,0.004100478115748296,0.007422129491419194,0.0050188625584488365,0.006672894701721607,0.013549447013193775,0.009612443745357626,0.02011773246914552,0.01975769876693998,0.018468073318251073,0.014879983632018005,0.027458740874702924,0.023798663308410843,0.022785885179853135,0.039295733138310064,0.09742724110976425,0.16020803826418073,0.24360247859609288,0.2809254013220019,0.26887230374130383,0.3283473184968989,0.32679738562091504,0.44086585486866164,0.3416102332580888,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083004083800923,0.011609586201177545,0.008242935804015958,0.01523951436747549,0.014021803905072386,0.017381026871067542,0.010539258738802038,0.016080042880114345,0.012529982458024558,0.027295556283437054,0.016992353440951572,0.02382181283995712,0.02714440825190011,0.07852791985907422,0.12632587720253521,0.24486888384310582,0.2766745504038556,0.34057625502349975,0.29807308658201703,0.32282707804529437,0.39672316966355814,0.3195059739562357,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024769846839780375,0.0,0.0,0.033355570380253496,0.04004605296090504,0.1933547041164199,0.3430092663697333,0.3099751003607907,0.35784669640078826,0.34951873958165297,0.47830543218312266,0.48243001786777845,0.3912557446279965,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019767533802482803,0.020219175866391687,0.0,0.0,0.02441108263151471,0.0,0.0,0.03613206268912877,0.09070078289096811,0.1517810558269696,0.263327868037959,0.29878990090134955,0.34943786083257367,0.3541851138080109,0.26775255201651144,0.3324390528403126,0.3361036421412858,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012937949593748384,0.0,0.0,0.0,0.0,0.0,0.016272510305923193,0.016327863499061148,0.0,0.013868086758750764,0.013747594171020073,0.0,0.0,0.0,0.03516062010548186,0.06916312617330304,0.13240536411475132,0.27986041529903605,0.23381868423849508,0.2868514468069848,0.26833631484794274,0.3280096840954352,0.2972381620773645,0.3833893340225726,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01294665976178146,0.0,0.016621879934620606,0.0,0.014265335235378032,0.017372169784006023,0.0,0.0,0.014811742749651925,0.0,0.015876543993903407,0.03732482779681721,0.09242144177449169,0.15210702803609086,0.1608212147134303,0.2342238365185512,0.2179242713157178,0.31689025034329776,0.31038267913244255,0.32694248234106965,0.32756200280767434,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061934844543540195,0.0,0.0,0.09805294859223981,0.22916069894013177,0.3383845814329851,0.5518087063151441,0.4713275726630008,0.36180588327827595,0.5716265373289451,0.39384174722520593,0.4704554008280015,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00927196528576197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01598392473854866,0.016191709844559588,0.011363894633968953,0.02087246921310791,0.02320993385168852,0.013677395823835141,0.029871323529411766,0.0,0.04672667355270277,0.02770501712673786,0.07442958704411878,0.10931521824002499,0.1995848634839534,0.21748814296569974,0.31161016493848387,0.25640318711918614,0.37317784256559766,0.36375562777661824,0.3400932107318302,F
Massachusetts,0.0,0.0,0.008436682696363789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010914477274499105,0.009575792396820836,0.008175277959450621,0.011478608792614337,0.0,0.008382932349735937,0.017097816608819053,0.020929259104227712,0.026769939143005014,0.033291410816009476,0.015471493772723758,0.023754849948531158,0.022282091275548442,0.037956265946903406,0.03749531308586427,0.05063524212852145,0.12894609592668493,0.17248712253674212,0.3084648493543759,0.2934440309189808,0.33656073945808845,0.3806604706347637,0.3568769416416339,0.3576158940397351,0.3178915908164652,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005202588808190955,0.0,0.0,0.008733052420147151,0.011119141602268304,0.0099601593625498,0.018336847895846706,0.015526837541504432,0.01562293446779873,0.018370646156860824,0.016485537111480274,0.018249840313897252,0.016168366590765166,0.03145418412135596,0.02261727054779029,0.04062309579238473,0.1043082466731991,0.1585144927536232,0.2556203709772564,0.3367112904012883,0.3848157421566486,0.377612249120629,0.40226136116547073,0.45970081766456916,0.3861695563031232,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008889679082585119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012519823053167517,0.0,0.0,0.0,0.014870204359094193,0.012656625743576764,0.021595473588735804,0.012964283399235109,0.017081607379254387,0.0,0.02196402293043994,0.030451332245785754,0.04717087086412543,0.049165359492426196,0.04901720503896868,0.04430544696377378,0.11788745677459918,0.17027027027027025,0.3047619047619048,0.3603204079935697,0.3514790237318637,0.3720281346276812,0.3718614585574234,0.36683785766691124,0.40232751454696597,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024909081851242965,0.0,0.0278473962684489,0.0,0.0,0.0,0.06318933823529412,0.09687575684185032,0.21674995484375942,0.21733880705143688,0.19477752754275976,0.22948938611589212,0.32465381302590607,0.24281948106008047,0.383367738130345,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019277851676209202,0.0,0.0098613494270556,0.009921028612246518,0.012006723765308572,0.01780838181170604,0.0,0.024920048178759813,0.021958235436200346,0.02987818892208688,0.06363722070330914,0.14771048744460857,0.21737519452609738,0.2506202852058846,0.26911346336212416,0.3366294971596886,0.3492498114051018,0.4045098545485842,0.3600085425755865,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623083859332732,0.0,0.17016449234259784,0.19264110961279135,0.4999038646414151,0.2702702702702703,0.5274467669466693,0.4508196721311476,0.353045013239188,0.604932526756631,0.4342273307790549,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036832412523020254,0.10632642211589581,0.1385361348418379,0.27898326100433973,0.2756086357372531,0.31553206594620176,0.34577034416211,0.39102346140768446,0.37722292078318664,0.2843062926459439,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02612193720286296,0.0,0.0,0.05022853985634638,0.024210730195622702,0.0,0.0,0.034594594594594595,0.041440279952113454,0.06345177664974619,0.13933326452678296,0.18316004956095458,0.19824880224681976,0.3144480609036244,0.2790239632344896,0.36843552378333794,0.39639843705759104,0.4858915817819927,0.458743654046119,0.45207956600361665,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05490282200505106,0.0,0.0,0.0864945014209811,0.06411900487304437,0.156637514684767,0.30386740331491713,0.27525461051472616,0.3743700503959683,0.34893864495492877,0.4491017964071856,0.4418494555783494,0.49051667756703726,0.3848728246318608,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007511266900350526,0.0,0.0,0.0,0.0,0.0,0.012311396249127944,0.008252640845070422,0.013774294411768756,0.009898889910202928,0.011642968374787153,0.016182896149941887,0.02396788303673078,0.007873519778281683,0.017971506992549992,0.01882465687784509,0.0593948710781916,0.12585400934915497,0.17758448853855213,0.22814101287367142,0.2386021584318332,0.32995833097648813,0.3574064721650286,0.3865278924164033,0.38322243746315166,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043777360850531584,0.0,0.04329807632832313,0.05553156043684828,0.0,0.034192710114203655,0.07966973274426015,0.16618824595860401,0.16129032258064516,0.4574415945107008,0.4987945797655665,0.541888869774643,0.45232160989568915,0.6758742286218044,0.6013926988816206,0.662763724732133,F
New York,0.0,0.0,0.0,0.0,0.002713498024573438,0.002667392197344344,0.0,0.0,0.0,0.0,0.0029861591523289554,0.0034140679106879836,0.004807045205453112,0.0027828410023793292,0.0028753258702652966,0.004436382278131592,0.0030598818885591017,0.005747096410154597,0.008679613757187806,0.003946663659684831,0.006446848663158019,0.007696998762559429,0.01026291164840472,0.0078567413862918,0.013821873743466022,0.010173069342183904,0.013297198723468922,0.011023356547225357,0.010710938545990093,0.01611657657052681,0.012762556004110887,0.014629762510188585,0.018530396978119878,0.04096142311687172,0.08569299552906111,0.13402795656585542,0.20905977103712164,0.24789522918615528,0.25853318106839235,0.31153416189912536,0.34025266117005776,0.3975554378943023,0.39709863326384887,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067235026759540645,0.0,0.0,0.0,0.0,0.0,0.0,0.006625412431923887,0.007631451756505813,0.011857551283909303,0.006682079997861734,0.006678509890873149,0.018714325816412466,0.011949810794662417,0.012909388998618695,0.014123024381475729,0.02234666246023609,0.020723384266806665,0.030617600746486267,0.08482016636657193,0.12483634259964072,0.17248548503842423,0.2426258526238689,0.23596181428417207,0.27529032053918934,0.3003003003003003,0.35908484661947265,0.34779522668796026,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1221001221001221,0.31007751937984496,0.5091457665472374,0.5258386219401632,0.46807713911252574,0.3004694835680751,0.43209876543209874,0.668824163969795,0.5366308912739151,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004182000669120107,0.0,0.0,0.0,0.0,0.005501357001393677,0.006406560317765392,0.014249209168891127,0.01574632667722983,0.020899057552023724,0.009173002833438653,0.01776700145271365,0.018958743667252982,0.01514151912698327,0.02134016218523261,0.027141525353724882,0.042343329680183325,0.08943058270412531,0.148667857748334,0.26628349965066767,0.278355844809989,0.30286567975010187,0.3479676165621361,0.3939728041161337,0.42365752565651627,0.40643223184308186,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023214937153848706,0.0,0.0,0.0,0.0,0.0,0.021283388315419816,0.0,0.022872827081427266,0.06337637645567615,0.14136273678258413,0.17135570255838048,0.2156838806820494,0.2557017362972739,0.2659232253913789,0.3267071599484631,0.33454545454545453,0.3581295405709608,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01672744304305644,0.023696682464454978,0.023532575808512066,0.03435481654527965,0.02084274151526731,0.030638297872340424,0.051013467555434636,0.05321979776476849,0.03752767666153788,0.03588802934843289,0.10225785340314136,0.18232296026188208,0.2714440825190011,0.34282369664283624,0.3454231433506045,0.352741366546183,0.38501267724668986,0.362049298219511,0.395724123753726,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006921433082719777,0.009872377088905242,0.005647643520740971,0.006600535586316146,0.009582582697688682,0.006784918096345837,0.0,0.009214891264283081,0.008162765544966633,0.010535964514871514,0.007455850712566304,0.012798225312756631,0.016128511983484403,0.01557216586581242,0.028698686748094403,0.033386194808446706,0.08599077113132365,0.15824349718128772,0.22744503411675512,0.23524971694552774,0.31155467073454507,0.31605731886969335,0.34469284657679533,0.359686039230534,0.3950594859685769,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09376465072667604,0.07944073721004132,0.401412973667309,0.4510524557300367,0.6511309115832763,0.5153753650575503,0.6312467122567069,0.7534375588623093,0.6275740341243381,0.53696819496076,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01617913538700492,0.0,0.0,0.0,0.0,0.0,0.018685767673621925,0.0,0.023211857943429386,0.0,0.06359075814314986,0.13372849501228856,0.23342329856298782,0.27163087175401107,0.21783328492593668,0.31197143394098853,0.2333768442704007,0.36080360803608036,0.32340425531914896,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18284878405558602,0.2700756211739287,0.2401625715869204,0.340522133938706,0.35426097224955716,0.3877551020408163,0.4107220060527454,0.45116174148432214,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008860849223789607,0.0,0.009370314842578711,0.011177763702075337,0.009352087385904534,0.013070430950780492,0.022263450834879406,0.009186279373128296,0.01909344331156681,0.012247647431055952,0.038590172369436584,0.07248286768581971,0.11268228015908087,0.1644514530299617,0.20190689848569826,0.22619828541699652,0.3181212135388646,0.29315647827758556,0.3197282310036469,0.3231143049165073,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002090423352537356,0.00210778362336436,0.0,0.003006188453659605,0.003900646207054969,0.0034758881980561096,0.0038658133241699236,0.0030155126586913538,0.005114697082065314,0.004202122071646181,0.003270926776215456,0.006197476387614963,0.007807042774376463,0.012286572005455238,0.01349803664921466,0.009029827160899206,0.01086886512946026,0.010433973016140553,0.015969535040845157,0.017319894221914312,0.031071477715092305,0.07486645753050923,0.11956516759738148,0.20840900835452236,0.23255606739670856,0.23803813939442386,0.3112033195020747,0.30447062739550346,0.3519700192444039,0.3820866930761102,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016690589845445136,0.0,0.0,0.022788683790734773,0.029123386079021457,0.022719158742007726,0.019425019425019424,0.028663333227172842,0.04746234653841286,0.04177243661836059,0.05449591280653951,0.06454388984509467,0.13309671694764863,0.21593362882145697,0.35056629940673395,0.36730590782554906,0.4340345663564558,0.36088054853843377,0.5110228904468282,0.4648460197559558,0.3931428571428572,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259163272861903,0.32573289902280134,0.5166931637519873,0.3966505068312032,0.5486968449931412,0.7808687164470474,0.5030181086519114,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00780896156429118,0.0,0.0,0.0,0.008015004087652084,0.0,0.012755102040816327,0.0,0.0111333778668448,0.007824603683823414,0.018891390248894066,0.023513920240782544,0.01414360473339305,0.009878331879023362,0.022129542939824665,0.03326447004446934,0.06344618529810896,0.11167440706207679,0.2169819779431543,0.23198957831432804,0.2882993962031513,0.3522446226485798,0.3423987477988652,0.38363428204149674,0.3810991928404736,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008537085097664253,0.0,0.011060519475731377,0.0,0.011306035538638376,0.01517105362967458,0.013169529471525596,0.011348161597821153,0.01517306780464675,0.015593022122600136,0.019898913519321843,0.03173847496627787,0.023830328064183018,0.010011613471627087,0.02322925337308117,0.040696097050501916,0.04886725698313102,0.03815337657382679,0.05699569365870134,0.12991991821434656,0.19995699849494733,0.29399504157616446,0.3763323906895802,0.38335998597997767,0.3959786171546737,0.42991658683614103,0.4482349235577739,0.4505307099040395,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765696784073507,0.1497401567867524,0.24206562668101128,0.27436140018921473,0.3120429058995612,0.4651643580731859,0.45055192610948414,0.3726997437689262,0.41651353668994245,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010134381904047673,0.0,0.0,0.014742428709826883,0.0,0.0,0.017453910766881204,0.022123893805309734,0.03532788695076176,0.027050178080339028,0.03634628927102973,0.020508146291443544,0.030019628218450528,0.03608545034642032,0.0348840106645404,0.07093316519546028,0.13277333694621327,0.18803749688908553,0.2912594169210519,0.3239372584678336,0.3711375798377352,0.37213456385829113,0.387215539403942,0.3880392604428213,0.40228304222252786,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18649757553151808,0.4196871423120946,0.3140950137416569,0.7601672367920942,0.4387889425186486,0.5879470847623713,0.32449972958355866,0.7611241217798594,F
