state,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Massachusetts,0.013627923615488135,0.011811355774909306,0.01978369823265629,0.030531897798489475,0.053642990123378885,0.0555933040953734,0.07072135785007072,0.11107775442809967,0.12657863697822272,0.17904844415565663,0.20071583970804968,0.2049744125901062,0.17573763560206657,0.205620287868403,0.20320645776108526,0.3252589232217752,0.2485008109757005,0.22044179576447698,0.2104934902939113,0.22343515592581953,0.23381294964028776,0.20989456077923357,0.2437965467722005,0.26825383519155,0.2410792141843487,0.22847774522115252,0.24985276533471346,0.22564178441961974,0.18372398855109462,0.18607965793016074,0.1904105981728685,0.17923792252704385,0.12130836586603144,0.133492911066102,0.10361739851251468,0.09215065450593073,0.0860832137733142,0.05964309571524,0.07804307001926689,0.03460549733043306,0.03594444016534442,0.03443708609271523,0.03260426572476566,F
Michigan,0.0,0.0,0.0,0.0,0.007087862920731112,0.0,0.009338463262485525,0.01379462561386084,0.04247896387480455,0.05085153201797371,0.05559403594473406,0.10939913216150622,0.15492612562145508,0.20100762621208462,0.205340650275282,0.33493367743894337,0.3485753451483403,0.3101323365996565,0.29550704430524627,0.30637320085529185,0.286764626613051,0.3318559919655918,0.3458053038305443,0.3574590526781762,0.31516457320986524,0.33322982108305665,0.2908269339390225,0.25229020722088863,0.2574280025869612,0.24376572419277046,0.22635713227071233,0.21303061064009265,0.19450852671099653,0.14843054231832883,0.11695167051237476,0.09704968944099379,0.09012256669069935,0.08946435252208143,0.06385588734477138,0.02931236637009449,0.03986373849387548,0.026376276423376917,0.027867906124967656,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026669037247755358,0.036725549965110724,0.08052736057530245,0.09268699601445918,0.10350087158628705,0.15683985920887056,0.1470998975886789,0.3019686030080718,0.2709062506179431,0.25814258344257335,0.22327017778148733,0.30296654744371976,0.2937720329024677,0.31844429347826086,0.3462633300760505,0.40501202379445644,0.3368893879842785,0.31546422938138763,0.2733057180680702,0.2840539485667201,0.2723538843374553,0.20228384991843393,0.2066533390237876,0.19197902277994988,0.16910935738444194,0.09642950221527234,0.11788745677459918,0.12702702702702703,0.05442176870748299,0.05266221347598325,0.09841412664492184,0.04359704702668139,0.043025292725652295,0.03508883855944368,0.03325020781379884,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030455306837216384,0.051740705151895924,0.05951052592427286,0.06926806742091896,0.20964360587002098,0.16179215930304916,0.20332952090481637,0.3061179866182709,0.25788354522010587,0.3631411711302769,0.3838771593090211,0.3867679847112891,0.5163745074058975,0.32951289398280803,0.470873786407767,0.3940034595425716,0.45566920354840273,0.3885816768793902,0.2628367595982352,0.3248862897985705,0.3274682306940372,0.3140046054008792,0.26932554008366283,0.2182904411764706,0.22402518769677887,0.22277078692275273,0.1569669162038155,0.18260393207133727,0.09562057754828839,0.10600940833498972,0.11794089080061053,0.058979652020053085,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.009563886763580718,0.011305639899218296,0.01570006594027695,0.01774164932823664,0.042226986292470604,0.06586980271190798,0.10973678847450187,0.11940298507462686,0.13430330162283155,0.28072051599104364,0.2553626149131767,0.26929982046678635,0.3282373298606775,0.36252692031586503,0.36221385105766446,0.3583642581677945,0.3709779650274039,0.4307290695506246,0.3951959593622887,0.36535271348447745,0.35106403960317933,0.29763085836739556,0.3161770591531258,0.2730618544461593,0.2780240148279474,0.25127715246916144,0.20640741310028327,0.17467248908296942,0.15084378240784388,0.10896675303290795,0.10621742459797939,0.09774191123029496,0.09226747315272829,0.04733852303808121,0.047497974351093854,0.02581977794990963,0.018305519114012875,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08406388855530203,0.0,0.1417708467586029,0.15896145184792687,0.2563410685375067,0.27326137450471377,0.3354297693920335,0.34812880765883375,0.32939062733942204,0.3412969283276451,0.4077152265955779,0.43541364296081275,0.19688269073010667,0.4829362524146813,0.487313056629138,0.3198114795488975,0.19723865877712032,0.2839485552029397,0.3075345976422348,0.3219056816352809,0.2709109380291229,0.27036160865157144,0.18034265103697023,0.25631636763090443,0.15125732652675364,0.1541128876902331,0.0,0.17374517374517373,0.0,0.10245901639344263,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02544011397171059,0.03702920016927634,0.09577015163607343,0.14245014245014245,0.12681638044914134,0.2178649237472767,0.28949310325254013,0.3630826891543687,0.33498833522761257,0.3019359422177491,0.30952236450810217,0.3236245954692557,0.3197638666830648,0.33424114879920774,0.40026684456304207,0.4184884447220487,0.4143988124690747,0.3319604106473228,0.31582858558335397,0.27378072074366483,0.27793569578674754,0.23838670188776495,0.26771969747674185,0.17222375310002755,0.16206261510128914,0.10632642211589581,0.16162549064881088,0.10849349039057657,0.06890215893431327,0.08677131813520549,0.04020585397233837,0.0,0.06287048679719777,0.047384382107657316,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045158959537572256,0.06869311351537008,0.048289738430583505,0.05191722910331529,0.11559907520739833,0.10420737267161652,0.17790077090334058,0.19982681675880903,0.18245878948030703,0.23255813953488372,0.26638252530633993,0.22193668963906085,0.2001668056713928,0.3329876084939134,0.2716681469097748,0.32310177705977383,0.21408910184524416,0.23607413732482796,0.17915940344760797,0.20432803937958577,0.19944502254595908,0.14702702702702702,0.1933879731098628,0.16106989457243265,0.14965424708432243,0.0700317836556591,0.07709675642931879,0.12688255089093617,0.09847904584746689,0.049491339015672264,0.03397700889065066,0.0,0.030582910269741265,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.043406545707092625,0.08893632159373889,0.06945650286508073,0.09671179883945842,0.15053081920456346,0.17768564448063967,0.2386117136659436,0.21740655024896555,0.28087864602088586,0.21181454459872912,0.5406733841238633,0.2218051527043167,0.2814176413683933,0.27437351381013353,0.2894761415631712,0.1927525057825752,0.29931447330308003,0.3780342220453641,0.40759518838850783,0.331026181161601,0.3402412619857717,0.24922118380062305,0.32278217409412746,0.26904864399483425,0.208630723619194,0.18140589569160998,0.19878391019644528,0.12356357345854442,0.17953321364452424,0.1435843884610364,0.09668508287292818,0.09633911368015415,0.11519078473722101,0.11631288165164291,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0069683497554109235,0.013509314672466665,0.029635217414731397,0.0702852520323047,0.0957829940486833,0.13862758688979107,0.16508164363897362,0.1934885876491716,0.20408835050528326,0.24106244401932922,0.24907738537298768,0.31454234089399924,0.313158687142427,0.27304673629562515,0.29794692038057086,0.316597664611559,0.3070745246250148,0.31620553359683795,0.33137460087472165,0.363900041626942,0.3200963024773265,0.332856514084507,0.3719059491177565,0.28423955313582694,0.32600311449404024,0.3001191649625587,0.27712864761219963,0.2566767447719829,0.20748921709580448,0.17113324434404628,0.15896862553280694,0.1851851851851852,0.13771858294826492,0.14123015082655851,0.09360546215402686,0.04902238060222109,0.06604250029136396,0.060394983190063006,0.058957298071254105,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07293566032821047,0.13168290755859888,0.11056122986206171,0.20168780850273338,0.1072961373390558,0.20587580681059428,0.2143064002316826,0.13331787618826801,0.20997060411542381,0.22061892552620596,0.2113526570048309,0.35410324905261853,0.2818312770088307,0.2555313181676535,0.2715503631196716,0.2313946216385241,0.23279224864728829,0.20411950269066617,0.17276485469241684,0.18489002231431304,0.1572864665253368,0.14485405953501845,0.09064813415923856,0.1152073732718894,0.1143603986276752,0.07481918696483499,0.07741269568209186,0.046155266315886644,0.0,0.0,0.0,F
New York,0.0,0.0,0.0,0.004411480878987566,0.0,0.008002176592033033,0.014816696300059266,0.028520875696516755,0.055505018578763166,0.0820244239185258,0.11247866140439064,0.13656271642751933,0.16247812794431518,0.17763801731854717,0.16293513264836681,0.2676617307806061,0.21674163377293637,0.21995705351591682,0.23109471628512532,0.24074648324077466,0.24849671210718177,0.26939495668958,0.26683570285852276,0.3100391023975148,0.3040812223562525,0.28230267424560335,0.28810597234182667,0.2567793642765436,0.26710402999062793,0.23637645636772653,0.20755946343527704,0.22083974836808484,0.1988454137267479,0.1543367906724988,0.15797317436661698,0.14008571731459465,0.13037306754713487,0.12238852510134082,0.09595863469102905,0.0698691392122049,0.05313769519532389,0.07089589073058664,0.05093426649940105,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010260168559912056,0.0102643811311348,0.01983199467369286,0.04946209966613083,0.0689305362275488,0.0862301960128187,0.15084365655702692,0.2810424118548799,0.2948245025709814,0.33838334199182823,0.32722143864598024,0.2888768523533742,0.30163430953164416,0.3832696776261318,0.39222441596989416,0.408282668973061,0.3768066296886734,0.41027971186871054,0.34060400443453054,0.3127965886457512,0.3053840536413729,0.28787937466919694,0.26833746324803887,0.2168940768199385,0.19203669420574174,0.17349973756342216,0.12202199372033154,0.1400602868191091,0.12166386891103137,0.10681641310484795,0.0740272358538579,0.0379710786950606,0.03916960438699569,0.06326733011866899,0.053233963268565346,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07171029042667623,0.07434944237918216,0.15856236786469344,0.17764416507242414,0.30977189524077725,0.44617156016119747,0.3589053387169134,0.4817100707511667,0.4574854077930273,0.5173807599029911,0.6914433880726015,0.5077983315197679,0.6204173716864072,0.6956521739130435,0.6420233463035019,0.3437738731856379,0.3967504250897412,0.4525740147086555,0.2849002849002849,0.36273386788850703,0.2702702702702703,0.1005631536604988,0.2195170624625823,0.22385022385022385,0.0,0.0,0.1813236627379873,0.09361542782250515,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.0,0.0035838183434158087,0.003644580508783439,0.007542558888528523,0.008284442569984712,0.028585613913671443,0.027701470486391655,0.04528985507246377,0.09722785769516387,0.12722453616054527,0.17175171751717516,0.16166492098911608,0.3453180561043066,0.29458696452681965,0.28855804616928743,0.3402876587866216,0.345633293656042,0.3213016745276686,0.35041532386183105,0.38051052592972934,0.38805451067607516,0.3505305455547217,0.35429235023767114,0.3423464665664839,0.3179974315592066,0.3177157906838205,0.2980735809906997,0.2411827689512335,0.24260394905317068,0.18999067747607415,0.13325694928763573,0.13414587405618797,0.12128167342627248,0.12259586865104997,0.08748326551171083,0.06926524514464212,0.04068976161412075,0.03969128996692393,0.03670678922655736,0.030522578675962662,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026641800985746637,0.025606737417133752,0.04342162396873643,0.07913711237469957,0.10844715399495869,0.13018907003580202,0.21286948059846736,0.2271580010095911,0.27829913921429034,0.3516844700082169,0.36504828593236655,0.3682356708293308,0.36490560050769477,0.44907256752359254,0.4179491333225336,0.35757635403339566,0.3780718336483932,0.33850588195864195,0.2980020318320352,0.2666940198994769,0.245394648379723,0.23302151227584345,0.1667198751374552,0.17042570164623974,0.19441903019213175,0.13071377643983206,0.08885657740619572,0.11955049015700964,0.06918162210556301,0.07423598795727307,0.030023589963542784,0.03221056506534143,0.024242424242424242,0.025580681469354345,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018612153736389865,0.03806985818977824,0.08715300193673337,0.06846635367762129,0.08961147026819433,0.07361511563707748,0.10356561621541649,0.13544425716349626,0.28440707308025226,0.3034038115103821,0.2459670979076825,0.2232071681387711,0.2455610124669437,0.2387019773555692,0.24831274672099832,0.25300853092867104,0.26250972258231786,0.27767555451473686,0.3012863913337847,0.2689437235258522,0.21987082588978976,0.2223225761628513,0.19063829787234043,0.1666439940144198,0.15611140677665425,0.1576162419784591,0.09570141159582105,0.13907068062827224,0.09530518377325654,0.08352125615969264,0.07943475897821815,0.05613126079447323,0.0,0.056343318621466805,0.0,0.035974920341247815,F
Pennsylvania,0.0,0.0,0.0,0.0,0.003728421759069386,0.00517686385587611,0.01659563233130917,0.028890967011077406,0.057056628703988706,0.09146018836263586,0.12442688223938222,0.1896569747472485,0.20604997807978953,0.2543512227026634,0.24367455245356356,0.3679824116881193,0.32036834310000645,0.32473750385105377,0.3815439986849277,0.3527131087217964,0.3134442154011239,0.3498283860747558,0.363179884242401,0.38577105747794904,0.3542433943140423,0.30101978129991397,0.3163071648674571,0.3013285851253253,0.2716059902434868,0.24209976216631293,0.2537552552068213,0.2146734294358427,0.20203875470658464,0.16931570224283687,0.13928082648031298,0.13104539610325389,0.10993176648976498,0.08806139136998364,0.08015099413087881,0.04821213338690237,0.047447598314214745,0.04223034468698578,0.03632730905458178,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.058973854924316886,0.08807123984734319,0.13333333333333333,0.12076172782164421,0.16194331983805668,0.30435950228269626,0.1723543605653223,0.2610746168098366,0.29611565929280614,0.3286551785397051,0.3076923076923077,0.23210831721470018,0.2635313196837624,0.3595980962453728,0.33083370092633435,0.2728066346573549,0.3483928972802877,0.2055733211512106,0.2564102564102564,0.34810860988628456,0.14966612940363805,0.27189975174370495,0.1948131011810544,0.17866258295048493,0.15698587127158556,0.15436429974740387,0.1963746223564955,0.09376465072667604,0.0,0.08028259473346178,0.0,0.08567511994516792,0.12025425184676172,0.0876731544800982,0.0,0.0,0.0,F
