,Name,Year,Gender,Count
1474,Sharon,1/1/1953,F,23047
1475,Carol,1/1/1953,F,22272
1476,Diane,1/1/1953,F,21344
1477,Brenda,1/1/1953,F,20132
1478,Janet,1/1/1953,F,17756
1479,Margaret,1/1/1953,F,16207
1480,Mary,1/1/1954,F,68001
1481,Linda,1/1/1954,F,55372
1482,Deborah,1/1/1954,F,54677
1483,Patricia,1/1/1954,F,49143
1484,Susan,1/1/1954,F,47160
1485,Debra,1/1/1954,F,45878
1486,Barbara,1/1/1954,F,36373
1487,Karen,1/1/1954,F,32458
1488,Nancy,1/1/1954,F,30256
1489,Cynthia,1/1/1954,F,27609
1490,Donna,1/1/1954,F,27431
1491,Pamela,1/1/1954,F,27366
1492,Sandra,1/1/1954,F,26063
1493,Kathleen,1/1/1954,F,22455
1494,Carol,1/1/1954,F,22250
1495,Sharon,1/1/1954,F,22210
1496,Diane,1/1/1954,F,22041
1497,Brenda,1/1/1954,F,19599
1498,Janet,1/1/1954,F,18456
1499,Elizabeth,1/1/1954,F,16587
1500,Mary,1/1/1955,F,63160
1501,Deborah,1/1/1955,F,52311
1502,Linda,1/1/1955,F,51275
1503,Debra,1/1/1955,F,50540
1504,Susan,1/1/1955,F,47391
1505,Patricia,1/1/1955,F,46206
1506,Barbara,1/1/1955,F,33589
1507,Karen,1/1/1955,F,33214
1508,Nancy,1/1/1955,F,30008
1509,Donna,1/1/1955,F,27938
1510,Cynthia,1/1/1955,F,27186
1511,Pamela,1/1/1955,F,26694
1512,Sandra,1/1/1955,F,25100
1513,Diane,1/1/1955,F,23288
1514,Sharon,1/1/1955,F,22047
1515,Carol,1/1/1955,F,22040
1516,Kathleen,1/1/1955,F,21999
1517,Brenda,1/1/1955,F,19120
1518,Cheryl,1/1/1955,F,19100
1519,Janet,1/1/1955,F,17916
1520,Mary,1/1/1956,F,61751
1521,Debra,1/1/1956,F,48302
1522,Linda,1/1/1956,F,48065
1523,Deborah,1/1/1956,F,47828
1524,Susan,1/1/1956,F,46555
1525,Patricia,1/1/1956,F,43333
1526,Karen,1/1/1956,F,40046
1527,Cynthia,1/1/1956,F,32351
1528,Barbara,1/1/1956,F,32298
1529,Donna,1/1/1956,F,29844
1530,Nancy,1/1/1956,F,28782
1531,Pamela,1/1/1956,F,26914
1532,Sharon,1/1/1956,F,26878
1533,Sandra,1/1/1956,F,24283
1534,Diane,1/1/1956,F,22514
1535,Carol,1/1/1956,F,21405
1536,Kathleen,1/1/1956,F,21369
1537,Cheryl,1/1/1956,F,21280
1538,Brenda,1/1/1956,F,19337
1539,Kathy,1/1/1956,F,17169
1540,Mary,1/1/1957,F,61096
1541,Susan,1/1/1957,F,45945
1542,Linda,1/1/1957,F,44496
1543,Debra,1/1/1957,F,42723
1544,Karen,1/1/1957,F,40583
1545,Deborah,1/1/1957,F,40063
1546,Cynthia,1/1/1957,F,39310
1547,Patricia,1/1/1957,F,39277
1548,Barbara,1/1/1957,F,29686
1549,Donna,1/1/1957,F,28049
1550,Nancy,1/1/1957,F,27511
1551,Pamela,1/1/1957,F,25016
1552,Brenda,1/1/1957,F,24318
1553,Sharon,1/1/1957,F,24282
1554,Sandra,1/1/1957,F,22764
1555,Cheryl,1/1/1957,F,22641
1556,Diane,1/1/1957,F,22085
1557,Carol,1/1/1957,F,21900
1558,Cindy,1/1/1957,F,20257
1559,Kathy,1/1/1957,F,20232
1560,Mary,1/1/1958,F,55850
1561,Susan,1/1/1958,F,45170
1562,Linda,1/1/1958,F,41900
1563,Karen,1/1/1958,F,38461
1564,Patricia,1/1/1958,F,37930
1565,Debra,1/1/1958,F,35521
1566,Deborah,1/1/1958,F,32936
1567,Cynthia,1/1/1958,F,30999
1568,Barbara,1/1/1958,F,27882
1569,Donna,1/1/1958,F,26944
1570,Pamela,1/1/1958,F,25262
1571,Nancy,1/1/1958,F,24813
1572,Cheryl,1/1/1958,F,24111
1573,Kathy,1/1/1958,F,23942
1574,Sandra,1/1/1958,F,21825
1575,Brenda,1/1/1958,F,21339
1576,Sharon,1/1/1958,F,21104
1577,Diane,1/1/1958,F,20813
1578,Lisa,1/1/1958,F,20211
1579,Carol,1/1/1958,F,19690
1580,Mary,1/1/1959,F,54473
1581,Susan,1/1/1959,F,41606
1582,Linda,1/1/1959,F,40407
1583,Karen,1/1/1959,F,36773
1584,Donna,1/1/1959,F,36462
1585,Patricia,1/1/1959,F,35224
1586,Debra,1/1/1959,F,31371
1587,Cynthia,1/1/1959,F,30171
1588,Deborah,1/1/1959,F,29555
1589,Lisa,1/1/1959,F,25691
1590,Barbara,1/1/1959,F,25352
1591,Pamela,1/1/1959,F,24711
1592,Sandra,1/1/1959,F,23355
1593,Nancy,1/1/1959,F,23080
1594,Kathy,1/1/1959,F,21810
1595,Brenda,1/1/1959,F,21426
1596,Sharon,1/1/1959,F,21296
1597,Cheryl,1/1/1959,F,20939
1598,Diane,1/1/1959,F,19977
1599,Debbie,1/1/1959,F,19536
1600,Mary,1/1/1960,F,51479
1601,Susan,1/1/1960,F,39201
1602,Linda,1/1/1960,F,37315
1603,Karen,1/1/1960,F,36381
1604,Donna,1/1/1960,F,34133
1605,Lisa,1/1/1960,F,33705
1606,Patricia,1/1/1960,F,32104
1607,Debra,1/1/1960,F,26737
1608,Cynthia,1/1/1960,F,26725
1609,Deborah,1/1/1960,F,25273
1610,Sandra,1/1/1960,F,24572
1611,Barbara,1/1/1960,F,24444
1612,Brenda,1/1/1960,F,23956
1613,Pamela,1/1/1960,F,22097
1614,Nancy,1/1/1960,F,21898
1615,Sharon,1/1/1960,F,20425
1616,Cheryl,1/1/1960,F,19128
1617,Elizabeth,1/1/1960,F,18857
1618,Teresa,1/1/1960,F,18831
1619,Lori,1/1/1960,F,18685
1620,Mary,1/1/1961,F,47667
1621,Lisa,1/1/1961,F,42695
1622,Susan,1/1/1961,F,37521
1623,Linda,1/1/1961,F,35570
1624,Karen,1/1/1961,F,34692
1625,Patricia,1/1/1961,F,28865
1626,Donna,1/1/1961,F,28664
1627,Cynthia,1/1/1961,F,24376
1628,Sandra,1/1/1961,F,24142
1629,Deborah,1/1/1961,F,24088
1630,Brenda,1/1/1961,F,23769
1631,Barbara,1/1/1961,F,22987
1632,Debra,1/1/1961,F,22151
1633,Lori,1/1/1961,F,21875
1634,Pamela,1/1/1961,F,21683
1635,Nancy,1/1/1961,F,20713
1636,Sharon,1/1/1961,F,20441
1637,Teresa,1/1/1961,F,18903
1638,Elizabeth,1/1/1961,F,18849
1639,Cheryl,1/1/1961,F,18287
1640,Lisa,1/1/1962,F,46083
1641,Mary,1/1/1962,F,43497
1642,Susan,1/1/1962,F,35749
1643,Karen,1/1/1962,F,35182
1644,Linda,1/1/1962,F,31462
1645,Patricia,1/1/1962,F,26540
1646,Donna,1/1/1962,F,25724
1647,Cynthia,1/1/1962,F,24018
1648,Deborah,1/1/1962,F,22894
1649,Sandra,1/1/1962,F,22414
1650,Lori,1/1/1962,F,22388
1651,Pamela,1/1/1962,F,21276
1652,Brenda,1/1/1962,F,21275
1653,Barbara,1/1/1962,F,20648
1654,Debra,1/1/1962,F,20604
1655,Kimberly,1/1/1962,F,20365
1656,Sharon,1/1/1962,F,19629
1657,Teresa,1/1/1962,F,18513
1658,Nancy,1/1/1962,F,18029
1659,Elizabeth,1/1/1962,F,17799
1660,Lisa,1/1/1963,F,56039
1661,Mary,1/1/1963,F,41548
1662,Susan,1/1/1963,F,33993
1663,Karen,1/1/1963,F,32484
1664,Linda,1/1/1963,F,27710
1665,Donna,1/1/1963,F,25399
1666,Patricia,1/1/1963,F,25360
1667,Lori,1/1/1963,F,23909
1668,Sandra,1/1/1963,F,21610
1669,Cynthia,1/1/1963,F,21591
1670,Kimberly,1/1/1963,F,21233
1671,Tammy,1/1/1963,F,21192
1672,Deborah,1/1/1963,F,21063
1673,Pamela,1/1/1963,F,20584
1674,Brenda,1/1/1963,F,19606
1675,Laura,1/1/1963,F,18509
1676,Barbara,1/1/1963,F,18289
1677,Teresa,1/1/1963,F,17966
1678,Sharon,1/1/1963,F,17794
1679,Elizabeth,1/1/1963,F,17590
1680,Lisa,1/1/1964,F,54275
1681,Mary,1/1/1964,F,40986
1682,Susan,1/1/1964,F,31516
1683,Karen,1/1/1964,F,30246
1684,Patricia,1/1/1964,F,26084
1685,Kimberly,1/1/1964,F,24129
1686,Donna,1/1/1964,F,23812
1687,Linda,1/1/1964,F,23631
1688,Cynthia,1/1/1964,F,20323
1689,Tammy,1/1/1964,F,20048
1690,Pamela,1/1/1964,F,19820
1691,Deborah,1/1/1964,F,19304
1692,Sandra,1/1/1964,F,19250
1693,Laura,1/1/1964,F,18976
1694,Lori,1/1/1964,F,18626
1695,Elizabeth,1/1/1964,F,17286
1696,Julie,1/1/1964,F,17281
1697,Brenda,1/1/1964,F,17103
1698,Barbara,1/1/1964,F,16474
1699,Sharon,1/1/1964,F,16446
1700,Lisa,1/1/1965,F,60268
1701,Mary,1/1/1965,F,34270
1702,Karen,1/1/1965,F,32874
1703,Kimberly,1/1/1965,F,28833
1704,Susan,1/1/1965,F,26333
1705,Patricia,1/1/1965,F,23554
1706,Donna,1/1/1965,F,19697
1707,Linda,1/1/1965,F,19339
1708,Cynthia,1/1/1965,F,19247
1709,Angela,1/1/1965,F,18751
1710,Tammy,1/1/1965,F,18005
1711,Pamela,1/1/1965,F,17475
1712,Deborah,1/1/1965,F,17084
1713,Julie,1/1/1965,F,16991
1714,Sandra,1/1/1965,F,16373
1715,Elizabeth,1/1/1965,F,16319
1716,Laura,1/1/1965,F,16215
1717,Michelle,1/1/1965,F,16215
1718,Lori,1/1/1965,F,15698
1719,Jennifer,1/1/1965,F,15211
1720,Lisa,1/1/1966,F,56913
1721,Kimberly,1/1/1966,F,32229
1722,Mary,1/1/1966,F,28884
1723,Michelle,1/1/1966,F,27152
1724,Karen,1/1/1966,F,25444
1725,Susan,1/1/1966,F,23770
1726,Patricia,1/1/1966,F,20115
1727,Tammy,1/1/1966,F,18625
1728,Angela,1/1/1966,F,18533
1729,Jennifer,1/1/1966,F,18216
1730,Cynthia,1/1/1966,F,17413
1731,Donna,1/1/1966,F,17029
1732,Julie,1/1/1966,F,16328
1733,Pamela,1/1/1966,F,16256
1734,Deborah,1/1/1966,F,16250
1735,Elizabeth,1/1/1966,F,15890
1736,Sandra,1/1/1966,F,15853
1737,Linda,1/1/1966,F,15560
1738,Christine,1/1/1966,F,15549
1739,Laura,1/1/1966,F,15546
1740,Lisa,1/1/1967,F,52430
1741,Kimberly,1/1/1967,F,33099
1742,Michelle,1/1/1967,F,30822
1743,Mary,1/1/1967,F,25314
1744,Susan,1/1/1967,F,22259
1745,Karen,1/1/1967,F,21543
1746,Angela,1/1/1967,F,19540
1747,Tammy,1/1/1967,F,18653
1748,Melissa,1/1/1967,F,18375
1749,Jennifer,1/1/1967,F,18238
1750,Patricia,1/1/1967,F,17745
1751,Amy,1/1/1967,F,16129
1752,Elizabeth,1/1/1967,F,16113
1753,Christine,1/1/1967,F,15991
1754,Laura,1/1/1967,F,15818
1755,Julie,1/1/1967,F,15547
1756,Pamela,1/1/1967,F,15368
1757,Cynthia,1/1/1967,F,15336
1758,Donna,1/1/1967,F,14784
1759,Sandra,1/1/1967,F,14739
1760,Lisa,1/1/1968,F,49532
1761,Michelle,1/1/1968,F,33215
1762,Kimberly,1/1/1968,F,31909
1763,Jennifer,1/1/1968,F,26850
1764,Melissa,1/1/1968,F,21731
1765,Mary,1/1/1968,F,21722
1766,Angela,1/1/1968,F,20662
1767,Tammy,1/1/1968,F,20054
1768,Karen,1/1/1968,F,19556
1769,Susan,1/1/1968,F,19507
1770,Laura,1/1/1968,F,18743
1771,Kelly,1/1/1968,F,17137
1772,Amy,1/1/1968,F,17090
1773,Christine,1/1/1968,F,16519
1774,Patricia,1/1/1968,F,15806
1775,Julie,1/1/1968,F,15750
1776,Elizabeth,1/1/1968,F,14891
1777,Tina,1/1/1968,F,14769
1778,Cynthia,1/1/1968,F,14049
1779,Pamela,1/1/1968,F,14032
1780,Lisa,1/1/1969,F,45032
1781,Michelle,1/1/1969,F,34319
1782,Jennifer,1/1/1969,F,33705
1783,Kimberly,1/1/1969,F,33081
1784,Melissa,1/1/1969,F,23025
1785,Amy,1/1/1969,F,21468
1786,Angela,1/1/1969,F,21054
1787,Mary,1/1/1969,F,19851
1788,Tammy,1/1/1969,F,19053
1789,Laura,1/1/1969,F,17921
1790,Susan,1/1/1969,F,17811
1791,Julie,1/1/1969,F,17738
1792,Karen,1/1/1969,F,17632
1793,Christine,1/1/1969,F,16754
1794,Kelly,1/1/1969,F,16328
1795,Elizabeth,1/1/1969,F,15299
1796,Tracy,1/1/1969,F,15102
1797,Patricia,1/1/1969,F,14954
1798,Stephanie,1/1/1969,F,14492
1799,Lori,1/1/1969,F,14018
1800,Jennifer,1/1/1970,F,46160
1801,Lisa,1/1/1970,F,38960
1802,Kimberly,1/1/1970,F,34142
1803,Michelle,1/1/1970,F,34053
1804,Amy,1/1/1970,F,25212
1805,Angela,1/1/1970,F,24924
1806,Melissa,1/1/1970,F,23743
1807,Tammy,1/1/1970,F,19586
1808,Mary,1/1/1970,F,19201
1809,Tracy,1/1/1970,F,18467
1810,Julie,1/1/1970,F,17162
1811,Karen,1/1/1970,F,16702
1812,Laura,1/1/1970,F,16496
1813,Christine,1/1/1970,F,16059
1814,Susan,1/1/1970,F,15741
1815,Dawn,1/1/1970,F,15679
1816,Stephanie,1/1/1970,F,15390
1817,Elizabeth,1/1/1970,F,15120
1818,Heather,1/1/1970,F,14668
1819,Kelly,1/1/1970,F,14609
1820,Jennifer,1/1/1971,F,56786
1821,Michelle,1/1/1971,F,33156
1822,Lisa,1/1/1971,F,32906
1823,Kimberly,1/1/1971,F,30692
1824,Amy,1/1/1971,F,26239
1825,Angela,1/1/1971,F,25887
1826,Melissa,1/1/1971,F,23870
1827,Tammy,1/1/1971,F,17656
1828,Mary,1/1/1971,F,16698
1829,Julie,1/1/1971,F,15329
1830,Stephanie,1/1/1971,F,15144
1831,Heather,1/1/1971,F,15020
1832,Tracy,1/1/1971,F,14325
1833,Dawn,1/1/1971,F,14281
1834,Karen,1/1/1971,F,14210
1835,Laura,1/1/1971,F,13869
1836,Susan,1/1/1971,F,13778
1837,Christine,1/1/1971,F,13675
1838,Elizabeth,1/1/1971,F,13603
1839,Tina,1/1/1971,F,13263
1840,Jennifer,1/1/1972,F,63606
1841,Michelle,1/1/1972,F,29285
1842,Lisa,1/1/1972,F,27546
1843,Kimberly,1/1/1972,F,26297
1844,Amy,1/1/1972,F,25868
1845,Angela,1/1/1972,F,23554
1846,Melissa,1/1/1972,F,22497
1847,Stephanie,1/1/1972,F,16886
1848,Heather,1/1/1972,F,16324
1849,Nicole,1/1/1972,F,15752
1850,Tammy,1/1/1972,F,14210
1851,Julie,1/1/1972,F,14073
1852,Mary,1/1/1972,F,13762
1853,Rebecca,1/1/1972,F,13254
1854,Elizabeth,1/1/1972,F,12185
1855,Christine,1/1/1972,F,11993
1856,Laura,1/1/1972,F,11774
1857,Tina,1/1/1972,F,11517
1858,Tracy,1/1/1972,F,11437
1859,Dawn,1/1/1972,F,11339
1860,Jennifer,1/1/1973,F,62454
1861,Amy,1/1/1973,F,26964
1862,Michelle,1/1/1973,F,26932
1863,Kimberly,1/1/1973,F,23532
1864,Lisa,1/1/1973,F,22665
1865,Melissa,1/1/1973,F,22484
1866,Angela,1/1/1973,F,20893
1867,Heather,1/1/1973,F,19354
1868,Stephanie,1/1/1973,F,17258
1869,Rebecca,1/1/1973,F,14872
1870,Nicole,1/1/1973,F,13921
1871,Julie,1/1/1973,F,12787
1872,Elizabeth,1/1/1973,F,12360
1873,Mary,1/1/1973,F,12321
1874,Tammy,1/1/1973,F,11243
1875,Christina,1/1/1973,F,10887
1876,Christine,1/1/1973,F,10551
1877,Kelly,1/1/1973,F,10516
1878,Laura,1/1/1973,F,10341
1879,Tracy,1/1/1973,F,9910
1880,Jennifer,1/1/1974,F,63111
1881,Amy,1/1/1974,F,29566
1882,Michelle,1/1/1974,F,25828
1883,Heather,1/1/1974,F,23184
1884,Angela,1/1/1974,F,22799
1885,Kimberly,1/1/1974,F,22422
1886,Melissa,1/1/1974,F,22169
1887,Lisa,1/1/1974,F,19776
1888,Stephanie,1/1/1974,F,16983
1889,Rebecca,1/1/1974,F,15171
1890,Nicole,1/1/1974,F,13111
1891,Elizabeth,1/1/1974,F,12258
1892,Mary,1/1/1974,F,11750
1893,Julie,1/1/1974,F,11364
1894,Christina,1/1/1974,F,10852
1895,Kelly,1/1/1974,F,10846
1896,Jessica,1/1/1974,F,10654
1897,Shannon,1/1/1974,F,10608
1898,Christine,1/1/1974,F,9898
1899,Sarah,1/1/1974,F,9787
1900,Jennifer,1/1/1975,F,58185
1901,Amy,1/1/1975,F,32252
1902,Heather,1/1/1975,F,24305
1903,Melissa,1/1/1975,F,24164
1904,Angela,1/1/1975,F,23353
1905,Michelle,1/1/1975,F,22666
1906,Kimberly,1/1/1975,F,20265
1907,Lisa,1/1/1975,F,18130
1908,Stephanie,1/1/1975,F,15775
1909,Nicole,1/1/1975,F,14274
1910,Rebecca,1/1/1975,F,13927
1911,Christina,1/1/1975,F,12973
1912,Jessica,1/1/1975,F,12929
1913,Amanda,1/1/1975,F,12652
1914,Elizabeth,1/1/1975,F,12473
1915,Kelly,1/1/1975,F,11736
1916,Sarah,1/1/1975,F,11166
1917,Julie,1/1/1975,F,11140
1918,Mary,1/1/1975,F,10964
1919,Laura,1/1/1975,F,10313
1920,Jennifer,1/1/1976,F,59479
1921,Amy,1/1/1976,F,31341
1922,Melissa,1/1/1976,F,25093
1923,Heather,1/1/1976,F,24202
1924,Angela,1/1/1976,F,22042
1925,Michelle,1/1/1976,F,19554
1926,Kimberly,1/1/1976,F,18963
1927,Jessica,1/1/1976,F,18373
1928,Lisa,1/1/1976,F,17349
1929,Amanda,1/1/1976,F,15591
1930,Stephanie,1/1/1976,F,15174
1931,Rebecca,1/1/1976,F,14491
1932,Nicole,1/1/1976,F,14456
1933,Christina,1/1/1976,F,14034
1934,Sarah,1/1/1976,F,13992
1935,Elizabeth,1/1/1976,F,13551
1936,Shannon,1/1/1976,F,13371
1937,Jamie,1/1/1976,F,12539
1938,Kelly,1/1/1976,F,11791
1939,Laura,1/1/1976,F,11249
1940,Jennifer,1/1/1977,F,58960
1941,Melissa,1/1/1977,F,26884
1942,Amy,1/1/1977,F,26730
1943,Jessica,1/1/1977,F,24844
1944,Heather,1/1/1977,F,23772
1945,Angela,1/1/1977,F,20996
1946,Michelle,1/1/1977,F,19538
1947,Kimberly,1/1/1977,F,18286
1948,Amanda,1/1/1977,F,18280
1949,Kelly,1/1/1977,F,18235
1950,Sarah,1/1/1977,F,18096
1951,Lisa,1/1/1977,F,17012
1952,Elizabeth,1/1/1977,F,16425
1953,Stephanie,1/1/1977,F,15419
1954,Nicole,1/1/1977,F,15252
1955,Christina,1/1/1977,F,14496
1956,Rebecca,1/1/1977,F,14194
1957,Jamie,1/1/1977,F,12900
1958,Shannon,1/1/1977,F,12519
1959,Laura,1/1/1977,F,11323
1960,Jennifer,1/1/1978,F,56311
1961,Melissa,1/1/1978,F,28332
1962,Jessica,1/1/1978,F,26104
1963,Amy,1/1/1978,F,23215
1964,Heather,1/1/1978,F,22268
1965,Amanda,1/1/1978,F,20520
1966,Angela,1/1/1978,F,20503
1967,Sarah,1/1/1978,F,19981
1968,Michelle,1/1/1978,F,18861
1969,Nicole,1/1/1978,F,17270
1970,Lisa,1/1/1978,F,17032
1971,Kelly,1/1/1978,F,16985
1972,Kimberly,1/1/1978,F,16876
1973,Elizabeth,1/1/1978,F,16808
1974,Christina,1/1/1978,F,16369
1975,Stephanie,1/1/1978,F,16229
1976,Rebecca,1/1/1978,F,13799
1977,Crystal,1/1/1978,F,12593
1978,Laura,1/1/1978,F,11243
1979,Jamie,1/1/1978,F,10983
1980,Jennifer,1/1/1979,F,56715
1981,Melissa,1/1/1979,F,34049
1982,Amanda,1/1/1979,F,31926
1983,Jessica,1/1/1979,F,27779
1984,Amy,1/1/1979,F,21613
1985,Sarah,1/1/1979,F,21015
1986,Heather,1/1/1979,F,20840
1987,Angela,1/1/1979,F,20258
1988,Nicole,1/1/1979,F,19509
1989,Michelle,1/1/1979,F,19266
1990,Elizabeth,1/1/1979,F,18076
1991,Kimberly,1/1/1979,F,17637
1992,Lisa,1/1/1979,F,17284
1993,Christina,1/1/1979,F,16459
1994,Stephanie,1/1/1979,F,16203
1995,Kelly,1/1/1979,F,15299
1996,Rebecca,1/1/1979,F,14546
1997,Crystal,1/1/1979,F,13466
1998,Jamie,1/1/1979,F,12156
1999,Laura,1/1/1979,F,11886
2000,Jennifer,1/1/1980,F,58385
2001,Amanda,1/1/1980,F,35820
2002,Jessica,1/1/1980,F,33920
2003,Melissa,1/1/1980,F,31631
2004,Sarah,1/1/1980,F,25741
2005,Heather,1/1/1980,F,19971
2006,Nicole,1/1/1980,F,19916
2007,Amy,1/1/1980,F,19832
2008,Elizabeth,1/1/1980,F,19528
2009,Michelle,1/1/1980,F,19120
2010,Kimberly,1/1/1980,F,18497
2011,Angela,1/1/1980,F,17968
2012,Stephanie,1/1/1980,F,17840
2013,Tiffany,1/1/1980,F,16226
2014,Christina,1/1/1980,F,16136
2015,Lisa,1/1/1980,F,15660
2016,Rebecca,1/1/1980,F,15282
2017,Crystal,1/1/1980,F,14258
2018,Kelly,1/1/1980,F,13715
2019,Erin,1/1/1980,F,13434
2020,Jennifer,1/1/1981,F,57041
2021,Jessica,1/1/1981,F,42526
2022,Amanda,1/1/1981,F,34372
2023,Sarah,1/1/1981,F,28166
2024,Melissa,1/1/1981,F,28006
2025,Amy,1/1/1981,F,20339
2026,Nicole,1/1/1981,F,20312
2027,Stephanie,1/1/1981,F,20207
2028,Elizabeth,1/1/1981,F,20171
2029,Heather,1/1/1981,F,17943
2030,Michelle,1/1/1981,F,17770
2031,Rebecca,1/1/1981,F,16733
2032,Kimberly,1/1/1981,F,16691
2033,Tiffany,1/1/1981,F,16416
2034,Angela,1/1/1981,F,15917
2035,Crystal,1/1/1981,F,15880
2036,Christina,1/1/1981,F,14395
2037,Lisa,1/1/1981,F,14292
2038,Erin,1/1/1981,F,13854
2039,Amber,1/1/1981,F,13813
2040,Jennifer,1/1/1982,F,57109
2041,Jessica,1/1/1982,F,45443
2042,Amanda,1/1/1982,F,34209
2043,Sarah,1/1/1982,F,28481
2044,Melissa,1/1/1982,F,25860
2045,Nicole,1/1/1982,F,21704
2046,Stephanie,1/1/1982,F,20859
2047,Elizabeth,1/1/1982,F,20506
2048,Crystal,1/1/1982,F,19101
2049,Amy,1/1/1982,F,18798
2050,Michelle,1/1/1982,F,17763
2051,Heather,1/1/1982,F,17485
2052,Tiffany,1/1/1982,F,17168
2053,Kimberly,1/1/1982,F,16095
2054,Rebecca,1/1/1982,F,15724
2055,Angela,1/1/1982,F,14999
2056,Ashley,1/1/1982,F,14848
2057,Amber,1/1/1982,F,14674
2058,Christina,1/1/1982,F,14512
2059,Erin,1/1/1982,F,14366
2060,Jennifer,1/1/1983,F,54336
2061,Jessica,1/1/1983,F,45278
2062,Amanda,1/1/1983,F,33752
2063,Ashley,1/1/1983,F,33292
2064,Sarah,1/1/1983,F,27228
2065,Melissa,1/1/1983,F,23472
2066,Nicole,1/1/1983,F,22392
2067,Stephanie,1/1/1983,F,22323
2068,Heather,1/1/1983,F,20749
2069,Elizabeth,1/1/1983,F,19838
2070,Crystal,1/1/1983,F,17904
2071,Amy,1/1/1983,F,17095
2072,Michelle,1/1/1983,F,16828
2073,Tiffany,1/1/1983,F,15960
2074,Kimberly,1/1/1983,F,15374
2075,Christina,1/1/1983,F,15359
2076,Amber,1/1/1983,F,14886
2077,Erin,1/1/1983,F,14835
2078,Rebecca,1/1/1983,F,14711
2079,Rachel,1/1/1983,F,14588
2080,Jennifer,1/1/1984,F,50559
2081,Jessica,1/1/1984,F,45849
2082,Ashley,1/1/1984,F,38758
2083,Amanda,1/1/1984,F,33905
2084,Sarah,1/1/1984,F,25874
2085,Stephanie,1/1/1984,F,23018
2086,Nicole,1/1/1984,F,22264
2087,Melissa,1/1/1984,F,21886
2088,Heather,1/1/1984,F,21486
2089,Elizabeth,1/1/1984,F,20362
2090,Megan,1/1/1984,F,16974
2091,Crystal,1/1/1984,F,16561
2092,Amy,1/1/1984,F,15991
2093,Tiffany,1/1/1984,F,15854
2094,Rachel,1/1/1984,F,15837
2095,Danielle,1/1/1984,F,15664
2096,Michelle,1/1/1984,F,15498
2097,Amber,1/1/1984,F,15365
2098,Laura,1/1/1984,F,14812
2099,Christina,1/1/1984,F,14700
2100,Jessica,1/1/1985,F,48346
2101,Ashley,1/1/1985,F,47006
2102,Jennifer,1/1/1985,F,42649
2103,Amanda,1/1/1985,F,39048
2104,Sarah,1/1/1985,F,24876
2105,Stephanie,1/1/1985,F,23239
2106,Nicole,1/1/1985,F,22958
2107,Heather,1/1/1985,F,21149
2108,Elizabeth,1/1/1985,F,20539
2109,Megan,1/1/1985,F,20014
2110,Melissa,1/1/1985,F,19960
2111,Christina,1/1/1985,F,16595
2112,Rachel,1/1/1985,F,16361
2113,Laura,1/1/1985,F,15991
2114,Lauren,1/1/1985,F,15765
2115,Amber,1/1/1985,F,15504
2116,Brittany,1/1/1985,F,15438
2117,Danielle,1/1/1985,F,15404
2118,Kimberly,1/1/1985,F,14914
2119,Amy,1/1/1985,F,14422
2120,Jessica,1/1/1986,F,52667
2121,Ashley,1/1/1986,F,49673
2122,Amanda,1/1/1986,F,40524
2123,Jennifer,1/1/1986,F,36181
2124,Sarah,1/1/1986,F,28141
2125,Stephanie,1/1/1986,F,22635
2126,Nicole,1/1/1986,F,21286
2127,Brittany,1/1/1986,F,20309
2128,Heather,1/1/1986,F,19789
2129,Elizabeth,1/1/1986,F,19065
2130,Megan,1/1/1986,F,18593
2131,Melissa,1/1/1986,F,17661
2132,Amber,1/1/1986,F,16949
2133,Lauren,1/1/1986,F,16675
2134,Rachel,1/1/1986,F,15449
2135,Danielle,1/1/1986,F,14944
2136,Tiffany,1/1/1986,F,14482
2137,Kimberly,1/1/1986,F,14414
2138,Christina,1/1/1986,F,14376
2139,Laura,1/1/1986,F,14172
2140,Jessica,1/1/1987,F,55985
2141,Ashley,1/1/1987,F,54840
2142,Amanda,1/1/1987,F,41785
2143,Jennifer,1/1/1987,F,32693
2144,Sarah,1/1/1987,F,27883
2145,Stephanie,1/1/1987,F,22398
2146,Brittany,1/1/1987,F,22224
2147,Nicole,1/1/1987,F,20281
2148,Heather,1/1/1987,F,18980
2149,Elizabeth,1/1/1987,F,18601
2150,Samantha,1/1/1987,F,17937
2151,Megan,1/1/1987,F,17825
2152,Melissa,1/1/1987,F,17669
2153,Danielle,1/1/1987,F,17001
2154,Amber,1/1/1987,F,16747
2155,Lauren,1/1/1987,F,16706
2156,Rachel,1/1/1987,F,15642
2157,Tiffany,1/1/1987,F,14745
2158,Emily,1/1/1987,F,14711
2159,Christina,1/1/1987,F,13815
2160,Jessica,1/1/1988,F,51530
2161,Ashley,1/1/1988,F,49964
2162,Amanda,1/1/1988,F,39449
2163,Sarah,1/1/1988,F,28356
2164,Jennifer,1/1/1988,F,27885
2165,Brittany,1/1/1988,F,26815
2166,Stephanie,1/1/1988,F,22832
2167,Samantha,1/1/1988,F,20697
2168,Nicole,1/1/1988,F,20310
2169,Elizabeth,1/1/1988,F,20025
2170,Lauren,1/1/1988,F,19633
2171,Megan,1/1/1988,F,18564
2172,Tiffany,1/1/1988,F,18362
2173,Heather,1/1/1988,F,18029
2174,Amber,1/1/1988,F,16677
2175,Melissa,1/1/1988,F,16542
2176,Danielle,1/1/1988,F,16251
